Token	Stem	Lemma
There	there	There
is	is	is
a	a	a
popular	popular	popular
belief	belief	belief
among	among	among
Republicans	republican	Republicans
that	that	that
the	the	the
mainstream	mainstream	mainstream
media	media	medium
is	is	is
in	in	in
cahoots	cahoot	cahoot
with	with	with
liberals	liber	liberal
The	the	The
theory	theori	theory
as	as	a
they	they	they
tell	tell	tell
it	it	it
holds	hold	hold
that	that	that
liberals	liber	liberal
run	run	run
the	the	the
mainstream	mainstream	mainstream
media	media	medium
and	and	and
therefore	therefor	therefore
give	give	give
favorable	favor	favorable
political	polit	political
coverage	coverag	coverage
to	to	to
Democrats	democrat	Democrats
and	and	and
demonize	demon	demonize
conservatives	conserv	conservative
The	the	The
belief	belief	belief
is	is	is
so	so	so
common	common	common
in	in	in
fact	fact	fact
that	that	that
Fox	fox	Fox
News	news	News
the	the	the
country	countri	country
s	s	s
most	most	most
watched	watch	watched
news	news	news
network	network	network
is	is	is
seen	seen	seen
by	by	by
many	mani	many
as	as	a
restoring	restor	restoring
the	the	the
balance	balanc	balance
between	between	between
the	the	the
two	two	two
sides	side	side
Republicans	republican	Republicans
have	have	have
Fox	fox	Fox
and	and	and
liberals	liber	liberal
have	have	have
everything	everyth	everything
else	els	else
or	or	or
so	so	so
the	the	the
thinking	think	thinking
goes	goe	go
It	it	It
s	s	s
a	a	a
convenient	conveni	convenient
fantasy	fantasi	fantasy
if	if	if
you	you	you
re	re	re
a	a	a
Republican	republican	Republican
If	if	If
the	the	the
media	media	medium
has	has	ha
a	a	a
liberal	liber	liberal
bias	bias	bias
then	then	then
what	what	what
they	they	they
report	report	report
is	is	is
inherently	inher	inherently
suspect	suspect	suspect
When	when	When
say	say	say
reporters	report	reporter
find	find	find
that	that	that
there	there	there
was	was	wa
absolutely	absolut	absolutely
no	no	no
evidence	evid	evidence
that	that	that
Hillary	hillari	Hillary
Clinton	clinton	Clinton
did	did	did
anything	anyth	anything
wrong	wrong	wrong
during	dure	during
Benghazi	benghazi	Benghazi
conservatives	conserv	conservative
can	can	can
sleep	sleep	sleep
well	well	well
knowing	know	knowing
that	that	that
it	it	it
s	s	s
just	just	just
because	becaus	because
those	those	those
reporters	report	reporter
are	are	are
covering	cover	covering
for	for	for
her	her	her
If	if	If
Republican	republican	Republican
lawmakers	lawmak	lawmaker
then	then	then
waste	wast	waste
millions	million	million
of	of	of
dollars	dollar	dollar
and	and	and
thousands	thousand	thousand
of	of	of
hours	hour	hour
on	on	on
that	that	that
particular	particular	particular
witchhunt	witchhunt	witchhunt
well	well	well
that	that	that
s	s	s
fair	fair	fair
game	game	game
because	becaus	because
the	the	the
mainstream	mainstream	mainstream
news	news	news
wouldn	wouldn	wouldn
t	t	t
give	give	give
Americans	american	Americans
the	the	the
full	full	full
story	stori	story
A	a	A
new	new	new
report	report	report
done	done	done
by	by	by
social	social	social
media	media	medium
analytics	analyt	analytics
company	compani	company
Crimson	crimson	Crimson
Hexagon	hexagon	Hexagon
has	has	ha
taken	taken	taken
that	that	that
conservative	conserv	conservative
narrative	narrat	narrative
and	and	and
blown	blown	blown
it	it	it
completely	complet	completely
out	out	out
of	of	of
the	the	the
water	water	water
Running	run	Running
a	a	a
deep	deep	deep
analysis	analysi	analysis
of	of	of
how	how	how
much	much	much
negative	negat	negative
vs	vs	v
positive	posit	positive
media	media	medium
coverage	coverag	coverage
each	each	each
of	of	of
the	the	the
still	still	still
active	activ	active
presidential	presidenti	presidential
candidates	candid	candidate
has	has	ha
received	receiv	received
the	the	the
team	team	team
found	found	found
the	the	the
exact	exact	exact
opposite	opposit	opposite
of	of	of
what	what	what
Fox	fox	Fox
News	news	News
viewers	viewer	viewer
might	might	might
expect	expect	expect
Who	who	Who
has	has	ha
been	been	been
viciously	vicious	viciously
attacked	attack	attacked
the	the	the
most	most	most
during	dure	during
this	this	this
campaign	campaign	campaign
Hillary	hillari	Hillary
Clinton	clinton	Clinton
Which	which	Which
two	two	two
candidates	candid	candidate
received	receiv	received
the	the	the
least	least	least
amount	amount	amount
of	of	of
positive	posit	positive
coverage	coverag	coverage
Hillary	hillari	Hillary
Clinton	clinton	Clinton
and	and	and
Bernie	berni	Bernie
Sanders	sander	Sanders
Vox	vox	Vox
turned	turn	turned
the	the	the
data	data	data
into	into	into
a	a	a
simple	simpl	simple
graph	graph	graph
and	and	and
the	the	the
results	result	result
are	are	are
startling	startl	startling
Crimson	crimson	Crimson
Hexagon	hexagon	Hexagon
looked	look	looked
at	at	at
hundreds	hundr	hundred
of	of	of
thousands	thousand	thousand
of	of	of
online	onlin	online
stories	stori	story
published	publish	published
since	sinc	since
January	januari	January
of	of	of
2015	2015	2015
The	the	The
data	data	data
is	is	is
nothing	noth	nothing
if	if	if
not	not	not
comprehensive	comprehens	comprehensive
What	what	What
this	this	this
means	mean	mean
for	for	for
you	you	you
and	and	and
me	me	me
is	is	is
that	that	that
for	for	for
a	a	a
year	year	year
and	and	and
a	a	a
half	half	half
now	now	now
we	we	we
have	have	have
been	been	been
more	more	more
-or	-or	-or
-less	-less	-less
constantly	constant	constantly
bombarded	bombard	bombarded
with	with	with
negative	negat	negative
stories	stori	story
about	about	about
Democrats	democrat	Democrats
and	and	and
less	less	le
so	so	so
about	about	about
Republicans	republican	Republicans
On	on	On
the	the	the
flipside	flipsid	flipside
an	an	an
average	averag	average
American	american	American
is	is	is
more	more	more
likely	like	likely
to	to	to
hear	hear	hear
a	a	a
positive	posit	positive
story	stori	story
about	about	about
Kasich	kasich	Kasich
or	or	or
Trump	trump	Trump
than	than	than
they	they	they
are	are	are
about	about	about
either	either	either
of	of	of
the	the	the
two	two	two
Democratic	democrat	Democratic
options	option	option
Trump	trump	Trump
may	may	may
complain	complain	complain
about	about	about
how	how	how
unfairly	unfair	unfairly
he	he	he
is	is	is
being	be	being
treated	treat	treated
but	but	but
from	from	from
this	this	this
analysis	analysi	analysis
it	it	it
s	s	s
clear	clear	clear
that	that	that
the	the	the
only	onli	only
ones	one	one
with	with	with
legitimate	legitim	legitimate
gripes	gripe	gripe
are	are	are
Sanders	sander	Sanders
and	and	and
Clinton	clinton	Clinton
This	this	This
unfair	unfair	unfair
and	and	and
unbalanced	unbalanc	unbalanced
coverage	coverag	coverage
of	of	of
the	the	the
election	elect	election
may	may	may
explain	explain	explain
why	whi	why
Hillary	hillari	Hillary
Clinton	clinton	Clinton
is	is	is
seeing	see	seeing
bafflingly	baffl	bafflingly
high	high	high
unfavorability	unfavor	unfavorability
polling	poll	polling
even	even	even
while	while	while
Donald	donald	Donald
Trump	trump	Trump
the	the	the
Republican	republican	Republican
front	front	front
-runner	-runner	-runner
publicly	public	publicly
endorses	endors	endorses
things	thing	thing
like	like	like
waterboarding	waterboard	waterboarding
religious	religi	religious
-based	-base	-based
discrimination	discrimin	discrimination
and	and	and
violence	violenc	violence
towards	toward	towards
protesters	protest	protester
America	america	America
s	s	s
a	a	a
sponge	spong	sponge
and	and	and
it	it	it
s	s	s
been	been	been
soaking	soak	soaking
up	up	up
the	the	the
negativity	negat	negativity
for	for	for
years	year	year
This	this	This
may	may	may
come	come	come
as	as	a
a	a	a
shock	shock	shock
to	to	to
Fox	fox	Fox
News	news	News
viewers	viewer	viewer
but	but	but
their	their	their
media	media	medium
has	has	ha
a	a	a
liberal	liber	liberal
bias	bias	bias
worldview	worldview	worldview
is	is	is
built	built	built
on	on	on
a	a	a
lie	lie	lie
How	how	How
do	do	do
you	you	you
convince	convinc	convince
someone	someon	someone
to	to	to
watch	watch	watch
your	your	your
network	network	network
and	and	and
no	no	no
one	one	one
else	els	else
s	s	s
Tell	tell	Tell
them	them	them
the	the	the
rest	rest	rest
are	are	are
frauds	fraud	fraud
Fox	fox	Fox
has	has	ha
been	been	been
beating	beat	beating
that	that	that
drum	drum	drum
so	so	so
long	long	long
that	that	that
at	at	at
this	this	this
point	point	point
even	even	even
they	they	they
can	can	can
t	t	t
control	control	control
the	the	the
conservative	conserv	conservative
base	base	base
any	ani	any
more	more	more
Chat	chat	Chat
with	with	with
a	a	a
Trump	trump	Trump
or	or	or
Cruz	cruz	Cruz
supporter	support	supporter
and	and	and
you	you	you
may	may	may
soon	soon	soon
learn	learn	learn
that	that	that
Fox	fox	Fox
News	news	News
is	is	is
too	too	too
liberal	liber	liberal
these	these	these
days	day	day
Too	too	Too
Liberal	liber	Liberal
In	in	In
reality	realiti	reality
the	the	the
mainstream	mainstream	mainstream
media	media	medium
has	has	ha
very	veri	very
few	few	few
party	parti	party
loyalties	loyalti	loyalty
The	the	The
only	onli	only
idol	idol	idol
they	they	they
worship	worship	worship
is	is	is
that	that	that
of	of	of
ratings	rate	rating
and	and	and
the	the	the
best	best	best
ratings	rate	rating
come	come	come
when	when	when
they	they	they
are	are	are
drumming	drum	drumming
up	up	up
controversy	controversi	controversy
by	by	by
promoting	promot	promoting
scandal	scandal	scandal
If	if	If
that	that	that
means	mean	mean
going	go	going
after	after	after
Donald	donald	Donald
Trump	trump	Trump
they	they	they
ll	ll	ll
do	do	do
it	it	it
But	but	But
oftentimes	oftentim	oftentimes
it	it	it
also	also	also
means	mean	mean
going	go	going
after	after	after
Clinton	clinton	Clinton
and	and	and
Sanders	sander	Sanders
for	for	for
reasons	reason	reason
that	that	that
otherwise	otherwis	otherwise
objective	object	objective
reporters	report	reporter
would	would	would
see	see	see
almost	almost	almost
immediately	immedi	immediately
as	as	a
manufactured	manufactur	manufactured
nonsense	nonsens	nonsense
Recently	recent	Recently
just	just	just
to	to	to
take	take	take
one	one	one
egregious	egregi	egregious
example	exampl	example
the	the	the
Washington	washington	Washington
Post	post	Post
ran	ran	ran
a	a	a
story	stori	story
that	that	that
