When	when	When
Kim	kim	Kim
Davis	davi	Davis
made	made	made
her	her	her
way	way	way
back	back	back
on	on	on
the	the	the
street	street	street
after	after	after
doing	do	doing
her	her	her
time	time	time
and	and	and
taking	take	taking
her	her	her
chances	chanc	chance
,	,	,
then	then	then
-presidential	-presidenti	-presidential
candidate	candid	candidate
Mike	mike	Mike
Huckabee	huckabe	Huckabee
triumphantly	triumphant	triumphantly
played	play	played
Survivor	survivor	Survivor
s	s	s
Eye	eye	Eye
of	of	of
the	the	the
Tiger	tiger	Tiger
to	to	to
welcome	welcom	welcome
the	the	the
bigoted	bigot	bigoted
Kentucky	kentucki	Kentucky
county	counti	county
clerk	clerk	clerk
back	back	back
to	to	to
the	the	the
civilization	civil	civilization
whose	whose	whose
laws	law	law
she	she	she
refused	refus	refused
to	to	to
respect	respect	respect
.	.	.

Davis	davi	Davis
was	was	wa
jailed	jail	jailed
briefly	briefli	briefly
after	after	after
refusing	refus	refusing
to	to	to
issue	issu	issue
marriage	marriag	marriage
licenses	licens	license
to	to	to
gay	gay	gay
couples	coupl	couple
in	in	in
violation	violat	violation
of	of	of
the	the	the
Supreme	suprem	Supreme
Court	court	Court
s	s	s
ruling	rule	ruling
that	that	that
same	same	same
-sex	-sex	-sex
marriage	marriag	marriage
is	is	is
legal	legal	legal
nationwide	nationwid	nationwide
something	someth	something
that	that	that
angered	anger	angered
the	the	the
band	band	band
s	s	s
frontman	frontman	frontman
,	,	,
Frankie	franki	Frankie
Sullivan	sullivan	Sullivan
.	.	.

NO	no	NO
!	!	!

We	we	We
did	did	did
not	not	not
grant	grant	grant
Kim	kim	Kim
Davis	davi	Davis
any	ani	any
rights	right	right
to	to	to
use	use	use
My	my	My
Tune	tune	Tune
-The	-the	-The
Eye	eye	Eye
Of	of	Of
The	the	The
Tiger	tiger	Tiger
.	.	.

I	i	I
would	would	would
not	not	not
grant	grant	grant
her	her	her
the	the	the
rights	right	right
to	to	to
use	use	use
Charmin	charmin	Charmin
!	!	!

a	a	a
furious	furious	furious
Sullivan	sullivan	Sullivan
wrote	wrote	wrote
on	on	on
Twitter	twitter	Twitter
following	follow	following
Davis	davi	Davis
and	and	and
Huckabee	huckabe	Huckabee
s	s	s
stunt	stunt	stunt
.	.	.

See	see	See
Ya	ya	Ya
really	realli	really
SoooooooonnnnnN	soooooooonnnnnn	SoooooooonnnnnN
!	!	!
!	!	!
!	!	!

The	the	The
Rude	rude	Rude
Music	music	Music
,	,	,
which	which	which
is	is	is
owned	own	owned
by	by	by
Sullivan	sullivan	Sullivan
,	,	,
quickly	quick	quickly
sued	su	sued
Huckabee	huckabe	Huckabee
for	for	for
copyright	copyright	copyright
infringement	infring	infringement
,	,	,
leading	lead	leading
Huckabee	huckabe	Huckabee
s	s	s
campaign	campaign	campaign
to	to	to
boldly	bold	boldly
declare	declar	declare
they	they	they
would	would	would
not	not	not
be	be	be
bullied	bulli	bullied
by	by	by
artists	artist	artist
whose	whose	whose
only	onli	only
desire	desir	desire
is	is	is
to	to	to
protect	protect	protect
the	the	the
integrity	integr	integrity
of	of	of
their	their	their
work	work	work
.	.	.

Mr	mr	Mr
.	.	.
Sullivan	sullivan	Sullivan
is	is	is
demanding	demand	demanding
an	an	an
amount	amount	amount
of	of	of
money	money	money
that	that	that
exceeds	exceed	exceeds
the	the	the
average	averag	average
yearly	year	yearly
salary	salari	salary
of	of	of
a	a	a
hard	hard	hard
-working	-work	-working
American	american	American
simply	simpli	simply
because	becaus	because
a	a	a
snippet	snippet	snippet
of	of	of
his	his	his
song	song	song
was	was	wa
played	play	played
briefly	briefli	briefly
at	at	at
a	a	a
rally	ralli	rally
,	,	,
Huckabee	huckabe	Huckabee
spokeswoman	spokeswoman	spokeswoman
Alice	alic	Alice
Stewart	stewart	Stewart
told	told	told
CNN	cnn	CNN
at	at	at
the	the	the
time	time	time
.	.	.

The	the	The
campaign	campaign	campaign
offered	offer	offered
Mr	mr	Mr
.	.	.
Sullivan	sullivan	Sullivan
fair	fair	fair
compensation	compens	compensation
,	,	,
but	but	but
that	that	that
offer	offer	offer
was	was	wa
rejected	reject	rejected
.	.	.

We	we	We
refuse	refus	refuse
to	to	to
be	be	be
bullied	bulli	bullied
.	.	.

The	the	The
campaign	campaign	campaign
argued	argu	argued
that	that	that
the	the	the
event	event	event
was	was	wa
a	a	a
religious	religi	religious
assembly	assembl	assembly
and	and	and
that	that	that
it	it	it
didn	didn	didn
t	t	t
have	have	have
to	to	to
pay	pay	pay
because	becaus	because
the	the	the
hate	hate	hate
rally	ralli	rally
was	was	wa
non	non	non
-commercial	-commerci	-commercial
a	a	a
strange	strang	strange
assertion	assert	assertion
given	given	given
that	that	that
Huckabee	huckabe	Huckabee
s	s	s
political	polit	political
campaign	campaign	campaign
paid	paid	paid
for	for	for
everything	everyth	everything
.	.	.

Ultimately	ultim	Ultimately
,	,	,
Huckabee	huckabe	Huckabee
s	s	s
legal	legal	legal
defense	defens	defense
performed	perform	performed
a	a	a
perfect	perfect	perfect
imitation	imit	imitation
of	of	of
his	his	his
presidential	presidenti	presidential
campaign	campaign	campaign
.	.	.

He	he	He
ultimately	ultim	ultimately
settled	settl	settled
for	for	for
a	a	a
confidential	confidenti	confidential
amount	amount	amount
but	but	but
the	the	the
former	former	former
Fox	fox	Fox
News	news	News
contributor	contributor	contributor
s	s	s
campaign	campaign	campaign
disclosure	disclosur	disclosure
forms	form	form
reveal	reveal	reveal
that	that	that
he	he	he
made	made	made
two	two	two
payments	payment	payment
of	of	of
12	12	12
,	,	,
500	500	500
to	to	to
Rude	rude	Rude
Music	music	Music
.	.	.

The	the	The
first	first	first
was	was	wa
listed	list	listed
as	as	a
a	a	a
legal	legal	legal
settlement	settlement	settlement
for	for	for
copyright	copyright	copyright
infringement	infring	infringement
.	.	.

The	the	The
second	second	second
was	was	wa
listed	list	listed
under	under	under
debts	debt	debt
and	and	and
obligations	oblig	obligation
.	.	.

Since	sinc	Since
Huckabee	huckabe	Huckabee
s	s	s
campaign	campaign	campaign
was	was	wa
perpetually	perpetu	perpetually
broke	broke	broke
,	,	,
the	the	the
2016	2016	2016
washout	washout	washout
petitioned	petit	petitioned
the	the	the
FEC	fec	FEC
to	to	to
allow	allow	allow
him	him	him
to	to	to
set	set	set
up	up	up
a	a	a
special	special	special
legal	legal	legal
defense	defens	defense
fund	fund	fund
,	,	,
but	but	but
the	the	the
FEC	fec	FEC
told	told	told
him	him	him
to	to	to
bootstrap	bootstrap	bootstrap
it	it	it
up	up	up
and	and	and
pay	pay	pay
the	the	the
money	money	money
himself	himself	himself
.	.	.
Featured	featur	Featured
image	imag	image
via	via	via
Getty	getti	Getty
Images	imag	Images
Ty	ty	Ty
Wright	wright	Wright

