What	what	What
factors	factor	factor
determine	determin	determine
what	what	what
makes	make	make
the	the	the
first	first	first
100	100	100
days	day	day
of	of	of
a	a	a
president	presid	president
a	a	a
success	success	success
?	?	?
Roosevelt	roosevelt	Roosevelt
had	had	had
urgency	urgenc	urgency
and	and	and
opportunity	opportun	opportunity
as	as	a
his	his	his
two	two	two
main	main	main
things	thing	thing
Others	other	Others
followed	follow	followed
with	with	with
not	not	not
much	much	much
focus	focus	focus
on	on	on
the	the	the
first	first	first
100	100	100
days	day	day
The	the	The
Wall	wall	Wall
Street	street	Street
Journal	journal	Journal
gives	give	give
us	us	u
the	the	the
lowdown	lowdown	lowdown
on	on	on
all	all	all
of	of	of
the	the	the
presidents	presid	president
and	and	and
asks	ask	asks
why	whi	why
Trump	trump	Trump
is	is	is
under	under	under
the	the	the
microscope	microscop	microscope
Unfair	unfair	Unfair
?	?	?
Arbitrary	arbitrari	Arbitrary
?	?	?
We	we	We
d	d	d
like	like	like
to	to	to
know	know	know
what	what	what
you	you	you
think	think	think
Here	here	Here
s	s	s
what	what	what
President	presid	President
Trump	trump	Trump
had	had	had
to	to	to
say	say	say
about	about	about
his	his	his
first	first	first
100	100	100
days	day	day
in	in	in
office	offic	office
We	we	We
re	re	re
moving	move	moving
awfully	aw	awfully
well	well	well
.	.	.
We	we	We
ve	ve	ve
got	got	got
a	a	a
lot	lot	lot
of	of	of
things	thing	thing
done	done	done
.	.	.
We	we	We
are	are	are
,	,	,
I	i	I
don	don	don
t	t	t
think	think	think
there	there	there
s	s	s
ever	ever	ever
been	been	been
anything	anyth	anything
like	like	like
this	this	this
.	.	.
It	it	It
s	s	s
a	a	a
false	fals	false
standard	standard	standard
,	,	,
100	100	100
days	day	day
,	,	,
but	but	but
I	i	I
have	have	have
to	to	to
tell	tell	tell
you	you	you
,	,	,
but	but	but
I	i	I
don	don	don
t	t	t
think	think	think
anyone	anyon	anyone
has	has	ha
done	done	done
what	what	what
we	we	we
ve	ve	ve
been	been	been
able	abl	able
to	to	to
do	do	do
.	.	.
President	presid	President
TrumpHere	trumpher	TrumpHere
s	s	s
the	the	the
very	veri	very
last	last	last
rally	ralli	rally
and	and	and
speech	speech	speech
before	befor	before
the	the	the
election	elect	election
.	.	.
It	it	It
was	was	wa
held	held	held
in	in	in
Grand	grand	Grand
Rapids	rapid	Rapids
Michigan	michigan	Michigan
