Token	Stem	Lemma
Politicians	politician	Politicians
are	are	are
all	all	all
about	about	about
photo	photo	photo
-ops	-op	-ops
This	this	This
is	is	is
especially	especi	especially
true	true	true
of	of	of
high	high	high
-ranking	-rank	-ranking
smarmy	smarmi	smarmy
types	type	type
like	like	like
House	hous	House
Speaker	speaker	Speaker
Paul	paul	Paul
Ryan	ryan	Ryan
However	howev	However
Speaker	speaker	Speaker
Ryan	ryan	Ryan
s	s	s
opportunism	opportun	opportunism
got	got	got
the	the	the
best	best	best
of	of	of
him	him	him
during	dure	during
the	the	the
congressional	congression	congressional
break	break	break
this	this	this
weekend	weekend	weekend
when	when	when
he	he	he
wound	wound	wound
up	up	up
taking	take	taking
a	a	a
picture	pictur	picture
with	with	with
a	a	a
#RESISTANCE	#resist	#RESISTANCE
activist	activist	activist
while	while	while
Ryan	ryan	Ryan
himself	himself	himself
was	was	wa
wearing	wear	wearing
an	an	an
apron	apron	apron
at	at	at
a	a	a
shelter	shelter	shelter
of	of	of
some	some	some
sort	sort	sort
and	and	and
pretending	pretend	pretending
to	to	to
care	care	care
about	about	about
people	peopl	people
Of	of	Of
course	cours	course
the	the	the
members	member	member
of	of	of
Congress	congress	Congress
are	are	are
taking	take	taking
their	their	their
break	break	break
amid	amid	amid
the	the	the
worst	worst	worst
most	most	most
cruel	cruel	cruel
and	and	and
craven	craven	craven
healthcare	healthcar	healthcare
bill	bill	bill
that	that	that
has	has	ha
been	been	been
passed	pass	passed
in	in	in
living	live	living
memory	memori	memory
and	and	and
millions	million	million
of	of	of
Americans	american	Americans
are	are	are
understandably	understand	understandably
upset	upset	upset
at	at	at
the	the	the
prospect	prospect	prospect
of	of	of
the	the	the
Republicans	republican	Republicans
taking	take	taking
their	their	their
healthcare	healthcar	healthcare
away	away	away
as	as	a
these	these	these
rich	rich	rich
assholes	asshol	asshole
celebrate	celebr	celebrate
in	in	in
the	the	the
White	white	White
House	hous	House
Rose	rose	Rose
Garden	garden	Garden
with	with	with
Donald	donald	Donald
Trump	trump	Trump
After	after	After
all	all	all
all	all	all
the	the	the
House	hous	House
GOP	gop	GOP
cares	care	care
about	about	about
is	is	is
a	a	a
win	win	win
for	for	for
their	their	their
egotistical	egotist	egotistical
orange	orang	orange
president	presid	president
Therefore	therefor	Therefore
it	it	it
should	should	should
come	come	come
as	as	a
no	no	no
surprise	surpris	surprise
that	that	that
a	a	a
protester	protest	protester
wearing	wear	wearing
a	a	a
Pod	pod	Pod
Save	save	Save
America	america	America
t	t	t
-shirt	-shirt	-shirt
that	that	that
read	read	read
Repeal	repeal	Repeal
and	and	and
go	go	go
f	f	f
ck	ck	ck
yourself	yourself	yourself
and	and	and
that	that	that
was	was	wa
signed	sign	signed
GOP	gop	GOP
took	took	took
the	the	the
opportunity	opportun	opportunity
to	to	to
troll	troll	troll
Speaker	speaker	Speaker
Ryan	ryan	Ryan
so	so	so
expertly	expert	expertly
Here	here	Here
is	is	is
the	the	the
shot	shot	shot
via	via	via
Twitter	twitter	Twitter
Couple	coupl	Couple
friends	friend	friend
of	of	of
the	the	the
pod	pod	pod
hanging	hang	hanging
out	out	out
this	this	this
morning	morn	morning
@jonfavs	@jonfav	@jonfavs
@jonlovett	@jonlovett	@jonlovett
@TVietor08	@tvietor08	@TVietor08
pic.twitter.com/aT3nqiyOlu	pic.twitter.com/at3nqiyolu	pic.twitter.com/aT3nqiyOlu
J	j	J
@Minnysconsin	@minnysconsin	@Minnysconsin
May	may	May
6	6	6
2017So	2017so	2017So
in	in	in
other	other	other
words	word	word
either	either	either
Paul	paul	Paul
Ryan	ryan	Ryan
KNOWS	know	KNOWS
people	peopl	people
hate	hate	hate
him	him	him
around	around	around
the	the	the
nation	nation	nation
or	or	or
he	he	he
is	is	is
too	too	too
ignorant	ignor	ignorant
to	to	to
realize	realiz	realize
how	how	how
much	much	much
people	peopl	people
hate	hate	hate
him	him	him
Or	or	Or
most	most	most
likely	like	likely
he	he	he
s	s	s
been	been	been
in	in	in
Congress	congress	Congress
so	so	so
long	long	long
he	he	he
thinks	think	think
he	he	he
cannot	cannot	cannot
get	get	get
voted	vote	voted
out	out	out
and	and	and
therefore	therefor	therefore
doesn	doesn	doesn
t	t	t
care	care	care
what	what	what
his	his	his
policies	polici	policy
do	do	do
to	to	to
ordinary	ordinari	ordinary
Americans	american	Americans
up	up	up
to	to	to
an	an	an
including	includ	including
death	death	death
just	just	just
so	so	so
long	long	long
as	as	a
he	he	he
and	and	and
his	his	his
rich	rich	rich
buddies	buddi	buddy
get	get	get
their	their	their
tax	tax	tax
cuts	cut	cut
The	the	The
latter	latter	latter
is	is	is
the	the	the
most	most	most
likely	like	likely
scenario	scenario	scenario
and	and	and
we	we	we
should	should	should
all	all	all
remember	rememb	remember
that	that	that
Wisconsinites	wisconsinit	Wisconsinites
look	look	look
at	at	at
who	who	who
this	this	this
guy	guy	guy
is	is	is
VOTE	vote	VOTE
HIM	him	HIM
OUT	out	OUT
SHOCK	shock	SHOCK
HIM	him	HIM
in	in	in
2018	2018	2018
For	for	For
this	this	this
speaker	speaker	speaker
into	into	into
early	earli	early
retirement	retir	retirement
and	and	and
install	instal	install
a	a	a
Democratic	democrat	Democratic
government	govern	government
that	that	that
will	will	will
work	work	work
for	for	for
you	you	you
not	not	not
the	the	the
rich	rich	rich
Featured	featur	Featured
image	imag	image
via	via	via
Drew	drew	Drew
Angerer	anger	Angerer
Getty	getti	Getty
Images	imag	Images
