Token	Stem	Lemma
We	we	We
need	need	need
to	to	to
have	have	have
an	an	an
honest	honest	honest
conversation	convers	conversation
Well	well	Well
that	that	that
certainly	certain	certainly
would	would	would
be	be	be
refreshing	refresh	refreshing
Western	western	Western
powers	power	power
must	must	must
ramp	ramp	ramp
up	up	up
air	air	air
strikes	strike	strike
by	by	by
10	10	10
to	to	to
20	20	20
times	time	time
to	to	to
have	have	have
any	ani	any
hope	hope	hope
of	of	of
disrupting	disrupt	disrupting
the	the	the
Islamic	islam	Islamic
State	state	State
group	group	group
which	which	which
risks	risk	risk
turning	turn	turning
Europe	europ	Europe
into	into	into
an	an	an
urban	urban	urban
guerrilla	guerrilla	guerrilla
warzone	warzon	warzone
warned	warn	warned
one	one	one
of	of	of
the	the	the
world	world	world
s	s	s
leading	lead	leading
counter	counter	counter
-terrorism	-terror	-terrorism
experts	expert	expert
David	david	David
Kilcullen	kilcullen	Kilcullen
an	an	an
Australian	australian	Australian
army	armi	army
veteran	veteran	veteran
became	becam	became
the	the	the
senior	senior	senior
counter	counter	counter
-insurgency	-insurg	-insurgency
advisor	advisor	advisor
to	to	to
US	us	US
General	general	General
David	david	David
Petraeus	petraeus	Petraeus
during	dure	during
the	the	the
Iraq	iraq	Iraq
War	war	War
and	and	and
is	is	is
considered	consid	considered
a	a	a
key	key	key
architect	architect	architect
of	of	of
the	the	the
Awakening	awaken	Awakening
strategy	strategi	strategy
that	that	that
helped	help	helped
turn	turn	turn
the	the	the
conflict	conflict	conflict
around	around	around
In	in	In
an	an	an
exclusive	exclus	exclusive
interview	interview	interview
he	he	he
told	told	told
AFP	afp	AFP
the	the	the
Paris	pari	Paris
attacks	attack	attack
showed	show	showed
the	the	the
Islamic	islam	Islamic
State	state	State
group	group	group
IS	is	IS
was	was	wa
morphing	morph	morphing
from	from	from
a	a	a
terrorist	terrorist	terrorist
threat	threat	threat
into	into	into
a	a	a
structured	structur	structured
organisation	organis	organisation
like	like	like
the	the	the
IRA	ira	IRA
in	in	in
Ireland	ireland	Ireland
or	or	or
ETA	eta	ETA
in	in	in
Spain	spain	Spain
during	dure	during
the	the	the
20th	20th	20th
century	centuri	century
It	it	It
s	s	s
early	earli	early
days	day	day
but	but	but
I	i	I
think	think	think
we	we	we
are	are	are
starting	start	starting
to	to	to
see	see	see
the	the	the
emergence	emerg	emergence
of	of	of
a	a	a
fairly	fair	fairly
widespread	widespread	widespread
paramilitary	paramilitari	paramilitary
underground	underground	underground
movement	movement	movement
in	in	in
Western	western	Western
Europe	europ	Europe
he	he	he
told	told	told
AFP	afp	AFP
from	from	from
Washington	washington	Washington
where	where	where
he	he	he
now	now	now
leads	lead	lead
research	research	research
firm	firm	firm
Caerus	caerus	Caerus
Global	global	Global
Solutions	solut	Solutions
This	this	This
is	is	is
not	not	not
like	like	like
the	the	the
expeditionary	expeditionari	expeditionary
terrorist	terrorist	terrorist
attacks	attack	attack
of	of	of
Al	al	Al
-Qaeda	-qaeda	-Qaeda
where	where	where
they	they	they
build	build	build
a	a	a
team	team	team
in	in	in
one	one	one
country	countri	country
smuggle	smuggl	smuggle
them	them	them
into	into	into
another	anoth	another
country	countri	country
and	and	and
they	they	they
all	all	all
die	die	die
he	he	he
said	said	said
The	the	The
way	way	way
the	the	the
Paris	pari	Paris
attacks	attack	attack
went	went	went
down	down	down
with	with	with
safe	safe	safe
houses	hous	house
stolen	stolen	stolen
cars	car	car
weapon	weapon	weapon
caches	cach	cache
guys	guy	guy
successfully	success	successfully
going	go	going
underground	underground	underground
after	after	after
attacks	attack	attack
this	this	this
is	is	is
a	a	a
lot	lot	lot
closer	closer	closer
to	to	to
the	the	the
classical	classic	classical
definition	definit	definition
of	of	of
urban	urban	urban
guerrilla	guerrilla	guerrilla
warfare	warfar	warfare
Kilcullen	kilcullen	Kilcullen
who	who	who
famously	famous	famously
warned	warn	warned
the	the	the
US	us	US
against	against	against
the	the	the
Iraq	iraq	Iraq
invasion	invas	invasion
in	in	in
2003	2003	2003
said	said	said
the	the	the
Western	western	Western
strategy	strategi	strategy
against	against	against
IS	is	IS
in	in	in
Syria	syria	Syria
and	and	and
Iraq	iraq	Iraq
has	has	ha
so	so	so
far	far	far
been	been	been
characterised	characteris	characterised
by	by	by
dishonesty	dishonesti	dishonesty
and	and	and
half	half	half
-measures	-measur	-measures
We	we	We
need	need	need
to	to	to
have	have	have
an	an	an
honest	honest	honest
conversation	convers	conversation
we	we	we
re	re	re
pretending	pretend	pretending
we	we	we
re	re	re
not	not	not
in	in	in
combat	combat	combat
that	that	that
we	we	we
don	don	don
t	t	t
have	have	have
boots	boot	boot
on	on	on
the	the	the
ground	ground	ground
he	he	he
said	said	said
But	but	But
we	we	we
have	have	have
several	sever	several
thousand	thousand	thousand
on	on	on
the	the	the
ground	ground	ground
in	in	in
Iraq	iraq	Iraq
and	and	and
the	the	the
50	50	50
that	that	that
are	are	are
acknowledged	acknowledg	acknowledged
in	in	in
Syria	syria	Syria
are	are	are
not	not	not
the	the	the
only	onli	only
Western	western	Western
special	special	special
forces	forc	force
there	there	there
We	we	We
re	re	re
trying	tri	trying
to	to	to
present	present	present
this	this	this
fiction	fiction	fiction
that	that	that
the	the	the
war	war	war
in	in	in
Iraq	iraq	Iraq
is	is	is
over	over	over
Kilcullen	kilcullen	Kilcullen
rejected	reject	rejected
suggestions	suggest	suggestion
from	from	from
some	some	some
analysts	analyst	analyst
and	and	and
politicians	politician	politician
that	that	that
the	the	the
West	west	West
should	should	should
deploy	deploy	deploy
tens	ten	ten
of	of	of
thousands	thousand	thousand
of	of	of
troops	troop	troop
That	that	That
s	s	s
a	a	a
fantasy	fantasi	fantasy
If	if	If
you	you	you
really	realli	really
wanted	want	wanted
to	to	to
take	take	take
it	it	it
as	as	a
our	our	our
task	task	task
you	you	you
would	would	would
need	need	need
way	way	way
more	more	more
than	than	than
that	that	that
You	you	You
would	would	would
be	be	be
looking	look	looking
at	at	at
200	200	200
000	000	000
300	300	300
000	000	000
even	even	even
400	400	400
000	000	000
troops	troop	troop
to	to	to
do	do	do
it	it	it
he	he	he
said	said	said
And	and	And
frankly	frank	frankly
it	it	it
wouldn	wouldn	wouldn
t	t	t
work	work	work
The	the	The
Iraqis	iraqi	Iraqis
and	and	and
Iranians	iranian	Iranians
would	would	would
push	push	push
back	back	back
hard	hard	hard
Via	via	Via
NewsMax	newsmax	NewsMax
