Token	Stem	Lemma
The	the	The
Democrats	democrat	Democrats
are	are	are
lying	lie	lying
all	all	all
over	over	over
the	the	the
place	place	place
along	along	along
with	with	with
the	the	the
main	main	main
stream	stream	stream
media	media	medium
it	it	it
s	s	s
hard	hard	hard
to	to	to
keep	keep	keep
up	up	up
with	with	with
the	the	the
lies	lie	lie
This	this	This
is	is	is
shameful	shame	shameful
and	and	and
every	everi	every
one	one	one
of	of	of
these	these	these
people	peopl	people
should	should	should
be	be	be
called	call	called
out	out	out
on	on	on
their	their	their
lies	lie	lie
Markey	markey	Markey
repeated	repeat	repeated
something	someth	something
he	he	he
read	read	read
on	on	on
two	two	two
blogs	blog	blog
So	so	So
who	who	who
repeats	repeat	repeat
as	as	a
FACT	fact	FACT
something	someth	something
they	they	they
just	just	just
READ	read	READ
about	about	about
on	on	on
two	two	two
blogs	blog	blog
Unbelievable	unbeliev	Unbelievable
Senator	senat	Senator
Ed	ed	Ed
Markey	markey	Markey
was	was	wa
on	on	on
CNN	cnn	CNN
and	and	and
lied	lie	lied
during	dure	during
the	the	the
interview	interview	interview
about	about	about
Trump	trump	Trump
Shame	shame	Shame
on	on	on
him	him	him
Sen	sen	Sen
Ed	ed	Ed
Markey	markey	Markey
D	d	D
Mass	mass	Mass
on	on	on
Wednesday	wednesday	Wednesday
spread	spread	spread
a	a	a
false	fals	false
news	news	news
story	stori	story
about	about	about
the	the	the
investigation	investig	investigation
into	into	into
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
s	s	s
campaign	campaign	campaign
team	team	team
s	s	s
purported	purport	purported
ties	tie	tie
to	to	to
Russia	russia	Russia
There	there	There
are	are	are
very	veri	very
strong	strong	strong
allegations	alleg	allegation
that	that	that
the	the	the
Russians	russian	Russians
had	had	had
relationships	relationship	relationship
with	with	with
people	peopl	people
inside	insid	inside
of	of	of
the	the	the
Trump	trump	Trump
campaign	campaign	campaign
Markey	markey	Markey
said	said	said
during	dure	during
an	an	an
interview	interview	interview
on	on	on
CNN	cnn	CNN
In	in	In
fact	fact	fact
subpoenas	subpoena	subpoena
have	have	have
now	now	now
been	been	been
issued	issu	issued
in	in	in
Northern	northern	Northern
Virginia	virginia	Virginia
with	with	with
regard	regard	regard
to	to	to
General	general	General
Michael	michael	Michael
Flynn	flynn	Flynn
and	and	and
General	general	General
Flynn	flynn	Flynn
s	s	s
associates	associ	associate
Markey	markey	Markey
continued	continu	continued
A	a	A
grand	grand	grand
jury	juri	jury
has	has	ha
been	been	been
impanelled	impanel	impanelled
up	up	up
in	in	in
New	new	New
York	york	York
There	there	There
have	have	have
been	been	been
subpoenas	subpoena	subpoena
issued	issu	issued
in	in	in
Virginia	virginia	Virginia
to	to	to
associates	associ	associate
of	of	of
Flynn	flynn	Flynn
but	but	but
no	no	no
reputable	reput	reputable
outlet	outlet	outlet
has	has	ha
reported	report	reported
anything	anyth	anything
about	about	about
an	an	an
impaneled	impanel	impaneled
grand	grand	grand
jury	juri	jury
When	when	When
a	a	a
Guardian	guardian	Guardian
reporter	report	reporter
requested	request	requested
a	a	a
source	sourc	source
Markey	markey	Markey
s	s	s
office	offic	office
said	said	said
he	he	he
read	read	read
about	about	about
it	it	it
on	on	on
two	two	two
blogs	blog	blog
Huh	huh	Huh
The	the	The
democrats	democrat	democrat
are	are	are
so	so	so
desperate	desper	desperate
to	to	to
nail	nail	nail
Trump	trump	Trump
that	that	that
they	they	they
re	re	re
taking	take	taking
fake	fake	fake
news	news	news
to	to	to
a	a	a
whole	whole	whole
new	new	new
level	level	level
