Token	Stem	Lemma
21st	21st	21st
Century	centuri	Century
Wire	wire	Wire
says	say	say
Earlier	earlier	Earlier
in	in	in
the	the	the
week	week	week
21WIRE	21wire	21WIRE
reported	report	reported
about	about	about
the	the	the
Google	googl	Google
employee	employe	employee
who	who	who
released	releas	released
a	a	a
controversial	controversi	controversial
3	3	3
000	000	000
word	word	word
memo	memo	memo
which	which	which
went	went	went
internally	intern	internally
viral	viral	viral
complaining	complain	complaining
about	about	about
the	the	the
Silicon	silicon	Silicon
Valley	valley	Valley
tech	tech	tech
giant	giant	giant
s	s	s
ideological	ideolog	ideological
echo	echo	echo
chamber	chamber	chamber
a	a	a
repressive	repress	repressive
intolerant	intoler	intolerant
corporate	corpor	corporate
cultural	cultur	cultural
where	where	where
political	polit	political
correctness	correct	correctness
rules	rule	rule
and	and	and
which	which	which
only	onli	only
caters	cater	caters
to	to	to
the	the	the
leftist	leftist	leftist
progressive	progress	progressive
side	side	side
of	of	of
the	the	the
political	polit	political
paradigm	paradigm	paradigm
Any	ani	Any
other	other	other
viewpoints	viewpoint	viewpoint
or	or	or
opinions	opinion	opinion
will	will	will
not	not	not
be	be	be
tolerated	toler	tolerated
at	at	at
Google	googl	Google
The	the	The
man	man	man
who	who	who
wrote	wrote	wrote
the	the	the
memo	memo	memo
as	as	a
a	a	a
Google	googl	Google
engineer	engin	engineer
named	name	named
James	jame	James
Damore	damor	Damore
has	has	ha
since	sinc	since
been	been	been
fired	fire	fired
for	for	for
voicing	voic	voicing
his	his	his
opinions	opinion	opinion
on	on	on
the	the	the
company	compani	company
s	s	s
politics	polit	politics
As	as	As
a	a	a
result	result	result
of	of	of
the	the	the
employee	employe	employee
blowing	blow	blowing
the	the	the
whistle	whistl	whistle
on	on	on
this	this	this
issue	issu	issue
other	other	other
Google	googl	Google
employees	employe	employee
like	like	like
one	one	one
Jaana	jaana	Jaana
B	b	B
Dogan	dogan	Dogan
see	see	see
tweet	tweet	tweet
below	below	below
appear	appear	appear
to	to	to
have	have	have
threatened	threaten	threatened
to	to	to
leave	leav	leave
the	the	the
company	compani	company
in	in	in
protest	protest	protest
if	if	if
Human	human	Human
Resources	resourc	Resources
did	did	did
not	not	not
retaliate	retali	retaliate
against	against	against
the	the	the
political	polit	political
whistleblower	whistleblow	whistleblower
Google	googl	Google
staffer	staffer	staffer
Dogan	dogan	Dogan
then	then	then
goes	goe	go
further	further	further
and	and	and
mocks	mock	mock
Damore	damor	Damore
by	by	by
hurling	hurl	hurling
slurs	slur	slur
based	base	based
on	on	on
racial	racial	racial
identity	ident	identity
politics	polit	politics
Of	of	Of
course	cours	course
the	the	the
irony	ironi	irony
not	not	not
surprisingly	surpris	surprisingly
unknown	unknown	unknown
to	to	to
those	those	those
at	at	at
Google	googl	Google
is	is	is
that	that	that
Dogan	dogan	Dogan
and	and	and
others	other	others
knee	knee	knee
-jerk	-jerk	-jerk
political	polit	political
reaction	reaction	reaction
only	onli	only
proved	prove	proved
James	jame	James
Damore	damor	Damore
s	s	s
point	point	point
that	that	that
Google	googl	Google
has	has	ha
fostered	foster	fostered
an	an	an
insular	insular	insular
political	polit	political
and	and	and
intellectual	intellectu	intellectual
ghetto	ghetto	ghetto
which	which	which
does	doe	doe
not	not	not
tolerate	toler	tolerate
any	ani	any
variance	varianc	variance
away	away	away
for	for	for
the	the	the
prevailing	prevail	prevailing
group	group	group
-think	-think	-think
de	de	de
jour	jour	jour
In	in	In
the	the	the
video	video	video
released	releas	released
last	last	last
weekend	weekend	weekend
by	by	by
YouTube	youtub	YouTube
gamer	gamer	gamer
pundit	pundit	pundit
Mister	mister	Mister
Metokur	metokur	Metokur
the	the	the
commentator	comment	commentator
predicted	predict	predicted
that	that	that
the	the	the
person	person	person
who	who	who
wrote	wrote	wrote
that	that	that
memo	memo	memo
is	is	is
probably	probabl	probably
going	go	going
to	to	to
be	be	be
fired	fire	fired
Mister	mister	Mister
Metokur	metokur	Metokur
was	was	wa
right	right	right
But	but	But
there	there	there
s	s	s
an	an	an
even	even	even
bigger	bigger	bigger
aspect	aspect	aspect
to	to	to
this	this	this
story	stori	story
Why	whi	Why
is	is	is
all	all	all
this	this	this
important	import	important
Because	becaus	Because
that	that	that
same	same	same
repressive	repress	repressive
political	polit	political
culture	cultur	culture
at	at	at
Google	googl	Google
is	is	is
reflected	reflect	reflected
in	in	in
how	how	how
it	it	it
programs	program	program
the	the	the
new	new	new
censorship	censorship	censorship
algorithms	algorithm	algorithm
of	of	of
its	it	it
search	search	search
engine	engin	engine
effectively	effect	effectively
disappearing	disappear	disappearing
political	polit	political
views	view	view
and	and	and
articles	articl	article
it	it	it
does	doe	doe
not	not	not
like	like	like
and	and	and
wishes	wish	wish
to	to	to
bury	buri	bury
Bloomberg	bloomberg	Bloomberg
Business	busi	Business
reports	report	report
Alphabet	alphabet	Alphabet
Inc	inc	Inc
s	s	s
Google	googl	Google
has	has	ha
fired	fire	fired
an	an	an
employee	employe	employee
who	who	who
wrote	wrote	wrote
an	an	an
internal	intern	internal
memo	memo	memo
blasting	blast	blasting
the	the	the
web	web	web
company	compani	company
s	s	s
diversity	divers	diversity
policies	polici	policy
creating	creat	creating
a	a	a
firestorm	firestorm	firestorm
across	across	across
Silicon	silicon	Silicon
Valley	valley	Valley
James	jame	James
Damore	damor	Damore
the	the	the
Google	googl	Google
engineer	engin	engineer
who	who	who
wrote	wrote	wrote
the	the	the
note	note	note
confirmed	confirm	confirmed
his	his	his
