Donald	donald	Donald
Trump	trump	Trump
s	s	s
pathetic	pathet	pathetic
outreach	outreach	outreach
effort	effort	effort
to	to	to
sway	sway	sway
black	black	black
voters	voter	voter
into	into	into
supporting	support	supporting
him	him	him
just	just	just
took	took	took
a	a	a
major	major	major
hit	hit	hit
.	.	.
Just	just	Just
when	when	when
you	you	you
thought	thought	thought
Trump	trump	Trump
and	and	and
his	his	his
supporters	support	supporter
couldn	couldn	couldn
t	t	t
say	say	say
anything	anyth	anything
worse	wors	worse
to	to	to
offend	offend	offend
black	black	black
people	peopl	people
,	,	,
a	a	a
North	north	North
Carolina	carolina	Carolina
pastor	pastor	pastor
who	who	who
supports	support	support
the	the	the
Republican	republican	Republican
nominee	nomine	nominee
just	just	just
pitched	pitch	pitched
a	a	a
let	let	let
s	s	s
send	send	send
black	black	black
people	peopl	people
back	back	back
to	to	to
Africa	africa	Africa
plan	plan	plan
reminiscent	reminisc	reminiscent
of	of	of
similar	similar	similar
ideas	idea	idea
racists	racist	racist
have	have	have
had	had	had
throughout	throughout	throughout
American	american	American
history	histori	history
.	.	.
During	dure	During
an	an	an
interview	interview	interview
with	with	with
CNN	cnn	CNN
host	host	host
Carol	carol	Carol
Costello	costello	Costello
,	,	,
Thomas	thoma	Thomas
Rodgers	rodger	Rodgers
,	,	,
Sr	sr	Sr
.	.	.
of	of	of
Antioch	antioch	Antioch
Road	road	Road
to	to	to
Glory	glori	Glory
International	intern	International
Ministries	ministri	Ministries
advocated	advoc	advocated
on	on	on
the	the	the
air	air	air
for	for	for
returning	return	returning
black	black	black
people	peopl	people
to	to	to
Africa	africa	Africa
to	to	to
get	get	get
jobs	job	job
building	build	building
a	a	a
road	road	road
to	to	to
the	the	the
United	unit	United
States	state	States
across	across	across
the	the	the
Atlantic	atlant	Atlantic
Ocean	ocean	Ocean
.	.	.
Rodgers	rodger	Rodgers
claimed	claim	claimed
that	that	that
African	african	African
-Americans	-american	-Americans
do	do	do
not	not	not
seek	seek	seek
dual	dual	dual
