Token	Stem	Lemma
The	the	The
hell	hell	hell
with	with	with
parody	parodi	parody
this	this	this
should	should	should
be	be	be
a	a	a
real	real	real
campaign	campaign	campaign
ad	ad	ad
Donald	donald	Donald
Trump	trump	Trump
has	has	ha
a	a	a
long	long	long
and	and	and
sordid	sordid	sordid
history	histori	history
when	when	when
it	it	it
comes	come	come
to	to	to
talking	talk	talking
about	about	about
women	women	woman
The	the	The
Republican	republican	Republican
nominee	nomine	nominee
especially	especi	especially
enjoys	enjoy	enjoys
insulting	insult	insulting
women	women	woman
s	s	s
looks	look	look
from	from	from
calling	call	calling
women	women	woman
pigs	pig	pig
to	to	to
calling	call	calling
women	women	woman
who	who	who
have	have	have
small	small	small
breasts	breast	breast
unattractive	unattract	unattractive
to	to	to
criticizing	critic	criticizing
their	their	their
body	bodi	body
shape	shape	shape
He	he	He
has	has	ha
even	even	even
said	said	said
on	on	on
camera	camera	camera
that	that	that
he	he	he
can	can	can
t	t	t
say	say	say
that	that	that
he	he	he
treats	treat	treat
women	women	woman
with	with	with
respect	respect	respect
And	and	And
all	all	all
of	of	of
these	these	these
recorded	record	recorded
quotes	quot	quote
came	came	came
back	back	back
to	to	to
bite	bite	bite
Trump	trump	Trump
on	on	on
the	the	the
ass	ass	as
in	in	in
a	a	a
parody	parodi	parody
ad	ad	ad
starring	star	starring
comedian	comedian	comedian
Kathy	kathi	Kathy
Griffin	griffin	Griffin
In	in	In
the	the	the
video	video	video
Griffin	griffin	Griffin
is	is	is
shown	shown	shown
applying	appli	applying
makeup	makeup	makeup
and	and	and
getting	get	getting
dressed	dress	dressed
as	as	a
Trump	trump	Trump
s	s	s
voice	voic	voice
booms	boom	boom
out	out	out
some	some	some
of	of	of
the	the	the
nasty	nasti	nasty
things	thing	thing
he	he	he
has	has	ha
said	said	said
about	about	about
women	women	woman
over	over	over
the	the	the
years	year	year
At	at	At
first	first	first
Griffin	griffin	Griffin
merely	mere	merely
tells	tell	tell
Trump	trump	Trump
to	to	to
f	f	f
ck	ck	ck
off	off	off
but	but	but
as	as	a
Trump	trump	Trump
s	s	s
insults	insult	insult
get	get	get
more	more	more
annoying	annoy	annoying
Griffin	griffin	Griffin
only	onli	only
gets	get	get
angrier	angrier	angrier
Oh	oh	Oh
f	f	f
ck	ck	ck
off	off	off
you	you	you
piece	piec	piece
of	of	of
shit	shit	shit
she	she	she
says	say	say
at	at	at
one	one	one
point	point	point
Then	then	Then
she	she	she
flips	flip	flip
him	him	him
off	off	off
using	use	using
the	the	the
double	doubl	double
bird	bird	bird
At	at	At
the	the	the
end	end	end
Griffin	griffin	Griffin
apologizes	apolog	apologizes
to	to	to
Michelle	michell	Michelle
Obama	obama	Obama
for	for	for
taking	take	taking
the	the	the
low	low	low
road	road	road
Sorry	sorri	Sorry
Michelle	michell	Michelle
when	when	when
he	he	he
goes	goe	go
low	low	low
I	i	I
go	go	go
lower	lower	lower
A	a	A
screen	screen	screen
then	then	then
pops	pop	pop
up	up	up
asking	ask	asking
Is	is	Is
Donald	donald	Donald
Trump	trump	Trump
the	the	the
president	presid	president
we	we	we
want	want	want
for	for	for
our	our	our
daughters	daughter	daughter
But	but	But
Griffin	griffin	Griffin
took	took	took
one	one	one
last	last	last
shot	shot	shot
at	at	at
Donald	donald	Donald
before	befor	before
the	the	the
video	video	video
ended	end	ended
Seriously	serious	Seriously
f	f	f
ck	ck	ck
off	off	off
Donald	donald	Donald
Here	here	Here
s	s	s
the	the	the
video	video	video
via	via	via
YouTube	youtub	YouTube
Griffin	griffin	Griffin
along	along	along
with	with	with
millions	million	million
of	of	of
other	other	other
women	women	woman
across	across	across
the	the	the
country	countri	country
have	have	have
every	everi	every
right	right	right
to	to	to
be	be	be
pissed	piss	pissed
off	off	off
at	at	at
Donald	donald	Donald
Trump	trump	Trump
He	he	He
s	s	s
a	a	a
scumbag	scumbag	scumbag
who	who	who
clearly	clear	clearly
has	has	ha
no	no	no
respect	respect	respect
for	for	for
women	women	woman
He	he	He
treats	treat	treat
them	them	them
like	like	like
sexual	sexual	sexual
objects	object	object
meant	meant	meant
to	to	to
be	be	be
conquered	conquer	conquered
even	even	even
by	by	by
force	forc	force
Trump	trump	Trump
has	has	ha
openly	open	openly
bragged	brag	bragged
about	about	about
groping	grope	groping
women	women	woman
against	against	against
their	their	their
will	will	will
and	and	and
even	even	even
had	had	had
the	the	the
audacity	audac	audacity
to	to	to
attack	attack	attack
the	the	the
various	various	various
women	women	woman
who	who	who
have	have	have
come	come	come
forward	forward	forward
to	to	to
accuse	accus	accuse
him	him	him
of	of	of
sexual	sexual	sexual
assault	assault	assault
by	by	by
saying	say	saying
that	that	that
they	they	they
are	are	are
not	not	not
pretty	pretti	pretty
enough	enough	enough
for	for	for
him	him	him
to	to	to
assault	assault	assault
This	this	This
man	man	man
is	is	is
incapable	incap	incapable
of	of	of
respecting	respect	respecting
women	women	woman
and	and	and
he	he	he
will	will	will
only	onli	only
treat	treat	treat
them	them	them
like	like	like
shit	shit	shit
as	as	a
president	presid	president
And	and	And
that	that	that
is	is	is
unacceptable	unaccept	unacceptable
Featured	featur	Featured
Image	imag	Image
Screenshot	screenshot	Screenshot
