Kellyanne	kellyann	Kellyanne
Conway	conway	Conway
met	met	met
with	with	with
NBC	nbc	NBC
s	s	s
Meet	meet	Meet
The	the	The
Press	press	Press
to	to	to
discuss	discuss	discus
the	the	the
findings	find	finding
by	by	by
US	us	US
intelligence	intellig	intelligence
agencies	agenc	agency
about	about	about
Russia	russia	Russia
and	and	and
their	their	their
alleged	alleg	alleged
hacking	hack	hacking
into	into	into
the	the	the
DNC	dnc	DNC
and	and	and
John	john	John
Podesta	podesta	Podesta
emails	email	email
.	.	.

Throughout	throughout	Throughout
his	his	his
interview	interview	interview
,	,	,
crybaby	crybabi	crybaby
host	host	host
Chuck	chuck	Chuck
Todd	todd	Todd
tries	tri	try
without	without	without
success	success	success
to	to	to
pin	pin	pin
this	this	this
alleged	alleg	alleged
hacking	hack	hacking
by	by	by
Russia	russia	Russia
on	on	on
Trump	trump	Trump
.	.	.

He	he	He
also	also	also
tried	tri	tried
to	to	to
convince	convinc	convince
his	his	his
viewers	viewer	viewer
that	that	that
Hillary	hillari	Hillary
lost	lost	lost
the	the	the
election	elect	election
because	becaus	because
of	of	of
the	the	the
emails	email	email
that	that	that
exposed	expos	exposed
the	the	the
dirty	dirti	dirty
dealings	deal	dealing
and	and	and
the	the	the
hate	hate	hate
the	the	the
Democrat	democrat	Democrat
Party	parti	Party
and	and	and
Democrat	democrat	Democrat
operatives	oper	operative
have	have	have
for	for	for
everyday	everyday	everyday
Americans	american	Americans
.	.	.

Kellyanne	kellyann	Kellyanne
Conway	conway	Conway
won	won	won
t	t	t
allow	allow	allow
him	him	him
to	to	to
distort	distort	distort
the	the	the
truth	truth	truth
and	and	and
control	control	control
the	the	the
narrative	narrat	narrative
however	howev	however
,	,	,
and	and	and
Todd	todd	Todd
becomes	becom	becomes
visibly	visibl	visibly
agitated	agit	agitated
with	with	with
her	her	her
,	,	,
which	which	which
likely	like	likely
is	is	is
the	the	the
reason	reason	reason
they	they	they
wouldn	wouldn	wouldn
t	t	t
air	air	air
the	the	the
entire	entir	entire
interview	interview	interview
.	.	.

After	after	After
all	all	all
,	,	,
why	whi	why
would	would	would
they	they	they
want	want	want
to	to	to
have	have	have
their	their	their
viewers	viewer	viewer
witness	wit	witness
the	the	the
meltdown	meltdown	meltdown
of	of	of
their	their	their
premier	premier	premier
Sunday	sunday	Sunday
morning	morn	morning
host	host	host
.	.	.
In	in	In
a	a	a
brilliant	brilliant	brilliant
move	move	move
,	,	,
Trump	trump	Trump
called	call	called
out	out	out
NBC	nbc	NBC
this	this	this
morning	morn	morning
for	for	for
editing	edit	editing
her	her	her
interview	interview	interview
on	on	on
Meet	meet	Meet
The	the	The
Press	press	Press
on	on	on
Twitter	twitter	Twitter
Kellyanne	kellyann	Kellyanne
Conway	conway	Conway
went	went	went
to	to	to
@MeetThePress	@meetthepress	@MeetThePress
this	this	this
morning	morn	morning
for	for	for
an	an	an
interview	interview	interview
with	with	with
@chucktodd	@chucktodd	@chucktodd
.	.	.

Dishonest	dishonest	Dishonest
media	media	medium
cut	cut	cut
out	out	out
9	9	9
of	of	of
her	her	her
10	10	10
minutes	minut	minute
.	.	.

Terrible	terribl	Terrible
!	!	!

Donald	donald	Donald
J	j	J
.	.	.

Trump	trump	Trump
@realDonaldTrump	@realdonaldtrump	@realDonaldTrump
January	januari	January
8	8	8
,	,	,
2017Although	2017although	2017Although
NBC	nbc	NBC
aired	air	aired
the	the	the
edited	edit	edited
version	version	version
of	of	of
the	the	the
interview	interview	interview
to	to	to
their	their	their
viewers	viewer	viewer
,	,	,
they	they	they
have	have	have
posted	post	posted
the	the	the
full	full	full
version	version	version
on	on	on
their	their	their
website	websit	website
.	.	.

The	the	The
interview	interview	interview
in	in	in
its	it	it
entirety	entireti	entirety
can	can	can
be	be	be
seen	seen	seen
here	here	here
NBC	nbc	NBC
Meet	meet	Meet
the	the	the
Press	press	Press
host	host	host
Chuck	chuck	Chuck
Todd	todd	Todd
has	has	ha
a	a	a
wife	wife	wife
who	who	who
s	s	s
active	activ	active
in	in	in
Democratic	democrat	Democratic
Party	parti	Party
strategic	strateg	strategic
communications	communic	communication
,	,	,
and	and	and
sometimes	sometim	sometimes
donates	donat	donates
to	to	to
Democrats	democrat	Democrats
.	.	.

In	in	In
2012	2012	2012
,	,	,
Kristian	kristian	Kristian
Denny	denni	Denny
Todd	todd	Todd
contributed	contribut	contributed
2	2	2
,	,	,
500	500	500
to	to	to
Sen	sen	Sen
.	.	.

Tim	tim	Tim
Kaine	kain	Kaine
.	.	.

Todd	todd	Todd
never	never	never
felt	felt	felt
any	ani	any
need	need	need
to	to	to
disclose	disclos	disclose
this	this	this
during	dure	during
his	his	his
three	three	three
recent	recent	recent
Kaine	kain	Kaine
interviews	interview	interview
on	on	on
NBC	nbc	NBC
August	august	August
7	7	7
,	,	,
September	septemb	September
18	18	18
,	,	,
and	and	and
October	octob	October
23	23	23
.	.	.

Newsbusters	newsbust	Newsbusters

