THE	the	THE
BIG	big	BIG
QUESTION	question	QUESTION
WITH	with	WITH
THE	the	THE
EXTRADITION	extradit	EXTRADITION
OF	of	OF
THE	the	THE
HACKER	hacker	HACKER
NAMED	name	NAMED
GUCCIFER	guccif	GUCCIFER
Will	will	Will
he	he	he
only	onli	only
be	be	be
used	use	used
to	to	to
demonstrate	demonstr	demonstrate
how	how	how
easy	easi	easy
it	it	it
was	was	wa
to	to	to
crack	crack	crack
Max	max	Max
Blumethal	blumeth	Blumethal
s	s	s
private	privat	private
account	account	account
and	and	and
thus	thus	thus
how	how	how
negligent	neglig	negligent
Hillary	hillari	Hillary
was	was	wa
in	in	in
handling	handl	handling
classified	classifi	classified
material	materi	material
?	?	?
WE	we	WE
REPORTED	report	REPORTED
ON	on	ON
THE	the	THE
SMOKING	smoke	SMOKING
GUN	gun	GUN
RELEASE	releas	RELEASE
OF	of	OF
GUCCIFER	guccif	GUCCIFER
S	s	S
INFO	info	INFO
ON	on	ON
CLINTON	clinton	CLINTON
BLUMENTHAL	blumenth	BLUMENTHAL
EXCHANGES	exchang	EXCHANGES
.	.	.
The	the	The
e	e	e
-mails	-mail	-mails
between	between	between
Clinton	clinton	Clinton
and	and	and
Blumenthal	blumenth	Blumenthal
expose	expos	expose
what	what	what
self	self	self
-centered	-center	-centered
lunatics	lunat	lunatic
they	they	they
are	are	are
.	.	.
Unreal	unreal	Unreal
Testimony	testimoni	Testimony
from	from	from
State	state	State
Department	depart	Department
Employee	employe	Employee
on	on	on
Clinton	clinton	Clinton
s	s	s
handling	handl	handling
of	of	of
classified	classifi	classified
information	inform	information
The	the	The
extradition	extradit	extradition
of	of	of
Romanian	romanian	Romanian
hacker	hacker	hacker
Guccifer	guccif	Guccifer
to	to	to
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
at	at	at
a	a	a
critical	critic	critical
point	point	point
in	in	in
the	the	the
FBI	fbi	FBI
s	s	s
criminal	crimin	criminal
investigation	investig	investigation
of	of	of
Hillary	hillari	Hillary
Clinton	clinton	Clinton
s	s	s
email	email	email
use	use	use
is	is	is
not	not	not
a	a	a
coincidence	coincid	coincidence
,	,	,
according	accord	according
to	to	to
an	an	an
intelligence	intellig	intelligence
source	sourc	source
close	close	close
to	to	to
the	the	the
case	case	case
.	.	.
One	one	One
of	of	of
the	the	the
notches	notch	notch
on	on	on
Guccifer	guccif	Guccifer
s	s	s
cyber	cyber	cyber
-crime	-crime	-crime
belt	belt	belt
was	was	wa
allegedly	alleg	allegedly
accessing	access	accessing
the	the	the
email	email	email
account	account	account
of	of	of
Clinton	clinton	Clinton
confidant	confid	confidant
Sidney	sidney	Sidney
Blumenthal	blumenth	Blumenthal
,	,	,
one	one	one
of	of	of
Clinton	clinton	Clinton
s	s	s
most	most	most
prolific	prolif	prolific
advice	advic	advice
-givers	-giver	-givers
when	when	when
she	she	she
was	was	wa
secretary	secretari	secretary
of	of	of
state	state	state
.	.	.
It	it	It
was	was	wa
through	through	through
that	that	that
hack	hack	hack
that	that	that
Clinton	clinton	Clinton
s	s	s
use	use	use
of	of	of
a	a	a
personal	person	personal
account	account	account
clintonemail	clintonemail	clintonemail
.	.	.
com	com	com
first	first	first
came	came	came
to	to	to
light	light	light
.	.	.
Former	former	Former
law	law	law
enforcement	enforc	enforcement
and	and	and
cyber	cyber	cyber
security	secur	security
experts	expert	expert
said	said	said
the	the	the
hacker	hacker	hacker
,	,	,
whose	whose	whose
real	real	real
name	name	name
is	is	is
Marcel	marcel	Marcel
Lehel	lehel	Lehel
Lazar	lazar	Lazar
,	,	,
could	could	could
now	now	now
that	that	that
he	he	he
s	s	s
in	in	in
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
help	help	help
the	the	the
FBI	fbi	FBI
make	make	make
the	the	the
case	case	case
that	that	that
Clinton	clinton	Clinton
s	s	s
email	email	email
server	server	server
was	was	wa
compromised	compromis	compromised
by	by	by
a	a	a
third	third	third
party	parti	party
,	,	,
one	one	one
that	that	that
did	did	did
not	not	not
have	have	have
the	the	the
formal	formal	formal
backing	back	backing
and	and	and
resources	resourc	resource
of	of	of
a	a	a
foreign	foreign	foreign
intelligence	intellig	intelligence
service	servic	service
such	such	such
as	as	a
that	that	that
of	of	of
Russia	russia	Russia
,	,	,
China	china	China
or	or	or
Iran	iran	Iran
.	.	.
Because	becaus	Because
of	of	of
the	the	the
proximity	proxim	proximity
to	to	to
Sidney	sidney	Sidney
Blumenthal	blumenth	Blumenthal
and	and	and
the	the	the
activity	activ	activity
involving	involv	involving
Hillary	hillari	Hillary
s	s	s
emails	email	email
,	,	,
the	the	the
timing	time	timing
seems	seem	seems
to	to	to
be	be	be
something	someth	something
beyond	beyond	beyond
curious	curious	curious
,	,	,
said	said	said
Ron	ron	Ron
Hosko	hosko	Hosko
,	,	,
former	former	former
assistant	assist	assistant
director	director	director
of	of	of
the	the	the
FBI	fbi	FBI
s	s	s
Criminal	crimin	Criminal
Investigative	investig	Investigative
