Token	Stem	Lemma
Federal	feder	Federal
authorities	author	authority
have	have	have
no	no	no
intention	intent	intention
of	of	of
killing	kill	killing
the	the	the
Bundy	bundi	Bundy
brothers	brother	brother
and	and	and
their	their	their
traitorous	traitor	traitorous
followers	follow	follower
They	they	They
d	d	d
rather	rather	rather
arrest	arrest	arrest
them	them	them
and	and	and
put	put	put
them	them	them
behind	behind	behind
bars	bar	bar
Thus	thus	Thus
far	far	far
the	the	the
federal	feder	federal
government	govern	government
has	has	ha
been	been	been
incredibly	incred	incredibly
tolerant	toler	tolerant
of	of	of
the	the	the
armed	arm	armed
white	white	white
rednecks	redneck	redneck
currently	current	currently
occupying	occupi	occupying
a	a	a
federal	feder	federal
wildlife	wildlif	wildlife
refuge	refug	refuge
building	build	building
in	in	in
Oregon	oregon	Oregon
The	the	The
militants	milit	militant
would	would	would
like	like	like
to	to	to
engage	engag	engage
federal	feder	federal
law	law	law
enforcement	enforc	enforcement
in	in	in
a	a	a
firefight	firefight	firefight
to	to	to
the	the	the
death	death	death
but	but	but
seeing	see	seeing
as	as	a
how	how	how
authorities	author	authority
are	are	are
planning	plan	planning
to	to	to
cut	cut	cut
electricity	electr	electricity
to	to	to
the	the	the
building	build	building
and	and	and
the	the	the
fact	fact	fact
that	that	that
the	the	the
men	men	men
had	had	had
to	to	to
beg	beg	beg
for	for	for
supplies	suppli	supply
because	becaus	because
they	they	they
failed	fail	failed
to	to	to
prepare	prepar	prepare
for	for	for
the	the	the
long	long	long
haul	haul	haul
it	it	it
won	won	won
t	t	t
be	be	be
long	long	long
before	befor	before
the	the	the
cold	cold	cold
winter	winter	winter
and	and	and
hunger	hunger	hunger
force	forc	force
them	them	them
to	to	to
surrender	surrend	surrender
The	the	The
FBI	fbi	FBI
and	and	and
Sheriff	sheriff	Sheriff
s	s	s
office	offic	office
are	are	are
counting	count	counting
the	the	the
felonies	feloni	felony
and	and	and
misdemeanors	misdemeanor	misdemeanor
each	each	each
member	member	member
of	of	of
the	the	the
group	group	group
has	has	ha
committed	commit	committed
since	sinc	since
the	the	the
beginning	begin	beginning
of	of	of
their	their	their
stunt	stunt	stunt
and	and	and
according	accord	according
to	to	to
Harney	harney	Harney
County	counti	County
Sheriff	sheriff	Sheriff
David	david	David
Ward	ward	Ward
the	the	the
FBI	fbi	FBI
intends	intend	intends
to	to	to
arrest	arrest	arrest
them	them	them
and	and	and
make	make	make
them	them	them
pay	pay	pay
the	the	the
consequences	consequ	consequence
for	for	for
their	their	their
actions	action	action
The	the	The
bureau	bureau	bureau
has	has	ha
assured	assur	assured
me	me	me
that	that	that
those	those	those
at	at	at
the	the	the
Malheur	malheur	Malheur
National	nation	National
Wildlife	wildlif	Wildlife
Refuge	refug	Refuge
will	will	will
at	at	at
some	some	some
point	point	point
face	face	face
charges	charg	charge
Ward	ward	Ward
told	told	told
Oregon	oregon	Oregon
Public	public	Public
Broadcasting	broadcast	Broadcasting
on	on	on
Tuesday	tuesday	Tuesday
He	he	He
then	then	then
warned	warn	warned
the	the	the
militant	milit	militant
that	that	that
things	thing	thing
will	will	will
only	onli	only
get	get	get
worse	wors	worse
for	for	for
them	them	them
the	the	the
longer	longer	longer
they	they	they
refuse	refus	refuse
to	to	to
surrender	surrend	surrender
They	they	They
have	have	have
an	an	an
opportunity	opportun	opportunity
right	right	right
now	now	now
to	to	to
work	work	work
towards	toward	towards
a	a	a
better	better	better
solution	solut	solution
and	and	and
not	not	not
face	face	face
further	further	further
charges	charg	charge
he	he	he
said	said	said
Indeed	inde	Indeed
right	right	right
now	now	now
the	the	the
group	group	group
faces	face	face
charges	charg	charge
of	of	of
sedition	sedit	sedition
and	and	and
treason	treason	treason
against	against	against
the	the	the
United	unit	United
States	state	States
In	in	In
addition	addit	addition
they	they	they
also	also	also
face	face	face
charges	charg	charge
for	for	for
breaking	break	breaking
and	and	and
entering	enter	entering
carrying	carri	carrying
guns	gun	gun
on	on	on
federal	feder	federal
property	properti	property
and	and	and
trespassing	trespass	trespassing
just	just	just
to	to	to
name	name	name
a	a	a
few	few	few
If	if	If
found	found	found
guilty	guilti	guilty
of	of	of
a	a	a
felony	feloni	felony
they	they	they
would	would	would
also	also	also
be	be	be
departed	depart	departed
from	from	from
the	the	the
ones	one	one
they	they	they
love	love	love
the	the	the
most	most	most
their	their	their
guns	gun	gun
So	so	So
while	while	while
the	the	the
federal	feder	federal
government	govern	government
isn	isn	isn
t	t	t
going	go	going
in	in	in
with	with	with
guns	gun	gun
blazing	blaze	blazing
they	they	they
are	are	are
taking	take	taking
steps	step	step
to	to	to
end	end	end
the	the	the
pathetic	pathet	pathetic
little	littl	little
rebellion	rebellion	rebellion
and	and	and
are	are	are
waiting	wait	waiting
to	to	to
place	place	place
each	each	each
domestic	domest	domestic
terrorist	terrorist	terrorist
in	in	in
shiny	shini	shiny
metal	metal	metal
bracelets	bracelet	bracelet
To	to	To
help	help	help
speed	speed	speed
up	up	up
the	the	the
process	process	process
Sheriff	sheriff	Sheriff
Ward	ward	Ward
also	also	also
pleaded	plead	pleaded
for	for	for
people	peopl	people
to	to	to
stop	stop	stop
sending	send	sending
supplies	suppli	supply
to	to	to
the	the	the
militants	milit	militant
I	i	I
think	think	think
if	if	if
one	one	one
person	person	person
gives	give	give
them	them	them
a	a	a
Snickers	snicker	Snickers
bar	bar	bar
they	they	they
re	re	re
going	go	going
on	on	on
national	nation	national
media	media	medium
and	and	and
claiming	claim	claiming
that	that	that
the	the	the
community	communiti	community
supports	support	support
them	them	them
If	if	If
you	you	you
re	re	re
giving	give	giving
them	them	them
support	support	support
you	you	you
re	re	re
just	just	just
prolonging	prolong	prolonging
the	the	the
situation	situat	situation
Here	here	Here
s	s	s
the	the	the
audio	audio	audio
via	via	via
Oregon	oregon	Oregon
Public	public	Public
Broadcasting	broadcast	Broadcasting
It	it	It
s	s	s
been	been	been
a	a	a
rough	rough	rough
week	week	week
for	for	for
Bundy	bundi	Bundy
and	and	and
his	his	his
buddies	buddi	buddy
Not	not	Not
only	onli	only
have	have	have
they	they	they
been	been	been
roundly	round	roundly
condemned	condemn	condemned
by	by	by
Democrats	democrat	Democrats
and	and	and
Republicans	republican	Republicans
alike	alik	alike
they	they	they
can	can	can
t	t	t
even	even	even
catch	catch	catch
a	a	a
break	break	break
from	from	from
Fox	fox	Fox
News	news	News
and	and	and
have	have	have
been	been	been
mercilessly	merciless	mercilessly
mocked	mock	mocked
across	across	across
the	the	the
country	countri	country
becoming	becom	becoming
a	a	a
national	nation	national
punchline	punchlin	punchline
For	for	For
now	now	now
all	all	all
we	we	we
can	can	can
do	do	do
is	is	is
wait	wait	wait
for	for	for
Bundy	bundi	Bundy
and	and	and
crew	crew	crew
tuck	tuck	tuck
their	their	their
tails	tail	tail
between	between	between
their	their	their
legs	leg	leg
and	and	and
surrender	surrend	surrender
to	to	to
see	see	see
if	if	if
the	the	the
FBI	fbi	FBI
keeps	keep	keep
their	their	their
word	word	word
that	that	that
they	they	they
will	will	will
