Donald	donald	Donald
Trump	trump	Trump
and	and	and
the	the	the
Republican	republican	Republican
Congress	congress	Congress
may	may	may
be	be	be
failing	fail	failing
miserably	miser	miserably
at	at	at
their	their	their
attempts	attempt	attempt
to	to	to
repeal	repeal	repeal
and	and	and
not	not	not
replace	replac	replace
the	the	the
Affordable	afford	Affordable
Care	care	Care
Act	act	Act
Obamacare	obamacar	Obamacare
,	,	,
but	but	but
that	that	that
doesn	doesn	doesn
t	t	t
mean	mean	mean
Trump	trump	Trump
isn	isn	isn
t	t	t
going	go	going
to	to	to
chip	chip	chip
away	away	away
at	at	at
it	it	it
,	,	,
eventually	eventu	eventually
dwindling	dwindl	dwindling
it	it	it
down	down	down
to	to	to
something	someth	something
that	that	that
can	can	can
be	be	be
drowned	drown	drowned
in	in	in
a	a	a
bathtub	bathtub	bathtub
.	.	.
Trump	trump	Trump
took	took	took
a	a	a
big	big	big
swing	swing	swing
at	at	at
Obamacare	obamacar	Obamacare
on	on	on
Thursday	thursday	Thursday
by	by	by
trying	tri	trying
to	to	to
keep	keep	keep
the	the	the
program	program	program
secret	secret	secret
from	from	from
people	peopl	people
who	who	who
might	might	might
be	be	be
eligible	elig	eligible
to	to	to
sign	sign	sign
up	up	up
.	.	.
The	the	The
White	white	White
House	hous	House
is	is	is
slashing	slash	slashing
the	the	the
Affordable	afford	Affordable
Care	care	Care
Act	act	Act
s	s	s
advertising	advertis	advertising
budget	budget	budget
by	by	by
a	a	a
whopping	whop	whopping
90	90	90
percent	percent	percent
.	.	.
They	they	They
re	re	re
also	also	also
cutting	cut	cutting
the	the	the
budget	budget	budget
for	for	for
in	in	in
-person	-person	-person
enrollment	enrol	enrollment
by	by	by
41	41	41
percent	percent	percent
,	,	,
so	so	so
even	even	even
if	if	if
people	peopl	people
do	do	do
somehow	somehow	somehow
get	get	get
the	the	the
message	messag	message
that	that	that
they	they	they
are	are	are
eligible	elig	eligible
,	,	,
good	good	good
luck	luck	luck
signing	sign	signing
up	up	up
.	.	.
Altogether	altogeth	Altogether
,	,	,
that	that	that
s	s	s
a	a	a
72	72	72
percent	percent	percent
cut	cut	cut
in	in	in
programs	program	program
designed	design	designed
to	to	to
boost	boost	boost
enrollment	enrol	enrollment
,	,	,
which	which	which
is	is	is
the	the	the
only	onli	only
way	way	way
the	the	the
exchanges	exchang	exchange
will	will	will
survive	surviv	survive
.	.	.
Administration	administr	Administration
officials	offici	official
cited	cite	cited
diminishing	diminish	diminishing
returns	return	return
from	from	from
outreach	outreach	outreach
activities	activ	activity
.	.	.
In	in	In
a	a	a
phone	phone	phone
call	call	call
with	with	with
reporters	report	reporter
,	,	,
they	they	they
said	said	said
that	that	that
most	most	most
Americans	american	Americans
already	alreadi	already
know	know	know
about	about	about
the	the	the
Affordable	afford	Affordable
Care	care	Care
Act	act	Act
.	.	.
They	they	They
plan	plan	plan
to	to	to
make	make	make
the	the	the
deepest	deepest	deepest
cuts	cut	cut
to	to	to
the	the	the
enrollment	enrol	enrollment
workers	worker	worker
who	who	who
have	have	have
signed	sign	signed
up	up	up
few	few	few
health	health	health
law	law	law
enrollees	enrolle	enrollee
.	.	.
Source	sourc	Source
VoxIf	voxif	VoxIf
Americans	american	Americans
do	do	do
know	know	know
about	about	about
the	the	the
Affordable	afford	Affordable
Care	care	Care
Act	act	Act
,	,	,
they	they	they
have	have	have
a	a	a
funny	funni	funny
way	way	way
of	of	of
showing	show	showing
it	it	it
.	.	.
A	a	A
recent	recent	recent
survey	survey	survey
found	found	found
that	that	that
a	a	a
third	third	third
of	of	of
Americans	american	Americans
didn	didn	didn
t	t	t
know	know	know
that	that	that
the	the	the
Affordable	afford	Affordable
Care	care	Care
Act	act	Act
and	and	and
Obamacare	obamacar	Obamacare
were	were	were
one	one	one
and	and	and
the	the	the
same	same	same
.	.	.
Most	most	Most
concerning	concern	concerning
,	,	,
given	given	given
Thursday	thursday	Thursday
s	s	s
cuts	cut	cut
,	,	,
is	is	is
that	that	that
those	those	those
between	between	between
the	the	the
ages	age	age
of	of	of
18	18	18
and	and	and
29	29	29
were	were	were
among	among	among
those	those	those
least	least	least
likely	like	likely
to	to	to
know	know	know
the	the	the
difference	differ	difference
.	.	.
That	that	That
s	s	s
bad	bad	bad
.	.	.
The	the	The
Affordable	afford	Affordable
Care	care	Care
Act	act	Act
needs	need	need
younger	younger	younger
and	and	and
healthy	healthi	healthy
participants	particip	participant
,	,	,
or	or	or
it	it	it
will	will	will
smother	smother	smother
under	under	under
its	it	it
own	own	own
weight	weight	weight
.	.	.
The	the	The
surest	surest	surest
way	way	way
to	to	to
kill	kill	kill
the	the	the
exchanges	exchang	exchange
is	is	is
to	to	to
keep	keep	keep
them	them	them
a	a	a
secret	secret	secret
,	,	,
says	say	say
Timothy	timothi	Timothy
Jost	jost	Jost
,	,	,
a	a	a
consumer	consum	consumer
advocate	advoc	advocate
at	at	at
the	the	the
National	nation	National
Association	associ	Association
of	of	of
Insurance	insur	Insurance
Commissioners	commission	Commissioners
.	.	.
Sick	sick	Sick
people	peopl	people
will	will	will
find	find	find
them	them	them
,	,	,
but	but	but
getting	get	getting
younger	younger	younger
and	and	and
healthier	healthier	healthier
people	peopl	people
enrolled	enrol	enrolled
is	is	is
the	the	the
problem	problem	problem
.	.	.
That	that	That
is	is	is
exactly	exact	exactly
Trump	trump	Trump
s	s	s
point	point	point
.	.	.
He	he	He
might	might	might
not	not	not
be	be	be
able	abl	able
to	to	to
kill	kill	kill
the	the	the
act	act	act
through	through	through
direct	direct	direct
measures	measur	measure
,	,	,
but	but	but
he	he	he
can	can	can
make	make	make
it	it	it
go	go	go
broke	broke	broke
.	.	.
He	he	He
already	alreadi	already
told	told	told
us	us	u
he	he	he
would	would	would
.	.	.
3	3	3
Republicans	republican	Republicans
and	and	and
48	48	48
Democrats	democrat	Democrats
let	let	let
the	the	the
American	american	American
people	peopl	people
down	down	down
.	.	.
As	as	As
I	i	I
said	said	said
from	from	from
the	the	the
beginning	begin	beginning
,	,	,
let	let	let
ObamaCare	obamacar	ObamaCare
implode	implod	implode
,	,	,
then	then	then
deal	deal	deal
.	.	.
Watch	watch	Watch
!	!	!
Donald	donald	Donald
J	j	J
.	.	.
Trump	trump	Trump
@realDonaldTrump	@realdonaldtrump	@realDonaldTrump
July	juli	July
28	28	28
,	,	,
2017This	2017this	2017This
proves	prove	prof
beyond	beyond	beyond
a	a	a
shadow	shadow	shadow
of	of	of
a	a	a
doubt	doubt	doubt
that	that	that
Trump	trump	Trump
doesn	doesn	doesn
t	t	t
give	give	give
a	a	a
crap	crap	crap
about	about	about
any	ani	any
of	of	of
the	the	the
American	american	American
people	peopl	people
,	,	,
but	but	but
that	that	that
s	s	s
no	no	no
surprise	surpris	surprise
.	.	.
He	he	He
is	is	is
probably	probabl	probably
not	not	not
even	even	even
thinking	think	thinking
about	about	about
the	the	the
millions	million	million
of	of	of
people	peopl	people
he	he	he
might	might	might
be	be	be
sentencing	sentenc	sentencing
to	to	to
death	death	death
;	;	;
only	onli	only
that	that	that
he	he	he
has	has	ha
another	anoth	another
opportunity	opportun	opportunity
to	to	to
stick	stick	stick
it	it	it
to	to	to
the	the	the
black	black	black
guy	guy	guy
President	presid	President
Obama	obama	Obama
.	.	.
Featured	featur	Featured
image	imag	image
via	via	via
Alex	alex	Alex
Wong	wong	Wong
Getty	getti	Getty
Images	imag	Images
