Token	Stem	Lemma
There	there	There
s	s	s
something	someth	something
about	about	about
Donald	donald	Donald
Trump	trump	Trump
and	and	and
his	his	his
surrogates	surrog	surrogate
They	they	They
threaten	threaten	threaten
information	inform	information
that	that	that
s	s	s
bound	bound	bound
to	to	to
doom	doom	doom
their	their	their
opponents	oppon	opponent
and	and	and
then	then	then
nothing	noth	nothing
Perhaps	perhap	Perhaps
the	the	the
most	most	most
obvious	obvious	obvious
example	exampl	example
was	was	wa
when	when	when
Donald	donald	Donald
Trump	trump	Trump
insisted	insist	insisted
that	that	that
he	he	he
sent	sent	sent
investigators	investig	investigator
to	to	to
Hawaii	hawaii	Hawaii
to	to	to
examine	examin	examine
President	presid	President
Obama	obama	Obama
s	s	s
birth	birth	birth
certificate	certif	certificate
He	he	He
promised	promis	promised
that	that	that
his	his	his
investigators	investig	investigator
cannot	cannot	cannot
believe	believ	believe
what	what	what
they	they	they
re	re	re
finding	find	finding
Apparently	appar	Apparently
they	they	they
couldn	couldn	couldn
t	t	t
believe	believ	believe
what	what	what
they	they	they
found	found	found
because	becaus	because
it	it	it
was	was	wa
literally	liter	literally
nothing	noth	nothing
Barack	barack	Barack
Obama	obama	Obama
was	was	wa
born	born	born
in	in	in
Hawaii	hawaii	Hawaii
and	and	and
Trump	trump	Trump
s	s	s
promise	promis	promise
of	of	of
a	a	a
surprise	surpris	surprise
never	never	never
panned	pan	panned
out	out	out
Now	now	Now
we	we	we
have	have	have
tacit	tacit	tacit
Trump	trump	Trump
surrogate	surrog	surrogate
Julian	julian	Julian
Assange	assang	Assange
making	make	making
promises	promis	promise
of	of	of
emails	email	email
that	that	that
will	will	will
destroy	destroy	destroy
Hillary	hillari	Hillary
Clinton	clinton	Clinton
This	this	This
was	was	wa
supposed	suppos	supposed
to	to	to
happen	happen	happen
before	befor	before
the	the	the
debate	debat	debate
last	last	last
Monday	monday	Monday
night	night	night
It	it	It
didn	didn	didn
t	t	t
Then	then	Then
he	he	he
promised	promis	promised
that	that	that
the	the	the
emails	email	email
would	would	would
be	be	be
released	releas	released
next	next	next
week	week	week
They	they	They
won	won	won
t	t	t
be	be	be
He	he	He
s	s	s
blaming	blame	blaming
security	secur	security
Due	due	Due
to	to	to
security	secur	security
concerns	concern	concern
at	at	at
the	the	the
Ecuadorian	ecuadorian	Ecuadorian
Embassy	embassi	Embassy
Julian	julian	Julian
Assange	assang	Assange
s	s	s
balcony	balconi	balcony
announcement	announc	announcement
on	on	on
Tues	tue	Tues
has	has	ha
been	been	been
cancelled	cancel	cancelled
per	per	per
@wikileaks	@wikileak	@wikileaks
Jesse	jess	Jesse
Rodriguez	rodriguez	Rodriguez
@JesseRodriguez	@jesserodriguez	@JesseRodriguez
September	septemb	September
30	30	30
2016The	2016the	2016The
Trump	trump	Trump
campaign	campaign	campaign
is	is	is
probably	probabl	probably
reeling	reel	reeling
Roger	roger	Roger
Stone	stone	Stone
the	the	the
CNN	cnn	CNN
pundit	pundit	pundit
who	who	who
until	until	until
just	just	just
last	last	last
week	week	week
was	was	wa
double	doubl	double
dipping	dip	dipping
on	on	on
Trump	trump	Trump
s	s	s
payroll	payrol	payroll
as	as	a
well	well	well
tweeted	tweet	tweeted
this	this	this
on	on	on
Saturday	saturday	Saturday
email	email	email
protected	protect	protected
is	is	is
done	done	done
#Wikileaks.	#wikileaks.	#Wikileaks.
Roger	roger	Roger
Stone	stone	Stone
@RogerJStoneJr	@rogerjstonejr	@RogerJStoneJr
October	octob	October
2	2	2
2016Perhaps	2016perhap	2016Perhaps
the	the	the
security	secur	security
concerns	concern	concern
are	are	are
real	real	real
or	or	or
perhaps	perhap	perhaps
they	they	they
re	re	re
not	not	not
Still	still	Still
as	as	a
someone	someon	someone
on	on	on
Twitter	twitter	Twitter
pointed	point	pointed
out	out	out
Assange	assang	Assange
has	has	ha
other	other	other
platforms	platform	platform
like	like	like
video	video	video
Why	whi	Why
does	doe	doe
he	he	he
need	need	need
that	that	that
particular	particular	particular
balcony	balconi	balcony
to	to	to
make	make	make
his	his	his
big	big	big
oh	oh	oh
so	so	so
damning	damn	damning
announcement	announc	announcement
@JesseRodriguez	@jesserodriguez	@JesseRodriguez
@wikileaks	@wikileak	@wikileaks
okay	okay	okay
I	i	I
can	can	can
understand	understand	understand
the	the	the
balcony	balconi	balcony
announcement	announc	announcement
being	be	being
cancelled	cancel	cancelled
but	but	but
will	will	will
Julian	julian	Julian
make	make	make
a	a	a
video	video	video
news	news	news
announcement	announc	announcement
Susan	susan	Susan
Reaney	reaney	Reaney
@SSReaney	@ssreaney	@SSReaney
October	octob	October
2	2	2
2016So	2016so	2016So
far	far	far
Assange	assang	Assange
s	s	s
leaks	leak	leak
have	have	have
been	been	been
pretty	pretti	pretty
weak	weak	weak
The	the	The
most	most	most
damaging	damag	damaging
was	was	wa
during	dure	during
the	the	the
primaries	primari	primary
when	when	when
he	he	he
released	releas	released
emails	email	email
damning	damn	damning
to	to	to
the	the	the
DNC	dnc	DNC
head	head	head
Debbie	debbi	Debbie
Wasserman	wasserman	Wasserman
Schultz	schultz	Schultz
who	who	who
trash	trash	trash
talked	talk	talked
Bernie	berni	Bernie
Sanders	sander	Sanders
Yes	yes	Yes
there	there	there
were	were	were
a	a	a
lot	lot	lot
of	of	of
problems	problem	problem
with	with	with
this	this	this
leak	leak	leak
and	and	and
yes	yes	yes
Schultz	schultz	Schultz
did	did	did
deserve	deserv	deserve
to	to	to
lose	lose	lose
her	her	her
job	job	job
but	but	but
there	there	there
was	was	wa
no	no	no
evidence	evid	evidence
of	of	of
any	ani	any
actual	actual	actual
wrongdoing	wrongdo	wrongdoing
It	it	It
just	just	just
looked	look	looked
bad	bad	bad
While	while	While
the	the	the
DNC	dnc	DNC
leaks	leak	leak
showed	show	showed
that	that	that
they	they	they
were	were	were
likely	like	likely
colluding	collud	colluding
with	with	with
Hillary	hillari	Hillary
Clinton	clinton	Clinton
Assange	assang	Assange
s	s	s
motives	motiv	motif
are	are	are
much	much	much
more	more	more
suspect	suspect	suspect
It	it	It
s	s	s
likely	like	likely
that	that	that
Russia	russia	Russia
is	is	is
behind	behind	behind
the	the	the
hacking	hack	hacking
which	which	which
would	would	would
mean	mean	mean
that	that	that
Trump	trump	Trump
is	is	is
being	be	being
assisted	assist	assisted
in	in	in
a	a	a
scenario	scenario	scenario
that	that	that
would	would	would
have	have	have
made	made	made
even	even	even
Richard	richard	Richard
Nixon	nixon	Nixon
say	say	say
whoa	whoa	whoa
by	by	by
foreign	foreign	foreign
nationals	nation	national
Trump	trump	Trump
even	even	even
asked	ask	asked
Russia	russia	Russia
to	to	to
hack	hack	hack
Clinton	clinton	Clinton
That	that	That
may	may	may
be	be	be
treason	treason	treason
Featured	featur	Featured
image	imag	image
via	via	via
Carl	carl	Carl
Court	court	Court
Getty	getti	Getty
Images	imag	Images
