Token	Stem	Lemma
Fundamental	fundament	Fundamental
transformation	transform	transformation
Obama	obama	Obama
style	style	style
Henry	henri	Henry
Claude	claud	Claude
Agnew	agnew	Agnew
Miami	miami	Miami
FL	fl	FL
Offense	offens	Offense
Conspiracy	conspiraci	Conspiracy
to	to	to
possess	possess	posse
with	with	with
intent	intent	intent
to	to	to
distribute	distribut	distribute
50	50	50
grams	gram	gram
or	or	or
more	more	more
of	of	of
cocaine	cocain	cocaine
base	base	base
Southern	southern	Southern
District	district	District
of	of	of
Florida	florida	Florida
Sentence	sentenc	Sentence
262	262	262
months	month	month
imprisonment	imprison	imprisonment
five	five	five
years	year	year
supervised	supervis	supervised
release	releas	release
November	novemb	November
24	24	24
2003	2003	2003
Commutation	commut	Commutation
Grant	grant	Grant
Prison	prison	Prison
sentence	sentenc	sentence
commuted	commut	commuted
to	to	to
expire	expir	expire
on	on	on
July	juli	July
28	28	28
2016	2016	2016
David	david	David
Lang	lang	Lang
Akana	akana	Akana
Pahala	pahala	Pahala
HI	hi	HI
Offense	offens	Offense
Conspiracy	conspiraci	Conspiracy
to	to	to
distribute	distribut	distribute
and	and	and
to	to	to
possess	possess	posse
with	with	with
intent	intent	intent
to	to	to
distribute	distribut	distribute
methamphetamine	methamphetamin	methamphetamine
and	and	and
cocaine	cocain	cocaine
attempt	attempt	attempt
to	to	to
possess	possess	posse
with	with	with
intent	intent	intent
to	to	to
distribute	distribut	distribute
methamphetamine	methamphetamin	methamphetamine
attempt	attempt	attempt
to	to	to
possess	possess	posse
with	with	with
intent	intent	intent
to	to	to
distribute	distribut	distribute
cocaine	cocain	cocaine
possession	possess	possession
with	with	with
intent	intent	intent
to	to	to
distribute	distribut	distribute
methamphetamine	methamphetamin	methamphetamine
District	district	District
of	of	of
Hawaii	hawaii	Hawaii
Sentence	sentenc	Sentence
240	240	240
months	month	month
imprisonment	imprison	imprisonment
10	10	10
years	year	year
supervised	supervis	supervised
release	releas	release
February	februari	February
15	15	15
2006	2006	2006
Commutation	commut	Commutation
Grant	grant	Grant
Prison	prison	Prison
sentence	sentenc	sentence
commuted	commut	commuted
to	to	to
expire	expir	expire
on	on	on
July	juli	July
28	28	28
2016	2016	2016
Robert	robert	Robert
Anthony	anthoni	Anthony
Anderson	anderson	Anderson
Louisville	louisvill	Louisville
KY	ky	KY
Offense	offens	Offense
Conspiracy	conspiraci	Conspiracy
to	to	to
possess	possess	posse
with	with	with
intent	intent	intent
to	to	to
distribute	distribut	distribute
cocaine	cocain	cocaine
attempt	attempt	attempt
to	to	to
possess	possess	posse
with	with	with
intent	intent	intent
to	to	to
distribute	distribut	distribute
cocaine	cocain	cocaine
aiding	aid	aiding
and	and	and
abetting	abet	abetting
Western	western	Western
District	district	District
of	of	of
Kentucky	kentucki	Kentucky
Sentence	sentenc	Sentence
Life	life	Life
imprisonment	imprison	imprisonment
August	august	August
8	8	8
1994	1994	1994
Commutation	commut	Commutation
Grant	grant	Grant
Prison	prison	Prison
sentence	sentenc	sentence
commuted	commut	commuted
to	to	to
expire	expir	expire
on	on	on
