Token	Stem	Lemma
The	the	The
left	left	left
believes	believ	belief
these	these	these
are	are	are
all	all	all
perfectly	perfect	perfectly
acceptable	accept	acceptable
topics	topic	topic
to	to	to
discuss	discuss	discus
with	with	with
our	our	our
young	young	young
children	children	child
Whatever	whatev	Whatever
you	you	you
do	do	do
just	just	just
don	don	don
t	t	t
mention	mention	mention
God	god	God
A	a	A
public	public	public
hearing	hear	hearing
is	is	is
taking	take	taking
place	place	place
Wednesday	wednesday	Wednesday
morning	morn	morning
in	in	in
the	the	the
Massachusetts	massachusett	Massachusetts
State	state	State
House	hous	House
to	to	to
look	look	look
into	into	into
a	a	a
controversial	controversi	controversial
sex	sex	sex
survey	survey	survey
given	given	given
to	to	to
middle	middl	middle
school	school	school
and	and	and
high	high	high
school	school	school
students	student	student
Developed	develop	Developed
by	by	by
the	the	the
Centers	center	Centers
for	for	for
Disease	diseas	Disease
Control	control	Control
and	and	and
called	call	called
the	the	the
Youth	youth	Youth
Risk	risk	Risk
Behavior	behavior	Behavior
Survey	survey	Survey
the	the	the
survey	survey	survey
asks	ask	asks
students	student	student
as	as	a
young	young	young
as	as	a
12	12	12
a	a	a
series	seri	series
of	of	of
very	veri	very
personal	person	personal
and	and	and
highly	high	highly
ideological	ideolog	ideological
questions	question	question
The	the	The
survey	survey	survey
asks	ask	asks
students	student	student
if	if	if
they	they	they
are	are	are
homosexual	homosexu	homosexual
and	and	and
if	if	if
they	they	they
are	are	are
transgender	transgend	transgender
It	it	It
also	also	also
asks	ask	asks
if	if	if
they	they	they
have	have	have
had	had	had
oral	oral	oral
or	or	or
anal	anal	anal
sex	sex	sex
and	and	and
if	if	if
they	they	they
have	have	have
performed	perform	performed
such	such	such
acts	act	act
with	with	with
up	up	up
to	to	to
six	six	six
people	peopl	people
Whether	whether	Whether
or	or	or
not	not	not
they	they	they
have	have	have
carried	carri	carried
a	a	a
gun	gun	gun
smoked	smoke	smoked
cigarettes	cigarett	cigarette
consumed	consum	consumed
alcohol	alcohol	alcohol
and	and	and
how	how	how
much	much	much
also	also	also
appear	appear	appear
on	on	on
the	the	the
questionnaire	questionnair	questionnaire
as	as	a
well	well	well
as	as	a
whether	whether	whether
they	they	they
have	have	have
taken	taken	taken
drugs	drug	drug
such	such	such
as	as	a
OxyContin	oxycontin	OxyContin
Percocet	percocet	Percocet
and	and	and
Vicodin	vicodin	Vicodin
It	it	It
asks	ask	asks
how	how	how
often	often	often
their	their	their
guardian	guardian	guardian
uses	use	us
a	a	a
seat	seat	seat
belt	belt	belt
if	if	if
the	the	the
youngster	youngster	youngster
has	has	ha
a	a	a
sexually	sexual	sexually
transmitted	transmit	transmitted
disease	diseas	disease
and	and	and
where	where	where
they	they	they
sleep	sleep	sleep
The	the	The
group	group	group
MassResistance	massresist	MassResistance
says	say	say
the	the	the
survey	survey	survey
is	is	is
psychologically	psycholog	psychologically
distorting	distort	distorting
and	and	and
will	will	will
lead	lead	lead
the	the	the
child	child	child
to	to	to
think	think	think
he	he	he
is	is	is
abnormal	abnorm	abnormal
if	if	if
he	he	he
is	is	is
not	not	not
doing	do	doing
it	it	it
all	all	all
The	the	The
group	group	group
stated	state	stated
that	that	that
having	have	having
children	children	child
reveal	reveal	reveal
personal	person	personal
issues	issu	issue
about	about	about
themselves	themselv	themselves
and	and	and
their	their	their
family	famili	family
can	can	can
have	have	have
emotional	emot	emotional
consequences	consequ	consequence
They	they	They
also	also	also
complain	complain	complain
that	that	that
the	the	the
survey	survey	survey
results	result	result
are	are	are
used	use	used
by	by	by
radical	radic	radical
groups	group	group
from	from	from
Planned	plan	Planned
Parenthood	parenthood	Parenthood
to	to	to
LGBT	lgbt	LGBT
groups	group	group
to	to	to
persuade	persuad	persuade
politicians	politician	politician
to	to	to
give	give	give
more	more	more
taxpayer	taxpay	taxpayer
money	money	money
to	to	to
these	these	these
groups	group	group
Though	though	Though
students	student	student
fill	fill	fill
out	out	out
the	the	the
survey	survey	survey
anonymously	anonym	anonymously
MassResistance	massresist	MassResistance
warns	warn	warns
that	that	that
they	they	they
are	are	are
administered	administ	administered
by	by	by
the	the	the
teacher	teacher	teacher
in	in	in
the	the	the
classroom	classroom	classroom
and	and	and
there	there	there
is	is	is
often	often	often
pressure	pressur	pressure
for	for	for
all	all	all
kids	kid	kid
to	to	to
participate	particip	participate
The	the	The
test	test	test
is	is	is
given	given	given
nationally	nation	nationally
and	and	and
not	not	not
without	without	without
controversy	controversi	controversy
The	the	The
Chicago	chicago	Chicago
Tribune	tribun	Tribune
reported	report	reported
two	two	two
years	year	year
ago	ago	ago
that	that	that
a	a	a
Chicago	chicago	Chicago
teacher	teacher	teacher
was	was	wa
reprimanded	reprimand	reprimanded
for	for	for
telling	tell	telling
students	student	student
they	they	they
had	had	had
a	a	a
constitutional	constitut	constitutional
right	right	right
not	not	not
to	to	to
fill	fill	fill
out	out	out
the	the	the
survey	survey	survey
Via	via	Via
Breitbart	breitbart	Breitbart
News	news	News
