One	one	One
of	of	of
the	the	the
things	thing	thing
that	that	that
happens	happen	happens
when	when	when
one	one	one
runs	run	run
for	for	for
president	presid	president
is	is	is
the	the	the
fact	fact	fact
that	that	that
the	the	the
United	unit	United
States	state	States
Secret	secret	Secret
Service	servic	Service
and	and	and
other	other	other
intelligence	intellig	intelligence
and	and	and
security	secur	security
agencies	agenc	agency
begin	begin	begin
to	to	to
protect	protect	protect
that	that	that
person	person	person
and	and	and
his	his	his
or	or	or
her	her	her
family	famili	family
.	.	.

If	if	If
said	said	said
family	famili	family
is	is	is
that	that	that
of	of	of
the	the	the
elected	elect	elected
President	presid	President
or	or	or
Vice	vice	Vice
-President	-presid	-President
,	,	,
that	that	that
protection	protect	protection
becomes	becom	becomes
the	the	the
expense	expens	expense
of	of	of
the	the	the
American	american	American
taxpayers	taxpay	taxpayer
no	no	no
matter	matter	matter
where	where	where
those	those	those
people	peopl	people
are	are	are
.	.	.

In	in	In
the	the	the
case	case	case
of	of	of
Donald	donald	Donald
Trump	trump	Trump
becoming	becom	becoming
president	presid	president
-elect	-elect	-elect
,	,	,
that	that	that
means	mean	mean
that	that	that
New	new	New
York	york	York
City	citi	City
is	is	is
now	now	now
paying	pay	paying
astronomical	astronom	astronomical
amounts	amount	amount
of	of	of
money	money	money
to	to	to
protect	protect	protect
the	the	the
Trump	trump	Trump
family	famili	family
.	.	.

This	this	This
is	is	is
especially	especi	especially
expensive	expens	expensive
,	,	,
seeing	see	seeing
as	as	a
how	how	how
the	the	the
Trumps	trump	Trumps
,	,	,
prior	prior	prior
to	to	to
The	the	The
Donald	donald	Donald
running	run	running
for	for	for
and	and	and
eventually	eventu	eventually
winning	win	winning
the	the	the
presidential	presidenti	presidential
election	elect	election
,	,	,
lived	live	lived
in	in	in
a	a	a
golden	golden	golden
glass	glass	glass
tower	tower	tower
in	in	in
the	the	the
middle	middl	middle
of	of	of
New	new	New
York	york	York
City	citi	City
s	s	s
Fifth	fifth	Fifth
Avenue	avenu	Avenue
,	,	,
which	which	which
is	is	is
one	one	one
of	of	of
the	the	the
busiest	busiest	busiest
streets	street	street
in	in	in
the	the	the
world	world	world
.	.	.
Well	well	Well
,	,	,
one	one	one
person	person	person
is	is	is
sick	sick	sick
of	of	of
Trump	trump	Trump
being	be	being
able	abl	able
to	to	to
milk	milk	milk
the	the	the
taxpayers	taxpay	taxpayer
of	of	of
New	new	New
York	york	York
City	citi	City
a	a	a
city	citi	city
that	that	that
in	in	in
no	no	no
way	way	way
voted	vote	voted
for	for	for
him	him	him
for	for	for
huge	huge	huge
amounts	amount	amount
of	of	of
money	money	money
and	and	and
even	even	even
more	more	more
inconvenience	inconveni	inconvenience
to	to	to
protect	protect	protect
him	him	him
and	and	and
his	his	his
family	famili	family
and	and	and
their	their	their
staff	staff	staff
in	in	in
the	the	the
Fifth	fifth	Fifth
Avenue	avenu	Avenue
version	version	version
of	of	of
a	a	a
palace	palac	palace
in	in	in
America	america	America
.	.	.

New	new	New
York	york	York
City	citi	City
Police	polic	Police
Department	depart	Department
Deputy	deputi	Deputy
Commissioner	commission	Commissioner
of	of	of
Intelligence	intellig	Intelligence
,	,	,
John	john	John
Miller	miller	Miller
,	,	,
is	is	is
sick	sick	sick
of	of	of
the	the	the
Trumps	trump	Trumps
bleeding	bleed	bleeding
a	a	a
city	citi	city
that	that	that
can	can	can
t	t	t
stand	stand	stand
the	the	the
guy	guy	guy
and	and	and
his	his	his
family	famili	family
and	and	and
didn	didn	didn
t	t	t
want	want	want
them	them	them
in	in	in
the	the	the
White	white	White
House	hous	House
to	to	to
begin	begin	begin
with	with	with
,	,	,
and	and	and
he	he	he
doesn	doesn	doesn
t	t	t
want	want	want
the	the	the
people	peopl	people
of	of	of
New	new	New
York	york	York
City	citi	City
footing	foot	footing
the	the	the
bill	bill	bill
on	on	on
this	this	this
one	one	one
.	.	.

Miller	miller	Miller
says	say	say
of	of	of
the	the	the
chaos	chao	chaos
and	and	and
money	money	money
Trump	trump	Trump
is	is	is
causing	caus	causing
the	the	the
city	citi	city
We	we	We
went	went	went
down	down	down
to	to	to
Washington	washington	Washington
and	and	and
we	we	we
described	describ	described
those	those	those
costs	cost	cost
to	to	to
our	our	our
congressional	congression	congressional
delegation	deleg	delegation
from	from	from
New	new	New
York	york	York
.	.	.

They	they	They
got	got	got
it	it	it
immediately	immedi	immediately
.	.	.

But	but	But
Congress	congress	Congress
has	has	ha
failed	fail	failed
to	to	to
pass	pass	pas
a	a	a
budget	budget	budget
again	again	again
.	.	.

And	and	And
to	to	to
get	get	get
funding	fund	funding
for	for	for
this	this	this
,	,	,
they	they	they
had	had	had
a	a	a
continuing	continu	continuing
resolution	resolut	resolution
.	.	.

We	we	We
asked	ask	asked
them	them	them
to	to	to
add	add	add
35	35	35
million	million	million
to	to	to
reimburse	reimburs	reimburse
New	new	New
York	york	York
City	citi	City
for	for	for
Trump	trump	Trump
s	s	s
security	secur	security
.	.	.

They	they	They
came	came	came
up	up	up
with	with	with
a	a	a
figure	figur	figure
of	of	of
7	7	7
million	million	million
,	,	,
which	which	which
covers	cover	cover
a	a	a
piece	piec	piece
of	of	of
the	the	the
overtime	overtim	overtime
but	but	but
not	not	not
the	the	the
rest	rest	rest
of	of	of
it	it	it
.	.	.

Miller	miller	Miller
continued	continu	continued
on	on	on
,	,	,
saying	say	saying
that	that	that
New	new	New
York	york	York
City	citi	City
is	is	is
obviously	obvious	obviously
disappointed	disappoint	disappointed
,	,	,
with	with	with
the	the	the
idea	idea	idea
of	of	of
protecting	protect	protecting
Trump	trump	Trump
via	via	via
taxpayer	taxpay	taxpayer
dollars	dollar	dollar
in	in	in
a	a	a
city	citi	city
that	that	that
clearly	clear	clearly
despises	despis	despises
the	the	the
man	man	man
.	.	.

Miller	miller	Miller
continued	continu	continued
We	we	We
really	realli	really
won	won	won
t	t	t
be	be	be
able	abl	able
to	to	to
gauge	gaug	gauge
the	the	the
long	long	long
-term	-term	-term
costs	cost	cost
,	,	,
John	john	John
,	,	,
until	until	until
we	we	we
know	know	know
Is	is	Is
he	he	he
coming	come	coming
home	home	home
every	everi	every
weekend	weekend	weekend
?	?	?

Featured	featur	Featured
image	imag	image
via	via	via
Drew	drew	Drew
Angerer	anger	Angerer
Getty	getti	Getty
Images	imag	Images

