Token	Stem	Lemma
Ohio	ohio	Ohio
Governor	governor	Governor
and	and	and
former	former	former
Republican	republican	Republican
presidential	presidenti	presidential
hopeful	hope	hopeful
John	john	John
Kasich	kasich	Kasich
says	say	say
that	that	that
the	the	the
GOP	gop	GOP
s	s	s
plan	plan	plan
for	for	for
a	a	a
full	full	full
repeal	repeal	repeal
of	of	of
Obamacare	obamacar	Obamacare
which	which	which
would	would	would
leave	leav	leave
millions	million	million
without	without	without
health	health	health
insurance	insur	insurance
is	is	is
just	just	just
not	not	not
acceptable	accept	acceptable
Appearing	appear	Appearing
Sunday	sunday	Sunday
morning	morn	morning
on	on	on
CBS	cbs	CBS
s	s	s
Face	face	Face
The	the	The
Nation	nation	Nation
Kasich	kasich	Kasich
discussed	discuss	discussed
Congressional	congression	Congressional
Republican	republican	Republican
s	s	s
determination	determin	determination
to	to	to
repeal	repeal	repeal
the	the	the
Affordable	afford	Affordable
Care	care	Care
Act	act	Act
even	even	even
though	though	though
they	they	they
don	don	don
t	t	t
have	have	have
a	a	a
replacement	replac	replacement
plan	plan	plan
The	the	The
Ohio	ohio	Ohio
Governor	governor	Governor
told	told	told
host	host	host
John	john	John
Dickerson	dickerson	Dickerson
that	that	that
Republicans	republican	Republicans
are	are	are
going	go	going
to	to	to
have	have	have
to	to	to
reach	reach	reach
across	across	across
party	parti	party
lines	line	line
and	and	and
work	work	work
with	with	with
Democrats	democrat	Democrats
if	if	if
they	they	they
hope	hope	hope
to	to	to
come	come	come
up	up	up
with	with	with
a	a	a
plan	plan	plan
that	that	that
will	will	will
keep	keep	keep
Americans	american	Americans
from	from	from
dying	die	dying
due	due	due
to	to	to
lack	lack	lack
of	of	of
health	health	health
care	care	care
I	i	I
mean	mean	mean
there	there	there
s	s	s
going	go	going
to	to	to
be	be	be
a	a	a
problem	problem	problem
in	in	in
the	the	the
House	hous	House
of	of	of
getting	get	getting
anything	anyth	anything
out	out	out
of	of	of
there	there	there
that	that	that
still	still	still
provides	provid	provides
coverage	coverag	coverage
to	to	to
people	peopl	people
Kasich	kasich	Kasich
noted	note	noted
That	that	That
s	s	s
why	whi	why
the	the	the
Republicans	republican	Republicans
have	have	have
to	to	to
reach	reach	reach
out	out	out
to	to	to
some	some	some
of	of	of
the	the	the
Democrats	democrat	Democrats
I	i	I
don	don	don
t	t	t
know	know	know
whether	whether	whether
that	that	that
s	s	s
going	go	going
to	to	to
happen	happen	happen
Dickerson	dickerson	Dickerson
pressed	press	pressed
him	him	him
asking	ask	asking
him	him	him
to	to	to
provide	provid	provide
a	a	a
deeper	deeper	deeper
explanation	explan	explanation
Well	well	Well
because	becaus	because
I	i	I
think	think	think
there	there	there
are	are	are
some	some	some
very	veri	very
conservative	conserv	conservative
Republicans	republican	Republicans
in	in	in
the	the	the
House	hous	House
who	who	who
are	are	are
going	go	going
to	to	to
say	say	say
just	just	just
get	get	get
rid	rid	rid
of	of	of
the	the	the
whole	whole	whole
thing	thing	thing
he	he	he
stated	state	stated
And	and	And
that	that	that
s	s	s
not	not	not
acceptable	accept	acceptable
when	when	when
you	you	you
have	have	have
20	20	20
million	million	million
people	peopl	people
or	or	or
700	700	700
000	000	000
people	peopl	people
in	in	in
my	my	my
state	state	state
because	becaus	because
where	where	where
do	do	do
the	the	the
mentally	mental	mentally
ill	ill	ill
go	go	go
Where	where	Where
do	do	do
the	the	the
drug	drug	drug
addicted	addict	addicted
go	go	go
As	as	As
a	a	a
resident	resid	resident
of	of	of
Ohio	ohio	Ohio
myself	myself	myself
I	i	I
m	m	m
not	not	not
exactly	exact	exactly
sure	sure	sure
when	when	when
Kasich	kasich	Kasich
became	becam	became
the	the	the
voice	voic	voice
of	of	of
reason	reason	reason
If	if	If
my	my	my
memory	memori	memory
serves	serv	serf
it	it	it
was	was	wa
sometime	sometim	sometime
during	dure	during
the	the	the
primaries	primari	primary
when	when	when
he	he	he
showed	show	showed
that	that	that
he	he	he
was	was	wa
the	the	the
only	onli	only
Republican	republican	Republican
still	still	still
in	in	in
the	the	the
running	run	running
who	who	who
wasn	wasn	wasn
t	t	t
batshit	batshit	batshit
crazy	crazi	crazy
But	but	But
I	i	I
digress	digress	digress
Kasich	kasich	Kasich
is	is	is
right	right	right
Leaving	leav	Leaving
millions	million	million
of	of	of
Americans	american	Americans
without	without	without
health	health	health
insurance	insur	insurance
is	is	is
simply	simpli	simply
not	not	not
acceptable	accept	acceptable
by	by	by
any	ani	any
stretch	stretch	stretch
of	of	of
the	the	the
imagination	imagin	imagination
Watch	watch	Watch
Kasich	kasich	Kasich
s	s	s
interview	interview	interview
here	here	here
Featured	featur	Featured
image	imag	image
via	via	via
video	video	video
screen	screen	screen
capture	captur	capture
