Token	Stem	Lemma
A	a	A
couple	coupl	couple
of	of	of
weeks	week	week
ago	ago	ago
Donald	donald	Donald
Trump	trump	Trump
held	held	held
his	his	his
first	first	first
cabinet	cabinet	cabinet
meeting	meet	meeting
They	they	They
might	might	might
have	have	have
discussed	discuss	discussed
policy	polici	policy
or	or	or
the	the	the
goals	goal	goal
of	of	of
the	the	the
floundering	flounder	floundering
administration	administr	administration
but	but	but
what	what	what
the	the	the
world	world	world
saw	saw	saw
was	was	wa
like	like	like
something	someth	something
straight	straight	straight
out	out	out
of	of	of
North	north	North
Korea	korea	Korea
Trump	trump	Trump
went	went	went
around	around	around
the	the	the
room	room	room
and	and	and
each	each	each
cabinet	cabinet	cabinet
member	member	member
heaped	heap	heaped
fawning	fawn	fawning
praise	prais	praise
on	on	on
Dear	dear	Dear
Leader	leader	Leader
It	it	It
turns	turn	turn
out	out	out
that	that	that
was	was	wa
far	far	far
from	from	from
an	an	an
isolated	isol	isolated
incident	incid	incident
Trump	trump	Trump
s	s	s
White	white	White
House	hous	House
has	has	ha
a	a	a
daily	daili	daily
newsletter	newslett	newsletter
and	and	and
its	it	it
one	one	one
and	and	and
only	onli	only
purpose	purpos	purpose
is	is	is
to	to	to
appease	appeas	appease
Dear	dear	Dear
Leader	leader	Leader
s	s	s
fragile	fragil	fragile
snowflake	snowflak	snowflake
ego	ego	ego
There	there	There
is	is	is
already	alreadi	already
a	a	a
White	white	White
House	hous	House
newsletter	newslett	newsletter
called	call	called
1600	1600	1600
Daily	daili	Daily
after	after	after
the	the	the
White	white	White
House	hous	House
address	address	address
of	of	of
1600	1600	1600
Pennsylvania	pennsylvania	Pennsylvania
Ave	ave	Ave
It	it	It
s	s	s
already	alreadi	already
an	an	an
upbeat	upbeat	upbeat
full	full	full
of	of	of
pictures	pictur	picture
and	and	and
general	general	general
public	public	public
relations	relat	relation
and	and	and
yes	yes	yes
propaganda	propaganda	propaganda
stories	stori	story
online	onlin	online
newsletter	newslett	newsletter
that	that	that
s	s	s
available	avail	available
to	to	to
the	the	the
general	general	general
public	public	public
West	west	West
Wing	wing	Wing
Reads	read	Reads
though	though	though
is	is	is
different	differ	different
It	it	It
wasn	wasn	wasn
t	t	t
written	written	written
by	by	by
staff	staff	staff
Instead	instead	Instead
it	it	it
s	s	s
a	a	a
compilation	compil	compilation
of	of	of
stories	stori	story
from	from	from
the	the	the
web	web	web
mostly	most	mostly
from	from	from
right	right	right
-wing	-wing	-wing
sources	sourc	source
such	such	such
as	as	a
Breitbart	breitbart	Breitbart
and	and	and
Fox	fox	Fox
that	that	that
are	are	are
flattering	flatter	flattering
to	to	to
Trump	trump	Trump
On	on	On
Thursday	thursday	Thursday
for	for	for
example	exampl	example
a	a	a
Forbes	forb	Forbes
contributor	contributor	contributor
argued	argu	argued
the	the	the
Congressional	congression	Congressional
Budget	budget	Budget
Office	offic	Office
was	was	wa
wrong	wrong	wrong
in	in	in
calculating	calcul	calculating
that	that	that
22	22	22
million	million	million
people	peopl	people
would	would	would
lose	lose	lose
health	health	health
insurance	insur	insurance
under	under	under
Trumpcare	trumpcar	Trumpcare
According	accord	According
to	to	to
them	them	them
no	no	no
one	one	one
would	would	would
lose	lose	lose
insurance	insur	insurance
Reality	realiti	Reality
check	check	check
An	an	An
analysis	analysi	analysis
by	by	by
Forbes	forb	Forbes
contributor	contributor	contributor
Josh	josh	Josh
Archambault	archambault	Archambault
reveals	reveal	reveals
surprising	surpris	surprising
flaws	flaw	flaw
in	in	in
the	the	the
CBO	cbo	CBO
s	s	s
score	score	score
of	of	of
the	the	the
Senate	senat	Senate
healthcare	healthcar	healthcare
bill	bill	bill
which	which	which
concludes	conclud	concludes
22	22	22
million	million	million
more	more	more
Americans	american	Americans
will	will	will
be	be	be
without	without	without
health	health	health
coverage	coverag	coverage
by	by	by
2026	2026	2026
As	as	As
Archambault	archambault	Archambault
points	point	point
out	out	out
the	the	the
CBO	cbo	CBO
score	score	score
is	is	is
based	base	based
on	on	on
an	an	an
old	old	old
inaccurate	inaccur	inaccurate
2016	2016	2016
CBO	cbo	CBO
estimate	estim	estimate
of	of	of
how	how	how
many	mani	many
Americans	american	Americans
will	will	will
purchase	purchas	purchase
Obamacare	obamacar	Obamacare
If	if	If
you	you	you
use	use	use
their	their	their
January	januari	January
2017	2017	2017
update	updat	update
Republican	republican	Republican
legislation	legisl	legislation
to	to	to
repeal	repeal	repeal
and	and	and
replace	replac	replace
Obamacare	obamacar	Obamacare
would	would	would
result	result	result
in	in	in
only	onli	only
2	2	2
million	million	million
fewer	fewer	fewer
on	on	on
the	the	the
individual	individu	individual
market	market	market
by	by	by
2026	2026	2026
and	and	and
would	would	would
actually	actual	actually
result	result	result
in	in	in
no	no	no
losses	loss	loss
and	and	and
even	even	even
some	some	some
gains	gain	gain
in	in	in
enrollment	enrol	enrollment
in	in	in
the	the	the
years	year	year
preceding	preced	preceding
Archambault	archambault	Archambault
estimates	estim	estimate
Click	click	Click
here	here	here
to	to	to
read	read	read
more	more	more
On	on	On
Tuesday	tuesday	Tuesday
the	the	the
newsletter	newslett	newsletter
even	even	even
quoted	quot	quoted
CNN	cnn	CNN
who	who	who
Trump	trump	Trump
normally	normal	normally
calls	call	call
fake	fake	fake
news	news	news
because	becaus	because
they	they	they
had	had	had
a	a	a
positive	posit	positive
write	write	write
-up	-up	-up
about	about	about
his	his	his
Supreme	suprem	Supreme
Court	court	Court
justice	justic	justice
Neil	neil	Neil
Gorsuch	gorsuch	Gorsuch
And	and	And
they	they	they
like	like	like
to	to	to
say	say	say
that	that	that
President	presid	President
Obama	obama	Obama
was	was	wa
arrogant	arrog	arrogant
Featured	featur	Featured
image	imag	image
via	via	via
Chip	chip	Chip
Somodevilla	somodevilla	Somodevilla
Getty	getti	Getty
Images	imag	Images
