Token	Stem	Lemma
Paul	paul	Paul
Ryan	ryan	Ryan
is	is	is
in	in	in
a	a	a
little	littl	little
bit	bit	bit
of	of	of
hot	hot	hot
water	water	water
Not	not	Not
because	becaus	because
he	he	he
s	s	s
establishment	establish	establishment
not	not	not
because	becaus	because
he	he	he
s	s	s
proposing	propos	proposing
a	a	a
giant	giant	giant
cut	cut	cut
to	to	to
Medicare	medicar	Medicare
or	or	or
Medicaid	medicaid	Medicaid
and	and	and
not	not	not
because	becaus	because
he	he	he
s	s	s
thwarting	thwart	thwarting
the	the	the
RNC	rnc	RNC
No	no	No
he	he	he
s	s	s
in	in	in
hot	hot	hot
water	water	water
because	becaus	because
he	he	he
seems	seem	seems
to	to	to
think	think	think
that	that	that
lack	lack	lack
of	of	of
diversity	divers	diversity
is	is	is
a	a	a
good	good	good
thing	thing	thing
The	the	The
Speaker	speaker	Speaker
recently	recent	recently
posted	post	posted
a	a	a
picture	pictur	picture
on	on	on
his	his	his
Instagram	instagram	Instagram
page	page	page
celebrating	celebr	celebrating
the	the	the
new	new	new
interns	intern	intern
for	for	for
the	the	the
Republican	republican	Republican
Party	parti	Party
on	on	on
Capitol	capitol	Capitol
Hill	hill	Hill
The	the	The
picture	pictur	picture
taken	taken	taken
with	with	with
a	a	a
selfie	selfi	selfie
stick	stick	stick
shows	show	show
the	the	the
smiling	smile	smiling
Speaker	speaker	Speaker
with	with	with
an	an	an
entire	entir	entire
whites	white	white
-only	-on	-only
workforce	workforc	workforce
with	with	with
the	the	the
majority	major	majority
of	of	of
them	them	them
being	be	being
men	men	men
No	no	No
diversity	divers	diversity
no	no	no
color	color	color
nothing	noth	nothing
but	but	but
lily	lili	lily
-white	-white	-white
college	colleg	college
kids	kid	kid
The	the	The
Speaker	speaker	Speaker
wrote	wrote	wrote
I	i	I
think	think	think
this	this	this
sets	set	set
a	a	a
record	record	record
for	for	for
the	the	the
most	most	most
number	number	number
of	of	of
#CapitolHill	#capitolhil	#CapitolHill
interns	intern	intern
in	in	in
a	a	a
single	singl	single
selfie	selfi	selfie
#SpeakerSelfie.	#speakerselfie.	#SpeakerSelfie.
Needless	needless	Needless
to	to	to
say	say	say
Speaker	speaker	Speaker
Ryan	ryan	Ryan
and	and	and
the	the	the
Republicans	republican	Republicans
faced	face	faced
backlash	backlash	backlash
But	but	But
it	it	it
was	was	wa
the	the	the
Democrats	democrat	Democrats
who	who	who
had	had	had
the	the	the
best	best	best
response	respons	response
Everyone	everyon	Everyone
knows	know	know
the	the	the
Democratic	democrat	Democratic
Party	parti	Party
is	is	is
the	the	the
party	parti	party
of	of	of
inclusiveness	inclus	inclusiveness
Everyone	everyon	Everyone
no	no	no
matter	matter	matter
their	their	their
race	race	race
ethnicity	ethnic	ethnicity
religion	religion	religion
gender	gender	gender
or	or	or
sexual	sexual	sexual
orientation	orient	orientation
is	is	is
welcome	welcom	welcome
in	in	in
all	all	all
capacities	capac	capacity
While	while	While
the	the	the
Republicans	republican	Republicans
seem	seem	seem
to	to	to
have	have	have
a	a	a
whites	white	white
only	onli	only
policy	polici	policy
when	when	when
hiring	hire	hiring
interns	intern	intern
the	the	the
Democrats	democrat	Democrats
like	like	like
to	to	to
broaden	broaden	broaden
their	their	their
horizons	horizon	horizon
Congresswoman	congresswoman	Congresswoman
Sheila	sheila	Sheila
Jackson	jackson	Jackson
Lee	lee	Lee
a	a	a
Democrat	democrat	Democrat
from	from	from
Texas	texa	Texas
posted	post	posted
on	on	on
her	her	her
Twitter	twitter	Twitter
page	page	page
a	a	a
picture	pictur	picture
of	of	of
the	the	the
Democratic	democrat	Democratic
interns	intern	intern
And	and	And
well	well	well
there	there	there
is	is	is
a	a	a
big	big	big
difference	differ	difference
Can	can	Can
anyone	anyon	anyone
tell	tell	tell
me	me	me
what	what	what
the	the	the
difference	differ	difference
is	is	is
Well	well	Well
for	for	for
starters	starter	starter
there	there	there
s	s	s
more	more	more
women	women	woman
There	there	There
s	s	s
also	also	also
individuals	individu	individual
of	of	of
all	all	all
different	differ	different
races	race	race
and	and	and
ethnicities	ethnic	ethnicity
The	the	The
difference	differ	difference
could	could	could
not	not	not
be	be	be
more	more	more
stark	stark	stark
As	as	As
Republicans	republican	Republicans
yet	yet	yet
again	again	again
struggle	struggl	struggle
to	to	to
appeal	appeal	appeal
to	to	to
minority	minor	minority
voters	voter	voter
it	it	it
should	should	should
come	come	come
as	as	a
no	no	no
surprise	surpris	surprise
to	to	to
them	them	them
why	whi	why
those	those	those
who	who	who
aren	aren	aren
t	t	t
white	white	white
males	male	male
have	have	have
a	a	a
hard	hard	hard
time	time	time
trusting	trust	trusting
them	them	them
Just	just	Just
take	take	take
a	a	a
look	look	look
at	at	at
their	their	their
convention	convent	convention
Out	out	Out
of	of	of
the	the	the
2	2	2
400	400	400
delegates	deleg	delegate
at	at	at
the	the	the
RNC	rnc	RNC
who	who	who
nominated	nomin	nominated
Trump	trump	Trump
to	to	to
be	be	be
their	their	their
candidate	candid	candidate
only	onli	only
18	18	18
were	were	were
people	peopl	people
of	of	of
color	color	color
which	which	which
amounts	amount	amount
to	to	to
approximately	approxim	approximately
0	0	0
0075	0075	0075
percent	percent	percent
Of	of	Of
the	the	the
71	71	71
prime	prime	prime
-time	-time	-time
speakers	speaker	speaker
who	who	who
will	will	will
be	be	be
addressing	address	addressing
the	the	the
convention	convent	convention
over	over	over
the	the	the
four	four	four
days	day	day
80	80	80
percent	percent	percent
are	are	are
white	white	white
Only	onli	Only
seven	seven	seven
speakers	speaker	speaker
are	are	are
black	black	black
and	and	and
three	three	three
are	are	are
Latino	latino	Latino
When	when	When
100	100	100
percent	percent	percent
of	of	of
your	your	your
interns	intern	intern
are	are	are
white	white	white
more	more	more
than	than	than
99	99	99
percent	percent	percent
of	of	of
your	your	your
delegates	deleg	delegate
are	are	are
white	white	white
and	and	and
80	80	80
percent	percent	percent
of	of	of
your	your	your
speakers	speaker	speaker
are	are	are
white	white	white
you	you	you
don	don	don
t	t	t
deserve	deserv	deserve
the	the	the
minority	minor	minority
vote	vote	vote
You	you	You
cannot	cannot	cannot
be	be	be
trusted	trust	trusted
nor	nor	nor
taken	taken	taken
seriously	serious	seriously
if	if	if
you	you	you
refuse	refus	refuse
to	to	to
have	have	have
them	them	them
represented	repres	represented
in	in	in
your	your	your
most	most	most
official	offici	official
capacities	capac	capacity
No	no	No
wonder	wonder	wonder
this	this	this
year	year	year
s	s	s
RNC	rnc	RNC
was	was	wa
branded	brand	branded
RNC	rnc	RNC
so	so	so
White	white	White
This	this	This
year	year	year
s	s	s
GOP	gop	GOP
is	is	is
the	the	the
least	least	least
diverse	divers	diverse
It	it	It
really	realli	really
is	is	is
now	now	now
the	the	the
party	parti	party
of	of	of
Donald	donald	Donald
Trump	trump	Trump
They	they	They
learned	learn	learned
absolutely	absolut	absolutely
nothing	noth	nothing
from	from	from
their	their	their
2012	2012	2012
autopsy	autopsi	autopsy
report	report	report
and	and	and
they	they	they
may	may	may
suffer	suffer	suffer
irreparable	irrepar	irreparable
damage	damag	damage
in	in	in
November	novemb	November
Featured	featur	Featured
image	imag	image
via	via	via
Sheila	sheila	Sheila
Jackson	jackson	Jackson
Lee	lee	Lee
Twitter	twitter	Twitter
