Token	Stem	Lemma
President	presid	President
Obama	obama	Obama
let	let	let
loose	loos	loose
on	on	on
Donald	donald	Donald
Trump	trump	Trump
describing	describ	describing
the	the	the
Republican	republican	Republican
presidential	presidenti	presidential
nominee	nomine	nominee
as	as	a
simply	simpli	simply
unfit	unfit	unfit
to	to	to
serve	serv	serve
as	as	a
President	presid	President
of	of	of
the	the	the
United	unit	United
States	state	States
In	in	In
a	a	a
press	press	press
conference	confer	conference
at	at	at
the	the	the
White	white	White
House	hous	House
alongside	alongsid	alongside
the	the	the
Prime	prime	Prime
Minister	minist	Minister
of	of	of
Singapore	singapor	Singapore
Obama	obama	Obama
as	as	a
asked	ask	asked
about	about	about
Trump	trump	Trump
s	s	s
attack	attack	attack
on	on	on
the	the	the
family	famili	family
of	of	of
deceased	deceas	deceased
Army	armi	Army
Captain	captain	Captain
Humayun	humayun	Humayun
Khan	khan	Khan
The	the	The
Republican	republican	Republican
nominee	nomine	nominee
is	is	is
unfit	unfit	unfit
to	to	to
serve	serv	serve
as	as	a
president	presid	president
President	presid	President
Obama	obama	Obama
says	say	say
https://t.co/wjCjJOvbM5	https://t.co/wjcjjovbm5	https://t.co/wjCjJOvbM5
https://t.co/fb5yN5gmpq	https://t.co/fb5yn5gmpq	https://t.co/fb5yN5gmpq
The	the	The
Situation	situat	Situation
Room	room	Room
@CNNSitRoom	@cnnsitroom	@CNNSitRoom
August	august	August
2	2	2
2016President	2016presid	2016President
Obama	obama	Obama
said	said	said
The	the	The
Republican	republican	Republican
nominee	nomine	nominee
is	is	is
unfit	unfit	unfit
to	to	to
serve	serv	serve
as	as	a
President	presid	President
I	i	I
said	said	said
so	so	so
last	last	last
week	week	week
and	and	and
he	he	he
keeps	keep	keep
on	on	on
proving	prove	proving
it	it	it
The	the	The
notion	notion	notion
that	that	that
he	he	he
would	would	would
attack	attack	attack
a	a	a
gold	gold	gold
star	star	star
family	famili	family
that	that	that
had	had	had
made	made	made
such	such	such
extraordinary	extraordinari	extraordinary
sacrifices	sacrific	sacrifice
on	on	on
behalf	behalf	behalf
of	of	of
our	our	our
country	countri	country
The	the	The
fact	fact	fact
that	that	that
he	he	he
doesn	doesn	doesn
t	t	t
appear	appear	appear
to	to	to
have	have	have
basic	basic	basic
knowledge	knowledg	knowledge
around	around	around
critical	critic	critical
issues	issu	issue
in	in	in
Europe	europ	Europe
the	the	the
Middle	middl	Middle
East	east	East
in	in	in
Asia	asia	Asia
means	mean	mean
that	that	that
he	he	he
s	s	s
woefully	woefulli	woefully
unprepared	unprepar	unprepared
to	to	to
do	do	do
this	this	this
job	job	job
Obama	obama	Obama
s	s	s
comments	comment	comment
come	come	come
as	as	a
Trump	trump	Trump
has	has	ha
piled	pile	piled
one	one	one
screw	screw	screw
-up	-up	-up
on	on	on
top	top	top
of	of	of
another	anoth	another
from	from	from
attacking	attack	attacking
the	the	the
Khan	khan	Khan
family	famili	family
erroneously	erron	erroneously
stating	state	stating
that	that	that
Russia	russia	Russia
never	never	never
invaded	invad	invaded
Crimea	crimea	Crimea
going	go	going
after	after	after
local	local	local
fire	fire	fire
marshals	marshal	marshal
and	and	and
calling	call	calling
Hillary	hillari	Hillary
Clinton	clinton	Clinton
the	the	the
devil	devil	devil
On	on	On
Tuesday	tuesday	Tuesday
morning	morn	morning
Trump	trump	Trump
even	even	even
made	made	made
light	light	light
of	of	of
Purple	purpl	Purple
Heart	heart	Heart
winners	winner	winner
as	as	a
a	a	a
supporter	support	supporter
gave	gave	gave
him	him	him
a	a	a
replica	replica	replica
and	and	and
Trump	trump	Trump
laughed	laugh	laughed
about	about	about
how	how	how
easy	easi	easy
it	it	it
was	was	wa
to	to	to
get	get	get
one	one	one
The	the	The
incident	incid	incident
occurred	occur	occurred
as	as	a
a	a	a
New	new	New
York	york	York
Times	time	Times
report	report	report
examined	examin	examined
Trump	trump	Trump
s	s	s
claims	claim	claim
of	of	of
how	how	how
he	he	he
avoided	avoid	avoided
serving	serv	serving
in	in	in
the	the	the
Vietnam	vietnam	Vietnam
War	war	War
and	and	and
found	found	found
that	that	that
he	he	he
has	has	ha
made	made	made
multiple	multipl	multiple
contradictory	contradictori	contradictory
excuses	excus	excuse
over	over	over
the	the	the
years	year	year
for	for	for
how	how	how
he	he	he
stayed	stay	stayed
out	out	out
of	of	of
the	the	the
conflict	conflict	conflict
His	his	His
campaign	campaign	campaign
is	is	is
also	also	also
in	in	in
trouble	troubl	trouble
Trump	trump	Trump
recently	recent	recently
fired	fire	fired
two	two	two
senior	senior	senior
staffers	staffer	staffer
including	includ	including
the	the	the
man	man	man
who	who	who
put	put	put
together	togeth	together
the	the	the
B	b	B
-list	-list	-list
celebrities	celebr	celebrity
who	who	who
appeared	appear	appeared
at	at	at
the	the	the
Republican	republican	Republican
Convention	convent	Convention
By	by	By
contrast	contrast	contrast
Hillary	hillari	Hillary
Clinton	clinton	Clinton
has	has	ha
seen	seen	seen
an	an	an
uptick	uptick	uptick
in	in	in
her	her	her
polling	poll	polling
after	after	after
the	the	the
convention	convent	convention
CNN	cnn	CNN
recorded	record	recorded
the	the	the
biggest	biggest	biggest
post	post	post
-convention	-convent	-convention
bounce	bounc	bounce
they	they	they
ve	ve	ve
polled	poll	polled
since	sinc	since
2000	2000	2000
with	with	with
the	the	the
new	new	new
CNN	cnn	CNN
ORC	orc	ORC
poll	poll	poll
showing	show	showing
her	her	her
9	9	9
ahead	ahead	ahead
of	of	of
him	him	him
52	52	52
to	to	to
43	43	43
NBC	nbc	NBC
found	found	found
a	a	a
similar	similar	similar
result	result	result
The	the	The
latest	latest	latest
NBC	nbc	NBC
SurveyMonkey	surveymonkey	SurveyMonkey
poll	poll	poll
shows	show	show
Clinton	clinton	Clinton
ahead	ahead	ahead
50	50	50
to	to	to
42	42	42
Featured	featur	Featured
image	imag	image
via	via	via
Twitter	twitter	Twitter
