Token	Stem	Lemma
After	after	After
Donald	donald	Donald
Trump	trump	Trump
declared	declar	declared
that	that	that
he	he	he
would	would	would
do	do	do
far	far	far
worse	wors	worse
things	thing	thing
than	than	than
waterboarding	waterboard	waterboarding
it	it	it
has	has	ha
left	left	left
the	the	the
questioned	question	questioned
to	to	to
be	be	be
begged	beg	begged
what	what	what
should	should	should
be	be	be
done	done	done
to	to	to
gain	gain	gain
intelligence	intellig	intelligence
that	that	that
doesn	doesn	doesn
t	t	t
involve	involv	involve
torture	tortur	torture
A	a	A
very	veri	very
valid	valid	valid
question	question	question
and	and	and
one	one	one
that	that	that
our	our	our
intelligence	intellig	intelligence
community	communiti	community
probably	probabl	probably
grapples	grappl	grapple
with	with	with
daily	daili	daily
considering	consid	considering
no	no	no
you	you	you
can	can	can
t	t	t
torture	tortur	torture
people	peopl	people
to	to	to
gather	gather	gather
intelligence	intellig	intelligence
When	when	When
posed	pose	posed
with	with	with
this	this	this
question	question	question
on	on	on
CNN	cnn	CNN
Ben	ben	Ben
Carson	carson	Carson
replied	repli	replied
that	that	that
he	he	he
would	would	would
promote	promot	promote
a	a	a
much	much	much
more	more	more
humane	human	humane
medical	medic	medical
way	way	way
of	of	of
intelligence	intellig	intelligence
gathering	gather	gathering
Pressed	press	Pressed
on	on	on
what	what	what
this	this	this
medical	medic	medical
way	way	way
would	would	would
be	be	be
by	by	by
CNN	cnn	CNN
s	s	s
Poppy	poppi	Poppy
Harlow	harlow	Harlow
Carson	carson	Carson
responded	respond	responded
I	i	I
believe	believ	believe
there	there	there
are	are	are
a	a	a
number	number	number
of	of	of
ways	way	way
to	to	to
extract	extract	extract
information	inform	information
Including	includ	Including
you	you	you
know	know	know
some	some	some
medical	medic	medical
ways	way	way
of	of	of
you	you	you
know	know	know
putting	put	putting
people	peopl	people
into	into	into
a	a	a
less	less	le
than	than	than
conscious	conscious	conscious
state	state	state
which	which	which
allows	allow	allows
information	inform	information
to	to	to
be	be	be
extracted	extract	extracted
much	much	much
more	more	more
humanely	human	humanely
Carson	carson	Carson
was	was	wa
then	then	then
asked	ask	asked
to	to	to
explain	explain	explain
further	further	further
so	so	so
he	he	he
said	said	said
Well	well	Well
the	the	the
average	averag	average
person	person	person
might	might	might
understand	understand	understand
it	it	it
as	as	a
truth	truth	truth
serum	serum	serum
But	but	But
you	you	you
know	know	know
there	there	there
are	are	are
ways	way	way
where	where	where
you	you	you
decrease	decreas	decrease
a	a	a
person	person	person
s	s	s
conscious	conscious	conscious
defenses	defens	defense
and	and	and
they	they	they
might	might	might
be	be	be
much	much	much
more	more	more
willing	will	willing
to	to	to
give	give	give
up	up	up
information	inform	information
Seemingly	seem	Seemingly
perplexed	perplex	perplexed
by	by	by
the	the	the
concept	concept	concept
of	of	of
a	a	a
truth	truth	truth
serum	serum	serum
as	as	a
though	though	though
it	it	it
were	were	were
coming	come	coming
from	from	from
a	a	a
Harry	harri	Harry
Potter	potter	Potter
novel	novel	novel
Harlow	harlow	Harlow
again	again	again
asked	ask	asked
Carson	carson	Carson
to	to	to
explain	explain	explain
in	in	in
greater	greater	greater
detail	detail	detail
what	what	what
he	he	he
means	mean	mean
Carson	carson	Carson
explained	explain	explained
Sodium	sodium	Sodium
amytal	amyt	amytal
but	but	but
you	you	you
know	know	know
there	there	there
are	are	are
a	a	a
variety	varieti	variety
of	of	of
different	differ	different
things	thing	thing
we	we	we
can	can	can
use	use	use
now	now	now
We	we	We
ve	ve	ve
made	made	made
some	some	some
advances	advanc	advance
in	in	in
that	that	that
kind	kind	kind
of	of	of
science	scienc	science
So	so	So
instead	instead	instead
of	of	of
torture	tortur	torture
people	peopl	people
Carson	carson	Carson
is	is	is
advocating	advoc	advocating
drugging	drug	drugging
them	them	them
against	against	against
their	their	their
will	will	will
It	it	It
may	may	may
seem	seem	seem
more	more	more
humane	human	humane
but	but	but
it	it	it
s	s	s
not	not	not
necessarily	necessarili	necessarily
more	more	more
ethical	ethic	ethical
Carson	carson	Carson
never	never	never
did	did	did
actually	actual	actually
answer	answer	answer
the	the	the
question	question	question
regarding	regard	regarding
if	if	if
waterboarding	waterboard	waterboarding
should	should	should
be	be	be
used	use	used
and	and	and
pivoted	pivot	pivoted
away	away	away
into	into	into
a	a	a
non	non	non
-answer	-answer	-answer
of	of	of
I	i	I
don	don	don
t	t	t
think	think	think
we	we	we
necessarily	necessarili	necessarily
need	need	need
to	to	to
be	be	be
broadcasting	broadcast	broadcasting
what	what	what
we	we	we
do	do	do
Well	well	Well
okay	okay	okay
then	then	then
Why	whi	Why
answer	answer	answer
questions	question	question
anyway	anyway	anyway
It	it	It
s	s	s
not	not	not
like	like	like
he	he	he
s	s	s
running	run	running
for	for	for
Commander	command	Commander
-in	-in	-in
-Chief	-chief	-Chief
or	or	or
anything	anyth	anything
Watch	watch	Watch
the	the	the
interview	interview	interview
unfold	unfold	unfold
here	here	here
Featured	featur	Featured
image	imag	image
YouTube	youtub	YouTube
