Token	Stem	Lemma
The	the	The
White	white	White
House	hous	House
is	is	is
getting	get	getting
really	realli	really
nervous	nervous	nervous
today	today	today
after	after	after
Donald	donald	Donald
Trump	trump	Trump
Jr	jr	Jr
tweeted	tweet	tweeted
out	out	out
damning	damn	damning
copies	copi	copy
of	of	of
an	an	an
email	email	email
chain	chain	chain
of	of	of
a	a	a
discussion	discuss	discussion
about	about	about
setting	set	setting
up	up	up
a	a	a
meeting	meet	meeting
with	with	with
a	a	a
Kremlin	kremlin	Kremlin
-connected	-connect	-connected
Russian	russian	Russian
lawyer	lawyer	lawyer
in	in	in
order	order	order
to	to	to
obtain	obtain	obtain
dirt	dirt	dirt
on	on	on
Hillary	hillari	Hillary
Clinton	clinton	Clinton
Also	also	Also
at	at	at
the	the	the
meeting	meet	meeting
was	was	wa
Trump	trump	Trump
s	s	s
son	son	son
-in	-in	-in
-law	-law	-law
Jared	jare	Jared
Kushner	kushner	Kushner
and	and	and
the	the	the
alleged	alleg	alleged
president	presid	president
s	s	s
former	former	former
campaign	campaign	campaign
manager	manag	manager
Paul	paul	Paul
Manafort	manafort	Manafort
The	the	The
meeting	meet	meeting
was	was	wa
held	held	held
in	in	in
Trump	trump	Trump
Tower	tower	Tower
in	in	in
2016	2016	2016
but	but	but
the	the	the
amateur	amateur	amateur
president	presid	president
claims	claim	claim
to	to	to
know	know	know
nothing	noth	nothing
about	about	about
it	it	it
even	even	even
though	though	though
he	he	he
touts	tout	tout
himself	himself	himself
as	as	a
a	a	a
micromanager	micromanag	micromanager
Junior	junior	Junior
s	s	s
brother	brother	brother
Eric	eric	Eric
Trump	trump	Trump
stepped	step	stepped
in	in	in
to	to	to
defend	defend	defend
him	him	him
on	on	on
Twitter	twitter	Twitter
Tuesday	tuesday	Tuesday
By	by	By
the	the	the
way	way	way
Junior	junior	Junior
s	s	s
father	father	father
has	has	ha
been	been	been
strangely	strang	strangely
quiet	quiet	quiet
on	on	on
Twitter	twitter	Twitter
since	sinc	since
the	the	the
news	news	news
broke	broke	broke
but	but	but
Eric	eric	Eric
put	put	put
his	his	his
juice	juic	juice
box	box	box
down	down	down
and	and	and
took	took	took
to	to	to
his	his	his
Twitter	twitter	Twitter
account	account	account
to	to	to
defend	defend	defend
his	his	his
scandal	scandal	scandal
-plagued	-plagu	-plagued
brother	brother	brother
This	this	This
is	is	is
the	the	the
EXACT	exact	EXACT
reason	reason	reason
they	they	they
viciously	vicious	viciously
attack	attack	attack
our	our	our
family	famili	family
They	they	They
can	can	can
t	t	t
stand	stand	stand
that	that	that
we	we	we
are	are	are
extremely	extrem	extremely
close	close	close
and	and	and
will	will	will
ALWAYS	alway	ALWAYS
support	support	support
each	each	each
other	other	other
Eric	eric	Eric
Trump	trump	Trump
tweeted	tweet	tweeted
This	this	This
is	is	is
the	the	the
EXACT	exact	EXACT
reason	reason	reason
they	they	they
viciously	vicious	viciously
attack	attack	attack
our	our	our
family	famili	family
They	they	They
can't	can't	can't
stand	stand	stand
that	that	that
we	we	we
are	are	are
extremely	extrem	extremely
close	close	close
and	and	and
will	will	will
ALWAYS	alway	ALWAYS
support	support	support
