Token	Stem	Lemma
One	one	One
has	has	ha
to	to	to
wonder	wonder	wonder
why	whi	why
in	in	in
the	the	the
world	world	world
people	peopl	people
would	would	would
support	support	support
Ted	ted	Ted
Cruz	cruz	Cruz
His	his	His
policies	polici	policy
are	are	are
the	the	the
essence	essenc	essence
of	of	of
Republican	republican	Republican
backwardness	backward	backwardness
and	and	and
even	even	even
members	member	member
of	of	of
his	his	his
own	own	own
party	parti	party
don	don	don
t	t	t
like	like	like
him	him	him
In	in	In
addition	addit	addition
he	he	he
s	s	s
lied	lie	lied
throughout	throughout	throughout
his	his	his
campaign	campaign	campaign
for	for	for
the	the	the
Republican	republican	Republican
nomination	nomin	nomination
Yet	yet	Yet
Cruz	cruz	Cruz
is	is	is
still	still	still
hanging	hang	hanging
in	in	in
there	there	there
for	for	for
the	the	the
nomination	nomin	nomination
In	in	In
fact	fact	fact
he	he	he
s	s	s
actually	actual	actually
enjoying	enjoy	enjoying
a	a	a
surge	surg	surge
as	as	a
of	of	of
late	late	late
as	as	a
Republican	republican	Republican
voters	voter	voter
try	tri	try
to	to	to
figure	figur	figure
out	out	out
who	who	who
is	is	is
less	less	le
worse	wors	worse
Donald	donald	Donald
Trump	trump	Trump
or	or	or
creepy	creepi	creepy
Ted	ted	Ted
Cruz	cruz	Cruz
Cruz	cruz	Cruz
appears	appear	appears
to	to	to
have	have	have
found	found	found
a	a	a
niche	nich	niche
as	as	a
Republicans	republican	Republicans
have	have	have
to	to	to
vote	vote	vote
for	for	for
Cruz	cruz	Cruz
as	as	a
the	the	the
alternative	altern	alternative
to	to	to
Trump	trump	Trump
Yet	yet	Yet
who	who	who
are	are	are
these	these	these
voters	voter	voter
that	that	that
are	are	are
now	now	now
siding	side	siding
with	with	with
Cruz	cruz	Cruz
as	as	a
he	he	he
surges	surg	surge
in	in	in
the	the	the
polls	poll	poll
Samantha	samantha	Samantha
Bee	bee	Bee
sums	sum	sum
it	it	it
all	all	all
up	up	up
when	when	when
she	she	she
took	took	took
down	down	down
Ted	ted	Ted
Cruz	cruz	Cruz
s	s	s
appalling	appal	appalling
group	group	group
of	of	of
supporters	support	supporter
on	on	on
her	her	her
show	show	show
Full	full	Full
Frontal	frontal	Frontal
First	first	First
there	there	there
s	s	s
Colorado	colorado	Colorado
pastor	pastor	pastor
Kevin	kevin	Kevin
Swanson	swanson	Swanson
who	who	who
appears	appear	appears
in	in	in
a	a	a
video	video	video
clip	clip	clip
see	see	see
below	below	below
saying	say	saying
Homosexuals	homosexu	Homosexuals
are	are	are
worthy	worthi	worthy
of	of	of
death	death	death
to	to	to
which	which	which
Bee	bee	Bee
commented	comment	commented
Wow	wow	Wow
For	for	For
a	a	a
guy	guy	guy
who	who	who
hates	hate	hate
gay	gay	gay
people	peopl	people
Swanson	swanson	Swanson
s	s	s
got	got	got
some	some	some
fabulous	fabul	fabulous
dance	danc	dance
moves	move	move
Then	then	Then
there	there	there
s	s	s
the	the	the
reverend	reverend	reverend
Flip	flip	Flip
Benham	benham	Benham
who	who	who
was	was	wa
convicted	convict	convicted
of	of	of
stalking	stalk	stalking
an	an	an
abortion	abort	abortion
doctor	doctor	doctor
and	and	and
was	was	wa
part	part	part
of	of	of
a	a	a
protest	protest	protest
where	where	where
people	peopl	people
chanted	chant	chanted
Jesus	jesus	Jesus
hates	hate	hate
Muslims	muslim	Muslims
Bee	bee	Bee
declared	declar	declared
In	in	In
your	your	your
face	face	face
Donald	donald	Donald
Trump	trump	Trump
Cruz	cruz	Cruz
supporters	support	supporter
hated	hate	hated
Muslims	muslim	Muslims
before	befor	before
it	it	it
was	was	wa
cool	cool	cool
Not	not	Not
to	to	to
be	be	be
outdone	outdon	outdone
there	there	there
s	s	s
pastor	pastor	pastor
Mike	mike	Mike
Bickle	bickl	Bickle
who	who	who
is	is	is
the	the	the
poster	poster	poster
child	child	child
for	for	for
anti	anti	anti
-Semitism	-semit	-Semitism
Bickle	bickl	Bickle
declared	declar	declared
The	the	The
lord	lord	lord
said	said	said
I	i	I
m	m	m
going	go	going
to	to	to
give	give	give
all	all	all
20	20	20
million	million	million
of	of	of
them	them	them
the	the	the
chance	chanc	chance
to	to	to
respond	respond	respond
to	to	to
the	the	the
fisherman	fisherman	fisherman
and	and	and
if	if	if
they	they	they
don	don	don
t	t	t
respond	respond	respond
to	to	to
grace	grace	grace
I	i	I
m	m	m
going	go	going
to	to	to
raise	rais	raise
up	up	up
the	the	the
hunters	hunter	hunter
and	and	and
the	the	the
most	most	most
famous	famous	famous
hunter	hunter	hunter
in	in	in
recent	recent	recent
history	histori	history
is	is	is
a	a	a
man	man	man
named	name	named
Adolph	adolph	Adolph
Hitler	hitler	Hitler
Bee	bee	Bee
s	s	s
segment	segment	segment
was	was	wa
funny	funni	funny
but	but	but
she	she	she
sends	send	sends
an	an	an
important	import	important
message	messag	message
Ted	ted	Ted
Cruz	cruz	Cruz
and	and	and
his	his	his
supporters	support	supporter
are	are	are
dangerous	danger	dangerous
Watch	watch	Watch
video	video	video
here	here	here
youtube	youtub	youtube
https://www.youtube.com/watch?v=pXkEeTfdQeA]	https://www.youtube.com/watch?v=pxkeetfdqea]	https://www.youtube.com/watch?v=pXkEeTfdQeA]
Featured	featur	Featured
image	imag	image
via	via	via
video	video	video
screenshot	screenshot	screenshot
