Donald	donald	Donald
Trump	trump	Trump
just	just	just
lost	lost	lost
another	anoth	another
minion	minion	minion
.	.	.
GOP	gop	GOP
Rep	rep	Rep
.	.	.

Devin	devin	Devin
Nunes	nune	Nunes
has	has	ha
been	been	been
in	in	in
Trump	trump	Trump
s	s	s
pocket	pocket	pocket
since	sinc	since
the	the	the
election	elect	election
in	in	in
November	novemb	November
.	.	.

He	he	He
was	was	wa
part	part	part
of	of	of
Trump	trump	Trump
s	s	s
transition	transit	transition
team	team	team
,	,	,
and	and	and
as	as	a
chair	chair	chair
of	of	of
the	the	the
House	hous	House
Intelligence	intellig	Intelligence
Committee	committe	Committee
,	,	,
he	he	he
has	has	ha
been	been	been
desperately	desper	desperately
trying	tri	trying
to	to	to
help	help	help
Trump	trump	Trump
get	get	get
out	out	out
from	from	from
under	under	under
his	his	his
Russia	russia	Russia
scandal	scandal	scandal
.	.	.
To	to	To
that	that	that
end	end	end
,	,	,
Nunes	nune	Nunes
went	went	went
to	to	to
the	the	the
White	white	White
House	hous	House
in	in	in
secret	secret	secret
to	to	to
inform	inform	inform
Trump	trump	Trump
on	on	on
the	the	the
investigation	investig	investigation
.	.	.

While	while	While
there	there	there
,	,	,
he	he	he
was	was	wa
fed	fed	fed
a	a	a
new	new	new
line	line	line
of	of	of
attack	attack	attack
to	to	to
use	use	use
in	in	in
a	a	a
pathetic	pathet	pathetic
effort	effort	effort
to	to	to
somehow	somehow	somehow
prove	prove	prove
that	that	that
Trump	trump	Trump
was	was	wa
right	right	right
about	about	about
President	presid	President
Obama	obama	Obama
wiretapping	wiretap	wiretapping
him	him	him
.	.	.
Nunes	nune	Nunes
failed	fail	failed
to	to	to
tell	tell	tell
his	his	his
colleagues	colleagu	colleague
on	on	on
the	the	the
intelligence	intellig	intelligence
committee	committe	committee
and	and	and
hastily	hastili	hastily
set	set	set
up	up	up
a	a	a
press	press	press
conference	confer	conference
.	.	.

Nunes	nune	Nunes
was	was	wa
later	later	later
forced	forc	forced
to	to	to
admit	admit	admit
that	that	that
his	his	his
proof	proof	proof
was	was	wa
not	not	not
proof	proof	proof
at	at	at
all	all	all
.	.	.
Complaints	complaint	Complaints
have	have	have
been	been	been
flowing	flow	flowing
to	to	to
the	the	the
Office	offic	Office
of	of	of
Congressional	congression	Congressional
Ethics	ethic	Ethics
ever	ever	ever
since	sinc	since
,	,	,
and	and	and
Nunes	nune	Nunes
has	has	ha
been	been	been
repeatedly	repeat	repeatedly
called	call	called
upon	upon	upon
to	to	to
recuse	recus	recuse
himself	himself	himself
from	from	from
the	the	the
ever	ever	ever
-deepening	-deepen	-deepening
Russia	russia	Russia
scandal	scandal	scandal
investigation	investig	investigation
.	.	.

Now	now	Now
the	the	the
House	hous	House
Ethics	ethic	Ethics
Committee	committe	Committee
is	is	is
starting	start	starting
an	an	an
investigation	investig	investigation
of	of	of
Nunes	nune	Nunes
.	.	.

So	so	So
Nunes	nune	Nunes
is	is	is
stepping	step	stepping
aside	asid	aside
and	and	and
handing	hand	handing
the	the	the
investigation	investig	investigation
over	over	over
to	to	to
other	other	other
Republicans	republican	Republicans
on	on	on
the	the	the
intelligence	intellig	intelligence
committee	committe	committee
.	.	.
Of	of	Of
course	cours	course
,	,	,
Nunes	nune	Nunes
channeled	channel	channeled
Trump	trump	Trump
by	by	by
blaming	blame	blaming
the	the	the
charges	charg	charge
on	on	on
everyone	everyon	everyone
but	but	but
himself	himself	himself
.	.	.

Several	sever	Several
left	left	left
-wing	-wing	-wing
activists	activist	activist
have	have	have
filed	file	filed
complaints	complaint	complaint
against	against	against
me	me	me
with	with	with
the	the	the
Office	offic	Office
of	of	of
Congressional	congression	Congressional
Ethics	ethic	Ethics
,	,	,
Nunes	nune	Nunes
said	said	said
in	in	in
a	a	a
statement	statement	statement
.	.	.

The	the	The
charges	charg	charge
are	are	are
entirely	entir	entirely
false	fals	false
and	and	and
politically	polit	politically
motivated	motiv	motivated
,	,	,
and	and	and
are	are	are
being	be	being
leveled	level	leveled
just	just	just
as	as	a
the	the	the
American	american	American
people	peopl	people
are	are	are
beginning	begin	beginning
to	to	to
learn	learn	learn
the	the	the
truth	truth	truth
about	about	about
the	the	the
improper	improp	improper
unmasking	unmask	unmasking
of	of	of
the	the	the
identities	ident	identity
of	of	of
U	u	U
.	.	.
S	s	S
.	.	.
citizens	citizen	citizen
and	and	and
other	other	other
abuses	abus	abuse
of	of	of
power	power	power
.	.	.

As	as	As
noted	note	noted
above	abov	above
,	,	,
the	the	the
House	hous	House
Ethics	ethic	Ethics
Committee	committe	Committee
is	is	is
now	now	now
involved	involv	involved
and	and	and
that	that	that
s	s	s
bad	bad	bad
news	news	news
for	for	for
Nunes	nune	Nunes
and	and	and
Trump	trump	Trump
.	.	.
The	the	The
committee	committe	committee
is	is	is
comprised	compris	comprised
of	of	of
an	an	an
equal	equal	equal
number	number	number
of	of	of
Republicans	republican	Republicans
and	and	and
Democrats	democrat	Democrats
,	,	,
which	which	which
means	mean	mean
Republicans	republican	Republicans
can	can	can
t	t	t
just	just	just
intervene	interven	intervene
to	to	to
save	save	save
Nunes	nune	Nunes
.	.	.

The	the	The
committee	committe	committee
can	can	can
subpoena	subpoena	subpoena
him	him	him
and	and	and
force	forc	force
him	him	him
to	to	to
testify	testifi	testify
under	under	under
oath	oath	oath
.	.	.
Lying	lie	Lying
to	to	to
the	the	the
committee	committe	committee
would	would	would
constitute	constitut	constitute
perjury	perjuri	perjury
and	and	and
demonstrate	demonstr	demonstrate
that	that	that
Nunes	nune	Nunes
is	is	is
working	work	working
for	for	for
Trump	trump	Trump
instead	instead	instead
of	of	of
doing	do	doing
his	his	his
job	job	job
.	.	.
Nunes	nune	Nunes
will	will	will
have	have	have
to	to	to
explain	explain	explain
why	whi	why
he	he	he
wen	wen	wen
t	t	t
to	to	to
the	the	the
White	white	White
House	hous	House
in	in	in
secret	secret	secret
late	late	late
at	at	at
night	night	night
to	to	to
discuss	discuss	discus
the	the	the
investigation	investig	investigation
,	,	,
and	and	and
why	whi	why
he	he	he
released	releas	released
classified	classifi	classified
information	inform	information
to	to	to
the	the	the
public	public	public
without	without	without
discussing	discuss	discussing
the	the	the
information	inform	information
