SEOUL	seoul	SEOUL
Reuters	reuter	Reuters
-	-	-
South	south	South
Korean	korean	Korean
test	test	test
-takers	-taker	-takers
expressed	express	expressed
confusion	confus	confusion
and	and	and
dejection	deject	dejection
on	on	on
Thursday	thursday	Thursday
as	as	a
the	the	the
country	countri	country
s	s	s
highly	high	highly
competitive	competit	competitive
annual	annual	annual
university	univers	university
entrance	entranc	entrance
exam	exam	exam
,	,	,
called	call	called
a	a	a
life	life	life
assignment	assign	assignment
exam	exam	exam
by	by	by
some	some	some
,	,	,
was	was	wa
postponed	postpon	postponed
a	a	a
week	week	week
for	for	for
the	the	the
first	first	first
time	time	time
ever	ever	ever
due	due	due
to	to	to
safety	safeti	safety
concerns	concern	concern
.	.	.
South	south	South
Korea	korea	Korea
postponed	postpon	postponed
the	the	the
exam	exam	exam
after	after	after
a	a	a
rare	rare	rare
earthquake	earthquak	earthquake
rattled	rattl	rattled
the	the	the
country	countri	country
on	on	on
Wednesday	wednesday	Wednesday
,	,	,
causing	caus	causing
damage	damag	damage
to	to	to
buildings	build	building
including	includ	including
some	some	some
schools	school	school
.	.	.
The	the	The
exam	exam	exam
is	is	is
life	life	life
-defining	-defin	-defining
for	for	for
many	mani	many
high	high	high
school	school	school
seniors	senior	senior
,	,	,
as	as	a
a	a	a
prestigious	prestigi	prestigious
university	univers	university
on	on	on
one	one	one
s	s	s
resume	resum	resume
is	is	is
seen	seen	seen
a	a	a
minimum	minimum	minimum
for	for	for
securing	secur	securing
a	a	a
place	place	place
in	in	in
limited	limit	limited
corporate	corpor	corporate
jobs	job	job
in	in	in
Asia	asia	Asia
s	s	s
fourth	fourth	fourth
-largest	-largest	-largest
economy	economi	economy
,	,	,
which	which	which
is	is	is
dominated	domin	dominated
by	by	by
conglomerates	conglomer	conglomerate
.	.	.
Because	becaus	Because
the	the	the
wrong	wrong	wrong
answer	answer	answer
to	to	to
a	a	a
single	singl	single
question	question	question
in	in	in
the	the	the
roughly	rough	roughly
200	200	200
-question	-question	-question
exam	exam	exam
can	can	can
mean	mean	mean
dropping	drop	dropping
in	in	in
the	the	the
national	nation	national
ranking	rank	ranking
and	and	and
failure	failur	failure
to	to	to
enter	enter	enter
one	one	one
s	s	s
choice	choic	choice
of	of	of
university	univers	university
,	,	,
tensions	tension	tension
ran	ran	ran
high	high	high
.	.	.
It	it	It
s	s	s
a	a	a
bit	bit	bit
hellish	hellish	hellish
thinking	think	thinking
I	i	I
have	have	have
to	to	to
do	do	do
this	this	this
for	for	for
one	one	one
more	more	more
week	week	week
,	,	,
said	said	said
20	20	20
-year-old	-year-old	-year-old
Cho	cho	Cho
Hyun	hyun	Hyun
-lee	-lee	-lee
,	,	,
studying	studi	studying
at	at	at
one	one	one
of	of	of
Seoul	seoul	Seoul
s	s	s
largest	largest	largest
cram	cram	cram
schools	school	school
to	to	to
take	take	take
the	the	the
test	test	test
again	again	again
after	after	after
last	last	last
year	year	year
.	.	.
People	peopl	People
are	are	are
dispirited	dispirit	dispirited
,	,	,
lying	lie	lying
with	with	with
their	their	their
faces	face	face
down	down	down
.	.	.
Some	some	Some
scrambled	scrambl	scrambled
to	to	to
recover	recov	recover
books	book	book
they	they	they
d	d	d
thrown	thrown	thrown
away	away	away
yesterday	yesterday	yesterday
or	or	or
buy	buy	buy
new	new	new
ones	one	one
,	,	,
two	two	two
test	test	test
-takers	-taker	-takers
told	told	told
Reuters	reuter	Reuters
,	,	,
while	while	while
others	other	others
gave	gave	gave
up	up	up
,	,	,
uploading	upload	uploading
pictures	pictur	picture
of	of	of
classmates	classmat	classmate
sleeping	sleep	sleeping
or	or	or
reading	read	reading
online	onlin	online
comics	comic	comic
on	on	on
social	social	social
media	media	medium
.	.	.
Still	still	Still
others	other	others
agonized	agon	agonized
over	over	over
missing	miss	missing
concerts	concert	concert
of	of	of
their	their	their
favorite	favorit	favorite
singers	singer	singer
or	or	or
South	south	South
Korea	korea	Korea
s	s	s
largest	largest	largest
online	onlin	online
game	game	game
exhibition	exhibit	exhibition
this	this	this
week	week	week
.	.	.
Meanwhile	meanwhil	Meanwhile
,	,	,
South	south	South
Korean	korean	Korean
society	societi	society
,	,	,
geared	gear	geared
for	for	for
the	the	the
exam	exam	exam
s	s	s
smooth	smooth	smooth
progress	progress	progress
,	,	,
prepared	prepar	prepared
to	to	to
do	do	do
it	it	it
all	all	all
again	again	again
next	next	next
Thursday	thursday	Thursday
.	.	.
Airplanes	airplan	Airplanes
,	,	,
barred	bar	barred
from	from	from
taking	take	taking
off	off	off
or	or	or
landing	land	landing
for	for	for
35	35	35
minutes	minut	minute
on	on	on
Thursday	thursday	Thursday
morning	morn	morning
to	to	to
prevent	prevent	prevent
their	their	their
noise	nois	noise
from	from	from
interfering	interf	interfering
with	with	with
the	the	the
exam	exam	exam
s	s	s
listening	listen	listening
section	section	section
,	,	,
were	were	were
allowed	allow	allowed
to	to	to
land	land	land
or	or	or
take	take	take
off	off	off
,	,	,
the	the	the
transport	transport	transport
ministry	ministri	ministry
said	said	said
.	.	.
But	but	But
the	the	the
stock	stock	stock
market	market	market
and	and	and
banks	bank	bank
still	still	still
opened	open	opened
an	an	an
hour	hour	hour
late	late	late
on	on	on
Thursday	thursday	Thursday
a	a	a
device	devic	device
to	to	to
help	help	help
keep	keep	keep
roads	road	road
clear	clear	clear
for	for	for
students	student	student
getting	get	getting
to	to	to
test	test	test
sites	site	site
.	.	.
The	the	The
defense	defens	defense
ministry	ministri	ministry
allowed	allow	allowed
extra	extra	extra
leave	leav	leave
for	for	for
soldiers	soldier	soldier
in	in	in
mandatory	mandatori	mandatory
military	militari	military
service	servic	service
who	who	who
had	had	had
taken	taken	taken
personal	person	personal
leave	leav	leave
to	to	to
sit	sit	sit
the	the	the
exam	exam	exam
.	.	.
Four	four	Four
police	polic	police
officers	offic	officer
were	were	were
stationed	station	stationed
on	on	on
double	doubl	double
shifts	shift	shift
at	at	at
each	each	each
of	of	of
the	the	the
85	85	85
locations	locat	location
exam	exam	exam
questions	question	question
are	are	are
kept	kept	kept
and	and	and
police	polic	police
