LONDON	london	LONDON
Reuters	reuter	Reuters
-	-	-
Foreign	foreign	Foreign
minister	minist	minister
Boris	bori	Boris
Johnson	johnson	Johnson
was	was	wa
accused	accus	accused
by	by	by
a	a	a
government	govern	government
statisticians	statistician	statistician
of	of	of
misusing	misus	misusing
state	state	state
data	data	data
after	after	after
he	he	he
repeated	repeat	repeated
a	a	a
pro	pro	pro
-Leave	-leav	-Leave
campaign	campaign	campaign
mantra	mantra	mantra
that	that	that
Britain	britain	Britain
would	would	would
have	have	have
an	an	an
extra	extra	extra
350	350	350
million	million	million
pounds	pound	pound
a	a	a
week	week	week
after	after	after
Brexit	brexit	Brexit
.	.	.

The	the	The
figure	figur	figure
had	had	had
been	been	been
a	a	a
central	central	central
part	part	part
of	of	of
the	the	the
campaign	campaign	campaign
s	s	s
let	let	let
s	s	s
take	take	take
back	back	back
control	control	control
message	messag	message
,	,	,
with	with	with
suggestions	suggest	suggestion
that	that	that
the	the	the
money	money	money
could	could	could
instead	instead	instead
be	be	be
used	use	used
to	to	to
fund	fund	fund
state	state	state
healthcare	healthcar	healthcare
.	.	.

Johnson	johnson	Johnson
was	was	wa
one	one	one
of	of	of
the	the	the
few	few	few
prominent	promin	prominent
members	member	member
of	of	of
the	the	the
campaign	campaign	campaign
not	not	not
to	to	to
abandon	abandon	abandon
the	the	the
pledge	pledg	pledge
after	after	after
it	it	it
won	won	won
the	the	the
summer	summer	summer
2016	2016	2016
referendum	referendum	referendum
on	on	on
EU	eu	EU
membership	membership	membership
.	.	.

David	david	David
Norgrove	norgrov	Norgrove
,	,	,
of	of	of
the	the	the
UK	uk	UK
Statistics	statist	Statistics
Authority	author	Authority
,	,	,
said	said	said
he	he	he
was	was	wa
surprised	surpris	surprised
and	and	and
disappointed	disappoint	disappointed
that	that	that
Johnson	johnson	Johnson
was	was	wa
still	still	still
quoting	quot	quoting
a	a	a
figure	figur	figure
that	that	that
confused	confus	confused
gross	gross	gross
and	and	and
net	net	net
contributions	contribut	contribution
.	.	.

It	it	It
is	is	is
a	a	a
clear	clear	clear
misuse	misus	misuse
of	of	of
official	offici	official
statistics	statist	statistic
,	,	,
Norgrove	norgrov	Norgrove
said	said	said
in	in	in
a	a	a
letter	letter	letter
to	to	to
the	the	the
minister	minist	minister
on	on	on
Sunday	sunday	Sunday
.	.	.

He	he	He
said	said	said
the	the	the
number	number	number
quoted	quot	quoted
did	did	did
not	not	not
include	includ	include
the	the	the
rebate	rebat	rebate
that	that	that
Britain	britain	Britain
receives	receiv	receives
from	from	from
the	the	the
EU	eu	EU
,	,	,
nor	nor	nor
did	did	did
it	it	it
include	includ	include
payments	payment	payment
from	from	from
Brussels	brussel	Brussels
to	to	to
support	support	support
,	,	,
for	for	for
example	exampl	example
,	,	,
agriculture	agricultur	agriculture
and	and	and
scientific	scientif	scientific
research	research	research
.	.	.

Johnson	johnson	Johnson
,	,	,
whose	whose	whose
carefully	care	carefully
tussled	tussl	tussled
blonde	blond	blonde
hair	hair	hair
and	and	and
apparent	appar	apparent
bumbling	bumbl	bumbling
manner	manner	manner
has	has	ha
made	made	made
him	him	him
one	one	one
of	of	of
Britain	britain	Britain
s	s	s
most	most	most
recognizable	recogniz	recognizable
politicians	politician	politician
,	,	,
mentioned	mention	mentioned
the	the	the
figure	figur	figure
again	again	again
in	in	in
a	a	a
Saturday	saturday	Saturday
newspaper	newspap	newspaper
article	articl	article
that	that	that
laid	laid	laid
out	out	out
his	his	his
vision	vision	vision
for	for	for
post	post	post
-Brexit	-brexit	-Brexit
Britain	britain	Britain
.	.	.

Once	onc	Once
we	we	we
have	have	have
settled	settl	settled
our	our	our
accounts	account	account
,	,	,
we	we	we
will	will	will
take	take	take
back	back	back
control	control	control
of	of	of
roughly	rough	roughly
350	350	350
million	million	million
pounds	pound	pound
476	476	476
million	million	million
a	a	a
week	week	week
,	,	,
he	he	he
wrote	wrote	wrote
.	.	.

It	it	It
would	would	would
be	be	be
a	a	a
fine	fine	fine
thing	thing	thing
,	,	,
as	as	a
many	mani	many
of	of	of
us	us	u
have	have	have
pointed	point	pointed
out	out	out
,	,	,
if	if	if
a	a	a
lot	lot	lot
of	of	of
that	that	that
money	money	money
went	went	went
on	on	on
the	the	the
NHS	nhs	NHS
National	nation	National
Health	health	Health
Service	servic	Service
.	.	.

Johnson	johnson	Johnson
later	later	later
added	ad	added
he	he	he
was	was	wa
surprised	surpris	surprised
and	and	and
disappointed	disappoint	disappointed
by	by	by
Norgrove	norgrov	Norgrove
s	s	s
letter	letter	letter
,	,	,
which	which	which
he	he	he
said	said	said
was	was	wa
based	base	based
on	on	on
what	what	what
appeared	appear	appeared
to	to	to
be	be	be
a	a	a
wilful	wil	wilful
distortion	distort	distortion
of	of	of
the	the	the
text	text	text
of	of	of
my	my	my
article	articl	article
,	,	,
according	accord	according
to	to	to
the	the	the
BBC	bbc	BBC
.	.	.

Britain	britain	Britain
had	had	had
no	no	no
control	control	control
of	of	of
EU	eu	EU
spending	spend	spending
in	in	in
Britain	britain	Britain
or	or	or
of	of	of
a	a	a
rebate	rebat	rebate
that	that	that
was	was	wa
part	part	part
of	of	of
a	a	a
funding	fund	funding
arrangement	arrang	arrangement
agreed	agre	agreed
with	with	with
other	other	other
EU	eu	EU
states	state	state
,	,	,
Johnson	johnson	Johnson
said	said	said
.	.	.

Figures	figur	Figures
published	publish	published
by	by	by
the	the	the
Office	offic	Office
for	for	for
National	nation	National
Statistics	statist	Statistics
in	in	in
April	april	April
2016	2016	2016
showed	show	showed
Britain	britain	Britain
s	s	s
weekly	week	weekly
net	net	net
contribution	contribut	contribution
to	to	to
the	the	the
EU	eu	EU
to	to	to
be	be	be
about	about	about
190	190	190
million	million	million
pounds	pound	pound
a	a	a
week	week	week
.	.	.

