MOSCOW	moscow	MOSCOW
Reuters	reuter	Reuters
-	-	-
The	the	The
Russian	russian	Russian
central	central	central
bank	bank	bank
held	held	held
its	it	it
key	key	key
interest	interest	interest
rate	rate	rate
unchanged	unchang	unchanged
at	at	at
9	9	9
percent	percent	percent
on	on	on
Friday	friday	Friday
,	,	,
citing	cite	citing
geopolitical	geopolit	geopolitical
risks	risk	risk
and	and	and
inflationary	inflationari	inflationary
pressures	pressur	pressure
,	,	,
but	but	but
it	it	it
indicated	indic	indicated
rate	rate	rate
cuts	cut	cut
would	would	would
follow	follow	follow
in	in	in
the	the	the
coming	come	coming
months	month	month
.	.	.

Facing	face	Facing
new	new	new
U	u	U
.	.	.
S	s	S
.	.	.
sanctions	sanction	sanction
and	and	and
a	a	a
recent	recent	recent
spike	spike	spike
in	in	in
food	food	food
prices	price	price
,	,	,
the	the	the
central	central	central
bank	bank	bank
opted	opt	opted
for	for	for
a	a	a
cautious	cautious	cautious
no	no	no
-change	-chang	-change
decision	decis	decision
,	,	,
even	even	even
though	though	though
inflation	inflat	inflation
,	,	,
its	it	it
key	key	key
area	area	area
of	of	of
focus	focus	focus
,	,	,
has	has	ha
nearly	near	nearly
slowed	slow	slowed
to	to	to
its	it	it
4	4	4
percent	percent	percent
target	target	target
.	.	.

The	the	The
inflation	inflat	inflation
slowdown	slowdown	slowdown
has	has	ha
allowed	allow	allowed
the	the	the
central	central	central
bank	bank	bank
to	to	to
cut	cut	cut
benchmark	benchmark	benchmark
borrowing	borrow	borrowing
costs	cost	cost
three	three	three
times	time	time
this	this	this
year	year	year
,	,	,
helping	help	helping
the	the	the
economy	economi	economy
recover	recov	recover
following	follow	following
two	two	two
years	year	year
of	of	of
contraction	contract	contraction
.	.	.

Volatility	volatil	Volatility
in	in	in
global	global	global
commodity	commod	commodity
and	and	and
financial	financi	financial
markets	market	market
,	,	,
as	as	a
well	well	well
as	as	a
exchange	exchang	exchange
rate	rate	rate
dynamics	dynam	dynamic
amid	amid	amid
elevated	elev	elevated
geopolitical	geopolit	geopolitical
risks	risk	risk
may	may	may
have	have	have
negative	negat	negative
implications	implic	implication
for	for	for
exchange	exchang	exchange
rate	rate	rate
and	and	and
inflation	inflat	inflation
expectations	expect	expectation
,	,	,
the	the	the
central	central	central
bank	bank	bank
said	said	said
in	in	in
a	a	a
statement	statement	statement
.	.	.

The	the	The
U	u	U
.	.	.
S	s	S
.	.	.
Senate	senat	Senate
this	this	this
week	week	week
voted	vote	voted
almost	almost	almost
unanimously	unanim	unanimously
to	to	to
slap	slap	slap
new	new	new
sanctions	sanction	sanction
on	on	on
Russia	russia	Russia
and	and	and
backed	back	backed
a	a	a
provision	provis	provision
that	that	that
allows	allow	allows
Congress	congress	Congress
to	to	to
stop	stop	stop
any	ani	any
effort	effort	effort
by	by	by
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
to	to	to
ease	eas	ease
existing	exist	existing
sanctions	sanction	sanction
.	.	.

Although	although	Although
analysts	analyst	analyst
have	have	have
played	play	played
down	down	down
the	the	the
potential	potenti	potential
economic	econom	economic
impact	impact	impact
of	of	of
the	the	the
new	new	new
sanctions	sanction	sanction
,	,	,
the	the	the
rouble	roubl	rouble
has	has	ha
been	been	been
dragged	drag	dragged
lower	lower	lower
in	in	in
recent	recent	recent
days	day	day
because	becaus	because
of	of	of
them	them	them
.	.	.

If	if	If
rouble	roubl	rouble
weakness	weak	weakness
were	were	were
to	to	to
intensify	intensifi	intensify
,	,	,
that	that	that
would	would	would
represent	repres	represent
an	an	an
inflation	inflat	inflation
risk	risk	risk
.	.	.

Although	although	Although
annual	annual	annual
inflation	inflat	inflation
unexpectedly	unexpect	unexpectedly
rose	rose	rose
from	from	from
4	4	4
.	.	.
1	1	1
percent	percent	percent
in	in	in
May	may	May
to	to	to
4	4	4
.	.	.
4	4	4
percent	percent	percent
last	last	last
month	month	month
because	becaus	because
of	of	of
higher	higher	higher
food	food	food
prices	price	price
,	,	,
the	the	the
central	central	central
bank	bank	bank
said	said	said
it	it	it
still	still	still
saw	saw	saw
room	room	room
to	to	to
cut	cut	cut
the	the	the
key	key	key
rate	rate	rate
in	in	in
the	the	the
second	second	second
half	half	half
of	of	of
2017	2017	2017
as	as	a
a	a	a
new	new	new
harvest	harvest	harvest
would	would	would
help	help	help
lower	lower	lower
prices	price	price
for	for	for
fruit	fruit	fruit
and	and	and
vegetables	veget	vegetable
.	.	.

While	while	While
making	make	making
its	it	it
decision	decis	decision
hereinafter	hereinaft	hereinafter
,	,	,
the	the	the
Bank	bank	Bank
of	of	of
Russia	russia	Russia
will	will	will
assess	assess	ass
inflation	inflat	inflation
risks	risk	risk
,	,	,
the	the	the
inflation	inflat	inflation
dynamics	dynam	dynamic
and	and	and
economic	econom	economic
developments	develop	development
against	against	against
the	the	the
forecast	forecast	forecast
,	,	,
the	the	the
bank	bank	bank
said	said	said
.	.	.

Keeping	keep	Keeping
its	it	it
2017	2017	2017
economic	econom	economic
growth	growth	growth
forecast	forecast	forecast
unchanged	unchang	unchanged
at	at	at
1	1	1
.	.	.
3	3	3
-1	-1	-1
.	.	.
8	8	8
percent	percent	percent
,	,	,
the	the	the
central	central	central
bank	bank	bank
noted	note	noted
that	that	that
a	a	a
decline	declin	decline
in	in	in
inflation	inflat	inflation
expectations	expect	expectation
had	had	had
come	come	come
to	to	to
an	an	an
end	end	end
.	.	.

In	in	In
order	order	order
to	to	to
maintain	maintain	maintain
inflation	inflat	inflation
close	close	close
to	to	to
the	the	the
4	4	4
percent	percent	percent
target	target	target
,	,	,
the	the	the
Bank	bank	Bank
of	of	of
Russia	russia	Russia
will	will	will
continue	continu	continue
to	to	to
conduct	conduct	conduct
moderately	moder	moderately
tight	tight	tight
monetary	monetari	monetary
policy	polici	policy
,	,	,
said	said	said
the	the	the
bank	bank	bank
,	,	,
which	which	which
has	has	ha
previously	previous	previously
promised	promis	promised
to	to	to
keep	keep	keep
its	it	it
key	key	key
rate	rate	rate
up	up	up
to	to	to
3	3	3
percentage	percentag	percentage
points	point	point
above	abov	above
inflation	inflat	inflation
.	.	.

All	all	All
in	in	in
all	all	all
,	,	,
extreme	extrem	extreme
caution	caution	caution
is	is	is
the	the	the
focus	focus	focus
at	at	at
the	the	the
CBR	cbr	CBR
,	,	,
Dmitry	dmitri	Dmitry
Polevoy	polevoy	Polevoy
,	,	,
chief	chief	chief
economist	economist	economist
at	at	at
ING	ing	ING
Bank	bank	Bank
in	in	in
Moscow	moscow	Moscow
,	,	,
said	said	said
in	in	in
a	a	a
research	research	research
note	note	note
.	.	.

With	with	With
the	the	the
threat	threat	threat
of	of	of
more	more	more
U	u	U
.	.	.
S	s	S
.	.	.
sanctions	sanction	sanction
looming	loom	looming
,	,	,
the	the	the
central	central	central
bank	bank	bank
likely	like	likely
wants	want	want
to	to	to
take	take	take
no	no	no
risks	risk	risk
with	with	with
financial	financi	financial
stability	stabil	stability
by	by	by
keeping	keep	keeping
rates	rate	rate
stable	stabl	stable
,	,	,
said	said	said
Tim	tim	Tim
Ash	ash	Ash
,	,	,
senior	senior	senior
strategist	strategist	strategist
at	at	at
BlueBay	bluebay	BlueBay
Asset	asset	Asset
Management	manag	Management
.	.	.

The	the	The
bank	bank	bank
is	is	is
seen	seen	seen
cutting	cut	cutting
its	it	it
main	main	main
lending	lend	lending
rate	rate	rate
to	to	to
8	8	8
.	.	.
25	25	25
percent	percent	percent
by	by	by
the	the	the
end	end	end
of	of	of
the	the	the
year	year	year
,	,	,
a	a	a
Reuters	reuter	Reuters
poll	poll	poll
showed	show	showed
last	last	last
month	month	month
.	.	.

Capital	capit	Capital
Economics	econom	Economics
said	said	said
it	it	it
expected	expect	expected
the	the	the
central	central	central
bank	bank	bank
to	to	to
cut	cut	cut
rates	rate	rate
as	as	a
soon	soon	soon
as	as	a
its	it	it
next	next	next
board	board	board
meeting	meet	meeting
,	,	,
scheduled	schedul	scheduled
for	for	for
Sept	sept	Sept
.	.	.

15	15	15
,	,	,
as	as	a
inflation	inflat	inflation
would	would	would
fall	fall	fall
back	back	back
towards	toward	towards
the	the	the
central	central	central
bank	bank	bank
s	s	s
target	target	target
by	by	by
year	year	year
-end	-end	-end
.	.	.

