Token	Stem	Lemma
LIMA	lima	LIMA
Reuters	reuter	Reuters
Four	four	Four
former	former	former
and	and	and
current	current	current
executives	execut	executive
of	of	of
Peruvian	peruvian	Peruvian
construction	construct	construction
companies	compani	company
were	were	were
detained	detain	detained
pending	pend	pending
trial	trial	trial
on	on	on
Monday	monday	Monday
accused	accus	accused
of	of	of
colluding	collud	colluding
with	with	with
Brazilian	brazilian	Brazilian
builder	builder	builder
Odebrecht	odebrecht	Odebrecht
ODBES	odb	ODBES
UL	ul	UL
to	to	to
bribe	bribe	bribe
a	a	a
former	former	former
president	presid	president
Judge	judg	Judge
Richard	richard	Richard
Concepcion	concepcion	Concepcion
ordered	order	ordered
the	the	the
men	men	men
who	who	who
deny	deni	deny
wrongdoing	wrongdo	wrongdoing
to	to	to
be	be	be
held	held	held
in	in	in
pre	pre	pre
-trial	-trial	-trial
jail	jail	jail
to	to	to
ensure	ensur	ensure
they	they	they
do	do	do
not	not	not
flee	flee	flee
or	or	or
obstruct	obstruct	obstruct
the	the	the
law	law	law
as	as	a
prosecutors	prosecutor	prosecutor
prepare	prepar	prepare
criminal	crimin	criminal
charges	charg	charge
The	the	The
decision	decis	decision
marked	mark	marked
the	the	the
first	first	first
time	time	time
executives	execut	executive
from	from	from
major	major	major
Peruvian	peruvian	Peruvian
companies	compani	company
have	have	have
been	been	been
jailed	jail	jailed
in	in	in
the	the	the
Car	car	Car
Wash	wash	Wash
scandal	scandal	scandal
Brazil	brazil	Brazil
s	s	s
largest	largest	largest
-ever	-ever	-ever
corruption	corrupt	corruption
probe	probe	probe
that	that	that
has	has	ha
widened	widen	widened
to	to	to
include	includ	include
other	other	other
Latin	latin	Latin
American	american	American
countries	countri	country
Odebrecht	odebrecht	Odebrecht
has	has	ha
admitted	admit	admitted
to	to	to
bribing	bribe	bribing
local	local	local
officials	offici	official
in	in	in
12	12	12
countries	countri	country
to	to	to
secure	secur	secure
public	public	public
works	work	work
contracts	contract	contract
over	over	over
the	the	the
course	cours	course
of	of	of
a	a	a
decade	decad	decade
and	and	and
promised	promis	promised
authorities	author	authority
that	that	that
it	it	it
would	would	would
provide	provid	provide
details	detail	detail
Prosecutor	prosecutor	Prosecutor
Hamilton	hamilton	Hamilton
Castro	castro	Castro
accused	accus	accused
Jose	jose	Jose
Alejandro	alejandro	Alejandro
Grana	grana	Grana
and	and	and
Hernando	hernando	Hernando
Alejandro	alejandro	Alejandro
Grana	grana	Grana
who	who	who
once	onc	once
headed	head	headed
Peru	peru	Peru
s	s	s
biggest	biggest	biggest
construction	construct	construction
group	group	group
Grana	grana	Grana
y	y	y
Montero	montero	Montero
and	and	and
Fernando	fernando	Fernando
Gonzalo	gonzalo	Gonzalo
and	and	and
Jose	jose	Jose
Fernando	fernando	Fernando
Castillo	castillo	Castillo
who	who	who
work	work	work
for	for	for
two	two	two
private	privat	private
contractors	contractor	contractor
of	of	of
providing	provid	providing
15	15	15
million	million	million
of	of	of
a	a	a
20	20	20
million	million	million
bribe	bribe	bribe
that	that	that
Odebrecht	odebrecht	Odebrecht
paid	paid	paid
The	the	The
money	money	money
was	was	wa
paid	paid	paid
to	to	to
