Reuters	reuter	Reuters
-	-	-
The	the	The
U	u	U
.	.	.
S	s	S
.	.	.
Supreme	suprem	Supreme
Court	court	Court
on	on	on
Thursday	thursday	Thursday
ruled	rule	ruled
that	that	that
Puerto	puerto	Puerto
Rico	rico	Rico
cannot	cannot	cannot
pursue	pursu	pursue
charges	charg	charge
against	against	against
people	peopl	people
for	for	for
the	the	the
same	same	same
crime	crime	crime
that	that	that
federal	feder	federal
authorities	author	authority
have	have	have
already	alreadi	already
prosecuted	prosecut	prosecuted
them	them	them
,	,	,
dealing	deal	dealing
a	a	a
blow	blow	blow
to	to	to
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
territory	territori	territory
s	s	s
claim	claim	claim
that	that	that
while	while	while
it	it	it
is	is	is
not	not	not
a	a	a
state	state	state
it	it	it
should	should	should
be	be	be
treated	treat	treated
like	like	like
one	one	one
.	.	.

The	the	The
court	court	court
ruled	rule	ruled
6	6	6
-2	-2	-2
in	in	in
favor	favor	favor
of	of	of
defendants	defend	defendant
Luis	lui	Luis
Sanchez	sanchez	Sanchez
Valle	vall	Valle
and	and	and
Jaime	jaim	Jaime
Gomez	gomez	Gomez
Vazquez	vazquez	Vazquez
,	,	,
who	who	who
were	were	were
charged	charg	charged
with	with	with
illegally	illeg	illegally
selling	sell	selling
guns	gun	gun
in	in	in
2008	2008	2008
by	by	by
Puerto	puerto	Puerto
Rican	rican	Rican
authorities	author	authority
as	as	a
well	well	well
as	as	a
federal	feder	federal
prosecutors	prosecutor	prosecutor
.	.	.

The	the	The
two	two	two
pleaded	plead	pleaded
guilty	guilti	guilty
to	to	to
the	the	the
federal	feder	federal
charges	charg	charge
and	and	and
then	then	then
argued	argu	argued
that	that	that
Puerto	puerto	Puerto
Rico	rico	Rico
s	s	s
indictments	indict	indictment
should	should	should
be	be	be
dismissed	dismiss	dismissed
because	becaus	because
of	of	of
the	the	the
double	doubl	double
jeopardy	jeopardi	jeopardy
clause	claus	clause
of	of	of
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
Constitution	constitut	Constitution
that	that	that
bars	bar	bar
people	peopl	people
from	from	from
being	be	being
prosecuted	prosecut	prosecuted
twice	twice	twice
for	for	for
the	the	the
same	same	same
offense	offens	offense
.	.	.

A	a	A
trial	trial	trial
judge	judg	judge
dismissed	dismiss	dismissed
the	the	the
Puerto	puerto	Puerto
Rico	rico	Rico
charges	charg	charge
,	,	,
but	but	but
they	they	they
were	were	were
reinstated	reinstat	reinstated
by	by	by
an	an	an
appeals	appeal	appeal
court	court	court
.	.	.

In	in	In
a	a	a
March	march	March
2015	2015	2015
ruling	rule	ruling
,	,	,
the	the	the
Puerto	puerto	Puerto
Rico	rico	Rico
Supreme	suprem	Supreme
Court	court	Court
ruled	rule	ruled
against	against	against
prosecutors	prosecutor	prosecutor
,	,	,
prompting	prompt	prompting
the	the	the
territory	territori	territory
to	to	to
appeal	appeal	appeal
to	to	to
the	the	the
high	high	high
court	court	court
.	.	.

On	on	On
its	it	it
surface	surfac	surface
,	,	,
the	the	the
case	case	case
was	was	wa
about	about	about
criminal	crimin	criminal
law	law	law
.	.	.

But	but	But
it	it	it
also	also	also
raised	rais	raised
questions	question	question
about	about	about
the	the	the
extent	extent	extent
to	to	to
which	which	which
the	the	the
Caribbean	caribbean	Caribbean
island	island	island
,	,	,
which	which	which
has	has	ha
been	been	been
a	a	a
U	u	U
.	.	.
S	s	S
.	.	.
territory	territori	territory
since	sinc	since
1898	1898	1898
,	,	,
has	has	ha
sovereign	sovereign	sovereign
powers	power	power
akin	akin	akin
to	to	to
any	ani	any
of	of	of
the	the	the
50	50	50
U	u	U
.	.	.
S	s	S
.	.	.
states	state	state
.	.	.

The	the	The
double	doubl	double
jeopardy	jeopardi	jeopardy
clause	claus	clause
allows	allow	allows
U	u	U
.	.	.
S	s	S
.	.	.
states	state	state
and	and	and
the	the	the
federal	feder	federal
government	govern	government
to	to	to
prosecute	prosecut	prosecute
people	peopl	people
separately	separ	separately
for	for	for
the	the	the
same	same	same
actions	action	action
because	becaus	because
they	they	they
are	are	are
separate	separ	separate
sovereign	sovereign	sovereign
entities	entiti	entity
.	.	.

The	the	The
Supreme	suprem	Supreme
Court	court	Court
,	,	,
in	in	in
a	a	a
ruling	rule	ruling
authored	author	authored
by	by	by
Justice	justic	Justice
Elena	elena	Elena
Kagan	kagan	Kagan
,	,	,
said	said	said
that	that	that
the	the	the
original	origin	original
source	sourc	source
of	of	of
power	power	power
for	for	for
Puerto	puerto	Puerto
Rico	rico	Rico
s	s	s
Constitution	constitut	Constitution
came	came	came
from	from	from
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
Congress	congress	Congress
,	,	,
via	via	via
a	a	a
1950	1950	1950
law	law	law
.	.	.

Put	put	Put
simply	simpli	simply
,	,	,
Congress	congress	Congress
conferred	confer	conferred
the	the	the
authority	author	authority
to	to	to
create	creat	create
the	the	the
Puerto	puerto	Puerto
Rico	rico	Rico
Constitution	constitut	Constitution
,	,	,
which	which	which
in	in	in
turn	turn	turn
confers	confer	confers
the	the	the
authority	author	authority
to	to	to
bring	bring	bring
criminal	crimin	criminal
charges	charg	charge
,	,	,
Kagan	kagan	Kagan
wrote	wrote	wrote
.	.	.

Liberal	liber	Liberal
justices	justic	justice
Sonia	sonia	Sonia
Sotomayor	sotomayor	Sotomayor
,	,	,
whose	whose	whose
parents	parent	parent
were	were	were
from	from	from
Puerto	puerto	Puerto
Rico	rico	Rico
,	,	,
and	and	and
Stephen	stephen	Stephen
Breyer	breyer	Breyer
dissented	dissent	dissented
.	.	.

Some	some	Some
experts	expert	expert
saw	saw	saw
the	the	the
federal	feder	federal
government	govern	government
s	s	s
argument	argument	argument
against	against	against
treating	treat	treating
Puerto	puerto	Puerto
Rico	rico	Rico
as	as	a
a	a	a
separate	separ	separate
governmental	government	governmental
entity	entiti	entity
as	as	a
having	have	having
implications	implic	implication
for	for	for
another	anoth	another
issue	issu	issue
how	how	how
to	to	to
deal	deal	deal
with	with	with
the	the	the
territory	territori	territory
s	s	s
debt	debt	debt
crisis	crisi	crisis
.	.	.

In	in	In
such	such	such
a	a	a
scenario	scenario	scenario
,	,	,
that	that	that
argument	argument	argument
could	could	could
help	help	help
establish	establish	establish
a	a	a
legal	legal	legal
precedent	preced	precedent
that	that	that
Puerto	puerto	Puerto
Rico	rico	Rico
is	is	is
not	not	not
a	a	a
sovereign	sovereign	sovereign
entity	entiti	entity
,	,	,
possibly	possibl	possibly
to	to	to
justify	justifi	justify
imposing	impos	imposing
a	a	a
federal	feder	federal
control	control	control
board	board	board
or	or	or
some	some	some
other	other	other
mechanism	mechan	mechanism
to	to	to
address	address	address
Puerto	puerto	Puerto
Rico	rico	Rico
s	s	s
roughly	rough	roughly
70	70	70
billion	billion	billion
in	in	in
debt	debt	debt
.	.	.

The	the	The
U	u	U
.	.	.
S	s	S
.	.	.
Congress	congress	Congress
is	is	is
currently	current	currently
considering	consid	considering
legislation	legisl	legislation
on	on	on
the	the	the
issue	issu	issue
.	.	.

The	the	The
Supreme	suprem	Supreme
Court	court	Court
is	is	is
expected	expect	expected
to	to	to
rule	rule	rule
by	by	by
the	the	the
end	end	end
of	of	of
the	the	the
month	month	month
in	in	in
another	anoth	another
case	case	case
involving	involv	involving
Puerto	puerto	Puerto
Rico	rico	Rico
s	s	s
bid	bid	bid
to	to	to
revive	reviv	revive
a	a	a
law	law	law
that	that	that
would	would	would
allow	allow	allow
it	it	it
to	to	to
cut	cut	cut
billions	billion	billion
of	of	of
dollars	dollar	dollar
in	in	in
debt	debt	debt
at	at	at
public	public	public
utilities	util	utility
in	in	in
a	a	a
key	key	key
test	test	test
in	in	in
its	it	it
quest	quest	quest
to	to	to
weather	weather	weather
its	it	it
crisis	crisi	crisis
.	.	.

