MEXICO	mexico	MEXICO
CITY	citi	CITY
Reuters	reuter	Reuters
-	-	-
Mexico	mexico	Mexico
s	s	s
Senate	senat	Senate
on	on	on
Friday	friday	Friday
named	name	named
the	the	the
country	countri	country
s	s	s
new	new	new
top	top	top
prosecutor	prosecutor	prosecutor
for	for	for
election	elect	election
-related	-relat	-related
crimes	crime	crime
,	,	,
after	after	after
the	the	the
official	offici	official
previously	previous	previously
in	in	in
the	the	the
post	post	post
was	was	wa
fired	fire	fired
amid	amid	amid
a	a	a
graft	graft	graft
scandal	scandal	scandal
involving	involv	involving
a	a	a
close	close	close
former	former	former
aide	aid	aide
of	of	of
President	presid	President
Enrique	enriqu	Enrique
Pena	pena	Pena
Nieto	nieto	Nieto
.	.	.
Hector	hector	Hector
Marcos	marco	Marcos
Diaz	diaz	Diaz
,	,	,
a	a	a
lawyer	lawyer	lawyer
and	and	and
academic	academ	academic
with	with	with
a	a	a
long	long	long
career	career	career
in	in	in
Mexico	mexico	Mexico
s	s	s
electoral	elector	electoral
bodies	bodi	body
,	,	,
was	was	wa
approved	approv	approved
as	as	a
the	the	the
newest	newest	newest
prosecutor	prosecutor	prosecutor
for	for	for
electoral	elector	electoral
crimes	crime	crime
with	with	with
92	92	92
senators	senat	senator
votes	vote	vote
,	,	,
the	the	the
Senate	senat	Senate
said	said	said
in	in	in
a	a	a
statement	statement	statement
.	.	.
The	the	The
previous	previous	previous
incumbent	incumb	incumbent
,	,	,
Santiago	santiago	Santiago
Nieto	nieto	Nieto
,	,	,
was	was	wa
fired	fire	fired
by	by	by
Mexico	mexico	Mexico
s	s	s
acting	act	acting
attorney	attorney	attorney
general	general	general
in	in	in
October	octob	October
on	on	on
the	the	the
grounds	ground	ground
that	that	that
he	he	he
broke	broke	broke
a	a	a
code	code	code
of	of	of
conduct	conduct	conduct
for	for	for
officials	offici	official
.	.	.
Nieto	nieto	Nieto
had	had	had
given	given	given
a	a	a
newspaper	newspap	newspaper
interview	interview	interview
in	in	in
which	which	which
he	he	he
accused	accus	accused
Emilio	emilio	Emilio
Lozoya	lozoya	Lozoya
,	,	,
the	the	the
former	former	former
boss	boss	bos
of	of	of
state	state	state
oil	oil	oil
firm	firm	firm
Pemex	pemex	Pemex
and	and	and
a	a	a
senior	senior	senior
member	member	member
of	of	of
the	the	the
president	presid	president
s	s	s
2012	2012	2012
campaign	campaign	campaign
team	team	team
,	,	,
of	of	of
writing	write	writing
to	to	to
him	him	him
to	to	to
ask	ask	ask
that	that	that
he	he	he
be	be	be
declared	declar	declared
innocent	innoc	innocent
of	of	of
funneling	funnel	funneling
cash	cash	cash
from	from	from
Brazilian	brazilian	Brazilian
construction	construct	construction
firm	firm	firm
Odebrecht	odebrecht	Odebrecht
into	into	into
Pena	pena	Pena
Nieto	nieto	Nieto
s	s	s
campaign	campaign	campaign
.	.	.
Odebrecht	odebrecht	Odebrecht
is	is	is
at	at	at
the	the	the
heart	heart	heart
of	of	of
a	a	a
Brazilian	brazilian	Brazilian
bribery	briberi	bribery
and	and	and
kickback	kickback	kickback
probe	probe	probe
,	,	,
known	known	known
as	as	a
Lava	lava	Lava
Jato	jato	Jato
or	or	or
Car	car	Car
Wash	wash	Wash
,	,	,
that	that	that
has	has	ha
reverberated	reverber	reverberated
across	across	across
Latin	latin	Latin
America	america	America
.	.	.
The	the	The
ruling	rule	ruling
Institutional	institut	Institutional
Revolutionary	revolutionari	Revolutionary
Party	parti	Party
PRI	pri	PRI
has	has	ha
been	been	been
trying	tri	trying
to	to	to
shake	shake	shake
a	a	a
reputation	reput	reputation
for	for	for
graft	graft	graft
that	that	that
threatens	threaten	threatens
to	to	to
undermine	undermin	undermine
the	the	the
party	parti	party
s	s	s
efforts	effort	effort
to	to	to
stay	stay	stay
in	in	in
power	power	power
in	in	in
next	next	next
July	juli	July
s	s	s
presidential	presidenti	presidential
election	elect	election
.	.	.
The	the	The
firing	fire	firing
of	of	of
Nieto	nieto	Nieto
was	was	wa
widely	wide	widely
seen	seen	seen
as	as	a
a	a	a
setback	setback	setback
to	to	to
those	those	those
efforts	effort	effort
.	.	.
The	the	The
PRI	pri	PRI
has	has	ha
overseen	overseen	overseen
the	the	the
arrest	arrest	arrest
of	of	of
various	various	various
former	former	former
state	state	state
governors	governor	governor
,	,	,
but	but	but
Lozoya	lozoya	Lozoya
poses	pose	pose
a	a	a
more	more	more
difficult	difficult	difficult
challenge	challeng	challenge
,	,	,
given	given	given
his	his	his
proximity	proxim	proximity
to	to	to
the	the	the
president	presid	president
.	.	.
Both	both	Both
Pena	pena	Pena
Nieto	nieto	Nieto
and	and	and
Lozoya	lozoya	Lozoya
have	have	have
denied	deni	denied
involvement	involv	involvement
in	in	in
any	ani	any
wrongdoing	wrongdo	wrongdoing
related	relat	related
to	to	to
the	the	the
2012	2012	2012
campaign	campaign	campaign
.	.	.
