WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
The	the	The
United	unit	United
States	state	States
issued	issu	issued
about	about	about
40	40	40
percent	percent	percent
fewer	fewer	fewer
temporary	temporari	temporary
visas	visa	visa
in	in	in
March	march	March
to	to	to
citizens	citizen	citizen
of	of	of
seven	seven	seven
countries	countri	country
covered	cover	covered
by	by	by
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
s	s	s
temporary	temporari	temporary
travel	travel	travel
bans	ban	ban
than	than	than
it	it	it
did	did	did
in	in	in
an	an	an
average	averag	average
month	month	month
last	last	last
year	year	year
,	,	,
according	accord	according
to	to	to
a	a	a
Reuters	reuter	Reuters
analysis	analysi	analysis
of	of	of
preliminary	preliminari	preliminary
government	govern	government
data	data	data
released	releas	released
on	on	on
Thursday	thursday	Thursday
.	.	.

At	at	At
the	the	the
same	same	same
time	time	time
,	,	,
the	the	the
data	data	data
showed	show	showed
that	that	that
the	the	the
total	total	total
of	of	of
U	u	U
.	.	.
S	s	S
.	.	.
non	non	non
-immigrant	-immigr	-immigrant
visas	visa	visa
issued	issu	issued
to	to	to
people	peopl	people
from	from	from
all	all	all
countries	countri	country
was	was	wa
up	up	up
by	by	by
nearly	near	nearly
5	5	5
percent	percent	percent
in	in	in
March	march	March
compared	compar	compared
to	to	to
the	the	the
2016	2016	2016
monthly	month	monthly
average	averag	average
.	.	.

Citizens	citizen	Citizens
of	of	of
the	the	the
seven	seven	seven
Muslim	muslim	Muslim
-majority	-major	-majority
nations	nation	nation
under	under	under
the	the	the
bans	ban	ban
-	-	-
Iran	iran	Iran
,	,	,
Iraq	iraq	Iraq
,	,	,
Libya	libya	Libya
,	,	,
Somalia	somalia	Somalia
,	,	,
Sudan	sudan	Sudan
,	,	,
Syria	syria	Syria
and	and	and
Yemen	yemen	Yemen
-	-	-
received	receiv	received
about	about	about
3	3	3
,	,	,
200	200	200
non	non	non
-immigrant	-immigr	-immigrant
visas	visa	visa
in	in	in
March	march	March
2017	2017	2017
,	,	,
compared	compar	compared
to	to	to
about	about	about
5	5	5
,	,	,
700	700	700
on	on	on
average	averag	average
per	per	per
month	month	month
during	dure	during
the	the	the
2016	2016	2016
fiscal	fiscal	fiscal
year	year	year
and	and	and
more	more	more
than	than	than
6	6	6
,	,	,
000	000	000
on	on	on
average	averag	average
per	per	per
month	month	month
in	in	in
2015	2015	2015
and	and	and
2014	2014	2014
.	.	.

Trump's	trump	Trump's
travel	travel	travel
bans	ban	ban
were	were	were
later	later	later
blocked	block	blocked
by	by	by
the	the	the
courts	court	court
.	.	.

The	the	The
State	state	State
Department	depart	Department
released	releas	released
the	the	the
data	data	data
to	to	to
comply	compli	comply
with	with	with
a	a	a
directive	direct	directive
from	from	from
Trump	trump	Trump
asking	ask	asking
it	it	it
to	to	to
publish	publish	publish
monthly	month	monthly
breakdowns	breakdown	breakdown
of	of	of
the	the	the
number	number	number
of	of	of
visas	visa	visa
issued	issu	issued
around	around	around
the	the	the
world	world	world
.	.	.

The	the	The
department	depart	department
did	did	did
not	not	not
release	releas	release
data	data	data
on	on	on
the	the	the
total	total	total
number	number	number
of	of	of
all	all	all
types	type	type
of	of	of
visa	visa	visa
applications	applic	application
,	,	,
so	so	so
it	it	it
is	is	is
unclear	unclear	unclear
whether	whether	whether
the	the	the
lower	lower	lower
number	number	number
of	of	of
temporary	temporari	temporary
visas	visa	visa
for	for	for
citizens	citizen	citizen
of	of	of
the	the	the
seven	seven	seven
countries	countri	country
is	is	is
because	becaus	because
of	of	of
a	a	a
higher	higher	higher
rate	rate	rate
of	of	of
rejections	reject	rejection
or	or	or
other	other	other
factors	factor	factor
,	,	,
such	such	such
as	as	a
fewer	fewer	fewer
applicants	applic	applicant
or	or	or
slower	slower	slower
processing	process	processing
times	time	time
.	.	.

A	a	A
State	state	State
Department	depart	Department
official	offici	official
noted	note	noted
that	that	that
visa	visa	visa
demand	demand	demand
is	is	is
cyclical	cyclic	cyclical
,	,	,
not	not	not
uniform	uniform	uniform
throughout	throughout	throughout
the	the	the
year	year	year
,	,	,
and	and	and
affected	affect	affected
by	by	by
various	various	various
factors	factor	factor
at	at	at
the	the	the
local	local	local
and	and	and
international	intern	international
level	level	level
.	.	.

Visa	visa	Visa
issuance	issuanc	issuance
numbers	number	number
tend	tend	tend
to	to	to
increase	increas	increase
during	dure	during
peak	peak	peak
travel	travel	travel
seasons	season	season
,	,	,
such	such	such
as	as	a
during	dure	during
the	the	the
summer	summer	summer
and	and	and
the	the	the
winter	winter	winter
holidays	holiday	holiday
.	.	.
The	the	The
White	white	White
House	hous	House
did	did	did
not	not	not
immediately	immedi	immediately
respond	respond	respond
to	to	to
a	a	a
request	request	request
for	for	for
comment	comment	comment
.	.	.

March	march	March
is	is	is
neither	neither	neither
a	a	a
busy	busi	busy
nor	nor	nor
slow	slow	slow
time	time	time
for	for	for
temporary	temporari	temporary
visa	visa	visa
issuances	issuanc	issuance
to	to	to
people	peopl	people
from	from	from
the	the	the
seven	seven	seven
countries	countri	country
,	,	,
several	sever	several
immigration	immigr	immigration
lawyers	lawyer	lawyer
said	said	said
.	.	.

Therefore	therefor	Therefore
,	,	,
the	the	the
significant	signific	significant
drops	drop	drop
are	are	are
notable	notabl	notable
,	,	,
they	they	they
said	said	said
.	.	.

The	the	The
data	data	data
is	is	is
preliminary	preliminari	preliminary
and	and	and
numbers	number	number
could	could	could
be	be	be
subject	subject	subject
to	to	to
minor	minor	minor
revision	revis	revision
,	,	,
the	the	the
State	state	State
Department	depart	Department
said	said	said
.	.	.

Previously	previous	Previously
,	,	,
such	such	such
data	data	data
was	was	wa
only	onli	only
available	avail	available
in	in	in
aggregate	aggreg	aggregate
by	by	by
fiscal	fiscal	fiscal
year	year	year
,	,	,
and	and	and
the	the	the
department	depart	department
declined	declin	declined
to	to	to
break	break	break
out	out	out
March	march	March
visa	visa	visa
data	data	data
from	from	from
previous	previous	previous
years	year	year
.	.	.

Nevertheless	nevertheless	Nevertheless
,	,	,
some	some	some
immigration	immigr	immigration
attorneys	attorney	attorney
said	said	said
the	the	the
numbers	number	number
released	releas	released
on	on	on
Thursday	thursday	Thursday
provide	provid	provide
a	a	a
glimpse	glimps	glimpse
into	into	into
how	how	how
Trump	trump	Trump
s	s	s
policies	polici	policy
are	are	are
affecting	affect	affecting
visa	visa	visa
decisions	decis	decision
.	.	.

Either	either	Either
there	there	there
are	are	are
many	mani	many
fewer	fewer	fewer
people	peopl	people
applying	appli	applying
because	becaus	because
they	they	they
believe	believ	believe
they	they	they
will	will	will
be	be	be
denied	deni	denied
,	,	,
or	or	or
a	a	a
much	much	much
higher	higher	higher
rate	rate	rate
of	of	of
denials	denial	denial
is	is	is
already	alreadi	already
happening	happen	happening
even	even	even
though	though	though
the	the	the
executive	execut	executive
orders	order	order
have	have	have
been	been	been
blocked	block	blocked
,	,	,
said	said	said
William	william	William
Stock	stock	Stock
,	,	,
president	presid	president
of	of	of
the	the	the
American	american	American
Immigration	immigr	Immigration
Lawyers	lawyer	Lawyers
Association	associ	Association
.	.	.

Trump	trump	Trump
,	,	,
who	who	who
has	has	ha
said	said	said
the	the	the
travel	travel	travel
bans	ban	ban
were	were	were
intended	intend	intended
to	to	to
make	make	make
Americans	american	Americans
safer	safer	safer
from	from	from
attacks	attack	attack
by	by	by
terrorists	terrorist	terrorist
,	,	,
signed	sign	signed
an	an	an
executive	execut	executive
order	order	order
on	on	on
Jan	jan	Jan
.	.	.

27	27	27
barring	bar	barring
people	peopl	people
from	from	from
the	the	the
seven	seven	seven
countries	countri	country
from	from	from
entering	enter	entering
the	the	the
United	unit	United
States	state	States
for	for	for
90	90	90
days	day	day
.	.	.

The	the	The
order	order	order
was	was	wa
blocked	block	blocked
by	by	by
federal	feder	federal
courts	court	court
and	and	and
the	the	the
Trump	trump	Trump
administration	administr	administration
replaced	replac	replaced
it	it	it
with	with	with
a	a	a
revised	revis	revised
,	,	,
narrower	narrow	narrower
travel	travel	travel
ban	ban	ban
effective	effect	effective
March	march	March
16	16	16
which	which	which
dropped	drop	dropped
Iraq	iraq	Iraq
from	from	from
the	the	the
list	list	list
.	.	.

Courts	court	Courts
have	have	have
also	also	also
halted	halt	halted
parts	part	part
of	of	of
the	the	the
second	second	second
order	order	order
.	.	.

The	the	The
number	number	number
of	of	of
non	non	non
-immigrant	-immigr	-immigrant
visas	visa	visa
issued	issu	issued
to	to	to
Iranians	iranian	Iranians
dropped	drop	dropped
to	to	to
1	1	1
,	,	,
572	572	572
in	in	in
March	march	March
from	from	from
2	2	2
,	,	,
450	450	450
per	per	per
month	month	month
on	on	on
average	averag	average
in	in	in
2016	2016	2016
according	accord	according
to	to	to
the	the	the
data	data	data
.	.	.

Iraqis	iraqi	Iraqis
received	receiv	received
684	684	684
such	such	such
visas	visa	visa
in	in	in
March	march	March
,	,	,
compared	compar	compared
to	to	to
nearly	near	nearly
twice	twice	twice
that	that	that
number	number	number
per	per	per
month	month	month
on	on	on
average	averag	average
in	in	in
2016	2016	2016
,	,	,
the	the	the
data	data	data
showed	show	showed
.	.	.

Iranians	iranian	Iranians
also	also	also
received	receiv	received
fewer	fewer	fewer
immigrant	immigr	immigrant
visas	visa	visa
,	,	,
which	which	which
are	are	are
granted	grant	granted
to	to	to
family	famili	family
members	member	member
of	of	of
U	u	U
.	.	.
S	s	S
.	.	.
citizens	citizen	citizen
or	or	or
those	those	those
with	with	with
jobs	job	job
in	in	in
the	the	the
United	unit	United
States	state	States
,	,	,
than	than	than
the	the	the
average	averag	average
in	in	in
previous	previous	previous
years	year	year
-	-	-
393	393	393
received	receiv	received
immigrant	immigr	immigrant
visas	visa	visa
in	in	in
March	march	March
,	,	,
compared	compar	compared
to	to	to
644	644	644
on	on	on
average	averag	average
per	per	per
month	month	month
in	in	in
2016	2016	2016
and	and	and
nearly	near	nearly
600	600	600
on	on	on
average	averag	average
per	per	per
month	month	month
in	in	in
2015	2015	2015
and	and	and
2014	2014	2014
.	.	.

Although	although	Although
visitor	visitor	visitor
visas	visa	visa
were	were	were
down	down	down
across	across	across
the	the	the
board	board	board
for	for	for
the	the	the
seven	seven	seven
targeted	target	targeted
countries	countri	country
,	,	,
two	two	two
of	of	of
them	them	them
saw	saw	saw
the	the	the
number	number	number
of	of	of
immigrant	immigr	immigrant
visas	visa	visa
issued	issu	issued
tick	tick	tick
up	up	up
slightly	slight	slightly
.	.	.

Forty	forti	Forty
-one	-one	-one
Libyans	libyan	Libyans
received	receiv	received
immigrant	immigr	immigrant
visas	visa	visa
in	in	in
March	march	March
,	,	,
compared	compar	compared
to	to	to
32	32	32
per	per	per
month	month	month
on	on	on
average	averag	average
in	in	in
2016	2016	2016
.	.	.

Somalians	somalian	Somalians
received	receiv	received
171	171	171
visas	visa	visa
in	in	in
March	march	March
compared	compar	compared
to	to	to
150	150	150
on	on	on
average	averag	average
in	in	in
2016	2016	2016
.	.	.

Immigration	immigr	Immigration
lawyers	lawyer	lawyer
said	said	said
that	that	that
although	although	although
the	the	the
travel	travel	travel
bans	ban	ban
have	have	have
been	been	been
halted	halt	halted
by	by	by
courts	court	court
for	for	for
now	now	now
,	,	,
the	the	the
administration	administr	administration
s	s	s
vow	vow	vow
to	to	to
put	put	put
stricter	stricter	stricter
controls	control	control
on	on	on
immigration	immigr	immigration
is	is	is
likely	like	likely
to	to	to
have	have	have
changed	chang	changed
how	how	how
U	u	U
.	.	.
S	s	S
.	.	.
consulates	consul	consulate
evaluate	evalu	evaluate
visa	visa	visa
applicants	applic	applicant
.	.	.

Stephen	stephen	Stephen
Pattison	pattison	Pattison
,	,	,
a	a	a
former	former	former
State	state	State
Department	depart	Department
consular	consular	consular
official	offici	official
now	now	now
working	work	working
as	as	a
an	an	an
immigration	immigr	immigration
attorney	attorney	attorney
,	,	,
said	said	said
consulates	consul	consulate
are	are	are
going	go	going
to	to	to
probably	probabl	probably
err	err	err
more	more	more
on	on	on
the	the	the
side	side	side
of	of	of
denying	deni	denying
some	some	some
people	peopl	people
that	that	that
they	they	they
d	d	d
be	be	be
on	on	on
the	the	the
fence	fenc	fence
about	about	about
.	.	.
Anecdotally	anecdot	Anecdotally
,	,	,
several	sever	several
U	u	U
.	.	.
S	s	S
.	.	.
-based	-base	-based
lawyers	lawyer	lawyer
with	with	with
Iranian	iranian	Iranian
clients	client	client
say	say	say
their	their	their
visa	visa	visa
applications	applic	application
are	are	are
taking	take	taking
longer	longer	longer
to	to	to
process	process	process
and	and	and
are	are	are
being	be	being
rejected	reject	rejected
more	more	more
often	often	often
since	sinc	since
Trump	trump	Trump
took	took	took
office	offic	office
on	on	on
Jan	jan	Jan
.	.	.

20	20	20
.	.	.

They	they	They
cite	cite	cite
shortages	shortag	shortage
of	of	of
interview	interview	interview
appointments	appoint	appointment
for	for	for
Iranians	iranian	Iranians
,	,	,
interviews	interview	interview
canceled	cancel	canceled
at	at	at
the	the	the
last	last	last
minute	minut	minute
and	and	and
longer	longer	longer
administrative	administr	administrative
processing	process	processing
periods	period	period
than	than	than
they	they	they
are	are	are
accustomed	accustom	accustomed
to	to	to
.	.	.

If	if	If
you	you	you
can	can	can
t	t	t
get	get	get
an	an	an
interview	interview	interview
,	,	,
you	you	you
can	can	can
t	t	t
get	get	get
a	a	a
visa	visa	visa
,	,	,
said	said	said
Babak	babak	Babak
Yousefzadeh	yousefzadeh	Yousefzadeh
,	,	,
a	a	a
San	san	San
Francisco	francisco	Francisco
-based	-base	-based
attorney	attorney	attorney
and	and	and
member	member	member
of	of	of
the	the	the
board	board	board
of	of	of
directors	director	director
of	of	of
the	the	the
Iranian	iranian	Iranian
American	american	American
Bar	bar	Bar
Association	associ	Association
.	.	.

Some	some	Some
Iranians	iranian	Iranians
have	have	have
decided	decid	decided
that	that	that
for	for	for
now	now	now
,	,	,
it	it	it
is	is	is
not	not	not
worth	worth	worth
it	it	it
to	to	to
risk	risk	risk
the	the	the
expense	expens	expense
and	and	and
time	time	time
of	of	of
making	make	making
