Token	Stem	Lemma
BEIJING	beij	BEIJING
Reuters	reuter	Reuters
China	china	China
on	on	on
Thursday	thursday	Thursday
pledged	pledg	pledged
stiffer	stiffer	stiffer
oversight	oversight	oversight
of	of	of
preschool	preschool	preschool
teachers	teacher	teacher
including	includ	including
closer	closer	closer
checks	check	check
on	on	on
their	their	their
qualifications	qualif	qualification
following	follow	following
an	an	an
outcry	outcri	outcry
over	over	over
allegations	alleg	allegation
of	of	of
child	child	child
abuse	abus	abuse
at	at	at
a	a	a
private	privat	private
kindergarten	kindergarten	kindergarten
in	in	in
Beijing	beij	Beijing
The	the	The
case	case	case
has	has	ha
become	becom	become
a	a	a
lighting	light	lighting
rod	rod	rod
for	for	for
anger	anger	anger
at	at	at
a	a	a
lack	lack	lack
of	of	of
trained	train	trained
teachers	teacher	teacher
low	low	low
wages	wage	wage
and	and	and
poor	poor	poor
oversight	oversight	oversight
in	in	in
China	china	China
s	s	s
massive	massiv	massive
and	and	and
fast	fast	fast
-growing	-grow	-growing
private	privat	private
pre	pre	pre
-school	-school	-school
sector	sector	sector
Claims	claim	Claims
that	that	that
teachers	teacher	teacher
at	at	at
a	a	a
school	school	school
in	in	in
the	the	the
capital	capit	capital
run	run	run
by	by	by
New	new	New
York	york	York
-listed	-list	-listed
RYB	ryb	RYB
Education	educ	Education
had	had	had
abused	abus	abused
children	children	child
sparked	spark	sparked
an	an	an
outpouring	outpour	outpouring
of	of	of
anger	anger	anger
online	onlin	online
last	last	last
week	week	week
On	on	On
Tuesday	tuesday	Tuesday
police	polic	police
in	in	in
Beijing	beij	Beijing
dismissed	dismiss	dismissed
as	as	a
unfounded	unfound	unfounded
some	some	some
of	of	of
the	the	the
claims	claim	claim
such	such	such
as	as	a
one	one	one
that	that	that
children	children	child
were	were	were
given	given	given
tablets	tablet	tablet
or	or	or
another	anoth	another
that	that	that
doctors	doctor	doctor
had	had	had
undressed	undress	undressed
them	them	them
for	for	for
medical	medic	medical
checkups	checkup	checkup
The	the	The
education	educ	education
ministry	ministri	ministry
will	will	will
do	do	do
more	more	more
to	to	to
check	check	check
the	the	the
