Token	Stem	Lemma
WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
Kellyanne	kellyann	Kellyanne
Conway	conway	Conway
a	a	a
Republican	republican	Republican
pollster	pollster	pollster
who	who	who
was	was	wa
widely	wide	widely
credited	credit	credited
with	with	with
bringing	bring	bringing
a	a	a
more	more	more
disciplined	disciplin	disciplined
approach	approach	approach
to	to	to
Donald	donald	Donald
Trump	trump	Trump
s	s	s
presidential	presidenti	presidential
election	elect	election
campaign	campaign	campaign
will	will	will
become	becom	become
White	white	White
House	hous	House
counselor	counselor	counselor
when	when	when
he	he	he
takes	take	take
office	offic	office
next	next	next
month	month	month
In	in	In
her	her	her
new	new	new
post	post	post
Conway	conway	Conway
will	will	will
play	play	play
a	a	a
key	key	key
advisory	advisori	advisory
role	role	role
helping	help	helping
to	to	to
manage	manag	manage
Trump	trump	Trump
s	s	s
messaging	messag	messaging
and	and	and
legislative	legisl	legislative
priorities	prioriti	priority
the	the	the
transition	transit	transition
team	team	team
said	said	said
in	in	in
a	a	a
statement	statement	statement
on	on	on
Thursday	thursday	Thursday
It	it	It
praised	prais	praised
Conway	conway	Conway
49	49	49
as	as	a
the	the	the
first	first	first
woman	woman	woman
campaign	campaign	campaign
manager	manag	manager
to	to	to
guide	guid	guide
a	a	a
winning	win	winning
U	u	U
S	s	S
presidential	presidenti	presidential
campaign	campaign	campaign
Trump	trump	Trump
also	also	also
tapped	tap	tapped
three	three	three
loyalists	loyalist	loyalist
to	to	to
lead	lead	lead
his	his	his
communications	communic	communication
team	team	team
The	the	The
Republican	republican	Republican
National	nation	National
Committee	committe	Committee
s	s	s
Sean	sean	Sean
Spicer	spicer	Spicer
will	will	will
be	be	be
press	press	press
secretary	secretari	secretary
while	while	while
Hope	hope	Hope
Hicks	hick	Hicks
Jason	jason	Jason
Miller	miller	Miller
and	and	and
Dan	dan	Dan
Scavino	scavino	Scavino
will	will	will
round	round	round
out	out	out
the	the	the
communications	communic	communication
team	team	team
Both	both	Both
before	befor	before
the	the	the
Nov	nov	Nov
8	8	8
election	elect	election
and	and	and
after	after	after
Conway	conway	Conway
as	as	a
a	a	a
senior	senior	senior
adviser	advis	adviser
on	on	on
the	the	the
transition	transit	transition
team	team	team
has	has	ha
been	been	been
a	a	a
frequent	frequent	frequent
presence	presenc	presence
on	on	on
U	u	U
S	s	S
television	televis	television
news	news	news
programs	program	program
often	often	often
called	call	called
upon	upon	upon
to	to	to
defend	defend	defend
or	or	or
explain	explain	explain
Trump	trump	Trump
s	s	s
thinking	think	thinking
Conway	conway	Conway
played	play	played
a	a	a
crucial	crucial	crucial
role	role	role
in	in	in
my	my	my
victory	victori	victory
Trump	trump	Trump
said	said	said
in	in	in
the	the	the
transition	transit	transition
team	team	team
statement	statement	statement
She	she	She
is	is	is
a	a	a
tireless	tireless	tireless
and	and	and
tenacious	tenaci	tenacious
advocate	advoc	advocate
of	of	of
my	my	my
agenda	agenda	agenda
and	and	and
has	has	ha
amazing	amaz	amazing
insights	insight	insight
on	on	on
how	how	how
to	to	to
effectively	effect	effectively
communicate	communic	communicate
our	our	our
message	messag	message
Trump	trump	Trump
a	a	a
New	new	New
York	york	York
businessman	businessman	businessman
