Token	Stem	Lemma
DUBAI	dubai	DUBAI
Reuters	reuter	Reuters
A	a	A
ballistic	ballist	ballistic
missile	missil	missile
fired	fire	fired
by	by	by
Yemen	yemen	Yemen
s	s	s
armed	arm	armed
Houthi	houthi	Houthi
group	group	group
at	at	at
Saudi	saudi	Saudi
Arabia	arabia	Arabia
was	was	wa
shot	shot	shot
down	down	down
on	on	on
Thursday	thursday	Thursday
near	near	near
the	the	the
south	south	south
-western	-western	-western
city	citi	city
of	of	of
Khamis	khami	Khamis
Mushait	mushait	Mushait
the	the	the
Saudi	saudi	Saudi
-owned	-own	-owned
al	al	al
-Arabiya	-arabiya	-Arabiya
channel	channel	channel
reported	report	reported
It	it	It
was	was	wa
the	the	the
second	second	second
ballistic	ballist	ballistic
missile	missil	missile
fired	fire	fired
from	from	from
Yemen	yemen	Yemen
this	this	this
month	month	month
after	after	after
an	an	an
earlier	earlier	earlier
rocket	rocket	rocket
was	was	wa
brought	brought	brought
down	down	down
near	near	near
King	king	King
Khaled	khale	Khaled
Airport	airport	Airport
on	on	on
the	the	the
northern	northern	northern
outskirts	outskirt	outskirt
of	of	of
the	the	the
capital	capit	capital
Riyadh	riyadh	Riyadh
A	a	A
Saudi	saudi	Saudi
-led	-led	-led
coalition	coalit	coalition
fighting	fight	fighting
the	the	the
Houthis	houthi	Houthis
in	in	in
Yemen	yemen	Yemen
has	has	ha
closed	close	closed
air	air	air
land	land	land
and	and	and
sea	sea	sea
access	access	access
in	in	in
a	a	a
move	move	move
it	it	it
says	say	say
is	is	is
meant	meant	meant
to	to	to
stop	stop	stop
a	a	a
flow	flow	flow
of	of	of
Iranian	iranian	Iranian
arms	arm	arm
to	to	to
the	the	the
Houthis	houthi	Houthis
who	who	who
control	control	control
much	much	much
of	of	of
northern	northern	northern
Yemen	yemen	Yemen
The	the	The
blockade	blockad	blockade
has	has	ha
cut	cut	cut
food	food	food
imports	import	import
to	to	to
seven	seven	seven
million	million	million
people	peopl	people
on	on	on
the	the	the
brink	brink	brink
of	of	of
famine	famin	famine
Air	air	Air
defense	defens	defense
intercepted	intercept	intercepted
a	a	a
ballistic	ballist	ballistic
missile	missil	missile
fired	fire	fired
by	by	by
the	the	the
Houthis	houthi	Houthis
toward	toward	toward
Khamis	khami	Khamis
Mushait	mushait	Mushait
Arabiya	arabiya	Arabiya
said	said	said
on	on	on
its	it	it
Twitter	twitter	Twitter
account	account	account
without	without	without
giving	give	giving
details	detail	detail
The	the	The
Houthis	houthi	Houthis
and	and	and
allied	alli	allied
militias	militia	militia
loyal	loyal	loyal
to	to	to
former	former	former
Yemeni	yemeni	Yemeni
President	presid	President
Ali	ali	Ali
Abdullah	abdullah	Abdullah
Saleh	saleh	Saleh
who	who	who
have	have	have
fired	fire	fired
dozens	dozen	dozen
of	of	of
missiles	missil	missile
into	into	into
Saudi	saudi	Saudi
territory	territori	territory
during	dure	during
a	a	a
2	2	2
-1	-1	-1
2	2	2
year	year	year
war	war	war
said	said	said
on	on	on
their	their	their
official	offici	official
news	news	news
agency	agenc	agency
they	they	they
had	had	had
launched	launch	launched
a	a	a
mid	mid	mid
-range	-rang	-range
ballistic	ballist	ballistic
missile	missil	missile
that	that	that
hit	hit	hit
its	it	it
military	militari	military
target	target	target
with	with	with
high	high	high
precision	precis	precision
SABA	saba	SABA
quoting	quot	quoting
a	a	a
military	militari	military
source	sourc	source
added	ad	added
the	the	the
successful	success	successful
test	test	test
was	was	wa
a	a	a
new	new	new
start	start	start
of	of	of
locally	local	locally
made	made	made
missile	missil	missile
launches	launch	launch
Saudi	saudi	Saudi
Arabia	arabia	Arabia
and	and	and
its	it	it
allies	alli	ally
who	who	who
receive	receiv	receive
logistical	logist	logistical
and	and	and
intelligence	intellig	intelligence
help	help	help
from	from	from
the	the	the
United	unit	United
States	state	States
accuse	accus	accuse
the	the	the
Houthis	houthi	Houthis
of	of	of
being	be	being
a	a	a
proxy	proxi	proxy
of	of	of
Iran	iran	Iran
The	the	The
coalition	coalit	coalition
has	has	ha
launched	launch	launched
thousands	thousand	thousand
of	of	of
air	air	air
strikes	strike	strike
against	against	against
the	the	the
Houthis	houthi	Houthis
who	who	who
still	still	still
control	control	control
much	much	much
of	of	of
Yemen	yemen	Yemen
s	s	s
main	main	main
population	popul	population
centers	center	center
including	includ	including
the	the	the
capital	capit	capital
Sanaa	sanaa	Sanaa
and	and	and
the	the	the
strategic	strateg	strategic
port	port	port
and	and	and
city	citi	city
of	of	of
Hodeidah	hodeidah	Hodeidah
The	the	The
conflict	conflict	conflict
has	has	ha
led	led	led
to	to	to
one	one	one
of	of	of
the	the	the
world	world	world
s	s	s
worst	worst	worst
humanitarian	humanitarian	humanitarian
crises	crise	crisis
and	and	and
killed	kill	killed
at	at	at
least	least	least
10	10	10
000	000	000
people	peopl	people
