Token	Stem	Lemma
ROME	rome	ROME
Reuters	reuter	Reuters
Italy	itali	Italy
seized	seiz	seized
more	more	more
than	than	than
24	24	24
million	million	million
tablets	tablet	tablet
of	of	of
a	a	a
synthetic	synthet	synthetic
opiate	opiat	opiate
that	that	that
Islamic	islam	Islamic
State	state	State
militants	milit	militant
planned	plan	planned
to	to	to
sell	sell	sell
to	to	to
finance	financ	finance
attacks	attack	attack
around	around	around
the	the	the
world	world	world
the	the	the
head	head	head
of	of	of
a	a	a
southern	southern	southern
Italian	italian	Italian
court	court	court
said	said	said
on	on	on
Friday	friday	Friday
The	the	The
pills	pill	pill
were	were	were
seized	seiz	seized
by	by	by
finance	financ	finance
police	polic	police
and	and	and
customs	custom	custom
officials	offici	official
in	in	in
the	the	the
container	contain	container
port	port	port
of	of	of
Gioia	gioia	Gioia
Tauro	tauro	Tauro
Italy	itali	Italy
s	s	s
biggest	biggest	biggest
according	accord	according
to	to	to
a	a	a
statement	statement	statement
The	the	The
U	u	U
S	s	S
Drug	drug	Drug
Enforcement	enforc	Enforcement
Administration	administr	Administration
collaborated	collabor	collaborated
in	in	in
the	the	the
investigation	investig	investigation
A	a	A
video	video	video
shows	show	show
police	polic	police
opening	open	opening
a	a	a
container	contain	container
filled	fill	filled
with	with	with
boxes	box	box
of	of	of
Tramadol	tramadol	Tramadol
a	a	a
powerful	power	powerful
painkiller	painkil	painkiller
normally	normal	normally
available	avail	available
only	onli	only
on	on	on
prescription	prescript	prescription
With	with	With
an	an	an
average	averag	average
sale	sale	sale
price	price	price
of	of	of
about	about	about
2	2	2
euros	euro	euro
2	2	2
33	33	33
per	per	per
tablet	tablet	tablet
the	the	the
haul	haul	haul
was	was	wa
worth	worth	worth
50	50	50
million	million	million
euros	euro	euro
the	the	the
statement	statement	statement
said	said	said
Foreign	foreign	Foreign
investigators	investig	investigator
told	told	told
the	the	the
court	court	court
in	in	in
the	the	the
city	citi	city
of	of	of
Reggio	reggio	Reggio
Calabria	calabria	Calabria
that	that	that
the	the	the
drugs	drug	drug
belonged	belong	belonged
to	to	to
Islamic	islam	Islamic
State	state	State
The	the	The
drugs	drug	drug
sales	sale	sale
were	were	were
managed	manag	managed
directly	direct	directly
by	by	by
Islamic	islam	Islamic
State	state	State
to	to	to
finance	financ	finance
the	the	the
terrorist	terrorist	terrorist
activities	activ	activity
planned	plan	planned
and	and	and
carried	carri	carried
out	out	out
around	around	around
the	the	the
world	world	world
Reggio	reggio	Reggio
Calabria	calabria	Calabria
s	s	s
chief	chief	chief
prosecutor	prosecutor	prosecutor
Federico	federico	Federico
Cafiero	cafiero	Cafiero
De	de	De
Raho	raho	Raho
said	said	said
Part	part	Part
of	of	of
the	the	the
illegal	illeg	illegal
profit	profit	profit
from	from	from
their	their	their
sale	sale	sale
would	would	would
have	have	have
been	been	been
used	use	used
to	to	to
finance	financ	finance
extremist	extremist	extremist
groups	group	group
in	in	in
Libya	libya	Libya
Syria	syria	Syria
and	and	and
Iraq	iraq	Iraq
he	he	he
said	said	said
The	the	The
seizure	seizur	seizure
comes	come	come
three	three	three
days	day	day
after	after	after
an	an	an
Uzbek	uzbek	Uzbek
immigrant	immigr	immigrant
Sayfullo	sayfullo	Sayfullo
Saipov	saipov	Saipov
drove	drove	drove
a	a	a
truck	truck	truck
on	on	on
a	a	a
New	new	New
York	york	York
City	citi	City
bike	bike	bike
path	path	path
killing	kill	killing
eight	eight	eight
in	in	in
the	the	the
latest	latest	latest
attack	attack	attack
claimed	claim	claimed
by	by	by
Islamic	islam	Islamic
State	state	State
No	no	No
details	detail	detail
on	on	on
how	how	how
the	the	the
illegal	illeg	illegal
shipment	shipment	shipment
was	was	wa
discovered	discov	discovered
or	or	or
on	on	on
its	it	it
final	final	final
destination	destin	destination
were	were	were
provided	provid	provided
by	by	by
the	the	the
court	court	court
A	a	A
similar	similar	similar
shipment	shipment	shipment
was	was	wa
discovered	discov	discovered
in	in	in
Greece	greec	Greece
last	last	last
year	year	year
and	and	and
an	an	an
even	even	even
larger	larger	larger
one	one	one
was	was	wa
found	found	found
in	in	in
Italy	itali	Italy
s	s	s
Genoa	genoa	Genoa
port	port	port
in	in	in
May	may	May
