Reuters	reuter	Reuters
-	-	-
Recreational	recreat	Recreational
marijuana	marijuana	marijuana
is	is	is
on	on	on
track	track	track
to	to	to
be	be	be
legalized	legal	legalized
in	in	in
Canada	canada	Canada
by	by	by
July	juli	July
2018	2018	2018
,	,	,
making	make	making
Canada	canada	Canada
the	the	the
first	first	first
Group	group	Group
of	of	of
Seven	seven	Seven
country	countri	country
to	to	to
allow	allow	allow
the	the	the
drug	drug	drug
nationwide	nationwid	nationwide
and	and	and
the	the	the
second	second	second
in	in	in
the	the	the
world	world	world
after	after	after
Uruguay	uruguay	Uruguay
.	.	.

While	while	While
the	the	the
federal	feder	federal
legislation	legisl	legislation
proposed	propos	proposed
by	by	by
Prime	prime	Prime
Minister	minist	Minister
Justin	justin	Justin
Trudeau	trudeau	Trudeau
s	s	s
Liberal	liber	Liberal
government	govern	government
will	will	will
regulate	regul	regulate
cannabis	cannabi	cannabis
production	product	production
,	,	,
the	the	the
details	detail	detail
of	of	of
who	who	who
can	can	can
sell	sell	sell
it	it	it
and	and	and
who	who	who
can	can	can
buy	buy	buy
it	it	it
will	will	will
be	be	be
largely	larg	largely
left	left	left
up	up	up
to	to	to
the	the	the
country	countri	country
s	s	s
provinces	provinc	province
.	.	.

The	the	The
following	follow	following
are	are	are
details	detail	detail
of	of	of
some	some	some
key	key	key
factors	factor	factor
of	of	of
how	how	how
legal	legal	legal
marijuana	marijuana	marijuana
is	is	is
shaping	shape	shaping
up	up	up
in	in	in
Canada	canada	Canada
.	.	.

So	so	So
far	far	far
,	,	,
five	five	five
of	of	of
Canada	canada	Canada
s	s	s
10	10	10
provinces	provinc	province
have	have	have
come	come	come
forward	forward	forward
with	with	with
frameworks	framework	framework
for	for	for
retail	retail	retail
marijuana	marijuana	marijuana
sale	sale	sale
.	.	.

In	in	In
Ontario	ontario	Ontario
,	,	,
Quebec	quebec	Quebec
and	and	and
New	new	New
Brunswick	brunswick	Brunswick
,	,	,
cannabis	cannabi	cannabis
sales	sale	sale
will	will	will
be	be	be
run	run	run
by	by	by
provincial	provinci	provincial
government	govern	government
-owned	-own	-owned
entities	entiti	entity
.	.	.

The	the	The
western	western	western
provinces	provinc	province
of	of	of
Manitoba	manitoba	Manitoba
and	and	and
Alberta	alberta	Alberta
have	have	have
said	said	said
they	they	they
will	will	will
license	licens	license
private	privat	private
retailers	retail	retailer
.	.	.

The	the	The
federal	feder	federal
government	govern	government
set	set	set
the	the	the
minimum	minimum	minimum
legal	legal	legal
age	age	age
for	for	for
buying	buy	buying
marijuana	marijuana	marijuana
at	at	at
18	18	18
,	,	,
but	but	but
the	the	the
provinces	provinc	province
can	can	can
raise	rais	raise
that	that	that
if	if	if
they	they	they
wish	wish	wish
.	.	.

In	in	In
Ontario	ontario	Ontario
,	,	,
Canada	canada	Canada
s	s	s
most	most	most
populous	popul	populous
province	provinc	province
,	,	,
the	the	the
legal	legal	legal
age	age	age
will	will	will
be	be	be
19	19	19
.	.	.

The	the	The
federal	feder	federal
government	govern	government
s	s	s
proposed	propos	proposed
law	law	law
also	also	also
permits	permit	permit
adults	adult	adult
to	to	to
grow	grow	grow
up	up	up
to	to	to
four	four	four
marijuana	marijuana	marijuana
plants	plant	plant
at	at	at
home	home	home
,	,	,
although	although	although
Quebec	quebec	Quebec
announced	announc	announced
Thursday	thursday	Thursday
it	it	it
will	will	will
not	not	not
allow	allow	allow
residents	resid	resident
of	of	of
the	the	the
province	provinc	province
to	to	to
grow	grow	grow
their	their	their
own	own	own
marijuana	marijuana	marijuana
.	.	.

Federal	feder	Federal
and	and	and
provincial	provinci	provincial
governments	govern	government
are	are	are
tightening	tighten	tightening
the	the	the
rules	rule	rule
around	around	around
impaired	impair	impaired
driving	drive	driving
and	and	and
bringing	bring	bringing
in	in	in
a	a	a
roadside	roadsid	roadside
saliva	saliva	saliva
test	test	test
to	to	to
check	check	check
for	for	for
drug	drug	drug
impairment	impair	impairment
.	.	.

The	the	The
federal	feder	federal
government	govern	government
is	is	is
setting	set	setting
up	up	up
systems	system	system
to	to	to
track	track	track
all	all	all
cannabis	cannabi	cannabis
from	from	from
seed	seed	seed
to	to	to
sale	sale	sale
,	,	,
to	to	to
license	licens	license
non	non	non
-medical	-medic	-medical
producers	produc	producer
and	and	and
to	to	to
test	test	test
marijuana	marijuana	marijuana
for	for	for
potency	potenc	potency
and	and	and
quality	qualiti	quality
control	control	control
.	.	.

The	the	The
federal	feder	federal
government	govern	government
has	has	ha
already	alreadi	already
issued	issu	issued
more	more	more
than	than	than
70	70	70
licenses	licens	license
for	for	for
producing	produc	producing
medical	medic	medical
marijuana	marijuana	marijuana
,	,	,
which	which	which
has	has	ha
been	been	been
legal	legal	legal
in	in	in
Canada	canada	Canada
since	sinc	since
2001	2001	2001
.	.	.

MJIC	mjic	MJIC
Inc	inc	Inc
s	s	s
equal	equal	equal
-weighted	-weight	-weighted
Canadian	canadian	Canadian
Marijuana	marijuana	Marijuana
Index	index	Index
,	,	,
which	which	which
tracks	track	track
stocks	stock	stock
of	of	of
major	major	major
legal	legal	legal
cannabis	cannabi	cannabis
companies	compani	company
,	,	,
is	is	is
up	up	up
28	28	28
percent	percent	percent
this	this	this
year	year	year
.	.	.

The	the	The
Horizons	horizon	Horizons
Marijuana	marijuana	Marijuana
Life	life	Life
Sciences	scienc	Sciences
ETF	etf	ETF
,	,	,
the	the	the
first	first	first
exchange	exchang	exchange
traded	trade	traded
fund	fund	fund
in	in	in
North	north	North
America	america	America
to	to	to
focus	focus	focus
on	on	on
the	the	the
legal	legal	legal
market	market	market
,	,	,
is	is	is
up	up	up
more	more	more
than	than	than
20	20	20
percent	percent	percent
since	sinc	since
it	it	it
launched	launch	launched
in	in	in
April	april	April
.	.	.

Canopy	canopi	Canopy
Growth	growth	Growth
Corp	corp	Corp
,	,	,
Aurora	aurora	Aurora
Cannabis	cannabi	Cannabis
and	and	and
Aphria	aphria	Aphria
,	,	,
three	three	three
of	of	of
Canada	canada	Canada
s	s	s
four	four	four
biggest	biggest	biggest
marijuana	marijuana	marijuana
producers	produc	producer
by	by	by
market	market	market
cap	cap	cap
,	,	,
have	have	have
gained	gain	gained
89	89	89
percent	percent	percent
,	,	,
137	137	137
percent	percent	percent
and	and	and
71	71	71
percent	percent	percent
respectively	respect	respectively
this	this	this
year	year	year
.	.	.

MedReleaf	medreleaf	MedReleaf
Corp	corp	Corp
,	,	,
the	the	the
fourth	fourth	fourth
,	,	,
which	which	which
listed	list	listed
in	in	in
June	june	June
,	,	,
is	is	is
up	up	up
107	107	107
percent	percent	percent
since	sinc	since
its	it	it
debut	debut	debut
.	.	.

Marijuana	marijuana	Marijuana
stocks	stock	stock
listed	list	listed
have	have	have
surged	surg	surged
since	sinc	since
Oct	oct	Oct
.	.	.

30	30	30
,	,	,
when	when	when
U	u	U
.	.	.
S	s	S
.	.	.
alcohol	alcohol	alcohol
company	compani	company
Constellation	constel	Constellation
Brands	brand	Brands
bought	bought	bought
a	a	a
nearly	near	nearly
10	10	10
percent	percent	percent
stake	stake	stake
in	in	in
Canopy	canopi	Canopy
for	for	for
about	about	about
C	c	C
245	245	245
million	million	million
192	192	192
.	.	.
05	05	05
million	million	million
.	.	.

A	a	A
battle	battl	battle
is	is	is
brewing	brew	brewing
between	between	between
the	the	the
federal	feder	federal
government	govern	government
and	and	and
some	some	some
provinces	provinc	province
over	over	over
how	how	how
tax	tax	tax
revenue	revenu	revenue
is	is	is
divided	divid	divided
between	between	between
the	the	the
two	two	two
levels	level	level
of	of	of
government	govern	government
.	.	.

The	the	The
federal	feder	federal
government	govern	government
said	said	said
last	last	last
week	week	week
it	it	it
wants	want	want
an	an	an
excise	excis	excise
tax	tax	tax
on	on	on
all	all	all
cannabis	cannabi	cannabis
products	product	product
of	of	of
C	c	C
1	1	1
78	78	78
cents	cent	cent
per	per	per
gram	gram	gram
0	0	0
.	.	.
04	04	04
ounce	ounc	ounce
,	,	,
or	or	or
10	10	10
percent	percent	percent
of	of	of
the	the	the
retail	retail	retail
price	price	price
,	,	,
whichever	whichev	whichever
is	is	is
higher	higher	higher
.	.	.

The	the	The
government	govern	government
proposed	propos	proposed
splitting	split	splitting
the	the	the
tax	tax	tax
50	50	50
-50	-50	-50
with	with	with
the	the	the
provinces	provinc	province
,	,	,
drawing	draw	drawing
criticism	critic	criticism
from	from	from
Ontario	ontario	Ontario
which	which	which
says	say	say
it	it	it
will	will	will
face	face	face
higher	higher	higher
costs	cost	cost
related	relat	related
to	to	to
enforcement	enforc	enforcement
and	and	and
establishing	establish	establishing
a	a	a
system	system	system
for	for	for
sales	sale	sale
.	.	.

1	1	1
1	1	1
.	.	.
2757	2757	2757
Canadian	canadian	Canadian
dollars	dollar	dollar

