Token	Stem	Lemma
WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
Puerto	puerto	Puerto
Rico	rico	Rico
would	would	would
get	get	get
substantial	substanti	substantial
debt	debt	debt
relief	relief	relief
and	and	and
other	other	other
new	new	new
aid	aid	aid
to	to	to
help	help	help
it	it	it
recover	recov	recover
from	from	from
destruction	destruct	destruction
inflicted	inflict	inflicted
by	by	by
Hurricanes	hurrican	Hurricanes
Irma	irma	Irma
and	and	and
Maria	maria	Maria
in	in	in
September	septemb	September
under	under	under
legislation	legisl	legislation
unveiled	unveil	unveiled
on	on	on
Tuesday	tuesday	Tuesday
by	by	by
leading	lead	leading
liberals	liber	liberal
in	in	in
the	the	the
U	u	U
S	s	S
Senate	senat	Senate
Senator	senat	Senator
Bernie	berni	Bernie
Sanders	sander	Sanders
an	an	an
independent	independ	independent
and	and	and
Senator	senat	Senator
Elizabeth	elizabeth	Elizabeth
Warren	warren	Warren
a	a	a
Democrat	democrat	Democrat
called	call	called
for	for	for
a	a	a
new	new	new
emergency	emerg	emergency
credit	credit	credit
facility	facil	facility
of	of	of
up	up	up
to	to	to
57	57	57
2	2	2
billion	billion	billion
for	for	for
Puerto	puerto	Puerto
Rico	rico	Rico
and	and	and
5	5	5
billion	billion	billion
for	for	for
the	the	the
Virgin	virgin	Virgin
Islands	island	Islands
according	accord	according
to	to	to
a	a	a
summary	summari	summary
of	of	of
the	the	the
bill	bill	bill
The	the	The
bill	bill	bill
would	would	would
also	also	also
extend	extend	extend
the	the	the
deadline	deadlin	deadline
for	for	for
individuals	individu	individual
to	to	to
apply	appli	apply
for	for	for
assistance	assist	assistance
from	from	from
the	the	the
Federal	feder	Federal
Emergency	emerg	Emergency
Management	manag	Management
Agency	agenc	Agency
The	the	The
legislation	legisl	legislation
cannot	cannot	cannot
advance	advanc	advance
without	without	without
the	the	the
support	support	support
of	of	of
Republicans	republican	Republicans
who	who	who
hold	hold	hold
a	a	a
slim	slim	slim
majority	major	majority
in	in	in
the	the	the
Senate	senat	Senate
Congressional	congression	Congressional
Republicans	republican	Republicans
and	and	and
the	the	the
Trump	trump	Trump
administration	administr	administration
have	have	have
approved	approv	approved
some	some	some
51	51	51
billion	billion	billion
in	in	in
aid	aid	aid
to	to	to
the	the	the
U	u	U
S	s	S
territories	territori	territory
of	of	of
Puerto	puerto	Puerto
Rico	rico	Rico
and	and	and
the	the	the
Virgin	virgin	Virgin
Islands	island	Islands
and	and	and
U	u	U
S	s	S
states	state	state
hit	hit	hit
by	by	by
hurricanes	hurrican	hurricane
and	and	and
wildfires	wildfir	wildfire
with	with	with
a	a	a
new	new	new
round	round	round
expected	expect	expected
to	to	to
be	be	be
approved	approv	approved
in	in	in
December	decemb	December
The	the	The
effort	effort	effort
has	has	ha
been	been	been
criticized	critic	criticized
as	as	a
lackluster	lacklust	lackluster
by	by	by
many	mani	many
Democrats	democrat	Democrats
in	in	in
Congress	congress	Congress
with	with	with
large	larg	large
swaths	swath	swath
of	of	of
Puerto	puerto	Puerto
Rico	rico	Rico
still	still	still
without	without	without
power	power	power
and	and	and
clean	clean	clean
water	water	water
Puerto	puerto	Puerto
Rican	rican	Rican
Governor	governor	Governor
