Reuters	reuter	Reuters
-	-	-
After	after	After
weeks	week	week
of	of	of
discussions	discuss	discussion
behind	behind	behind
closed	close	closed
doors	door	door
,	,	,
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
Senate	senat	Senate
unveiled	unveil	unveiled
a	a	a
draft	draft	draft
of	of	of
its	it	it
healthcare	healthcar	healthcare
bill	bill	bill
on	on	on
Thursday	thursday	Thursday
that	that	that
would	would	would
overhaul	overhaul	overhaul
the	the	the
Affordable	afford	Affordable
Care	care	Care
Act	act	Act
,	,	,
commonly	common	commonly
known	known	known
as	as	a
Obamacare	obamacar	Obamacare
.	.	.

The	the	The
House	hous	House
of	of	of
Representatives	repres	Representatives
narrowly	narrowli	narrowly
passed	pass	passed
its	it	it
healthcare	healthcar	healthcare
bill	bill	bill
last	last	last
month	month	month
.	.	.

If	if	If
the	the	the
Senate	senat	Senate
passes	pass	pass
its	it	it
bill	bill	bill
,	,	,
the	the	the
House	hous	House
will	will	will
either	either	either
have	have	have
to	to	to
vote	vote	vote
on	on	on
the	the	the
Senate	senat	Senate
version	version	version
of	of	of
the	the	the
legislation	legisl	legislation
or	or	or
the	the	the
two	two	two
chambers	chamber	chamber
will	will	will
have	have	have
to	to	to
reconcile	reconcil	reconcile
their	their	their
differences	differ	difference
in	in	in
a	a	a
conference	confer	conference
committee	committe	committee
.	.	.

Obamacare	obamacar	Obamacare
extended	extend	extended
coverage	coverag	coverage
to	to	to
some	some	some
20	20	20
million	million	million
additional	addit	additional
Americans	american	Americans
through	through	through
both	both	both
subsidized	subsid	subsidized
private	privat	private
insurance	insur	insurance
and	and	and
an	an	an
expansion	expans	expansion
of	of	of
Medicaid	medicaid	Medicaid
.	.	.

Since	sinc	Since
its	it	it
passage	passag	passage
in	in	in
2010	2010	2010
,	,	,
Republicans	republican	Republicans
have	have	have
campaigned	campaign	campaigned
on	on	on
repealing	repeal	repealing
the	the	the
program	program	program
and	and	and
argued	argu	argued
that	that	that
the	the	the
law	law	law
is	is	is
too	too	too
costly	cost	costly
and	and	and
represents	repres	represents
undue	undu	undue
government	govern	government
interference	interfer	interference
in	in	in
Americans	american	Americans
healthcare	healthcar	healthcare
.	.	.

Here	here	Here
is	is	is
how	how	how
the	the	the
two	two	two
bills	bill	bill
compare	compar	compare
on	on	on
their	their	their
main	main	main
provisions	provis	provision
Under	under	Under
Obamacare	obamacar	Obamacare
,	,	,
more	more	more
than	than	than
30	30	30
states	state	state
,	,	,
including	includ	including
about	about	about
a	a	a
dozen	dozen	dozen
states	state	state
with	with	with
Republican	republican	Republican
governors	governor	governor
,	,	,
expanded	expand	expanded
the	the	the
Medicaid	medicaid	Medicaid
government	govern	government
health	health	health
insurance	insur	insurance
program	program	program
for	for	for
the	the	the
poor	poor	poor
and	and	and
disabled	disabl	disabled
.	.	.

Both	both	Both
bills	bill	bill
would	would	would
roll	roll	roll
back	back	back
the	the	the
expansion	expans	expansion
and	and	and
significantly	signific	significantly
overhaul	overhaul	overhaul
the	the	the
program	program	program
,	,	,
which	which	which
provides	provid	provides
insurance	insur	insurance
to	to	to
nearly	near	nearly
70	70	70
million	million	million
people	peopl	people
.	.	.

SENATE	senat	SENATE
The	the	The
draft	draft	draft
legislation	legisl	legislation
would	would	would
phase	phase	phase
out	out	out
Obamacare	obamacar	Obamacare
s	s	s
expansion	expans	expansion
of	of	of
Medicaid	medicaid	Medicaid
over	over	over
three	three	three
years	year	year
,	,	,
from	from	from
2021	2021	2021
to	to	to
2024	2024	2024
.	.	.

It	it	It
would	would	would
then	then	then
overhaul	overhaul	overhaul
the	the	the
program	program	program
and	and	and
reduce	reduc	reduce
its	it	it
federal	feder	federal
funding	fund	funding
more	more	more
than	than	than
the	the	the
House	hous	House
bill	bill	bill
would	would	would
,	,	,
beginning	begin	beginning
in	in	in
2025	2025	2025
.	.	.

HOUSE	hous	HOUSE
The	the	The
bill	bill	bill
would	would	would
allow	allow	allow
the	the	the
Medicaid	medicaid	Medicaid
expansion	expans	expansion
to	to	to
continue	continu	continue
until	until	until
Jan	jan	Jan
.	.	.

1	1	1
,	,	,
2020	2020	2020
.	.	.

After	after	After
that	that	that
date	date	date
,	,	,
expansion	expans	expansion
would	would	would
end	end	end
,	,	,
and	and	and
people	peopl	people
who	who	who
enrolled	enrol	enrolled
in	in	in
the	the	the
expansion	expans	expansion
could	could	could
not	not	not
re	re	re
-enroll	-enrol	-enroll
once	onc	once
they	they	they
leave	leav	leave
.	.	.

Medicaid	medicaid	Medicaid
funding	fund	funding
would	would	would
be	be	be
capped	cap	capped
on	on	on
a	a	a
per	per	per
-person	-person	-person
basis	basi	basis
.	.	.

SENATE	senat	SENATE
The	the	The
bill	bill	bill
would	would	would
repeal	repeal	repeal
most	most	most
Obamacare	obamacar	Obamacare
taxes	tax	tax
beginning	begin	beginning
after	after	after
Dec	dec	Dec
.	.	.

31	31	31
,	,	,
2016	2016	2016
,	,	,
including	includ	including
the	the	the
3	3	3
.	.	.
8	8	8
percent	percent	percent
net	net	net
investment	invest	investment
income	incom	income
tax	tax	tax
on	on	on
wealthy	wealthi	wealthy
Americans	american	Americans
.	.	.

The	the	The
tax	tax	tax
on	on	on
branded	brand	branded
prescription	prescript	prescription
brands	brand	brand
would	would	would
be	be	be
repealed	repeal	repealed
in	in	in
2018	2018	2018
,	,	,
and	and	and
the	the	the
legislation	legisl	legislation
would	would	would
delay	delay	delay
the	the	the
so	so	so
-called	-call	-called
Cadillac	cadillac	Cadillac
tax	tax	tax
on	on	on
high	high	high
-cost	-cost	-cost
employer	employ	employer
-provided	-provid	-provided
insurance	insur	insurance
.	.	.

It	it	It
would	would	would
also	also	also
provide	provid	provide
more	more	more
generous	generous	generous
tax	tax	tax
credits	credit	credit
for	for	for
the	the	the
purchase	purchas	purchase
of	of	of
private	privat	private
health	health	health
insurance	insur	insurance
for	for	for
people	peopl	people
between	between	between
zero	zero	zero
and	and	and
350	350	350
percent	percent	percent
of	of	of
the	the	the
federal	feder	federal
poverty	poverti	poverty
level	level	level
based	base	based
on	on	on
income	incom	income
.	.	.

Under	under	Under
Obamacare	obamacar	Obamacare
,	,	,
those	those	those
between	between	between
100	100	100
and	and	and
400	400	400
percent	percent	percent
of	of	of
the	the	the
federal	feder	federal
poverty	poverti	poverty
level	level	level
were	were	were
eligible	elig	eligible
for	for	for
tax	tax	tax
credits	credit	credit
.	.	.

HOUSE	hous	HOUSE
The	the	The
bill	bill	bill
would	would	would
repeal	repeal	repeal
most	most	most
Obamacare	obamacar	Obamacare
taxes	tax	tax
retroactively	retroact	retroactively
after	after	after
Dec	dec	Dec
.	.	.

31	31	31
,	,	,
2016	2016	2016
,	,	,
and	and	and
delay	delay	delay
the	the	the
Cadillac	cadillac	Cadillac
tax	tax	tax
to	to	to
2026	2026	2026
.	.	.

It	it	It
would	would	would
provide	provid	provide
flat	flat	flat
age	age	age
-based	-base	-based
tax	tax	tax
credits	credit	credit
for	for	for
the	the	the
purchase	purchas	purchase
of	of	of
private	privat	private
health	health	health
insurance	insur	insurance
ranging	rang	ranging
from	from	from
2	2	2
,	,	,
000	000	000
to	to	to
4	4	4
,	,	,
000	000	000
per	per	per
year	year	year
that	that	that
would	would	would
be	be	be
capped	cap	capped
at	at	at
upper	upper	upper
-income	-incom	-income
levels	level	level
.	.	.

Both	both	Both
bills	bill	bill
would	would	would
repeal	repeal	repeal
the	the	the
penalties	penalti	penalty
associated	associ	associated
with	with	with
the	the	the
individual	individu	individual
mandate	mandat	mandate
that	that	that
nearly	near	nearly
everyone	everyon	everyone
purchase	purchas	purchase
health	health	health
insurance	insur	insurance
or	or	or
else	els	else
