Token	Stem	Lemma
BOSTON	boston	BOSTON
WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
Conservative	conserv	Conservative
and	and	and
independent	independ	independent
protesters	protest	protester
channeling	channel	channeling
themes	theme	theme
from	from	from
the	the	the
presidential	presidenti	presidential
campaigns	campaign	campaign
of	of	of
Donald	donald	Donald
Trump	trump	Trump
and	and	and
Bernie	berni	Bernie
Sanders	sander	Sanders
dumped	dump	dumped
faux	faux	faux
contributions	contribut	contribution
into	into	into
Boston	boston	Boston
Harbor	harbor	Harbor
on	on	on
Friday	friday	Friday
one	one	one
of	of	of
some	some	some
30	30	30
nationwide	nationwid	nationwide
demonstrations	demonstr	demonstration
planned	plan	planned
against	against	against
big	big	big
money	money	money
in	in	in
politics	polit	politics
In	in	In
Washington	washington	Washington
police	polic	police
arrested	arrest	arrested
142	142	142
members	member	member
of	of	of
a	a	a
more	more	more
liberal	liber	liberal
group	group	group
called	call	called
Democracy	democraci	Democracy
Spring	spring	Spring
including	includ	including
12	12	12
who	who	who
cuffed	cuf	cuffed
themselves	themselv	themselves
inside	insid	inside
the	the	the
Capitol	capitol	Capitol
Rotunda	rotunda	Rotunda
to	to	to
protest	protest	protest
the	the	the
influence	influenc	influence
of	of	of
special	special	special
interests	interest	interest
and	and	and
to	to	to
denounce	denounc	denounce
laws	law	law
making	make	making
it	it	it
more	more	more
difficult	difficult	difficult
to	to	to
vote	vote	vote
Nearly	near	Nearly
1	1	1
000	000	000
Democracy	democraci	Democracy
Spring	spring	Spring
demonstrators	demonstr	demonstrator
have	have	have
been	been	been
arrested	arrest	arrested
in	in	in
Washington	washington	Washington
this	this	this
week	week	week
Both	both	Both
the	the	the
week	week	week
-long	-long	-long
protests	protest	protest
in	in	in
Washington	washington	Washington
and	and	and
Friday	friday	Friday
s	s	s
nationwide	nationwid	nationwide
demonstrations	demonstr	demonstration
led	led	led
by	by	by
the	the	the
activist	activist	activist
group	group	group
Represent	repres	Represent
Us	us	Us
have	have	have
tapped	tap	tapped
into	into	into
some	some	some
of	of	of
the	the	the
voter	voter	voter
frustration	frustrat	frustration
seen	seen	seen
on	on	on
the	the	the
presidential	presidenti	presidential
campaign	campaign	campaign
trail	trail	trail
From	from	From
super	super	super
PACs	pac	PACs
political	polit	political
action	action	action
committees	committe	committee
to	to	to
lucrative	lucrat	lucrative
job	job	job
offers	offer	offer
and	and	and
campaign	campaign	campaign
contributions	contribut	contribution
there	there	there
are	are	are
tons	ton	ton
of	of	of
perfectly	perfect	perfectly
legal	legal	legal
ways	way	way
to	to	to
bribe	bribe	bribe
a	a	a
politician	politician	politician
said	said	said
Charlotte	charlott	Charlotte
Hill	hill	Hill
communications	communic	communication
director	director	director
for	for	for
Represent	repres	Represent
Us	us	Us
The	the	The
group	group	group
which	which	which
has	has	ha
promoted	promot	promoted
anti	anti	anti
-corruption	-corrupt	-corruption
resolutions	resolut	resolution
in	in	in
American	american	American
cities	citi	city
says	say	say
it	it	it
neither	neither	neither
endorses	endors	endorses
nor	nor	nor
opposes	oppos	opposes
any	ani	any
presidential	presidenti	presidential
candidate	candid	candidate
Represent	repres	Represent
Us	us	Us
said	said	said
it	it	it
would	would	would
stage	stage	stage
events	event	event
in	in	in
33	33	33
cities	citi	city
Trump	trump	Trump
a	a	a
billionaire	billionair	billionaire
Republican	republican	Republican
and	and	and
Sanders	sander	Sanders
who	who	who
describes	describ	describes
himself	himself	himself
as	as	a
a	a	a
democratic	democrat	democratic
socialist	socialist	socialist
running	run	running
for	for	for
the	the	the
Democratic	democrat	Democratic
nomination	nomin	nomination
have	have	have
both	both	both
criticized	critic	criticized
the	the	the
influence	influenc	influence
of	of	of
large	larg	large
campaign	campaign	campaign
contributions	contribut	contribution
in	in	in
their	their	their
surprising	surpris	surprising
runs	run	run
for	for	for
the	the	the
White	white	White
House	hous	House
It	it	It
doesn	doesn	doesn
t	t	t
matter	matter	matter
if	if	if
you	you	you
re	re	re
conservative	conserv	conservative
or	or	or
progressive	progress	progressive
Two	two	Two
hundred	hundr	hundred
and	and	and
forty	forti	forty
-three	-three	-three
years	year	year
after	after	after
the	the	the
original	origin	original
Boston	boston	Boston
Tea	tea	Tea
Party	parti	Party
Americans	american	Americans
of	of	of
all	all	all
political	polit	political
stripes	stripe	stripe
are	are	are
still	still	still
facing	face	facing
taxation	taxat	taxation
without	without	without
political	polit	political
representation	represent	representation
said	said	said
Dan	dan	Dan
Krassner	krassner	Krassner
political	polit	political
director	director	director
of	of	of
Represent	repres	Represent
Us	us	Us
About	about	About
40	40	40
activists	activist	activist
attended	attend	attended
the	the	the
symbolic	symbol	symbolic
re	re	re
-staging	-stage	-staging
of	of	of
the	the	the
Boston	boston	Boston
