WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
Russian	russian	Russian
lawyer	lawyer	lawyer
Natalia	natalia	Natalia
Veselnitskaya	veselnitskaya	Veselnitskaya
,	,	,
who	who	who
met	met	met
with	with	with
Donald	donald	Donald
Trump	trump	Trump
Jr	jr	Jr
.	.	.
during	dure	during
the	the	the
2016	2016	2016
U	u	U
.	.	.
S	s	S
.	.	.
presidential	presidenti	presidential
campaign	campaign	campaign
,	,	,
wants	want	want
permission	permiss	permission
to	to	to
return	return	return
to	to	to
the	the	the
United	unit	United
States	state	States
to	to	to
defend	defend	defend
a	a	a
claim	claim	claim
by	by	by
prosecutors	prosecutor	prosecutor
that	that	that
her	her	her
client	client	client
s	s	s
company	compani	company
has	has	ha
failed	fail	failed
to	to	to
pay	pay	pay
a	a	a
6	6	6
million	million	million
settlement	settlement	settlement
in	in	in
an	an	an
international	intern	international
money	money	money
laundering	launder	laundering
case	case	case
.	.	.

Veselnitskaya	veselnitskaya	Veselnitskaya
represented	repres	represented
Prevezon	prevezon	Prevezon
Holdings	hold	Holdings
Ltd	ltd	Ltd
,	,	,
a	a	a
Russian	russian	Russian
-controlled	-control	-controlled
company	compani	company
,	,	,
which	which	which
in	in	in
May	may	May
this	this	this
year	year	year
agreed	agre	agreed
to	to	to
pay	pay	pay
nearly	near	nearly
6	6	6
million	million	million
to	to	to
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
government	govern	government
to	to	to
settle	settl	settle
a	a	a
230	230	230
million	million	million
Russian	russian	Russian
tax	tax	tax
fraud	fraud	fraud
case	case	case
related	relat	related
to	to	to
Hermitage	hermitag	Hermitage
Capital	capit	Capital
,	,	,
an	an	an
American	american	American
fund	fund	fund
that	that	that
invested	invest	invested
in	in	in
Russia	russia	Russia
.	.	.

In	in	In
a	a	a
court	court	court
filing	file	filing
in	in	in
federal	feder	federal
court	court	court
in	in	in
Manhattan	manhattan	Manhattan
on	on	on
Monday	monday	Monday
U	u	U
.	.	.
S	s	S
.	.	.
prosecutors	prosecutor	prosecutor
said	said	said
the	the	the
settlement	settlement	settlement
payment	payment	payment
was	was	wa
due	due	due
on	on	on
Oct	oct	Oct
.	.	.

31	31	31
,	,	,
but	but	but
in	in	in
a	a	a
letter	letter	letter
on	on	on
Tuesday	tuesday	Tuesday
filed	file	filed
in	in	in
federal	feder	federal
court	court	court
in	in	in
Manhattan	manhattan	Manhattan
lawyers	lawyer	lawyer
for	for	for
Prevezon	prevezon	Prevezon
disagreed	disagre	disagreed
.	.	.

About	about	About
half	half	half
of	of	of
the	the	the
settlement	settlement	settlement
money	money	money
was	was	wa
supposed	suppos	supposed
to	to	to
come	come	come
from	from	from
3	3	3
million	million	million
euros	euro	euro
owed	owe	owed
to	to	to
Prevezon	prevezon	Prevezon
that	that	that
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
government	govern	government
had	had	had
asked	ask	asked
the	the	the
Netherlands	netherland	Netherlands
to	to	to
freeze	freez	freeze
.	.	.

The	the	The
Netherlands	netherland	Netherlands
lifted	lift	lifted
the	the	the
hold	hold	hold
on	on	on
the	the	the
money	money	money
on	on	on
October	octob	October
10	10	10
,	,	,
but	but	but
the	the	the
same	same	same
day	day	day
imposed	impos	imposed
a	a	a
new	new	new
freeze	freez	freeze
on	on	on
the	the	the
account	account	account
based	base	based
on	on	on
a	a	a
complaint	complaint	complaint
by	by	by
William	william	William
Browder	browder	Browder
,	,	,
chief	chief	chief
executive	execut	executive
of	of	of
Hermitage	hermitag	Hermitage
Capital	capit	Capital
Management	manag	Management
,	,	,
the	the	the
Prevezon	prevezon	Prevezon
letter	letter	letter
said	said	said
.	.	.

In	in	In
Monday	monday	Monday
s	s	s
court	court	court
filing	file	filing
,	,	,
U	u	U
.	.	.
S	s	S
.	.	.
prosecutors	prosecutor	prosecutor
said	said	said
the	the	the
6	6	6
million	million	million
payment	payment	payment
was	was	wa
due	due	due
regardless	regardless	regardless
of	of	of
the	the	the
new	new	new
freeze	freez	freeze
on	on	on
the	the	the
funds	fund	fund
and	and	and
they	they	they
intended	intend	intended
to	to	to
file	file	file
a	a	a
motion	motion	motion
to	to	to
enforce	enforc	enforce
the	the	the
settlement	settlement	settlement
.	.	.

In	in	In
its	it	it
letter	letter	letter
,	,	,
Prevezon	prevezon	Prevezon
asked	ask	asked
the	the	the
court	court	court
to	to	to
help	help	help
obtain	obtain	obtain
temporary	temporari	temporary
U	u	U
.	.	.
S	s	S
.	.	.
immigration	immigr	immigration
status	status	status
for	for	for
Veselnitskaya	veselnitskaya	Veselnitskaya
and	and	and
its	it	it
owner	owner	owner
,	,	,
Denis	deni	Denis
Katsyv	katsyv	Katsyv
,	,	,
so	so	so
she	she	she
could	could	could
attend	attend	attend
upcoming	upcom	upcoming
hearings	hear	hearing
about	about	about
the	the	the
dispute	disput	dispute
.	.	.

Veselnitskaya	veselnitskaya	Veselnitskaya
met	met	met
Donald	donald	Donald
Trump	trump	Trump
Jr	jr	Jr
in	in	in
New	new	New
York	york	York
last	last	last
year	year	year
while	while	while
she	she	she
was	was	wa
in	in	in
the	the	the
United	unit	United
States	state	States
to	to	to
represent	repres	represent
Prevezon	prevezon	Prevezon
in	in	in
the	the	the
money	money	money
laundering	launder	laundering
case	case	case
.	.	.

Trump	trump	Trump
Jr	jr	Jr
.	.	.
said	said	said
in	in	in
a	a	a
statement	statement	statement
at	at	at
the	the	the
time	time	time
that	that	that
he	he	he
and	and	and
Veselnitskaya	veselnitskaya	Veselnitskaya
primarily	primarili	primarily
discussed	discuss	discussed
a	a	a
program	program	program
about	about	about
the	the	the
adoption	adopt	adoption
of	of	of
Russian	russian	Russian
children	children	child
after	after	after
Russia	russia	Russia
in	in	in
2012	2012	2012
banned	ban	banned
adoptions	adopt	adoption
of	of	of
Russian	russian	Russian
children	children	child
by	by	by
Americans	american	Americans
in	in	in
retaliation	retali	retaliation
for	for	for
sanctions	sanction	sanction
imposed	impos	imposed
under	under	under
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
Magnitsky	magnitski	Magnitsky
Act	act	Act
.	.	.

The	the	The
Magnitsky	magnitski	Magnitsky
Act	act	Act
was	was	wa
passed	pass	passed
by	by	by
Congress	congress	Congress
after	after	after
Hermitage	hermitag	Hermitage
Capital	capit	Capital
s	s	s
Browder	browder	Browder
claimed	claim	claimed
that	that	that
the	the	the
tax	tax	tax
fraud	fraud	fraud
scheme	scheme	scheme
involving	involv	involving
Prevezon	prevezon	Prevezon
was	was	wa
uncovered	uncov	uncovered
by	by	by
Sergei	sergei	Sergei
Magnitsky	magnitski	Magnitsky
,	,	,
an	an	an
auditor	auditor	auditor
for	for	for
Hermitage	hermitag	Hermitage
Capital	capit	Capital
,	,	,
who	who	who
died	die	died
in	in	in
a	a	a
Russian	russian	Russian
prison	prison	prison
.	.	.

Trump	trump	Trump
Jr	jr	Jr
.	.	.
has	has	ha
released	releas	released
emails	email	email
related	relat	related
to	to	to
the	the	the
meeting	meet	meeting
during	dure	during
last	last	last
year	year	year
s	s	s
election	elect	election
that	that	that
described	describ	described
Veselnitskaya	veselnitskaya	Veselnitskaya
as	as	a
a	a	a
Russian	russian	Russian
government	govern	government
attorney	attorney	attorney
who	who	who
could	could	could
provide	provid	provide
information	inform	information
that	that	that
would	would	would
incriminate	incrimin	incriminate
Hillary	hillari	Hillary
and	and	and
her	her	her
dealings	deal	dealing
with	with	with
Russia	russia	Russia
and	and	and
would	would	would
be	be	be
very	veri	very
useful	use	useful
to	to	to
your	your	your
father	father	father
.	.	.

