Token	Stem	Lemma
RANCHO	rancho	RANCHO
MIRAGE	mirag	MIRAGE
Calif	calif	Calif
Reuters	reuter	Reuters
U	u	U
S	s	S
President	presid	President
Barack	barack	Barack
Obama	obama	Obama
said	said	said
on	on	on
Tuesday	tuesday	Tuesday
he	he	he
and	and	and
leaders	leader	leader
of	of	of
Southeast	southeast	Southeast
Asian	asian	Asian
countries	countri	country
discussed	discuss	discussed
the	the	the
need	need	need
to	to	to
ease	eas	ease
tensions	tension	tension
in	in	in
the	the	the
South	south	South
China	china	China
Sea	sea	Sea
and	and	and
agreed	agre	agreed
that	that	that
any	ani	any
territorial	territori	territorial
disputes	disput	dispute
there	there	there
should	should	should
be	be	be
resolved	resolv	resolved
peacefully	peac	peacefully
and	and	and
through	through	through
legal	legal	legal
means	mean	mean
But	but	But
a	a	a
joint	joint	joint
statement	statement	statement
agreed	agre	agreed
on	on	on
after	after	after
a	a	a
two	two	two
-day	-day	-day
summit	summit	summit
with	with	with
the	the	the
Association	associ	Association
of	of	of
Southeast	southeast	Southeast
Asian	asian	Asian
Nations	nation	Nations
at	at	at
the	the	the
Sunnylands	sunnyland	Sunnylands
retreat	retreat	retreat
in	in	in
California	california	California
did	did	did
not	not	not
include	includ	include
the	the	the
specific	specif	specific
mentions	mention	mention
Washington	washington	Washington
had	had	had
been	been	been
seeking	seek	seeking
regarding	regard	regarding
China	china	China
and	and	and
its	it	it
assertive	assert	assertive
pursuit	pursuit	pursuit
of	of	of
territory	territori	territory
in	in	in
the	the	the
South	south	South
China	china	China
Sea	sea	Sea
Obama	obama	Obama
told	told	told
a	a	a
news	news	news
conference	confer	conference
that	that	that
leaders	leader	leader
at	at	at
the	the	the
meeting	meet	meeting
reaffirmed	reaffirm	reaffirmed
our	our	our
strong	strong	strong
commitment	commit	commitment
to	to	to
a	a	a
regional	region	regional
order	order	order
where	where	where
international	intern	international
rules	rule	rule
and	and	and
norms	norm	norm
and	and	and
the	the	the
rights	right	right
of	of	of
all	all	all
nations	nation	nation
large	larg	large
and	and	and
small	small	small
are	are	are
upheld	upheld	upheld
We	we	We
discussed	discuss	discussed
the	the	the
need	need	need
for	for	for
tangible	tangibl	tangible
steps	step	step
in	in	in
the	the	the
South	south	South
China	china	China
Sea	sea	Sea
to	to	to
lower	lower	lower
tensions	tension	tension
including	includ	including
a	a	a
halt	halt	halt
to	to	to
further	further	further
reclamation	reclam	reclamation
new	new	new
construction	construct	construction
and	and	and
militarization	militar	militarization
of	of	of
disputed	disput	disputed
areas	area	area
Obama	obama	Obama
said	said	said
When	when	When
ASEAN	asean	ASEAN
