REYKJAVIK	reykjavik	REYKJAVIK
Reuters	reuter	Reuters
-	-	-
The	the	The
leader	leader	leader
of	of	of
Iceland	iceland	Iceland
s	s	s
main	main	main
Left	left	Left
-Green	-green	-Green
opposition	opposit	opposition
party	parti	party
,	,	,
Katrin	katrin	Katrin
Jakobsdottir	jakobsdottir	Jakobsdottir
,	,	,
said	said	said
on	on	on
Sunday	sunday	Sunday
she	she	she
would	would	would
not	not	not
rule	rule	rule
out	out	out
working	work	working
with	with	with
the	the	the
new	new	new
Centre	centr	Centre
Party	parti	Party
whose	whose	whose
leader	leader	leader
last	last	last
year	year	year
was	was	wa
ousted	oust	ousted
as	as	a
Prime	prime	Prime
Minister	minist	Minister
due	due	due
to	to	to
links	link	link
to	to	to
the	the	the
Panama	panama	Panama
Paper	paper	Paper
Scandal	scandal	Scandal
.	.	.

Nothing	noth	Nothing
is	is	is
out	out	out
of	of	of
the	the	the
picture	pictur	picture
,	,	,
but	but	but
our	our	our
first	first	first
choice	choic	choice
is	is	is
to	to	to
work	work	work
with	with	with
the	the	the
parties	parti	party
on	on	on
the	the	the
left	left	left
,	,	,
she	she	she
told	told	told
Reuters	reuter	Reuters
in	in	in
a	a	a
telephone	telephon	telephone
interview	interview	interview
.	.	.

She	she	She
said	said	said
that	that	that
it	it	it
might	might	might
not	not	not
be	be	be
possible	possibl	possible
for	for	for
the	the	the
center	center	center
-left	-left	-left
to	to	to
form	form	form
a	a	a
government	govern	government
.	.	.

We	we	We
d	d	d
hoped	hope	hoped
that	that	that
the	the	the
opposition	opposit	opposition
would	would	would
get	get	get
a	a	a
majority	major	majority
,	,	,
but	but	but
that	that	that
is	is	is
unclear	unclear	unclear
now	now	now
,	,	,
she	she	she
said	said	said
.	.	.

The	the	The
Centre	centr	Centre
Party	parti	Party
,	,	,
which	which	which
was	was	wa
formed	form	formed
this	this	this
September	septemb	September
by	by	by
former	former	former
Prime	prime	Prime
Minister	minist	Minister
Sigmundur	sigmundur	Sigmundur
David	david	David
Gunnlaugsson	gunnlaugsson	Gunnlaugsson
,	,	,
got	got	got
11	11	11
percent	percent	percent
of	of	of
the	the	the
votes	vote	vote
in	in	in
the	the	the
early	earli	early
counting	count	counting
.	.	.

