Token	Stem	Lemma
Reuters	reuter	Reuters
Mercury	mercuri	Mercury
Public	public	Public
Affairs	affair	Affairs
which	which	which
did	did	did
work	work	work
for	for	for
Paul	paul	Paul
Manafort	manafort	Manafort
related	relat	related
to	to	to
his	his	his
lobbying	lobbi	lobbying
for	for	for
a	a	a
pro	pro	pro
-Russian	-russian	-Russian
Ukrainian	ukrainian	Ukrainian
political	polit	political
party	parti	party
is	is	is
cooperating	cooper	cooperating
with	with	with
a	a	a
federal	feder	federal
probe	probe	probe
into	into	into
Russia	russia	Russia
s	s	s
possible	possibl	possible
interference	interfer	interference
in	in	in
the	the	the
2016	2016	2016
presidential	presidenti	presidential
campaign	campaign	campaign
a	a	a
Mercury	mercuri	Mercury
partner	partner	partner
said	said	said
Mercury	mercuri	Mercury
takes	take	take
its	it	it
obligations	oblig	obligation
to	to	to
follow	follow	follow
all	all	all
laws	law	law
rules	rule	rule
and	and	and
regulations	regul	regulation
very	veri	very
seriously	serious	seriously
Mercury	mercuri	Mercury
has	has	ha
and	and	and
will	will	will
continue	continu	continue
to	to	to
fully	fulli	fully
cooperate	cooper	cooperate
with	with	with
the	the	the
Office	offic	Office
of	of	of
the	the	the
Special	special	Special
Counsel	counsel	Counsel
in	in	in
its	it	it
investigation	investig	investigation
Michael	michael	Michael
McKeon	mckeon	McKeon
told	told	told
Reuters	reuter	Reuters
in	in	in
an	an	an
emailed	email	emailed
statement	statement	statement
