Reuters	reuter	Reuters
-	-	-
The	the	The
mayor	mayor	mayor
and	and	and
police	polic	police
chief	chief	chief
of	of	of
Cleveland	cleveland	Cleveland
next	next	next
week	week	week
will	will	will
outline	outlin	outline
what	what	what
security	secur	security
measures	measur	measure
they	they	they
would	would	would
take	take	take
for	for	for
the	the	the
Republican	republican	Republican
National	nation	National
Convention	convent	Convention
,	,	,
officials	offici	official
said	said	said
after	after	after
a	a	a
civil	civil	civil
rights	right	right
group	group	group
and	and	and
a	a	a
police	polic	police
union	union	union
criticized	critic	criticized
aspects	aspect	aspect
of	of	of
the	the	the
preparations	prepar	preparation
.	.	.
Donald	donald	Donald
Trump	trump	Trump
,	,	,
the	the	the
presumptive	presumpt	presumptive
Republican	republican	Republican
presidential	presidenti	presidential
nominee	nomine	nominee
,	,	,
has	has	ha
drawn	drawn	drawn
intense	intens	intense
protests	protest	protest
at	at	at
campaign	campaign	campaign
stops	stop	stop
this	this	this
year	year	year
.	.	.
At	at	At
times	time	time
the	the	the
demonstrations	demonstr	demonstration
have	have	have
resulted	result	resulted
in	in	in
violence	violenc	violence
between	between	between
his	his	his
supporters	support	supporter
and	and	and
opponents	oppon	opponent
.	.	.
Officials	offici	Officials
in	in	in
Cleveland	cleveland	Cleveland
are	are	are
gearing	gear	gearing
up	up	up
for	for	for
the	the	the
thousands	thousand	thousand
of	of	of
demonstrators	demonstr	demonstrator
expected	expect	expected
outside	outsid	outside
the	the	the
convention	convent	convention
,	,	,
scheduled	schedul	scheduled
from	from	from
July	juli	July
18	18	18
to	to	to
21	21	21
.	.	.
The	the	The
event	event	event
will	will	will
culminate	culmin	culminate
with	with	with
the	the	the
party	parti	party
anointing	anoint	anointing
the	the	the
billionaire	billionair	billionaire
real	real	real
estate	estat	estate
developer	develop	developer
as	as	a
its	it	it
nominee	nomine	nominee
for	for	for
the	the	the
November	novemb	November
general	general	general
election	elect	election
.	.	.
Cleveland	cleveland	Cleveland
Mayor	mayor	Mayor
Frank	frank	Frank
Jackson	jackson	Jackson
will	will	will
join	join	join
the	the	the
police	polic	police
chief	chief	chief
and	and	and
other	other	other
city	citi	city
officials	offici	official
on	on	on
Tuesday	tuesday	Tuesday
to	to	to
present	present	present
a	a	a
comprehensive	comprehens	comprehensive
overview	overview	overview
of	of	of
security	secur	security
preparations	prepar	preparation
for	for	for
the	the	the
convention	convent	convention
,	,	,
the	the	the
mayor	mayor	mayor
said	said	said
in	in	in
a	a	a
statement	statement	statement
.	.	.
Despite	despit	Despite
rumors	rumor	rumor
,	,	,
the	the	the
Division	divis	Division
of	of	of
Police	polic	Police
is	is	is
prepared	prepar	prepared
and	and	and
is	is	is
on	on	on
track	track	track
with	with	with
its	it	it
planning	plan	planning
goals	goal	goal
,	,	,
the	the	the
statement	statement	statement
said	said	said
.	.	.
The	the	The
announcement	announc	announcement
comes	come	come
after	after	after
the	the	the
American	american	American
Civil	civil	Civil
Liberties	liberti	Liberties
Union	union	Union
on	on	on
May	may	May
19	19	19
accused	accus	accused
the	the	the
city	citi	city
of	of	of
taking	take	taking
too	too	too
long	long	long
to	to	to
issue	issu	issue
permits	permit	permit
to	to	to
protesters	protest	protester
planning	plan	planning
demonstrations	demonstr	demonstration
at	at	at
the	the	the
convention	convent	convention
.	.	.
The	the	The
city	citi	city
has	has	ha
since	sinc	since
said	said	said
it	it	it
will	will	will
allow	allow	allow
application	applic	application
for	for	for
permits	permit	permit
starting	start	starting
on	on	on
Tuesday	tuesday	Tuesday
,	,	,
the	the	the
same	same	same
day	day	day
officials	offici	official
will	will	will
outline	outlin	outline
security	secur	security
plans	plan	plan
.	.	.
The	the	The
Cleveland	cleveland	Cleveland
Police	polic	Police
Patrolmen	patrolmen	Patrolmen
s	s	s
Association	associ	Association
also	also	also
has	has	ha
objected	object	objected
to	to	to
certain	certain	certain
parts	part	part
of	of	of
the	the	the
city	citi	city
s	s	s
plan	plan	plan
.	.	.
The	the	The
union	union	union
filed	file	filed
a	a	a
grievance	grievanc	grievance
over	over	over
an	an	an
order	order	order
prohibiting	prohibit	prohibiting
officers	offic	officer
from	from	from
taking	take	taking
vacations	vacat	vacation
for	for	for
several	sever	several
days	day	day
before	befor	before
and	and	and
after	after	after
the	the	the
convention	convent	convention
.	.	.
That	that	That
prompted	prompt	prompted
an	an	an
arbitrator	arbitr	arbitrator
to	to	to
order	order	order
the	the	the
city	citi	city
to	to	to
pay	pay	pay
overtime	overtim	overtime
to	to	to
officers	offic	officer
who	who	who
would	would	would
lose	lose	lose
out	out	out
on	on	on
vacation	vacat	vacation
time	time	time
,	,	,
according	accord	according
to	to	to
a	a	a
copy	copi	copy
of	of	of
the	the	the
ruling	rule	ruling
posted	post	posted
at	at	at
news	news	news
website	websit	website
Cleveland	cleveland	Cleveland
.	.	.
com	com	com
.	.	.
Cleveland	cleveland	Cleveland
officials	offici	official
are	are	are
marshalling	marshal	marshalling
a	a	a
force	forc	force
of	of	of
about	about	about
5	5	5
,	,	,
000	000	000
officers	offic	officer
,	,	,
including	includ	including
police	polic	police
from	from	from
other	other	other
law	law	law
enforcement	enforc	enforcement
agencies	agenc	agency
,	,	,
to	to	to
provide	provid	provide
security	secur	security
for	for	for
the	the	the
convention	convent	convention
,	,	,
City	citi	City
Council	council	Council
members	member	member
have	have	have
said	said	said
.	.	.
Council	council	Council
members	member	member
earlier	earlier	earlier
this	this	this
month	month	month
raised	rais	raised
questions	question	question
about	about	about
the	the	the
lack	lack	lack
of	of	of
transparency	transpar	transparency
in	in	in
Cleveland	cleveland	Cleveland
s	s	s
plans	plan	plan
for	for	for
the	the	the
convention	convent	convention
.	.	.
But	but	But
Police	polic	Police
Chief	chief	Chief
Calvin	calvin	Calvin
Williams	william	Williams
has	has	ha
said	said	said
the	the	the
city	citi	city
must	must	must
withhold	withhold	withhold
certain	certain	certain
information	inform	information
to	to	to
stymie	stymi	stymie
anyone	anyon	anyone
seeking	seek	seeking
to	to	to
disrupt	disrupt	disrupt
the	the	the
convention	convent	convention
.	.	.
He	he	He
has	has	ha
declined	declin	declined
to	to	to
say	say	say
how	how	how
many	mani	many
officers	offic	officer
will	will	will
be	be	be
assigned	assign	assigned
to	to	to
the	the	the
event	event	event
.	.	.
Protests	protest	Protests
against	against	against
Trump	trump	Trump
dogged	dog	dogged
his	his	his
appearance	appear	appearance
on	on	on
Friday	friday	Friday
in	in	in
San	san	San
Diego	diego	Diego
,	,	,
where	where	where
more	more	more
than	than	than
1	1	1
,	,	,
000	000	000
demonstrators	demonstr	demonstrator
turned	turn	turned
up	up	up
and	and	and
35	35	35
were	were	were
arrested	arrest	arrested
,	,	,
and	and	and
on	on	on
Tuesday	tuesday	Tuesday
night	night	night
in	in	in
Albuquerque	albuquerqu	Albuquerque
,	,	,
New	new	New
Mexico	mexico	Mexico
,	,	,
where	where	where
protesters	protest	protester
threw	threw	threw
rocks	rock	rock
and	and	and
bottles	bottl	bottle
at	at	at
police	polic	police
.	.	.
