Reuters	reuter	Reuters
-	-	-
Members	member	Members
of	of	of
Maná	maná	Maná
,	,	,
the	the	the
Spanish	spanish	Spanish
-language	-languag	-language
pop	pop	pop
band	band	band
,	,	,
are	are	are
embarking	embark	embarking
on	on	on
what	what	what
they	they	they
hope	hope	hope
will	will	will
be	be	be
their	their	their
most	most	most
influential	influenti	influential
series	seri	series
of	of	of
performances	perform	performance
-	-	-
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
Latino	latino	Latino
Power	power	Power
Tour	tour	Tour
-	-	-
seeking	seek	seeking
to	to	to
encourage	encourag	encourage
Latinos	latino	Latinos
to	to	to
use	use	use
their	their	their
power	power	power
at	at	at
the	the	the
polls	poll	poll
in	in	in
the	the	the
Nov	nov	Nov
.	.	.

8	8	8
presidential	presidenti	presidential
election	elect	election
.	.	.

We	we	We
are	are	are
so	so	so
proud	proud	proud
,	,	,
on	on	on
one	one	one
hand	hand	hand
Latino	latino	Latino
Power	power	Power
Tour	tour	Tour
,	,	,
it	it	it
s	s	s
a	a	a
celebration	celebr	celebration
,	,	,
but	but	but
we	we	we
re	re	re
also	also	also
suggesting	suggest	suggesting
for	for	for
Latinos	latino	Latinos
to	to	to
use	use	use
their	their	their
power	power	power
with	with	with
their	their	their
vote	vote	vote
.	.	.

They	they	They
can	can	can
change	chang	change
history	histori	history
in	in	in
this	this	this
country	countri	country
,	,	,
said	said	said
vocalist	vocalist	vocalist
Fher	fher	Fher
Olvera	olvera	Olvera
.	.	.

The	the	The
tour	tour	tour
opened	open	opened
in	in	in
San	san	San
Diego	diego	Diego
on	on	on
Sept	sept	Sept
.	.	.

9	9	9
and	and	and
is	is	is
scheduled	schedul	scheduled
to	to	to
end	end	end
in	in	in
Los	los	Los
Angeles	angel	Angeles
on	on	on
Nov	nov	Nov
.	.	.

13	13	13
.	.	.

The	the	The
band	band	band
,	,	,
sometimes	sometim	sometimes
referred	refer	referred
to	to	to
as	as	a
the	the	the
U2	u2	U2
of	of	of
Spanish	spanish	Spanish
rock	rock	rock
,	,	,
will	will	will
perform	perform	perform
in	in	in
18	18	18
major	major	major
arenas	arena	arena
across	across	across
the	the	the
United	unit	United
States	state	States
.	.	.

The	the	The
band	band	band
from	from	from
Guadalajara	guadalajara	Guadalajara
,	,	,
Mexico	mexico	Mexico
,	,	,
has	has	ha
always	alway	always
been	been	been
vocal	vocal	vocal
about	about	about
denouncing	denounc	denouncing
violence	violenc	violence
and	and	and
corruption	corrupt	corruption
in	in	in
its	it	it
home	home	home
country	countri	country
.	.	.

Now	now	Now
,	,	,
in	in	in
the	the	the
wake	wake	wake
of	of	of
some	some	some
unfavorable	unfavor	unfavorable
comments	comment	comment
about	about	about
Mexicans	mexican	Mexicans
by	by	by
Republican	republican	Republican
presidential	presidenti	presidential
nominee	nomine	nominee
Donald	donald	Donald
Trump	trump	Trump
-	-	-
who	who	who
has	has	ha
also	also	also
threatened	threaten	threatened
to	to	to
expel	expel	expel
millions	million	million
of	of	of
Mexicans	mexican	Mexicans
-	-	-
Maná	maná	Maná
feels	feel	feel
its	it	it
influence	influenc	influence
can	can	can
make	make	make
a	a	a
difference	differ	difference
in	in	in
the	the	the
United	unit	United
States	state	States
as	as	a
well	well	well
.	.	.

Latinos	latino	Latinos
can	can	can
move	move	move
the	the	the
scale	scale	scale
of	of	of
history	histori	history
in	in	in
the	the	the
United	unit	United
States	state	States
,	,	,
they	they	they
can	can	can
rewrite	rewrit	rewrite
history	histori	history
and	and	and
I	i	I
believe	believ	believe
they	they	they
deserve	deserv	deserve
a	a	a
lot	lot	lot
more	more	more
than	than	than
what	what	what
has	has	ha
been	been	been
given	given	given
to	to	to
them	them	them
,	,	,
and	and	and
they	they	they
have	have	have
the	the	the
power	power	power
,	,	,
Olvera	olvera	Olvera
said	said	said
in	in	in
an	an	an
interview	interview	interview
.	.	.

For	for	For
the	the	the
Latino	latino	Latino
Power	power	Power
Tour	tour	Tour
,	,	,
Maná	maná	Maná
will	will	will
perform	perform	perform
a	a	a
career	career	career
-spanning	-span	-spanning
set	set	set
including	includ	including
greatest	greatest	greatest
hits	hit	hit
and	and	and
songs	song	song
from	from	from
its	it	it
ninth	ninth	ninth
studio	studio	studio
album	album	album
,	,	,
Cama	cama	Cama
Incendiada	incendiada	Incendiada
Bed	bed	Bed
on	on	on
Fire	fire	Fire
.	.	.

It	it	It
has	has	ha
also	also	also
partnered	partner	partnered
with	with	with
organizations	organ	organization
including	includ	including
Voto	voto	Voto
Latino	latino	Latino
and	and	and
local	local	local
advocates	advoc	advocate
to	to	to
provide	provid	provide
both	both	both
inspiration	inspir	inspiration
and	and	and
information	inform	information
Latinos	latino	Latinos
might	might	might
need	need	need
to	to	to
make	make	make
their	their	their
voices	voic	voice
heard	heard	heard
in	in	in
the	the	the
upcoming	upcom	upcoming
election	elect	election
.	.	.

More	more	More
than	than	than
anything	anyth	anything
,	,	,
it	it	it
s	s	s
a	a	a
huge	huge	huge
celebration	celebr	celebration
of	of	of
the	the	the
Latino	latino	Latino
community	communiti	community
,	,	,
said	said	said
drummer	drummer	drummer
Alex	alex	Alex
Gonzalez	gonzalez	Gonzalez
.	.	.

You	you	You
know	know	know
,	,	,
the	the	the
Latino	latino	Latino
community	communiti	community
has	has	ha
given	given	given
so	so	so
much	much	much
and	and	and
has	has	ha
worked	work	worked
so	so	so
hard	hard	hard
here	here	here
in	in	in
the	the	the
United	unit	United
States	state	States
,	,	,
developed	develop	developed
the	the	the
country	countri	country
,	,	,
especially	especi	especially
economically	econom	economically
.	.	.

On	on	On
the	the	the
other	other	other
hand	hand	hand
also	also	also
,	,	,
this	this	this
tour	tour	tour
is	is	is
to	to	to
emphasize	emphas	emphasize
Latinos	latino	Latinos
to	to	to
go	go	go
out	out	out
and	and	and
vote	vote	vote
.	.	.
Maná	maná	Maná
has	has	ha
earned	earn	earned
four	four	four
Grammy	grammi	Grammy
Awards	award	Awards
,	,	,
eight	eight	eight
Latin	latin	Latin
Grammy	grammi	Grammy
Awards	award	Awards
and	and	and
sold	sold	sold
more	more	more
than	than	than
40	40	40
million	million	million
albums	album	album
.	.	.

