WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
U	u	U
.	.	.
S	s	S
.	.	.
spy	spi	spy
chief	chief	chief
James	jame	James
Clapper	clapper	Clapper
and	and	and
President	presid	President
-elect	-elect	-elect
Donald	donald	Donald
Trump	trump	Trump
gave	gave	gave
different	differ	different
accounts	account	account
of	of	of
a	a	a
phone	phone	phone
conversation	convers	conversation
they	they	they
had	had	had
about	about	about
a	a	a
dossier	dossier	dossier
of	of	of
unverified	unverifi	unverified
,	,	,
salacious	salaci	salacious
claims	claim	claim
linking	link	linking
Russia	russia	Russia
to	to	to
Trump	trump	Trump
,	,	,
who	who	who
is	is	is
locked	lock	locked
in	in	in
a	a	a
war	war	war
of	of	of
words	word	word
with	with	with
the	the	the
intelligence	intellig	intelligence
agencies	agenc	agency
he	he	he
will	will	will
command	command	command
in	in	in
eight	eight	eight
days	day	day
.	.	.
A	a	A
newcomer	newcom	newcomer
to	to	to
politics	polit	politics
,	,	,
businessman	businessman	businessman
Trump	trump	Trump
has	has	ha
been	been	been
at	at	at
odds	odd	odds
with	with	with
U	u	U
.	.	.
S	s	S
.	.	.
spy	spi	spy
agencies	agenc	agency
for	for	for
months	month	month
,	,	,
disputing	disput	disputing
their	their	their
conclusions	conclus	conclusion
that	that	that
Russia	russia	Russia
used	use	used
hacking	hack	hacking
and	and	and
other	other	other
tactics	tactic	tactic
to	to	to
try	tri	try
to	to	to
tilt	tilt	tilt
the	the	the
2016	2016	2016
presidential	presidenti	presidential
election	elect	election
in	in	in
his	his	his
favor	favor	favor
.	.	.
On	on	On
Wednesday	wednesday	Wednesday
,	,	,
he	he	he
acknowledged	acknowledg	acknowledged
the	the	the
point	point	point
but	but	but
opened	open	opened
a	a	a
new	new	new
battlefront	battlefront	battlefront
,	,	,
responding	respond	responding
to	to	to
media	media	medium
reports	report	report
of	of	of
unsubstantiated	unsubstanti	unsubstantiated
claims	claim	claim
that	that	that
he	he	he
was	was	wa
caught	caught	caught
in	in	in
a	a	a
compromising	compromis	compromising
position	posit	position
in	in	in
Russia	russia	Russia
by	by	by
accusing	accus	accusing
intelligence	intellig	intelligence
agencies	agenc	agency
of	of	of
practices	practic	practice
reminiscent	reminisc	reminiscent
of	of	of
Nazi	nazi	Nazi
Germany	germani	Germany
.	.	.
In	in	In
a	a	a
Wednesday	wednesday	Wednesday
night	night	night
statement	statement	statement
Clapper	clapper	Clapper
,	,	,
director	director	director
of	of	of
national	nation	national
intelligence	intellig	intelligence
,	,	,
said	said	said
that	that	that
in	in	in
a	a	a
call	call	call
with	with	with
Trump	trump	Trump
he	he	he
expressed	express	expressed
his	his	his
dismay	dismay	dismay
over	over	over
media	media	medium
leaks	leak	leak
.	.	.
Clapper	clapper	Clapper
added	ad	added
that	that	that
he	he	he
did	did	did
not	not	not
believe	believ	believe
the	the	the
leaks	leak	leak
came	came	came
from	from	from
U	u	U
.	.	.
S	s	S
.	.	.
intelligence	intellig	intelligence
agencies	agenc	agency
.	.	.
Clapper	clapper	Clapper
said	said	said
he	he	he
emphasized	emphas	emphasized
to	to	to
Trump	trump	Trump
that	that	that
the	the	the
report	report	report
was	was	wa
not	not	not
produced	produc	produced
by	by	by
U	u	U
.	.	.
S	s	S
.	.	.
intelligence	intellig	intelligence
agencies	agenc	agency
and	and	and
that	that	that
they	they	they
had	had	had
not	not	not
judged	judg	judged
whether	whether	whether
the	the	the
information	inform	information
was	was	wa
reliable	reliabl	reliable
.	.	.
He	he	He
did	did	did
not	not	not
say	say	say
the	the	the
document	document	document
was	was	wa
false	fals	false
.	.	.
By	by	By
contrast	contrast	contrast
,	,	,
Trump	trump	Trump
suggested	suggest	suggested
in	in	in
a	a	a
tweet	tweet	tweet
on	on	on
Thursday	thursday	Thursday
that	that	that
Clapper	clapper	Clapper
agreed	agre	agreed
that	that	that
the	the	the
report	report	report
was	was	wa
untrue	untru	untrue
.	.	.
James	jame	James
Clapper	clapper	Clapper
called	call	called
me	me	me
yesterday	yesterday	yesterday
to	to	to
denounce	denounc	denounce
the	the	the
false	fals	false
and	and	and
fictitious	fictiti	fictitious
report	report	report
that	that	that
was	was	wa
illegally	illeg	illegally
circulated	circul	circulated
.	.	.
Made	made	Made
up	up	up
,	,	,
phony	phoni	phony
facts	fact	fact
.	.	.
Too	too	Too
bad	bad	bad
!	!	!
Trump	trump	Trump
wrote	wrote	wrote
.	.	.
Democratic	democrat	Democratic
congressman	congressman	congressman
Adam	adam	Adam
Schiff	schiff	Schiff
,	,	,
an	an	an
opponent	oppon	opponent
of	of	of
the	the	the
Republican	republican	Republican
Trump	trump	Trump
,	,	,
was	was	wa
asked	ask	asked
by	by	by
CNN	cnn	CNN
on	on	on
Thursday	thursday	Thursday
morning	morn	morning
about	about	about
Trump	trump	Trump
s	s	s
characterization	character	characterization
of	of	of
Clapper	clapper	Clapper
s	s	s
statement	statement	statement
that	that	that
the	the	the
document	document	document
was	was	wa
false	fals	false
.	.	.
Sadly	sad	Sadly
,	,	,
you	you	you
cannot	cannot	cannot
rely	reli	rely
on	on	on
the	the	the
president	presid	president
-elect	-elect	-elect
s	s	s
tweets	tweet	tweet
or	or	or
statements	statement	statement
about	about	about
what	what	what
he	he	he
s	s	s
receiving	receiv	receiving
in	in	in
intelligence	intellig	intelligence
briefings	brief	briefing
.	.	.
And	and	And
that	that	that
s	s	s
a	a	a
real	real	real
problem	problem	problem
,	,	,
said	said	said
Schiff	schiff	Schiff
,	,	,
the	the	the
leading	lead	leading
Democrat	democrat	Democrat
on	on	on
the	the	the
House	hous	House
Intelligence	intellig	Intelligence
Committee	committe	Committee
.	.	.
If	if	If
people	peopl	people
really	realli	really
want	want	want
to	to	to
know	know	know
what	what	what
Director	director	Director
Clapper	clapper	Clapper
had	had	had
to	to	to
say	say	say
to	to	to
Donald	donald	Donald
Trump	trump	Trump
,	,	,
do	do	do
not	not	not
rely	reli	rely
on	on	on
Donald	donald	Donald
Trump	trump	Trump
s	s	s
tweets	tweet	tweet
,	,	,
rely	reli	rely
on	on	on
Director	director	Director
Clapper	clapper	Clapper
s	s	s
statement	statement	statement
.	.	.
At	at	At
a	a	a
news	news	news
conference	confer	conference
before	befor	before
speaking	speak	speaking
to	to	to
Clapper	clapper	Clapper
,	,	,
Trump	trump	Trump
accused	accus	accused
U	u	U
.	.	.
S	s	S
.	.	.
intelligence	intellig	intelligence
agencies	agenc	agency
of	of	of
leaking	leak	leaking
the	the	the
document	document	document
to	to	to
the	the	the
media	media	medium
.	.	.
Two	two	Two
U	u	U
.	.	.
S	s	S
.	.	.
officials	offici	official
said	said	said
the	the	the
allegations	alleg	allegation
about	about	about
Trump	trump	Trump
,	,	,
which	which	which
one	one	one
called	call	called
unsubstantiated	unsubstanti	unsubstantiated
,	,	,
were	were	were
contained	contain	contained
in	in	in
a	a	a
two	two	two
-page	-page	-page
memo	memo	memo
appended	append	appended
to	to	to
a	a	a
report	report	report
on	on	on
Russian	russian	Russian
interference	interfer	interference
in	in	in
the	the	the
2016	2016	2016
election	elect	election
given	given	given
to	to	to
Trump	trump	Trump
and	and	and
President	presid	President
Barack	barack	Barack
Obama	obama	Obama
.	.	.
CNN	cnn	CNN
reported	report	reported
on	on	on
Tuesday	tuesday	Tuesday
about	about	about
the	the	the
existence	exist	existence
of	of	of
the	the	the
memo	memo	memo
.	.	.
BuzzFeed	buzzfe	BuzzFeed
published	publish	published
a	a	a
fuller	fuller	fuller
35	35	35
-page	-page	-page
document	document	document
produced	produc	produced
by	by	by
a	a	a
former	former	former
British	british	British
foreign	foreign	foreign
intelligence	intellig	intelligence
official	offici	official
that	that	that
outlined	outlin	outlined
the	the	the
allegations	alleg	allegation
of	of	of
compromising	compromis	compromising
behavior	behavior	behavior
by	by	by
Trump	trump	Trump
and	and	and
his	his	his
purported	purport	purported
ties	tie	tie
with	with	with
people	peopl	people
in	in	in
Russia	russia	Russia
.	.	.
The	the	The
claims	claim	claim
were	were	were
included	includ	included
in	in	in
reports	report	report
about	about	about
Trump	trump	Trump
known	known	known
as	as	a
opposition	opposit	opposition
research	research	research
reports	report	report
prepared	prepar	prepared
for	for	for
political	polit	political
rivals	rival	rival
of	of	of
Trump	trump	Trump
during	dure	during
the	the	the
2016	2016	2016
presidential	presidenti	presidential
election	elect	election
campaign	campaign	campaign
.	.	.
