WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
s	s	s
reelection	reelect	reelection
campaign	campaign	campaign
raised	rais	raised
more	more	more
than	than	than
10	10	10
.	.	.
1	1	1
million	million	million
in	in	in
the	the	the
third	third	third
quarter	quarter	quarter
of	of	of
2017	2017	2017
and	and	and
spent	spent	spent
4	4	4
million	million	million
,	,	,
including	includ	including
1	1	1
.	.	.
1	1	1
million	million	million
on	on	on
legal	legal	legal
fees	fee	fee
.	.	.

Trump	trump	Trump
s	s	s
campaign	campaign	campaign
paid	paid	paid
237	237	237
,	,	,
924	924	924
to	to	to
lawyer	lawyer	lawyer
Alan	alan	Alan
Futerfas	futerfa	Futerfas
,	,	,
who	who	who
is	is	is
representing	repres	representing
Donald	donald	Donald
Trump	trump	Trump
Jr	jr	Jr
.	.	.
in	in	in
matters	matter	matter
related	relat	related
to	to	to
the	the	the
campaign	campaign	campaign
s	s	s
involvement	involv	involvement
with	with	with
Russian	russian	Russian
interference	interfer	interference
in	in	in
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
election	elect	election
.	.	.

That	that	That
payment	payment	payment
came	came	came
in	in	in
addition	addit	addition
to	to	to
50	50	50
,	,	,
000	000	000
paid	paid	paid
the	the	the
previous	previous	previous
quarter	quarter	quarter
to	to	to
the	the	the
same	same	same
lawyer	lawyer	lawyer
.	.	.

Futerfas	futerfa	Futerfas
has	has	ha
not	not	not
responded	respond	responded
to	to	to
repeated	repeat	repeated
requests	request	request
for	for	for
comment	comment	comment
about	about	about
the	the	the
payment	payment	payment
.	.	.

The	the	The
campaign	campaign	campaign
also	also	also
paid	paid	paid
30	30	30
,	,	,
000	000	000
to	to	to
Williams	william	Williams
and	and	and
Jensen	jensen	Jensen
,	,	,
the	the	the
law	law	law
firm	firm	firm
where	where	where
Karina	karina	Karina
Lynch	lynch	Lynch
,	,	,
who	who	who
is	is	is
also	also	also
representing	repres	representing
Trump	trump	Trump
Jr	jr	Jr
.	.	.
,	,	,
works	work	work
.	.	.

Lynch	lynch	Lynch
did	did	did
not	not	not
respond	respond	respond
to	to	to
request	request	request
for	for	for
comment	comment	comment
about	about	about
the	the	the
payment	payment	payment
.	.	.

During	dure	During
the	the	the
third	third	third
quarter	quarter	quarter
,	,	,
Trump	trump	Trump
s	s	s
campaign	campaign	campaign
paid	paid	paid
more	more	more
than	than	than
25	25	25
,	,	,
000	000	000
to	to	to
his	his	his
own	own	own
company	compani	company
for	for	for
legal	legal	legal
consulting	consult	consulting
,	,	,
as	as	a
well	well	well
as	as	a
800	800	800
,	,	,
000	000	000
to	to	to
law	law	law
firm	firm	firm
Jones	jone	Jones
Day	day	Day
,	,	,
which	which	which
provides	provid	provides
routine	routin	routine
legal	legal	legal
assistance	assist	assistance
to	to	to
the	the	the
campaign	campaign	campaign
.	.	.

Trump	trump	Trump
filed	file	filed
for	for	for
re	re	re
-election	-elect	-election
the	the	the
day	day	day
he	he	he
took	took	took
office	offic	office
-	-	-
allowing	allow	allowing
his	his	his
campaign	campaign	campaign
to	to	to
continue	continu	continue
to	to	to
raise	rais	raise
and	and	and
spend	spend	spend
money	money	money
while	while	while
he	he	he
is	is	is
in	in	in
office	offic	office
.	.	.

Traditionally	tradit	Traditionally
,	,	,
presidents	presid	president
have	have	have
waited	wait	waited
two	two	two
years	year	year
to	to	to
officially	offici	officially
file	file	file
for	for	for
reelection	reelect	reelection
,	,	,
providing	provid	providing
no	no	no
historic	histor	historic
comparisons	comparison	comparison
to	to	to
his	his	his
level	level	level
of	of	of
fundraising	fundrais	fundraising
and	and	and
spending	spend	spending
.	.	.

His	his	His
campaign	campaign	campaign
has	has	ha
raised	rais	raised
more	more	more
than	than	than
36	36	36
million	million	million
since	sinc	since
January	januari	January
.	.	.

He	he	He
has	has	ha
used	use	used
that	that	that
money	money	money
to	to	to
keep	keep	keep
a	a	a
small	small	small
campaign	campaign	campaign
staff	staff	staff
,	,	,
to	to	to
fund	fund	fund
campaign	campaign	campaign
rallies	ralli	rally
and	and	and
to	to	to
pay	pay	pay
legal	legal	legal
fees	fee	fee
associated	associ	associated
with	with	with
some	some	some
of	of	of
the	the	the
investigations	investig	investigation
into	into	into
his	his	his
2016	2016	2016
campaign	campaign	campaign
.	.	.

Trump	trump	Trump
s	s	s
campaign	campaign	campaign
spent	spent	spent
about	about	about
4	4	4
million	million	million
in	in	in
that	that	that
same	same	same
time	time	time
period	period	period
.	.	.

In	in	In
the	the	the
second	second	second
quarter	quarter	quarter
of	of	of
2017	2017	2017
,	,	,
Trump	trump	Trump
s	s	s
re	re	re
-election	-elect	-election
campaign	campaign	campaign
raised	rais	raised
about	about	about
8	8	8
million	million	million
and	and	and
spent	spent	spent
4	4	4
.	.	.
4	4	4
million	million	million
.	.	.

Of	of	Of
the	the	the
donations	donat	donation
,	,	,
1	1	1
.	.	.
2	2	2
million	million	million
consisted	consist	consisted
of	of	of
unitemized	unitem	unitemized
contributions	contribut	contribution
,	,	,
meaning	mean	meaning
money	money	money
from	from	from
donors	donor	donor
who	who	who
gave	gave	gave
less	less	le
than	than	than
200	200	200
.	.	.

Trump	trump	Trump
frequently	frequent	frequently
touts	tout	tout
the	the	the
level	level	level
of	of	of
unitemized	unitem	unitemized
donations	donat	donation
as	as	a
proof	proof	proof
that	that	that
voters	voter	voter
still	still	still
support	support	support
his	his	his
campaign	campaign	campaign
.	.	.

He	he	He
raised	rais	raised
about	about	about
1	1	1
.	.	.
9	9	9
million	million	million
in	in	in
unitemized	unitem	unitemized
contributions	contribut	contribution
during	dure	during
the	the	the
previous	previous	previous
quarter	quarter	quarter
.	.	.

