WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
The	the	The
House	hous	House
of	of	of
Representatives	repres	Representatives
Ethics	ethic	Ethics
Committee	committe	Committee
said	said	said
on	on	on
Tuesday	tuesday	Tuesday
it	it	it
was	was	wa
investigating	investig	investigating
allegations	alleg	allegation
of	of	of
sexual	sexual	sexual
harassment	harass	harassment
against	against	against
U	u	U
.	.	.
S	s	S
.	.	.
Representative	repres	Representative
John	john	John
Conyers	conyer	Conyers
,	,	,
who	who	who
said	said	said
his	his	his
office	offic	office
had	had	had
resolved	resolv	resolved
a	a	a
harassment	harass	harassment
case	case	case
with	with	with
a	a	a
payment	payment	payment
but	but	but
no	no	no
admission	admiss	admission
of	of	of
guilt	guilt	guilt
.	.	.
A	a	A
BuzzFeed	buzzfe	BuzzFeed
News	news	News
report	report	report
late	late	late
on	on	on
Monday	monday	Monday
cited	cite	cited
allegations	alleg	allegation
from	from	from
former	former	former
staffers	staffer	staffer
that	that	that
Conyers	conyer	Conyers
,	,	,
88	88	88
,	,	,
made	made	made
sexual	sexual	sexual
advances	advanc	advance
to	to	to
female	femal	female
staff	staff	staff
.	.	.
The	the	The
Democratic	democrat	Democratic
congressman	congressman	congressman
from	from	from
Michigan	michigan	Michigan
issued	issu	issued
a	a	a
statement	statement	statement
on	on	on
Tuesday	tuesday	Tuesday
prior	prior	prior
to	to	to
the	the	the
Ethics	ethic	Ethics
Committee	committe	Committee
s	s	s
announcement	announc	announcement
that	that	that
did	did	did
not	not	not
give	give	give
details	detail	detail
of	of	of
the	the	the
case	case	case
but	but	but
said	said	said
he	he	he
would	would	would
fully	fulli	fully
cooperate	cooper	cooperate
in	in	in
any	ani	any
investigation	investig	investigation
.	.	.
The	the	The
allegations	alleg	allegation
against	against	against
Conyers	conyer	Conyers
came	came	came
to	to	to
light	light	light
as	as	a
Congress	congress	Congress
reviews	review	review
policies	polici	policy
on	on	on
how	how	how
to	to	to
handle	handl	handle
sexual	sexual	sexual
harassment	harass	harassment
complaints	complaint	complaint
.	.	.
They	they	They
followed	follow	followed
a	a	a
string	string	string
of	of	of
such	such	such
complaints	complaint	complaint
against	against	against
prominent	promin	prominent
figures	figur	figure
in	in	in
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
media	media	medium
,	,	,
Hollywood	hollywood	Hollywood
and	and	and
politics	polit	politics
.	.	.
In	in	In
this	this	this
case	case	case
,	,	,
I	i	I
expressly	expressli	expressly
and	and	and
vehemently	vehement	vehemently
denied	deni	denied
the	the	the
allegations	alleg	allegation
made	made	made
against	against	against
me	me	me
and	and	and
continue	continu	continue
to	to	to
do	do	do
so	so	so
,	,	,
said	said	said
Conyers	conyer	Conyers
,	,	,
who	who	who
is	is	is
one	one	one
of	of	of
America	america	America
s	s	s
most	most	most
prominent	promin	prominent
black	black	black
lawmakers	lawmak	lawmaker
.	.	.
My	my	My
office	offic	office
resolved	resolv	resolved
the	the	the
allegations	alleg	allegation
with	with	with
an	an	an
express	express	express
denial	denial	denial
of	of	of
liability	liabil	liability
in	in	in
order	order	order
to	to	to
save	save	save
all	all	all
involved	involv	involved
from	from	from
the	the	the
rigors	rigor	rigor
of	of	of
protracted	protract	protracted
litigation	litig	litigation
.	.	.
That	that	That
should	should	should
not	not	not
be	be	be
lost	lost	lost
in	in	in
the	the	the
narrative	narrat	narrative
.	.	.
The	the	The
statement	statement	statement
said	said	said
the	the	the
resolution	resolut	resolution
of	of	of
the	the	the
allegations	alleg	allegation
was	was	wa
equal	equal	equal
to	to	to
a	a	a
reasonable	reason	reasonable
severance	sever	severance
payment	payment	payment
.	.	.
The	the	The
Ethics	ethic	Ethics
Committee	committe	Committee
said	said	said
in	in	in
a	a	a
statement	statement	statement
it	it	it
was	was	wa
aware	awar	aware
of	of	of
the	the	the
public	public	public
allegations	alleg	allegation
and	and	and
had	had	had
begun	begun	begun
an	an	an
investigation	investig	investigation
.	.	.
The	the	The
panel	panel	panel
can	can	can
recommend	recommend	recommend
punishments	punish	punishment
such	such	such
as	as	a
a	a	a
reprimand	reprimand	reprimand
,	,	,
censure	censur	censure
or	or	or
expulsion	expuls	expulsion
,	,	,
but	but	but
the	the	the
final	final	final
punishment	punish	punishment
is	is	is
determined	determin	determined
by	by	by
a	a	a
vote	vote	vote
in	in	in
the	the	the
full	full	full
House	hous	House
.	.	.
No	no	No
member	member	member
of	of	of
Congress	congress	Congress
has	has	ha
ever	ever	ever
been	been	been
expelled	expel	expelled
for	for	for
sexual	sexual	sexual
misconduct	misconduct	misconduct
.	.	.
House	hous	House
Democratic	democrat	Democratic
leader	leader	leader
Nancy	nanci	Nancy
Pelosi	pelosi	Pelosi
had	had	had
called	call	called
for	for	for
the	the	the
panel	panel	panel
to	to	to
open	open	open
a	a	a
probe	probe	probe
of	of	of
Conyers	conyer	Conyers
.	.	.
Any	ani	Any
credible	credibl	credible
allegation	alleg	allegation
of	of	of
sexual	sexual	sexual
harassment	harass	harassment
must	must	must
be	be	be
investigated	investig	investigated
by	by	by
the	the	the
Ethics	ethic	Ethics
Committee	committe	Committee
,	,	,
she	she	she
said	said	said
in	in	in
a	a	a
statement	statement	statement
.	.	.
First	first	First
elected	elect	elected
in	in	in
1964	1964	1964
,	,	,
Conyers	conyer	Conyers
is	is	is
the	the	the
longest	longest	longest
serving	serv	serving
member	member	member
of	of	of
the	the	the
House	hous	House
and	and	and
a	a	a
founding	found	founding
member	member	member
of	of	of
the	the	the
Congressional	congression	Congressional
Black	black	Black
Caucus	caucus	Caucus
.	.	.
In	in	In
a	a	a
statement	statement	statement
,	,	,
the	the	the
chairman	chairman	chairman
of	of	of
the	the	the
caucus	caucus	caucus
,	,	,
Democratic	democrat	Democratic
Representative	repres	Representative
Cedric	cedric	Cedric
Richmond	richmond	Richmond
,	,	,
called	call	called
the	the	the
allegations	alleg	allegation
very	veri	very
serious	serious	serious
and	and	and
disturbing	disturb	disturbing
and	and	and
urged	urg	urged
Conyers	conyer	Conyers
to	to	to
cooperate	cooper	cooperate
fully	fulli	fully
with	with	with
any	ani	any
and	and	and
all	all	all
investigations	investig	investigation
into	into	into
this	this	this
matter	matter	matter
.	.	.
U	u	U
.	.	.
S	s	S
.	.	.
Representative	repres	Representative
Jackie	jacki	Jackie
Speier	speier	Speier
,	,	,
a	a	a
Democrat	democrat	Democrat
who	who	who
has	has	ha
led	led	led
the	the	the
push	push	push
in	in	in
the	the	the
House	hous	House
to	to	to
revise	revis	revise
policies	polici	policy
on	on	on
sexual	sexual	sexual
harassment	harass	harassment
complaints	complaint	complaint
,	,	,
called	call	called
for	for	for
an	an	an
investigation	investig	investigation
.	.	.
The	the	The
allegations	alleg	allegation
of	of	of
sexual	sexual	sexual
harassment	harass	harassment
and	and	and
misuse	misus	misuse
of	of	of
congressional	congression	congressional
funds	fund	fund
against	against	against
Congressman	congressman	Congressman
Conyers	conyer	Conyers
are	are	are
serious	serious	serious
require	requir	require
an	an	an
immediate	immedi	immediate
Ethics	ethic	Ethics
investigation	investig	investigation
,	,	,
she	she	she
said	said	said
in	in	in
a	a	a
statement	statement	statement
.	.	.
House	hous	House
Speaker	speaker	Speaker
Paul	paul	Paul
Ryan	ryan	Ryan
issued	issu	issued
a	a	a
statement	statement	statement
earlier	earlier	earlier
calling	call	calling
the	the	the
latest	latest	latest
news	news	news
report	report	report
extremely	extrem	extremely
troubling	troubl	troubling
.	.	.
