Token	Stem	Lemma
ZURICH	zurich	ZURICH
Reuters	reuter	Reuters
Swiss	swiss	Swiss
police	polic	police
declared	declar	declared
the	the	the
U	u	U
S	s	S
consular	consular	consular
office	offic	office
building	build	building
in	in	in
Zurich	zurich	Zurich
as	as	a
safe	safe	safe
saying	say	saying
a	a	a
suspicious	suspici	suspicious
object	object	object
discovered	discov	discovered
on	on	on
Monday	monday	Monday
morning	morn	morning
that	that	that
had	had	had
prompted	prompt	prompted
a	a	a
brief	brief	brief
evacuation	evacu	evacuation
of	of	of
two	two	two
buildings	build	building
was	was	wa
found	found	found
to	to	to
be	be	be
harmless	harmless	harmless
A	a	A
street	street	street
blockade	blockad	blockade
was	was	wa
lifted	lift	lifted
and	and	and
people	peopl	people
were	were	were
allowed	allow	allowed
to	to	to
re	re	re
-enter	-enter	-enter
the	the	the
buildings	build	building
Zurich	zurich	Zurich
municipal	municip	municipal
police	polic	police
said	said	said
