Token	Stem	Lemma
COLUMBIA	columbia	COLUMBIA
S	s	S
C	c	C
Reuters	reuter	Reuters
Riding	ride	Riding
high	high	high
after	after	after
a	a	a
landslide	landslid	landslide
victory	victori	victory
in	in	in
Saturday	saturday	Saturday
s	s	s
South	south	South
Carolina	carolina	Carolina
primary	primari	primary
Democratic	democrat	Democratic
front	front	front
-runner	-runner	-runner
Hillary	hillari	Hillary
Clinton	clinton	Clinton
has	has	ha
set	set	set
sights	sight	sight
on	on	on
a	a	a
possible	possibl	possible
face	face	face
-off	-off	-off
in	in	in
the	the	the
Nov	nov	Nov
8	8	8
presidential	presidenti	presidential
election	elect	election
with	with	with
Donald	donald	Donald
Trump	trump	Trump
the	the	the
favorite	favorit	favorite
for	for	for
the	the	the
Republican	republican	Republican
nomination	nomin	nomination
Despite	despit	Despite
what	what	what
you	you	you
hear	hear	hear
we	we	we
don	don	don
t	t	t
need	need	need
to	to	to
make	make	make
America	america	America
great	great	great
again	again	again
America	america	America
has	has	ha
never	never	never
stopped	stop	stopped
being	be	being
great	great	great
she	she	she
told	told	told
supporters	support	supporter
in	in	in
her	her	her
victory	victori	victory
speech	speech	speech
in	in	in
South	south	South
Carolina	carolina	Carolina
declining	declin	declining
to	to	to
mention	mention	mention
Trump	trump	Trump
by	by	by
name	name	name
but	but	but
taking	take	taking
a	a	a
jab	jab	jab
at	at	at
his	his	his
campaign	campaign	campaign
slogan	slogan	slogan
Make	make	Make
America	america	America
Great	great	Great
Again	again	Again
Clinton	clinton	Clinton
said	said	said
she	she	she
was	was	wa
not	not	not
taking	take	taking
anything	anyth	anything
for	for	for
granted	grant	granted
after	after	after
crushing	crush	crushing
Democratic	democrat	Democratic
rival	rival	rival
Bernie	berni	Bernie
Sanders	sander	Sanders
on	on	on
Saturday	saturday	Saturday
by	by	by
48	48	48
percentage	percentag	percentage
points	point	point
likely	like	likely
setting	set	setting
herself	herself	herself
up	up	up
for	for	for
a	a	a
good	good	good
Super	super	Super
Tuesday	tuesday	Tuesday
night	night	night
on	on	on
March	march	March
1	1	1
a	a	a
key	key	key
date	date	date
in	in	in
the	the	the
nomination	nomin	nomination
battle	battl	battle
But	but	But
if	if	if
Clinton	clinton	Clinton
and	and	and
Trump	trump	Trump
win	win	win
big	big	big
on	on	on
Tuesday	tuesday	Tuesday
as	as	a
opinion	opinion	opinion
polls	poll	poll
suggest	suggest	suggest
the	the	the
chance	chanc	chance
of	of	of
a	a	a
general	general	general
election	elect	election
matchup	matchup	matchup
between	between	between
them	them	them
increases	increas	increase
adding	ad	adding
another	anoth	another
twist	twist	twist
to	to	to
a	a	a
presidential	presidenti	presidential
campaign	campaign	campaign
that	that	that
has	has	ha
defied	defi	defied
convention	convent	convention
as	as	a
U	u	U
S	s	S
voters	voter	voter
vent	vent	vent
frustration	frustrat	frustration
over	over	over
economic	econom	economic
uncertainty	uncertainti	uncertainty
illegal	illeg	illegal
immigration	immigr	immigration
and	and	and
national	nation	national
security	secur	security
threats	threat	threat
Some	some	Some
Clinton	clinton	Clinton
backers	backer	backer
emboldened	embolden	emboldened
by	by	by
the	the	the
heightened	heighten	heightened
chance	chanc	chance
of	of	of
a	a	a
Trump	trump	Trump
nomination	nomin	nomination
have	have	have
reaffirmed	reaffirm	reaffirmed
their	their	their
support	support	support
for	for	for
the	the	the
former	former	former
secretary	secretari	secretary
of	of	of
state	state	state
saying	say	saying
that	that	that
it	it	it
is	is	is
she	she	she
not	not	not
Sanders	sander	Sanders
who	who	who
is	is	is
best	best	best
equipped	equip	equipped
to	to	to
take	take	take
down	down	down
Trump	trump	Trump
in	in	in
a	a	a
head	head	head
-to	-to	-to
-head	-head	-head
showdown	showdown	showdown
in	in	in
November	novemb	November
Rosilyne	rosilyn	Rosilyne
Scott	scott	Scott
58	58	58
of	of	of
Texas	texa	Texas
cast	cast	cast
her	her	her
vote	vote	vote
early	earli	early
for	for	for
Clinton	clinton	Clinton
ahead	ahead	ahead
of	of	of
Texas	texa	Texas
s	s	s
upcoming	upcom	upcoming
Tuesday	tuesday	Tuesday
nominating	nomin	nominating
contest	contest	contest
calling	call	calling
the	the	the
prospect	prospect	prospect
of	of	of
a	a	a
Trump	trump	Trump
presidency	presid	presidency
frightening	frighten	frightening
I	i	I
just	just	just
think	think	think
she	she	she
has	has	ha
more	more	more
support	support	support
and	and	and
she	she	she
s	s	s
been	been	been
doing	do	doing
it	it	it
a	a	a
lot	lot	lot
longer	longer	longer
she	she	she
said	said	said
If	if	If
you	you	you
get	get	get
someone	someon	someone
like	like	like
Donald	donald	Donald
Trump	trump	Trump
in	in	in
I	i	I
don	don	don
t	t	t
know	know	know
I	i	I
think	think	think
he	he	he
s	s	s
a	a	a
joke	joke	joke
a	a	a
bigot	bigot	bigot
a	a	a
racist	racist	racist
Amid	amid	Amid
Clinton	clinton	Clinton
s	s	s
renewed	renew	renewed
momentum	momentum	momentum
against	against	against
Sanders	sander	Sanders
a	a	a
U	u	U
S	s	S
senator	senat	senator
from	from	from
Vermont	vermont	Vermont
donors	donor	donor
have	have	have
also	also	also
found	found	found
resolve	resolv	resolve
One	one	One
Clinton	clinton	Clinton
fundraiser	fundrais	fundraiser
in	in	in
California	california	California
said	said	said
her	her	her
recent	recent	recent
victories	victori	victory
