WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
U	u	U
.	.	.
S	s	S
.	.	.
Vice	vice	Vice
President	presid	President
Mike	mike	Mike
Pence	penc	Pence
used	use	used
a	a	a
private	privat	private
email	email	email
account	account	account
to	to	to
conduct	conduct	conduct
public	public	public
business	busi	business
as	as	a
governor	governor	governor
of	of	of
Indiana	indiana	Indiana
,	,	,
his	his	his
office	offic	office
said	said	said
in	in	in
a	a	a
statement	statement	statement
on	on	on
Thursday	thursday	Thursday
.	.	.
The	the	The
private	privat	private
email	email	email
account	account	account
was	was	wa
first	first	first
reported	report	reported
by	by	by
the	the	the
Indianapolis	indianapoli	Indianapolis
Star	star	Star
,	,	,
which	which	which
said	said	said
Pence	penc	Pence
used	use	used
it	it	it
at	at	at
times	time	time
to	to	to
discuss	discuss	discus
sensitive	sensit	sensitive
matters	matter	matter
and	and	and
homeland	homeland	homeland
security	secur	security
issues	issu	issue
.	.	.
The	the	The
account	account	account
was	was	wa
hacked	hack	hacked
last	last	last
summer	summer	summer
,	,	,
the	the	the
newspaper	newspap	newspaper
added	ad	added
.	.	.
During	dure	During
the	the	the
2016	2016	2016
presidential	presidenti	presidential
campaign	campaign	campaign
,	,	,
Pence	penc	Pence
criticized	critic	criticized
Democratic	democrat	Democratic
nominee	nomine	nominee
Hillary	hillari	Hillary
Clinton	clinton	Clinton
s	s	s
use	use	use
of	of	of
a	a	a
private	privat	private
email	email	email
server	server	server
while	while	while
she	she	she
was	was	wa
U	u	U
.	.	.
S	s	S
.	.	.
secretary	secretari	secretary
of	of	of
state	state	state
,	,	,
saying	say	saying
it	it	it
endangered	endang	endangered
national	nation	national
security	secur	security
.	.	.
Similar	similar	Similar
to	to	to
previous	previous	previous
governors	governor	governor
,	,	,
during	dure	during
his	his	his
time	time	time
as	as	a
Governor	governor	Governor
of	of	of
Indiana	indiana	Indiana
,	,	,
Mike	mike	Mike
Pence	penc	Pence
maintained	maintain	maintained
a	a	a
state	state	state
email	email	email
account	account	account
and	and	and
a	a	a
personal	person	personal
email	email	email
account	account	account
,	,	,
Pence	penc	Pence
s	s	s
office	offic	office
said	said	said
in	in	in
a	a	a
statement	statement	statement
.	.	.
Indiana	indiana	Indiana
law	law	law
does	doe	doe
not	not	not
prohibit	prohibit	prohibit
public	public	public
officials	offici	official
from	from	from
using	use	using
personal	person	personal
email	email	email
accounts	account	account
,	,	,
the	the	the
Star	star	Star
said	said	said
.	.	.
After	after	After
Pence	penc	Pence
was	was	wa
hacked	hack	hacked
in	in	in
June	june	June
by	by	by
a	a	a
scammer	scammer	scammer
who	who	who
sent	sent	sent
a	a	a
plea	plea	plea
for	for	for
money	money	money
to	to	to
his	his	his
email	email	email
contacts	contact	contact
,	,	,
the	the	the
governor	governor	governor
set	set	set
up	up	up
a	a	a
new	new	new
AOL	aol	AOL
account	account	account
,	,	,
the	the	the
Star	star	Star
reported	report	reported
.	.	.
Pence	penc	Pence
was	was	wa
chosen	chosen	chosen
by	by	by
then	then	then
-Republican	-republican	-Republican
candidate	candid	candidate
Donald	donald	Donald
Trump	trump	Trump
as	as	a
his	his	his
running	run	running
mate	mate	mate
in	in	in
July	juli	July
.	.	.
Indiana	indiana	Indiana
law	law	law
requires	requir	requires
all	all	all
records	record	record
dealing	deal	dealing
with	with	with
state	state	state
business	busi	business
to	to	to
be	be	be
retained	retain	retained
and	and	and
available	avail	available
for	for	for
public	public	public
information	inform	information
requests	request	request
,	,	,
the	the	the
Star	star	Star
reported	report	reported
.	.	.
Pence	penc	Pence
s	s	s
office	offic	office
said	said	said
in	in	in
the	the	the
statement	statement	statement
that	that	that
he	he	he
directed	direct	directed
outside	outsid	outside
counsel	counsel	counsel
to	to	to
review	review	review
all	all	all
of	of	of
his	his	his
communications	communic	communication
as	as	a
Indiana	indiana	Indiana
governor	governor	governor
to	to	to
ensure	ensur	ensure
that	that	that
state	state	state
-related	-relat	-related
emails	email	email
were	were	were
being	be	being
transferred	transfer	transferred
and	and	and
properly	proper	properly
archived	archiv	archived
by	by	by
the	the	the
state	state	state
.	.	.
