Token	Stem	Lemma
TOKYO	tokyo	TOKYO
Reuters	reuter	Reuters
Japanese	japanes	Japanese
Deputy	deputi	Deputy
Prime	prime	Prime
Minister	minist	Minister
Taro	taro	Taro
Aso	aso	Aso
on	on	on
Wednesday	wednesday	Wednesday
retracted	retract	retracted
a	a	a
remark	remark	remark
to	to	to
lawmakers	lawmak	lawmaker
of	of	of
his	his	his
faction	faction	faction
in	in	in
the	the	the
ruling	rule	ruling
Liberal	liber	Liberal
Democratic	democrat	Democratic
Party	parti	Party
that	that	that
could	could	could
be	be	be
interpreted	interpret	interpreted
as	as	a
a	a	a
defense	defens	defense
of	of	of
Adolf	adolf	Adolf
Hitler	hitler	Hitler
s	s	s
motive	motiv	motive
for	for	for
genocide	genocid	genocide
during	dure	during
World	world	World
War	war	War
Two	two	Two
Tuesday	tuesday	Tuesday
s	s	s
comment	comment	comment
by	by	by
Aso	aso	Aso
who	who	who
also	also	also
serves	serv	serf
as	as	a
finance	financ	finance
minister	minist	minister
drew	drew	drew
criticism	critic	criticism
from	from	from
a	a	a
U	u	U
S	s	S
-based	-base	-based
Jewish	jewish	Jewish
group	group	group
The	the	The
incident	incid	incident
followed	follow	followed
a	a	a
rare	rare	rare
June	june	June
apology	apolog	apology
by	by	by
Japan	japan	Japan
s	s	s
central	central	central
bank	bank	bank
over	over	over
a	a	a
board	board	board
member	member	member
s	s	s
praise	prais	praise
for	for	for
Hitler	hitler	Hitler
s	s	s
economic	econom	economic
policies	polici	policy
It	it	It
is	is	is
clear	clear	clear
from	from	from
my	my	my
overall	overal	overall
remarks	remark	remark
that	that	that
I	i	I
regard	regard	regard
Hitler	hitler	Hitler
in	in	in
extremely	extrem	extremely
negative	negat	negative
terms	term	term
and	and	and
it	it	it
s	s	s
clear	clear	clear
that	that	that
his	his	his
motives	motiv	motif
were	were	were
also	also	also
wrong	wrong	wrong
Aso	aso	Aso
said	said	said
in	in	in
a	a	a
statement	statement	statement
Aso	aso	Aso
said	said	said
he	he	he
wanted	want	wanted
to	to	to
stress	stress	stress
the	the	the
importance	import	importance
of	of	of
delivering	deliv	delivering
results	result	result
but	but	but
not	not	not
defend	defend	defend
Hitler	hitler	Hitler
It	it	It
was	was	wa
inappropriate	inappropri	inappropriate
that	that	that
I	i	I
cited	cite	cited
Hitler	hitler	Hitler
as	as	a
an	an	an
example	exampl	example
and	and	and
I	i	I
would	would	would
like	like	like
to	to	to
retract	retract	retract
that	that	that
Aso	aso	Aso
is	is	is
no	no	no
stranger	stranger	stranger
to	to	to
gaffes	gaff	gaffe
having	have	having
retracted	retract	retracted
a	a	a
comment	comment	comment
in	in	in
