Reuters	reuter	Reuters
-	-	-
A	a	A
U	u	U
.	.	.
S	s	S
.	.	.
appeals	appeal	appeal
court	court	court
on	on	on
Wednesday	wednesday	Wednesday
suspended	suspend	suspended
a	a	a
July	juli	July
19	19	19
ruling	rule	ruling
by	by	by
a	a	a
federal	feder	federal
judge	judg	judge
that	that	that
struck	struck	struck
down	down	down
parts	part	part
of	of	of
Wisconsin	wisconsin	Wisconsin
s	s	s
voter	voter	voter
ID	id	ID
law	law	law
,	,	,
the	the	the
Department	depart	Department
of	of	of
Justice	justic	Justice
said	said	said
.	.	.

Under	under	Under
the	the	the
ruling	rule	ruling
by	by	by
U	u	U
.	.	.
S	s	S
.	.	.
District	district	District
Judge	judg	Judge
Lynn	lynn	Lynn
Adelman	adelman	Adelman
,	,	,
Wisconsin	wisconsin	Wisconsin
voters	voter	voter
who	who	who
did	did	did
not	not	not
have	have	have
photo	photo	photo
identification	identif	identification
would	would	would
have	have	have
been	been	been
able	abl	able
to	to	to
vote	vote	vote
in	in	in
the	the	the
Nov	nov	Nov
.	.	.

8	8	8
presidential	presidenti	presidential
election	elect	election
.	.	.

A	a	A
Justice	justic	Justice
Department	depart	Department
statement	statement	statement
said	said	said
that	that	that
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
Court	court	Court
of	of	of
Appeals	appeal	Appeals
for	for	for
the	the	the
7th	7th	7th
Circuit	circuit	Circuit
issued	issu	issued
a	a	a
stay	stay	stay
concluding	conclud	concluding
both	both	both
that	that	that
the	the	the
district	district	district
court	court	court
s	s	s
decision	decis	decision
is	is	is
likely	like	likely
to	to	to
be	be	be
reversed	revers	reversed
on	on	on
appeal	appeal	appeal
and	and	and
that	that	that
disruption	disrupt	disruption
of	of	of
the	the	the
state	state	state
s	s	s
electoral	elector	electoral
system	system	system
in	in	in
the	the	the
interim	interim	interim
will	will	will
cause	caus	cause
irreparable	irrepar	irreparable
injury	injuri	injury
.	.	.
Wisconsin	wisconsin	Wisconsin
is	is	is
one	one	one
of	of	of
several	sever	several
Republican	republican	Republican
-led	-led	-led
states	state	state
that	that	that
have	have	have
passed	pass	passed
voter	voter	voter
ID	id	ID
laws	law	law
in	in	in
recent	recent	recent
years	year	year
amid	amid	amid
fear	fear	fear
of	of	of
fraudulent	fraudul	fraudulent
voting	vote	voting
by	by	by
illegal	illeg	illegal
immigrants	immigr	immigrant
and	and	and
others	other	others
.	.	.

The	the	The
nine	nine	nine
states	state	state
with	with	with
the	the	the
strictest	strictest	strictest
laws	law	law
,	,	,
insisting	insist	insisting
on	on	on
state	state	state
-issued	-issu	-issued
photo	photo	photo
identification	identif	identification
for	for	for
voters	voter	voter
,	,	,
include	includ	include
Texas	texa	Texas
,	,	,
Virginia	virginia	Virginia
,	,	,
Indiana	indiana	Indiana
and	and	and
Georgia	georgia	Georgia
.	.	.

Republicans	republican	Republicans
say	say	say
voter	voter	voter
ID	id	ID
laws	law	law
are	are	are
needed	need	needed
to	to	to
prevent	prevent	prevent
voter	voter	voter
fraud	fraud	fraud
.	.	.

But	but	But
Democrats	democrat	Democrats
say	say	say
the	the	the
laws	law	law
are	are	are
really	realli	really
intended	intend	intended
to	to	to
make	make	make
it	it	it
more	more	more
difficult	difficult	difficult
for	for	for
poor	poor	poor
African	african	African
-Americans	-american	-Americans
and	and	and
Latinos	latino	Latinos
,	,	,
who	who	who
skew	skew	skew
Democratic	democrat	Democratic
in	in	in
their	their	their
politics	polit	politics
,	,	,
to	to	to
vote	vote	vote
.	.	.

Wisconsin	wisconsin	Wisconsin
Governor	governor	Governor
Scott	scott	Scott
Walker	walker	Walker
,	,	,
a	a	a
Republican	republican	Republican
,	,	,
called	call	called
Wednesday	wednesday	Wednesday
s	s	s
appeals	appeal	appeal
court	court	court
decision	decis	decision
a	a	a
step	step	step
in	in	in
the	the	the
right	right	right
direction	direct	direction
.	.	.
Voters	voter	Voters
in	in	in
Wisconsin	wisconsin	Wisconsin
support	support	support
voter	voter	voter
ID	id	ID
,	,	,
and	and	and
our	our	our
administration	administr	administration
will	will	will
continue	continu	continue
to	to	to
work	work	work
to	to	to
make	make	make
it	it	it
easy	easi	easy
to	to	to
vote	vote	vote
and	and	and
hard	hard	hard
to	to	to
cheat	cheat	cheat
,	,	,
Walker	walker	Walker
said	said	said
in	in	in
a	a	a
statement	statement	statement
.	.	.

In	in	In
a	a	a
separate	separ	separate
but	but	but
related	relat	related
case	case	case
,	,	,
another	anoth	another
federal	feder	federal
judge	judg	judge
on	on	on
July	juli	July
29	29	29
struck	struck	struck
down	down	down
a	a	a
string	string	string
of	of	of
Wisconsin	wisconsin	Wisconsin
voting	vote	voting
restrictions	restrict	restriction
passed	pass	passed
by	by	by
the	the	the
Republican	republican	Republican
-led	-led	-led
legislature	legislatur	legislature
and	and	and
ordered	order	ordered
the	the	the
state	state	state
to	to	to
revamp	revamp	revamp
its	it	it
voter	voter	voter
identification	identif	identification
rules	rule	rule
,	,	,
finding	find	finding
that	that	that
they	they	they
disenfranchised	disenfranchis	disenfranchised
minority	minor	minority
voters	voter	voter
.	.	.

U	u	U
.	.	.
S	s	S
.	.	.
District	district	District
Judge	judg	Judge
James	jame	James
Peterson	peterson	Peterson
,	,	,
ruling	rule	ruling
in	in	in
a	a	a
legal	legal	legal
challenge	challeng	challenge
to	to	to
the	the	the
laws	law	law
by	by	by
two	two	two
liberal	liber	liberal
groups	group	group
,	,	,
said	said	said
he	he	he
could	could	could
not	not	not
overturn	overturn	overturn
the	the	the
entire	entir	entire
voter	voter	voter
ID	id	ID
law	law	law
because	becaus	because
a	a	a
federal	feder	federal
appeals	appeal	appeal
court	court	court
had	had	had
already	alreadi	already
found	found	found
such	such	such
restrictions	restrict	restriction
to	to	to
be	be	be
constitutional	constitut	constitutional
.	.	.

