WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
While	while	While
he	he	he
has	has	ha
swallowed	swallow	swallowed
a	a	a
big	big	big
budget	budget	budget
cut	cut	cut
,	,	,
had	had	had
his	his	his
chosen	chosen	chosen
deputy	deputi	deputy
vetoed	veto	vetoed
,	,	,
and	and	and
been	been	been
dismissed	dismiss	dismissed
as	as	a
invisible	invis	invisible
in	in	in
his	his	his
own	own	own
building	build	building
,	,	,
Secretary	secretari	Secretary
of	of	of
State	state	State
Rex	rex	Rex
Tillerson	tillerson	Tillerson
is	is	is
playing	play	playing
a	a	a
patient	patient	patient
game	game	game
to	to	to
gain	gain	gain
influence	influenc	influence
by	by	by
avoiding	avoid	avoiding
public	public	public
conflicts	conflict	conflict
with	with	with
the	the	the
White	white	White
House	hous	House
,	,	,
six	six	six
current	current	current
and	and	and
former	former	former
U	u	U
.	.	.
S	s	S
.	.	.
officials	offici	official
said	said	said
on	on	on
Thursday	thursday	Thursday
.	.	.
The	the	The
former	former	former
Exxon	exxon	Exxon
Mobil	mobil	Mobil
Corp	corp	Corp
CEO	ceo	CEO
faces	face	face
multiple	multipl	multiple
challenges	challeng	challenge
in	in	in
his	his	his
unfamiliar	unfamiliar	unfamiliar
role	role	role
as	as	a
chief	chief	chief
U	u	U
.	.	.
S	s	S
.	.	.
diplomat	diplomat	diplomat
,	,	,
including	includ	including
a	a	a
boss	boss	bos
in	in	in
U	u	U
.	.	.
S	s	S
.	.	.
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
who	who	who
makes	make	make
unpredictable	unpredict	unpredictable
policy	polici	policy
pronouncements	pronounc	pronouncement
and	and	and
does	doe	doe
not	not	not
take	take	take
kindly	kind	kindly
to	to	to
criticism	critic	criticism
or	or	or
contradiction	contradict	contradiction
,	,	,
said	said	said
four	four	four
current	current	current
officials	offici	official
.	.	.
Relations	relat	Relations
between	between	between
U	u	U
.	.	.
S	s	S
.	.	.
presidents	presid	president
and	and	and
their	their	their
chief	chief	chief
diplomats	diplomat	diplomat
have	have	have
varied	vari	varied
widely	wide	widely
in	in	in
history	histori	history
,	,	,
but	but	but
those	those	those
between	between	between
Trump	trump	Trump
and	and	and
Tillerson	tillerson	Tillerson
are	are	are
especially	especi	especially
important	import	important
because	becaus	because
of	of	of
potential	potenti	potential
conflicts	conflict	conflict
between	between	between
the	the	the
unsettled	unsettl	unsettled
state	state	state
of	of	of
the	the	the
world	world	world
and	and	and
Trump	trump	Trump
s	s	s
America	america	America
First	first	First
agenda	agenda	agenda
,	,	,
two	two	two
of	of	of
the	the	the
officials	offici	official
said	said	said
.	.	.
As	as	As
a	a	a
result	result	result
,	,	,
they	they	they
said	said	said
,	,	,
speaking	speak	speaking
on	on	on
the	the	the
condition	condit	condition
of	of	of
anonymity	anonym	anonymity
,	,	,
Tillerson	tillerson	Tillerson
is	is	is
trying	tri	trying
to	to	to
keep	keep	keep
a	a	a
low	low	low
profile	profil	profile
,	,	,
which	which	which
is	is	is
his	his	his
natural	natur	natural
instinct	instinct	instinct
,	,	,
and	and	and
seeking	seek	seeking
a	a	a
way	way	way
to	to	to
make	make	make
his	his	his
case	case	case
on	on	on
foreign	foreign	foreign
policy	polici	policy
without	without	without
being	be	being
drawn	drawn	drawn
into	into	into
losing	lose	losing
battles	battl	battle
.	.	.
One	one	One
case	case	case
in	in	in
point	point	point
is	is	is
Thursday	thursday	Thursday
s	s	s
White	white	White
House	hous	House
proposal	propos	proposal
to	to	to
cut	cut	cut
spending	spend	spending
on	on	on
U	u	U
.	.	.
S	s	S
.	.	.
diplomacy	diplomaci	diplomacy
and	and	and
foreign	foreign	foreign
aid	aid	aid
by	by	by
some	some	some
28	28	28
percent	percent	percent
,	,	,
a	a	a
sign	sign	sign
that	that	that
the	the	the
State	state	State
Department	depart	Department
and	and	and
U	u	U
.	.	.
S	s	S
.	.	.
Agency	agenc	Agency
for	for	for
International	intern	International
Development	develop	Development
are	are	are
not	not	not
Trump	trump	Trump
priorities	prioriti	priority
.	.	.
On	on	On
Thursday	thursday	Thursday
in	in	in
Tokyo	tokyo	Tokyo
,	,	,
Tillerson	tillerson	Tillerson
said	said	said
the	the	the
State	state	State
Department	depart	Department
s	s	s
current	current	current
spending	spend	spending
is	is	is
simply	simpli	simply
not	not	not
sustainable	sustain	sustainable
,	,	,
and	and	and
accepted	accept	accepted
the	the	the
challenge	challeng	challenge
Trump	trump	Trump
had	had	had
given	given	given
in	in	in
proposing	propos	proposing
to	to	to
cut	cut	cut
more	more	more
than	than	than
a	a	a
quarter	quarter	quarter
of	of	of
his	his	his
agency	agenc	agency
s	s	s
budget	budget	budget
.	.	.
He	he	He
is	is	is
making	make	making
a	a	a
very	veri	very
sensible	sensibl	sensible
calculation	calcul	calculation
,	,	,
said	said	said
a	a	a
former	former	former
U	u	U
.	.	.
S	s	S
.	.	.
official	offici	official
,	,	,
noting	note	noting
that	that	that
Congress	congress	Congress
,	,	,
not	not	not
the	the	the
president	presid	president
,	,	,
holds	hold	hold
the	the	the
purse	purs	purse
strings	string	string
.	.	.
You	you	You
state	state	state
your	your	your
loyalty	loyalti	loyalty
to	to	to
the	the	the
president	presid	president
,	,	,
and	and	and
then	then	then
you	you	you
know	know	know
that	that	that
you	you	you
will	will	will
not	not	not
actually	actual	actually
have	have	have
to	to	to
live	live	live
with	with	with
the	the	the
president	presid	president
s	s	s
budget	budget	budget
.	.	.
NO	no	NO
WAY	way	WAY
TO	to	TO
WIN	win	WIN
HEAD	head	HEAD
-TO-HEAD	-to-head	-TO-HEAD
BATTLES	battl	BATTLES
Two	two	Two
current	current	current
and	and	and
former	former	former
officials	offici	official
said	said	said
Tillerson	tillerson	Tillerson
is	is	is
no	no	no
stranger	stranger	stranger
to	to	to
cost	cost	cost
cuts	cut	cut
,	,	,
having	have	having
lived	live	lived
through	through	through
waves	wave	wave
of	of	of
them	them	them
at	at	at
Exxon	exxon	Exxon
,	,	,
and	and	and
they	they	they
suggested	suggest	suggested
that	that	that
he	he	he
had	had	had
convinced	convinc	convinced
the	the	the
White	white	White
House	hous	House
to	to	to
allow	allow	allow
him	him	him
to	to	to
make	make	make
many	mani	many
of	of	of
the	the	the
cuts	cut	cut
himself	himself	himself
.	.	.
Tillerson	tillerson	Tillerson
isn	isn	isn
t	t	t
opposed	oppos	opposed
to	to	to
cutting	cut	cutting
the	the	the
budget	budget	budget
at	at	at
all	all	all
,	,	,
but	but	but
he	he	he
figured	figur	figured
out	out	out
that	that	that
he	he	he
couldn	couldn	couldn
t	t	t
win	win	win
head	head	head
-to-head	-to-head	-to-head
battles	battl	battle
with	with	with
the	the	the
president	presid	president
and	and	and
the	the	the
people	peopl	people
close	close	close
to	to	to
him	him	him
,	,	,
so	so	so
he	he	he
s	s	s
pursuing	pursu	pursuing
a	a	a
different	differ	different
strategy	strategi	strategy
,	,	,
arguing	argu	arguing
that	that	that
he	he	he
can	can	can
t	t	t
make	make	make
wise	wise	wise
decisions	decis	decision
about	about	about
what	what	what
to	to	to
cut	cut	cut
until	until	until
he	he	he
s	s	s
more	more	more
familiar	familiar	familiar
with	with	with
his	his	his
department	depart	department
and	and	and
its	it	it
budget	budget	budget
,	,	,
said	said	said
one	one	one
veteran	veteran	veteran
State	state	State
Department	depart	Department
official	offici	official
.	.	.
Michael	michael	Michael
Anton	anton	Anton
,	,	,
a	a	a
National	nation	National
Security	secur	Security
Council	council	Council
spokesman	spokesman	spokesman
,	,	,
said	said	said
Tillerson	tillerson	Tillerson
is	is	is
held	held	held
in	in	in
high	high	high
regard	regard	regard
at	at	at
the	the	the
White	white	White
House	hous	House
.	.	.
President	presid	President
Trump	trump	Trump
has	has	ha
the	the	the
utmost	utmost	utmost
confidence	confid	confidence
in	in	in
the	the	the
Secretary	secretari	Secretary
of	of	of
State	state	State
and	and	and
looks	look	look
forward	forward	forward
to	to	to
Mr	mr	Mr
.	.	.
Tillerson	tillerson	Tillerson
implementing	implement	implementing
a	a	a
bold	bold	bold
agenda	agenda	agenda
to	to	to
revitalize	revit	revitalize
American	american	American
foreign	foreign	foreign
policy	polici	policy
,	,	,
Anton	anton	Anton
said	said	said
.	.	.
While	while	While
he	he	he
is	is	is
delaying	delay	delaying
some	some	some
of	of	of
the	the	the
drastic	drastic	drastic
cuts	cut	cut
the	the	the
White	white	White
House	hous	House
wanted	want	wanted
,	,	,
it	it	it
is	is	is
far	far	far
from	from	from
clear	clear	clear
that	that	that
Tillerson	tillerson	Tillerson
can	can	can
prevail	prevail	prevail
over	over	over
Trump	trump	Trump
aides	aid	aide
such	such	such
as	as	a
Steve	steve	Steve
Bannon	bannon	Bannon
who	who	who
want	want	want
to	to	to
dismantle	dismantl	dismantle
parts	part	part
of	of	of
the	the	the
federal	feder	federal
government	govern	government
and	and	and
limit	limit	limit
U	u	U
.	.	.
S	s	S
.	.	.
engagement	engag	engagement
with	with	with
the	the	the
world	world	world
,	,	,
said	said	said
three	three	three
of	of	of
the	the	the
current	current	current
and	and	and
former	former	former
officials	offici	official
.	.	.
The	the	The
White	white	White
House	hous	House
veto	veto	veto
of	of	of
Elliot	elliot	Elliot
Abrams	abram	Abrams
,	,	,
Tillerson	tillerson	Tillerson
s	s	s
choice	choic	choice
for	for	for
deputy	deputi	deputy
secretary	secretari	secretary
,	,	,
the	the	the
department	depart	department
s	s	s
second	second	second
-highest	-highest	-highest
post	post	post
,	,	,
drove	drove	drove
that	that	that
point	point	point
home	home	home
,	,	,
one	one	one
of	of	of
the	the	the
current	current	current
officials	offici	official
said	said	said
.	.	.
Despite	despit	Despite
that	that	that
defeat	defeat	defeat
,	,	,
a	a	a
White	white	White
House	hous	House
official	offici	official
said	said	said
Tillerson	tillerson	Tillerson
has	has	ha
good	good	good
access	access	access
to	to	to
the	the	the
president	presid	president
,	,	,
including	includ	including
multiple	multipl	multiple
lunches	lunch	lunch
,	,	,
dinners	dinner	dinner
and	and	and
meetings	meet	meeting
.	.	.
Tillerson	tillerson	Tillerson
dined	dine	dined
with	with	with
Trump	trump	Trump
on	on	on
Monday	monday	Monday
,	,	,
the	the	the
night	night	night
before	befor	before
he	he	he
flew	flew	flew
to	to	to
Asia	asia	Asia
.	.	.
Tillerson	tillerson	Tillerson
s	s	s
low	low	low
profile	profil	profile
-	-	-
he	he	he
held	held	held
his	his	his
first	first	first
news	news	news
conference	confer	conference
on	on	on
Thursday	thursday	Thursday
in	in	in
Tokyo	tokyo	Tokyo
seven	seven	seven
weeks	week	week
after	after	after
becoming	becom	becoming
secretary	secretari	secretary
of	of	of
state	state	state
-	-	-
has	has	ha
brought	brought	brought
criticism	critic	criticism
from	from	from
the	the	the
media	media	medium
and	and	and
many	mani	many
State	state	State
Department	depart	Department
officials	offici	official
that	that	that
he	he	he
remains	remain	remains
invisible	invis	invisible
and	and	and
has	has	ha
failed	fail	failed
to	to	to
cultivate	cultiv	cultivate
potential	potenti	potential
allies	alli	ally
in	in	in
Trump	trump	Trump
s	s	s
cabinet	cabinet	cabinet
and	and	and
on	on	on
Capitol	capitol	Capitol
Hill	hill	Hill
.	.	.
Chas	chas	Chas
Freeman	freeman	Freeman
,	,	,
a	a	a
retired	retir	retired
diplomat	diplomat	diplomat
who	who	who
served	serv	served
as	as	a
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
ambassador	ambassador	ambassador
to	to	to
Saudi	saudi	Saudi
Arabia	arabia	Arabia
and	and	and
as	as	a
the	the	the
lead	lead	lead
interpreter	interpret	interpreter
for	for	for
former	former	former
President	presid	President
Richard	richard	Richard
Nixon	nixon	Nixon
s	s	s
1972	1972	1972
visit	visit	visit
to	to	to
China	china	China
,	,	,
said	said	said
Tillerson	tillerson	Tillerson
s	s	s
low	low	low
-key	-key	-key
style	style	style
might	might	might
be	be	be
a	a	a
survival	surviv	survival
tactic	tactic	tactic
.	.	.
If	if	If
he	he	he
says	say	say
something	someth	something
,	,	,
he	he	he
runs	run	run
a	a	a
big	big	big
risk	risk	risk
of	of	of
getting	get	getting
crosswise	crosswis	crosswise
with	with	with
Trump	trump	Trump
,	,	,
Freeman	freeman	Freeman
said	said	said
.	.	.
This	this	This
may	may	may
be	be	be
a	a	a
Fabian	fabian	Fabian
strategy	strategi	strategy
,	,	,
referring	refer	referring
to	to	to
the	the	the
Roman	roman	Roman
statesman	statesman	statesman
Fabius	fabius	Fabius
who	who	who
defeated	defeat	defeated
the	the	the
Carthaginian	carthaginian	Carthaginian
general	general	general
Hannibal	hannib	Hannibal
by	by	by
avoiding	avoid	avoiding
frontal	frontal	frontal
conflict	conflict	conflict
.	.	.
