Token	Stem	Lemma
UNITED	unit	UNITED
NATIONS	nation	NATIONS
Reuters	reuter	Reuters
The	the	The
Syrian	syrian	Syrian
government	govern	government
of	of	of
Bashar	bashar	Bashar
al	al	al
-Assad	-assad	-Assad
is	is	is
to	to	to
blame	blame	blame
for	for	for
a	a	a
chemical	chemic	chemical
attack	attack	attack
on	on	on
the	the	the
opposition	opposit	opposition
-held	-held	-held
town	town	town
of	of	of
Khan	khan	Khan
Sheikhoun	sheikhoun	Sheikhoun
that	that	that
killed	kill	killed
dozens	dozen	dozen
of	of	of
people	peopl	people
last	last	last
April	april	April
according	accord	according
to	to	to
a	a	a
report	report	report
sent	sent	sent
to	to	to
the	the	the
United	unit	United
Nations	nation	Nations
Security	secur	Security
Council	council	Council
on	on	on
Thursday	thursday	Thursday
The	the	The
Syrian	syrian	Syrian
Arab	arab	Arab
Republic	republ	Republic
is	is	is
responsible	respons	responsible
for	for	for
the	the	the
release	releas	release
of	of	of
sarin	sarin	sarin
at	at	at
Khan	khan	Khan
Sheikhoun	sheikhoun	Sheikhoun
on	on	on
4	4	4
April	april	April
2017	2017	2017
the	the	the
report	report	report
from	from	from
the	the	the
U	u	U
N	n	N
and	and	and
the	the	the
Organization	organ	Organization
for	for	for
the	the	the
Prohibition	prohibit	Prohibition
of	of	of
Chemical	chemic	Chemical
Weapons	weapon	Weapons
Joint	joint	Joint
Investigative	investig	Investigative
Mechanism	mechan	Mechanism
JIM	jim	JIM
said	said	said
The	the	The
attack	attack	attack
prompted	prompt	prompted
a	a	a
U	u	U
S	s	S
missile	missil	missile
strike	strike	strike
against	against	against
a	a	a
Syrian	syrian	Syrian
air	air	air
base	base	base
which	which	which
Washington	washington	Washington
said	said	said
was	was	wa
used	use	used
to	to	to
launch	launch	launch
the	the	the
strike	strike	strike
Time	time	Time
and	and	and
again	again	again
we	we	we
see	see	see
independent	independ	independent
confirmation	confirm	confirmation
of	of	of
chemical	chemic	chemical
weapons	weapon	weapon
use	use	use
by	by	by
the	the	the
Assad	assad	Assad
regime	regim	regime
Nikki	nikki	Nikki
Haley	haley	Haley
the	the	the
United	unit	United
States	state	States
U	u	U
N	n	N
ambassador	ambassador	ambassador
said	said	said
in	in	in
a	a	a
statement	statement	statement
The	the	The
Security	secur	Security
Council	council	Council
must	must	must
send	send	send
a	a	a
clear	clear	clear
message	messag	message
that	that	that
the	the	the
use	use	use
of	of	of
chemical	chemic	chemical
weapons	weapon	weapon
by	by	by
anyone	anyon	anyone
will	will	will
not	not	not
be	be	be
tolerated	toler	tolerated
and	and	and
must	must	must
fully	fulli	fully
support	support	support
the	the	the
work	work	work
of	of	of
the	the	the
impartial	imparti	impartial
investigators	investig	investigator
The	the	The
report	report	report
also	also	also
said	said	said
ISIS	isi	ISIS
was	was	wa
to	to	to
blame	blame	blame
for	for	for
the	the	the
use	use	use
of	of	of
sulfur	sulfur	sulfur
mustard	mustard	mustard
in	in	in
the	the	the
Syrian	syrian	Syrian
town	town	town
of	of	of
Umm	umm	Umm
Hawsh	hawsh	Hawsh
on	on	on
Sept	sept	Sept
15	15	15
and	and	and
16	16	16
2016	2016	2016
The	the	The
JIM	jim	JIM
was	was	wa
