Reuters	reuter	Reuters
-	-	-
South	south	South
Dakota	dakota	Dakota
s	s	s
Republican	republican	Republican
Governor	governor	Governor
Dennis	denni	Dennis
Daugaard	daugaard	Daugaard
on	on	on
Friday	friday	Friday
vetoed	veto	vetoed
a	a	a
pair	pair	pair
of	of	of
bills	bill	bill
that	that	that
would	would	would
have	have	have
loosened	loosen	loosened
restrictions	restrict	restriction
on	on	on
carrying	carri	carrying
concealed	conceal	concealed
guns	gun	gun
in	in	in
the	the	the
state	state	state
,	,	,
after	after	after
saying	say	saying
current	current	current
laws	law	law
made	made	made
sense	sens	sense
and	and	and
were	were	were
adequate	adequ	adequate
.	.	.

One	one	One
measure	measur	measure
would	would	would
have	have	have
allowed	allow	allowed
carrying	carri	carrying
concealed	conceal	concealed
weapons	weapon	weapon
in	in	in
the	the	the
state	state	state
without	without	without
a	a	a
permit	permit	permit
.	.	.

The	the	The
second	second	second
proposed	propos	proposed
allowing	allow	allowing
carriers	carrier	carrier
of	of	of
an	an	an
enhanced	enhanc	enhanced
permit	permit	permit
to	to	to
carry	carri	carry
concealed	conceal	concealed
weapons	weapon	weapon
at	at	at
the	the	the
state	state	state
capitol	capitol	capitol
.	.	.

South	south	South
Dakota	dakota	Dakota
bars	bar	bar
convicted	convict	convicted
felons	felon	felon
and	and	and
those	those	those
convicted	convict	convicted
of	of	of
some	some	some
violent	violent	violent
or	or	or
drug	drug	drug
crimes	crime	crime
from	from	from
obtaining	obtain	obtaining
a	a	a
concealed	conceal	concealed
weapons	weapon	weapon
permit	permit	permit
.	.	.

Eleven	eleven	Eleven
U	u	U
.	.	.
S	s	S
.	.	.
states	state	state
allow	allow	allow
gun	gun	gun
owners	owner	owner
to	to	to
carry	carri	carry
concealed	conceal	concealed
weapons	weapon	weapon
without	without	without
a	a	a
permit	permit	permit
,	,	,
according	accord	according
to	to	to
the	the	the
Law	law	Law
Center	center	Center
to	to	to
Prevent	prevent	Prevent
Gun	gun	Gun
Violence	violenc	Violence
,	,	,
a	a	a
gun	gun	gun
-control	-control	-control
advocacy	advocaci	advocacy
group	group	group
.	.	.

Another	anoth	Another
39	39	39
,	,	,
including	includ	including
South	south	South
Dakota	dakota	Dakota
,	,	,
allow	allow	allow
concealed	conceal	concealed
carry	carri	carry
with	with	with
a	a	a
permit	permit	permit
.	.	.

In	in	In
a	a	a
letter	letter	letter
accompanying	accompani	accompanying
one	one	one
of	of	of
the	the	the
vetoes	veto	veto
,	,	,
Daugaard	daugaard	Daugaard
,	,	,
who	who	who
had	had	had
previously	previous	previously
pointed	point	pointed
to	to	to
his	his	his
own	own	own
membership	membership	membership
in	in	in
the	the	the
National	nation	National
Rifle	rifl	Rifle
Association	associ	Association
,	,	,
defended	defend	defended
the	the	the
state	state	state
s	s	s
existing	exist	existing
concealed	conceal	concealed
weapons	weapon	weapon
laws	law	law
as	as	a
reasonable	reason	reasonable
.	.	.

I	i	I
am	am	am
unaware	unawar	unaware
of	of	of
a	a	a
single	singl	single
instance	instanc	instance
in	in	in
which	which	which
a	a	a
person	person	person
who	who	who
could	could	could
lawfully	law	lawfully
possess	possess	posse
a	a	a
gun	gun	gun
was	was	wa
denied	deni	denied
a	a	a
permit	permit	permit
to	to	to
carry	carri	carry
a	a	a
concealed	conceal	concealed
pistol	pistol	pistol
,	,	,
Daugaard	daugaard	Daugaard
wrote	wrote	wrote
.	.	.

By	by	By
comparison	comparison	comparison
,	,	,
he	he	he
added	ad	added
,	,	,
two	two	two
counties	counti	county
in	in	in
the	the	the
state	state	state
have	have	have
turned	turn	turned
down	down	down
nearly	near	nearly
600	600	600
permit	permit	permit
applicants	applic	applicant
who	who	who
were	were	were
disqualified	disqualifi	disqualified
due	due	due
to	to	to
mental	mental	mental
illness	ill	illness
or	or	or
due	due	due
to	to	to
violent	violent	violent
or	or	or
drug	drug	drug
-related	-relat	-related
crimes	crime	crime
.	.	.
The	the	The
veto	veto	veto
echoed	echo	echoed
statements	statement	statement
Daugaard	daugaard	Daugaard
made	made	made
in	in	in
a	a	a
Feb	feb	Feb
.	.	.

11	11	11
editorial	editori	editorial
in	in	in
the	the	the
Rapid	rapid	Rapid
City	citi	City
Journal	journal	Journal
,	,	,
in	in	in
which	which	which
he	he	he
said	said	said
he	he	he
viewed	view	viewed
the	the	the
state	state	state
s	s	s
laws	law	law
as	as	a
effective	effect	effective
,	,	,
appropriate	appropri	appropriate
and	and	and
minimal	minim	minimal
.	.	.
Daugaard	daugaard	Daugaard
also	also	also
vetoed	veto	vetoed
a	a	a
similar	similar	similar
proposal	propos	proposal
loosening	loosen	loosening
concealed	conceal	concealed
-carry	-carri	-carry
standards	standard	standard
in	in	in
2012	2012	2012
.	.	.

Rep	rep	Rep
.	.	.

Lee	lee	Lee
Qualm	qualm	Qualm
,	,	,
who	who	who
sponsored	sponsor	sponsored
the	the	the
proposal	propos	proposal
relaxing	relax	relaxing
the	the	the
state	state	state
capitol	capitol	capitol
restrictions	restrict	restriction
,	,	,
called	call	called
the	the	the
vetoes	veto	veto
frustrating	frustrat	frustrating
,	,	,
and	and	and
said	said	said
in	in	in
a	a	a
phone	phone	phone
interview	interview	interview
on	on	on
Friday	friday	Friday
that	that	that
he	he	he
would	would	would
try	tri	try
to	to	to
override	overrid	override
them	them	them
when	when	when
the	the	the
legislature	legislatur	legislature
returns	return	return
from	from	from
recess	recess	recess
March	march	March
27	27	27
.	.	.

An	an	An
override	overrid	override
requires	requir	requires
a	a	a
two	two	two
-thirds	-third	-thirds
majority	major	majority
in	in	in
South	south	South
Dakota	dakota	Dakota
,	,	,
and	and	and
Qualm	qualm	Qualm
said	said	said
both	both	both
bills	bill	bill
were	were	were
only	onli	only
a	a	a
handful	hand	handful
of	of	of
votes	vote	vote
short	short	short
of	of	of
that	that	that
threshold	threshold	threshold
in	in	in
both	both	both
chambers	chamber	chamber
.	.	.

Rep	rep	Rep
.	.	.

Lynne	lynn	Lynne
Disanto	disanto	Disanto
,	,	,
sponsor	sponsor	sponsor
of	of	of
the	the	the
broader	broader	broader
of	of	of
the	the	the
two	two	two
bills	bill	bill
,	,	,
did	did	did
not	not	not
respond	respond	respond
to	to	to
calls	call	call
or	or	or
emails	email	email
seeking	seek	seeking
comment	comment	comment
.	.	.

The	the	The
bills	bill	bill
failure	failur	failure
at	at	at
the	the	the
hands	hand	hand
of	of	of
a	a	a
Republican	republican	Republican
governor	governor	governor
pointed	point	pointed
to	to	to
a	a	a
divide	divid	divide
in	in	in
his	his	his
party	parti	party
over	over	over
the	the	the
regulations	regul	regulation
.	.	.

Neither	neither	Neither
bill	bill	bill
received	receiv	received
full	full	full
Republican	republican	Republican
support	support	support
in	in	in
either	either	either
chamber	chamber	chamber
,	,	,
and	and	and
the	the	the
statewide	statewid	statewide
measure	measur	measure
was	was	wa
opposed	oppos	opposed
by	by	by
about	about	about
one	one	one
in	in	in
five	five	five
Republicans	republican	Republicans
in	in	in
the	the	the
House	hous	House
and	and	and
one	one	one
in	in	in
three	three	three
in	in	in
the	the	the
Senate	senat	Senate
.	.	.

