WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
U	u	U
.	.	.
S	s	S
.	.	.
President	presid	President
-elect	-elect	-elect
Donald	donald	Donald
Trump	trump	Trump
s	s	s
transition	transit	transition
team	team	team
has	has	ha
asked	ask	asked
two	two	two
Cabinet	cabinet	Cabinet
departments	depart	department
for	for	for
the	the	the
names	name	name
of	of	of
government	govern	government
officials	offici	official
working	work	working
on	on	on
programs	program	program
to	to	to
counter	counter	counter
violent	violent	violent
extremism	extrem	extremism
,	,	,
according	accord	according
to	to	to
a	a	a
document	document	document
seen	seen	seen
by	by	by
Reuters	reuter	Reuters
and	and	and
U	u	U
.	.	.
S	s	S
.	.	.
officials	offici	official
.	.	.

The	the	The
requests	request	request
to	to	to
the	the	the
State	state	State
Department	depart	Department
and	and	and
the	the	the
Department	depart	Department
of	of	of
Homeland	homeland	Homeland
Security	secur	Security
involve	involv	involve
a	a	a
set	set	set
of	of	of
programs	program	program
that	that	that
seek	seek	seek
to	to	to
prevent	prevent	prevent
violence	violenc	violence
by	by	by
extremists	extremist	extremist
of	of	of
any	ani	any
stripe	stripe	stripe
,	,	,
including	includ	including
recruitment	recruit	recruitment
by	by	by
militant	milit	militant
Islamist	islamist	Islamist
groups	group	group
within	within	within
the	the	the
United	unit	United
States	state	States
and	and	and
abroad	abroad	abroad
.	.	.

Reuters	reuter	Reuters
could	could	could
not	not	not
determine	determin	determine
why	whi	why
the	the	the
Trump	trump	Trump
team	team	team
asked	ask	asked
for	for	for
these	these	these
names	name	name
.	.	.

The	the	The
Trump	trump	Trump
team	team	team
did	did	did
not	not	not
immediately	immedi	immediately
respond	respond	respond
to	to	to
a	a	a
request	request	request
for	for	for
comment	comment	comment
.	.	.

Trump	trump	Trump
has	has	ha
frequently	frequent	frequently
criticized	critic	criticized
President	presid	President
Barack	barack	Barack
Obama	obama	Obama
for	for	for
not	not	not
doing	do	doing
enough	enough	enough
to	to	to
battle	battl	battle
Islamic	islam	Islamic
militants	milit	militant
and	and	and
for	for	for
his	his	his
refusal	refus	refusal
to	to	to
use	use	use
the	the	the
term	term	term
radical	radic	radical
Islam	islam	Islam
to	to	to
describe	describ	describe
Islamic	islam	Islamic
State	state	State
and	and	and
other	other	other
militant	milit	militant
groups	group	group
.	.	.

Some	some	Some
career	career	career
officials	offici	official
said	said	said
they	they	they
feared	fear	feared
the	the	the
incoming	incom	incoming
administration	administr	administration
may	may	may
be	be	be
looking	look	looking
to	to	to
undo	undo	undo
the	the	the
work	work	work
that	that	that
the	the	the
Obama	obama	Obama
administration	administr	administration
has	has	ha
done	done	done
on	on	on
countering	counter	countering
violent	violent	violent
extremism	extrem	extremism
.	.	.

They	they	They
re	re	re
picking	pick	picking
a	a	a
few	few	few
issues	issu	issue
to	to	to
ask	ask	ask
for	for	for
people	peopl	people
s	s	s
names	name	name
,	,	,
said	said	said
one	one	one
government	govern	government
official	offici	official
who	who	who
spoke	spoke	spoke
on	on	on
condition	condit	condition
of	of	of
anonymity	anonym	anonymity
,	,	,
reflecting	reflect	reflecting
wider	wider	wider
fears	fear	fear
that	that	that
those	those	those
who	who	who
worked	work	worked
on	on	on
such	such	such
issues	issu	issue
could	could	could
be	be	be
marginalized	margin	marginalized
by	by	by
the	the	the
new	new	new
administration	administr	administration
.	.	.

Earlier	earlier	Earlier
this	this	this
month	month	month
,	,	,
Trump	trump	Trump
representatives	repres	representative
had	had	had
asked	ask	asked
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
Energy	energi	Energy
Department	depart	Department
for	for	for
the	the	the
names	name	name
of	of	of
staffers	staffer	staffer
who	who	who
worked	work	worked
on	on	on
climate	climat	climate
change	chang	change
policy	polici	policy
.	.	.

The	the	The
White	white	White
House	hous	House
expressed	express	expressed
concern	concern	concern
that	that	that
it	it	it
may	may	may
have	have	have
been	been	been
an	an	an
attempt	attempt	attempt
to	to	to
target	target	target
civil	civil	civil
servants	servant	servant
,	,	,
including	includ	including
scientists	scientist	scientist
and	and	and
lawyers	lawyer	lawyer
.	.	.

The	the	The
Energy	energi	Energy
Department	depart	Department
balked	balk	balked
at	at	at
providing	provid	providing
names	name	name
and	and	and
a	a	a
Trump	trump	Trump
spokesman	spokesman	spokesman
disavowed	disavow	disavowed
the	the	the
request	request	request
.	.	.

The	the	The
State	state	State
Department	depart	Department
declined	declin	declined
to	to	to
comment	comment	comment
on	on	on
specific	specif	specific
requests	request	request
from	from	from
the	the	the
Trump	trump	Trump
transition	transit	transition
team	team	team
.	.	.

The	the	The
Department	depart	Department
of	of	of
Homeland	homeland	Homeland
Security	secur	Security
did	did	did
not	not	not
immediately	immedi	immediately
respond	respond	respond
to	to	to
emailed	email	emailed
requests	request	request
for	for	for
comment	comment	comment
.	.	.

In	in	In
a	a	a
Dec	dec	Dec
.	.	.

9	9	9
email	email	email
seen	seen	seen
by	by	by
Reuters	reuter	Reuters
,	,	,
Trump	trump	Trump
representatives	repres	representative
at	at	at
the	the	the
State	state	State
Department	depart	Department
sought	sought	sought
a	a	a
list	list	list
of	of	of
positions	posit	position
in	in	in
the	the	the
counterterrorism	counterterror	counterterrorism
bureau	bureau	bureau
s	s	s
office	offic	office
of	of	of
countering	counter	countering
violent	violent	violent
extremism	extrem	extremism
.	.	.

Please	pleas	Please
indicate	indic	indicate
names	name	name
of	of	of
people	peopl	people
serving	serv	serving
in	in	in
those	those	those
roles	role	role
and	and	and
status	status	status
political	polit	political
or	or	or
career	career	career
,	,	,
the	the	the
email	email	email
said	said	said
,	,	,
referring	refer	referring
to	to	to
political	polit	political
appointees	appointe	appointee
and	and	and
career	career	career
civil	civil	civil
servants	servant	servant
.	.	.

Three	three	Three
U	u	U
.	.	.
S	s	S
.	.	.
officials	offici	official
,	,	,
speaking	speak	speaking
on	on	on
condition	condit	condition
of	of	of
anonymity	anonym	anonymity
,	,	,
said	said	said
a	a	a
similar	similar	similar
request	request	request
had	had	had
been	been	been
made	made	made
to	to	to
the	the	the
Department	depart	Department
of	of	of
Homeland	homeland	Homeland
Security	secur	Security
DHS	dhs	DHS
.	.	.

In	in	In
that	that	that
case	case	case
,	,	,
the	the	the
Trump	trump	Trump
transition	transit	transition
team	team	team
asked	ask	asked
for	for	for
the	the	the
names	name	name
of	of	of
members	member	member
of	of	of
an	an	an
interagency	interag	interagency
task	task	task
force	forc	force
on	on	on
countering	counter	countering
violent	violent	violent
extremism	extrem	extremism
that	that	that
the	the	the
Obama	obama	Obama
administration	administr	administration
established	establish	established
in	in	in
January	januari	January
,	,	,
the	the	the
officials	offici	official
said	said	said
.	.	.

According	accord	According
to	to	to
a	a	a
Jan	jan	Jan
.	.	.

8	8	8
DHS	dhs	DHS
statement	statement	statement
,	,	,
the	the	the
task	task	task
force	forc	force
falls	fall	fall
under	under	under
the	the	the
leadership	leadership	leadership
of	of	of
DHS	dhs	DHS
and	and	and
the	the	the
Department	depart	Department
of	of	of
Justice	justic	Justice
,	,	,
and	and	and
includes	includ	includes
officials	offici	official
from	from	from
the	the	the
Federal	feder	Federal
Bureau	bureau	Bureau
of	of	of
Investigation	investig	Investigation
,	,	,
the	the	the
National	nation	National
Counterterrorism	counterterror	Counterterrorism
Center	center	Center
and	and	and
other	other	other
government	govern	government
agencies	agenc	agency
.	.	.

Several	sever	Several
of	of	of
Trump	trump	Trump
s	s	s
top	top	top
national	nation	national
security	secur	security
advisers	advis	adviser
have	have	have
cast	cast	cast
the	the	the
fight	fight	fight
against	against	against
Islamic	islam	Islamic
militants	milit	militant
as	as	a
an	an	an
existential	existenti	existential
conflict	conflict	conflict
between	between	between
civilizations	civil	civilization
,	,	,
according	accord	according
to	to	to
a	a	a
review	review	review
of	of	of
their	their	their
writings	write	writing
and	and	and
public	public	public
remarks	remark	remark
.	.	.

Retired	retir	Retired
Lieutenant	lieuten	Lieutenant
General	general	General
Michael	michael	Michael
Flynn	flynn	Flynn
,	,	,
Trump	trump	Trump
s	s	s
pick	pick	pick
for	for	for
White	white	White
House	hous	House
national	nation	national
security	secur	security
adviser	advis	adviser
,	,	,
said	said	said
in	in	in
a	a	a
post	post	post
on	on	on
Twitter	twitter	Twitter
earlier	earlier	earlier
this	this	this
year	year	year
,	,	,
Fear	fear	Fear
of	of	of
Muslims	muslim	Muslims
is	is	is
RATIONAL	ration	RATIONAL
.	.	.
Some	some	Some
counterterrorism	counterterror	counterterrorism
experts	expert	expert
say	say	say
that	that	that
such	such	such
rhetoric	rhetor	rhetoric
can	can	can
be	be	be
used	use	used
by	by	by
militant	milit	militant
groups	group	group
to	to	to
recruit	recruit	recruit
,	,	,
and	and	and
will	will	will
alienate	alien	alienate
Muslim	muslim	Muslim
communities	communiti	community
whose	whose	whose
help	help	help
is	is	is
needed	need	needed
to	to	to
prevent	prevent	prevent
violence	violenc	violence
.	.	.

A	a	A
U	u	U
.	.	.
S	s	S
.	.	.
official	offici	official
said	said	said
their	their	their
guess	guess	guess
was	was	wa
that	that	that
the	the	the
Trump	trump	Trump
team	team	team
will	will	will
likely	like	likely
rebrand	rebrand	rebrand
Obama	obama	Obama
s	s	s
generic	generic	generic
fight	fight	fight
against	against	against
violent	violent	violent
extremism	extrem	extremism
into	into	into
a	a	a
specific	specif	specific
battle	battl	battle
against	against	against
Islamic	islam	Islamic
radicalization	radic	radicalization
State	state	State
Department	depart	Department
spokesman	spokesman	spokesman
John	john	John
Kirby	kirbi	Kirby
told	told	told
reporters	report	reporter
on	on	on
Thursday	thursday	Thursday
that	that	that
the	the	the
department	depart	department
would	would	would
be	be	be
cautious	cautious	cautious
about	about	about
providing	provid	providing
names	name	name
of	of	of
employees	employe	employee
associated	associ	associated
with	with	with
specific	specif	specific
issues	issu	issue
,	,	,
but	but	but
left	left	left
open	open	open
the	the	the
possibility	possibl	possibility
of	of	of
providing	provid	providing
names	name	name
on	on	on
an	an	an
organizational	organiz	organizational
basis	basi	basis
.	.	.

It	it	It
was	was	wa
unclear	unclear	unclear
whether	whether	whether
the	the	the
State	state	State
Department	depart	Department
shared	share	shared
the	the	the
names	name	name
of	of	of
the	the	the
officials	offici	official
in	in	in
the	the	the
office	offic	office
on	on	on
countering	counter	countering
violent	violent	violent
extremism	extrem	extremism
or	or	or
whether	whether	whether
Homeland	homeland	Homeland
Security	secur	Security
officials	offici	official
provided	provid	provided
names	name	name
.	.	.

Without	without	Without
getting	get	getting
into	into	into
the	the	the
specifics	specif	specific
of	of	of
information	inform	information
either	either	either
requested	request	requested
by	by	by
the	the	the
transition	transit	transition
team	team	team
or	or	or
provided	provid	provided
by	by	by
the	the	the
Department	depart	Department
,	,	,
I	i	I
can	can	can
tell	tell	tell
you	you	you
that	that	that
.	.	.
.	.	.
.	.	.

I	i	I
know	know	know
of	of	of
no	no	no
requests	request	request
that	that	that
have	have	have
been	been	been
denied	deni	denied
,	,	,
a	a	a
senior	senior	senior
State	state	State
Department	depart	Department
official	offici	official
said	said	said
.	.	.

