WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
Democratic	democrat	Democratic
U	u	U
.	.	.
S	s	S
.	.	.
presidential	presidenti	presidential
nominee	nomine	nominee
Hillary	hillari	Hillary
Clinton	clinton	Clinton
on	on	on
Thursday	thursday	Thursday
proposed	propos	proposed
raising	rais	raising
taxes	tax	tax
on	on	on
inherited	inherit	inherited
property	properti	property
to	to	to
65	65	65
percent	percent	percent
for	for	for
the	the	the
largest	largest	largest
estates	estat	estate
as	as	a
she	she	she
bolstered	bolster	bolstered
plans	plan	plan
for	for	for
tax	tax	tax
hikes	hike	hike
on	on	on
the	the	the
wealthiest	wealthiest	wealthiest
Americans	american	Americans
.	.	.

Known	known	Known
by	by	by
conservative	conserv	conservative
opponents	oppon	opponent
as	as	a
the	the	the
death	death	death
tax	tax	tax
,	,	,
the	the	the
estate	estat	estate
tax	tax	tax
,	,	,
levied	levi	levied
on	on	on
property	properti	property
such	such	such
as	as	a
cash	cash	cash
,	,	,
real	real	real
estate	estat	estate
,	,	,
stock	stock	stock
or	or	or
other	other	other
assets	asset	asset
transferred	transfer	transferred
from	from	from
deceased	deceas	deceased
persons	person	person
to	to	to
heirs	heir	heir
,	,	,
currently	current	currently
is	is	is
imposed	impos	imposed
only	onli	only
on	on	on
inherited	inherit	inherited
assets	asset	asset
worth	worth	worth
5	5	5
.	.	.
45	45	45
million	million	million
or	or	or
more	more	more
for	for	for
an	an	an
individual	individu	individual
.	.	.

Clinton	clinton	Clinton
s	s	s
plan	plan	plan
,	,	,
posted	post	posted
on	on	on
her	her	her
campaign	campaign	campaign
s	s	s
website	websit	website
,	,	,
would	would	would
raise	rais	raise
the	the	the
estate	estat	estate
tax	tax	tax
from	from	from
the	the	the
current	current	current
40	40	40
percent	percent	percent
to	to	to
45	45	45
percent	percent	percent
,	,	,
the	the	the
rate	rate	rate
that	that	that
existed	exist	existed
in	in	in
2009	2009	2009
.	.	.

But	but	But
the	the	the
biggest	biggest	biggest
estates	estat	estate
would	would	would
face	face	face
rates	rate	rate
of	of	of
up	up	up
to	to	to
65	65	65
percent	percent	percent
for	for	for
property	properti	property
valued	valu	valued
at	at	at
more	more	more
than	than	than
500	500	500
million	million	million
for	for	for
a	a	a
single	singl	single
person	person	person
or	or	or
1	1	1
billion	billion	billion
per	per	per
couple	coupl	couple
,	,	,
under	under	under
her	her	her
proposal	propos	proposal
,	,	,
an	an	an
update	updat	update
of	of	of
an	an	an
earlier	earlier	earlier
plan	plan	plan
.	.	.

Clinton	clinton	Clinton
s	s	s
proposed	propos	proposed
top	top	top
rate	rate	rate
of	of	of
65	65	65
percent	percent	percent
would	would	would
be	be	be
the	the	the
highest	highest	highest
estate	estat	estate
tax	tax	tax
since	sinc	since
the	the	the
1980s	1980s	1980s
,	,	,
and	and	and
is	is	is
in	in	in
line	line	line
with	with	with
a	a	a
proposal	propos	proposal
made	made	made
during	dure	during
the	the	the
Democratic	democrat	Democratic
primaries	primari	primary
by	by	by
her	her	her
former	former	former
rival	rival	rival
for	for	for
the	the	the
party	parti	party
s	s	s
presidential	presidenti	presidential
nomination	nomin	nomination
,	,	,
U	u	U
.	.	.
S	s	S
.	.	.
Senator	senat	Senator
Bernie	berni	Bernie
Sanders	sander	Sanders
.	.	.

Her	her	Her
campaign	campaign	campaign
said	said	said
the	the	the
boosted	boost	boosted
estate	estat	estate
tax	tax	tax
and	and	and
a	a	a
change	chang	change
in	in	in
the	the	the
rules	rule	rule
to	to	to
tax	tax	tax
capital	capit	capital
gains	gain	gain
associated	associ	associated
with	with	with
inherited	inherit	inherited
assets	asset	asset
would	would	would
help	help	help
pay	pay	pay
for	for	for
other	other	other
proposals	propos	proposal
to	to	to
benefit	benefit	benefit
middle	middl	middle
-class	-class	-class
people	peopl	people
,	,	,
such	such	such
as	as	a
expanding	expand	expanding
a	a	a
tax	tax	tax
credit	credit	credit
for	for	for
working	work	working
parents	parent	parent
.	.	.

Clinton	clinton	Clinton
s	s	s
campaign	campaign	campaign
said	said	said
the	the	the
plan	plan	plan
would	would	would
hit	hit	hit
only	onli	only
the	the	the
wealthiest	wealthiest	wealthiest
people	peopl	people
.	.	.

Hillary	hillari	Hillary
Clinton	clinton	Clinton
has	has	ha
made	made	made
a	a	a
commitment	commit	commitment
throughout	throughout	throughout
this	this	this
campaign	campaign	campaign
to	to	to
make	make	make
sure	sure	sure
there	there	there
is	is	is
a	a	a
plan	plan	plan
to	to	to
pay	pay	pay
for	for	for
the	the	the
progressive	progress	progressive
policies	polici	policy
we	we	we
have	have	have
laid	laid	laid
out	out	out
,	,	,
said	said	said
Mike	mike	Mike
Shapiro	shapiro	Shapiro
,	,	,
an	an	an
economic	econom	economic
adviser	advis	adviser
to	to	to
Clinton	clinton	Clinton
.	.	.

The	the	The
Committee	committe	Committee
for	for	for
a	a	a
Responsible	respons	Responsible
Federal	feder	Federal
Budget	budget	Budget
,	,	,
a	a	a
nonpartisan	nonpartisan	nonpartisan
group	group	group
focused	focus	focused
on	on	on
budget	budget	budget
issues	issu	issue
,	,	,
said	said	said
Clinton	clinton	Clinton
s	s	s
new	new	new
tax	tax	tax
proposals	propos	proposal
including	includ	including
the	the	the
estate	estat	estate
tax	tax	tax
changes	chang	change
,	,	,
taxes	tax	tax
on	on	on
capital	capit	capital
gains	gain	gain
of	of	of
inherited	inherit	inherited
assets	asset	asset
and	and	and
other	other	other
provisions	provis	provision
would	would	would
together	togeth	together
raise	rais	raise
260	260	260
billion	billion	billion
in	in	in
revenue	revenu	revenue
over	over	over
a	a	a
decade	decad	decade
.	.	.

Republican	republican	Republican
presidential	presidenti	presidential
nominee	nomine	nominee
Donald	donald	Donald
Trump	trump	Trump
,	,	,
a	a	a
wealthy	wealthi	wealthy
real	real	real
estate	estat	estate
developer	develop	developer
,	,	,
wants	want	want
to	to	to
eliminate	elimin	eliminate
the	the	the
estate	estat	estate
tax	tax	tax
.	.	.

Clinton	clinton	Clinton
s	s	s
proposal	propos	proposal
prompted	prompt	prompted
criticism	critic	criticism
from	from	from
conservatives	conserv	conservative
ahead	ahead	ahead
of	of	of
her	her	her
first	first	first
debate	debat	debate
with	with	with
Trump	trump	Trump
on	on	on
Monday	monday	Monday
night	night	night
at	at	at
Hofstra	hofstra	Hofstra
University	univers	University
in	in	in
Hempstead	hempstead	Hempstead
,	,	,
New	new	New
York	york	York
.	.	.

Jason	jason	Jason
Miller	miller	Miller
,	,	,
a	a	a
Trump	trump	Trump
spokesman	spokesman	spokesman
,	,	,
issued	issu	issued
a	a	a
statement	statement	statement
decrying	decri	decrying
Clinton	clinton	Clinton
s	s	s
dramatic	dramat	dramatic
hike	hike	hike
in	in	in
the	the	the
death	death	death
tax	tax	tax
.	.	.
Republicans	republican	Republicans
want	want	want
to	to	to
eliminate	elimin	eliminate
estate	estat	estate
taxes	tax	tax
altogether	altogeth	altogether
because	becaus	because
they	they	they
believe	believ	believe
the	the	the
system	system	system
penalizes	penal	penalizes
families	famili	family
who	who	who
want	want	want
to	to	to
pass	pass	pas
down	down	down
businesses	busi	business
,	,	,
said	said	said
U	u	U
.	.	.
S	s	S
.	.	.
Representative	repres	Representative
Kevin	kevin	Kevin
Brady	bradi	Brady
,	,	,
chairman	chairman	chairman
of	of	of
the	the	the
tax	tax	tax
-writing	-write	-writing
House	hous	House
of	of	of
Representatives	repres	Representatives
Ways	way	Ways
and	and	and
Means	mean	Means
Committee	committe	Committee
.	.	.

Brady	bradi	Brady
said	said	said
in	in	in
a	a	a
statement	statement	statement
that	that	that
Clinton	clinton	Clinton
s	s	s
plan	plan	plan
was	was	wa
dead	dead	dead
on	on	on
arrival	arriv	arrival
.	.	.
The	the	The
nonpartisan	nonpartisan	nonpartisan
Center	center	Center
on	on	on
Budget	budget	Budget
and	and	and
Policy	polici	Policy
Priorities	prioriti	Priorities
said	said	said
this	this	this
month	month	month
that	that	that
only	onli	only
the	the	the
estates	estat	estate
of	of	of
the	the	the
wealthiest	wealthiest	wealthiest
0	0	0
.	.	.
2	2	2
percent	percent	percent
of	of	of
Americans	american	Americans
,	,	,
about	about	about
two	two	two
out	out	out
of	of	of
every	everi	every
1	1	1
,	,	,
000	000	000
people	peopl	people
who	who	who
die	die	die
,	,	,
currently	current	currently
owe	owe	owe
any	ani	any
estate	estat	estate
tax	tax	tax
because	becaus	because
the	the	the
first	first	first
5	5	5
.	.	.
45	45	45
million	million	million
per	per	per
person	person	person
is	is	is
exempt	exempt	exempt
.	.	.

Clinton	clinton	Clinton
would	would	would
lower	lower	lower
that	that	that
exemption	exempt	exemption
to	to	to
3	3	3
.	.	.
5	5	5
million	million	million
.	.	.

