Token	Stem	Lemma
EDINBURGH	edinburgh	EDINBURGH
Reuters	reuter	Reuters
Pro	pro	Pro
-independence	-independ	-independence
Scottish	scottish	Scottish
lawmakers	lawmak	lawmaker
have	have	have
presented	present	presented
a	a	a
motion	motion	motion
in	in	in
their	their	their
devolved	devolv	devolved
parliament	parliament	parliament
urging	urg	urging
international	intern	international
recognition	recognit	recognition
of	of	of
Catalonia	catalonia	Catalonia
s	s	s
unilateral	unilater	unilateral
declaration	declar	declaration
of	of	of
independence	independ	independence
from	from	from
Spain	spain	Spain
putting	put	putting
pressure	pressur	pressure
on	on	on
Scotland	scotland	Scotland
s	s	s
leader	leader	leader
to	to	to
endorse	endors	endorse
the	the	the
movement	movement	movement
Scotland	scotland	Scotland
s	s	s
pro	pro	pro
-independence	-independ	-independence
First	first	First
Minister	minist	Minister
Nicola	nicola	Nicola
Sturgeon	sturgeon	Sturgeon
has	has	ha
criticized	critic	criticized
Madrid	madrid	Madrid
s	s	s
handling	handl	handling
of	of	of
the	the	the
crisis	crisi	crisis
with	with	with
its	it	it
northern	northern	northern
region	region	region
but	but	but
refrained	refrain	refrained
from	from	from
backing	back	backing
the	the	the
declaration	declar	declaration
The	the	The
European	european	European
Union	union	Union
which	which	which
she	she	she
would	would	would
like	like	like
to	to	to
see	see	see
admitting	admit	admitting
a	a	a
future	futur	future
independent	independ	independent
Scotland	scotland	Scotland
has	has	ha
backed	back	backed
Spain	spain	Spain
s	s	s
central	central	central
government	govern	government
According	accord	According
to	to	to
the	the	the
website	websit	website
of	of	of
the	the	the
Scottish	scottish	Scottish
parliament	parliament	parliament
the	the	the
lawmakers	lawmak	lawmaker
motion	motion	motion
called	call	called
on	on	on
the	the	the
international	intern	international
community	communiti	community
to	to	to
recognize	recogn	recognize
the	the	the
vote	vote	vote
of	of	of
the	the	the
Catalan	catalan	Catalan
parliament	parliament	parliament
for	for	for
an	an	an
independent	independ	independent
republic	republ	republic
of	of	of
Catalonia	catalonia	Catalonia
Catalonia	catalonia	Catalonia
declared	declar	declared
independence	independ	independence
unilaterally	unilater	unilaterally
last	last	last
week	week	week
after	after	after
holding	hold	holding
a	a	a
vote	vote	vote
banned	ban	banned
under	under	under
Spain	spain	Spain
s	s	s
constitution	constitut	constitution
Spain	spain	Spain
has	has	ha
since	sinc	since
sacked	sack	sacked
the	the	the
autonomous	autonom	autonomous
Catalan	catalan	Catalan
government	govern	government
and	and	and
called	call	called
regional	region	regional
elections	elect	election
The	the	The
motion	motion	motion
was	was	wa
signed	sign	signed
by	by	by
21	21	21
of	of	of
the	the	the
63	63	63
lawmakers	lawmak	lawmaker
in	in	in
the	the	the
Scottish	scottish	Scottish
National	nation	National
Party	parti	Party
which	which	which
runs	run	run
the	the	the
devolved	devolv	devolved
government	govern	government
in	in	in
Scotland	scotland	Scotland
It	it	It
was	was	wa
also	also	also
signed	sign	signed
by	by	by
one	one	one
lawmaker	lawmak	lawmaker
from	from	from
the	the	the
Scottish	scottish	Scottish
Greens	green	Greens
but	but	but
is	is	is
unlikely	unlik	unlikely
to	to	to
go	go	go
further	further	further
as	as	a
it	it	it
requires	requir	requires
support	support	support
from	from	from
three	three	three
parties	parti	party
to	to	to
be	be	be
debated	debat	debated
in	in	in
the	the	the
Scottish	scottish	Scottish
parliament	parliament	parliament
The	the	The
move	move	move
aimed	aim	aimed
at	at	at
drawing	draw	drawing
attention	attent	attention
to	to	to
the	the	the
Catalan	catalan	Catalan
situation	situat	situation
comes	come	come
amid	amid	amid
nervousness	nervous	nervousness
about	about	about
the	the	the
future	futur	future
of	of	of
Scotland	scotland	Scotland
s	s	s
stalled	stall	stalled
independence	independ	independence
drive	drive	drive
which	which	which
still	still	still
has	has	ha
the	the	the
support	support	support
of	of	of
around	around	around
45	45	45
percent	percent	percent
of	of	of
voters	voter	voter
according	accord	according
to	to	to
polls	poll	poll
Some	some	Some
nationalists	nationalist	nationalist
last	last	last
month	month	month
called	call	called
on	on	on
First	first	First
Minister	minist	Minister
Sturgeon	sturgeon	Sturgeon
who	who	who
has	has	ha
made	made	made
comments	comment	comment
in	in	in
support	support	support
of	of	of
Catalonia	catalonia	Catalonia
and	and	and
its	it	it
right	right	right
to	to	to
self	self	self
-determination	-determin	-determination
to	to	to
recognize	recogn	recognize
Catalonia	catalonia	Catalonia
s	s	s
independence	independ	independence
but	but	but
to	to	to
no	no	no
avail	avail	avail
We	we	We
cannot	cannot	cannot
recognize	recogn	recognize
Catalan	catalan	Catalan
independence	independ	independence
because	becaus	because
much	much	much
as	as	a
we	we	we
would	would	would
like	like	like
to	to	to
be	be	be
we	we	we
are	are	are
not	not	not
a	a	a
sovereign	sovereign	sovereign
state	state	state
a	a	a
Scottish	scottish	Scottish
government	govern	government
source	sourc	source
said	said	said
at	at	at
the	the	the
time	time	time
The	the	The
Times	time	Times
reported	report	reported
on	on	on
Thursday	thursday	Thursday
that	that	that
the	the	the
Catalan	catalan	Catalan
breakaway	breakaway	breakaway
government	govern	government
had	had	had
asked	ask	asked
for	for	for
support	support	support
from	from	from
the	the	the
Scottish	scottish	Scottish
government	govern	government
but	but	but
received	receiv	received
no	no	no
reply	repli	reply
The	the	The
Scottish	scottish	Scottish
government	govern	government
could	could	could
not	not	not
immediately	immedi	immediately
be	be	be
reached	reach	reached
for	for	for
comment	comment	comment
Sturgeon	sturgeon	Sturgeon
s	s	s
Scottish	scottish	Scottish
National	nation	National
Party	parti	Party
lost	lost	lost
one	one	one
third	third	third
of	of	of
its	it	it
seats	seat	seat
in	in	in
a	a	a
June	june	June
election	elect	election
for	for	for
Britain	britain	Britain
s	s	s
national	nation	national
party	parti	party
in	in	in
London	london	London
and	and	and
has	has	ha
blamed	blame	blamed
the	the	the
mistiming	mistim	mistiming
of	of	of
a	a	a
fresh	fresh	fresh
drive	drive	drive
for	for	for
an	an	an
independence	independ	independence
referendum	referendum	referendum
for	for	for
the	the	the
result	result	result
Scots	scot	Scots
rejected	reject	rejected
independence	independ	independence
by	by	by
a	a	a
10	10	10
-percentage	-percentag	-percentage
point	point	point
margin	margin	margin
in	in	in
2014	2014	2014
but	but	but
Britain	britain	Britain
s	s	s
vote	vote	vote
to	to	to
leave	leav	leave
the	the	the
European	european	European
Union	union	Union
has	has	ha
exposed	expos	exposed
fresh	fresh	fresh
divisions	divis	division
in	in	in
the	the	the
United	unit	United
Kingdom	kingdom	Kingdom
Scotland	scotland	Scotland
and	and	and
Northern	northern	Northern
Ireland	ireland	Ireland
voted	vote	voted
to	to	to
stay	stay	stay
in	in	in
the	the	the
EU	eu	EU
while	while	while
Wales	wale	Wales
and	and	and
England	england	England
voted	vote	voted
to	to	to
leave	leav	leave
