NEW	new	NEW
YORK	york	YORK
Reuters	reuter	Reuters
-	-	-
Hillary	hillari	Hillary
Clinton	clinton	Clinton
broke	broke	broke
government	govern	government
rules	rule	rule
by	by	by
using	use	using
a	a	a
private	privat	private
email	email	email
server	server	server
without	without	without
approval	approv	approval
for	for	for
her	her	her
work	work	work
as	as	a
U	u	U
.	.	.
S	s	S
.	.	.
secretary	secretari	secretary
of	of	of
state	state	state
,	,	,
an	an	an
internal	intern	internal
government	govern	government
watchdog	watchdog	watchdog
said	said	said
on	on	on
Wednesday	wednesday	Wednesday
.	.	.

The	the	The
long	long	long
-awaited	-await	-awaited
report	report	report
by	by	by
the	the	the
State	state	State
Department	depart	Department
inspector	inspector	inspector
general	general	general
was	was	wa
the	the	the
first	first	first
official	offici	official
audit	audit	audit
of	of	of
the	the	the
controversial	controversi	controversial
arrangement	arrang	arrangement
to	to	to
be	be	be
made	made	made
public	public	public
.	.	.

It	it	It
was	was	wa
highly	high	highly
critical	critic	critical
of	of	of
Clinton	clinton	Clinton
s	s	s
use	use	use
of	of	of
a	a	a
server	server	server
in	in	in
her	her	her
home	home	home
,	,	,
and	and	and
immediately	immedi	immediately
fueled	fuel	fueled
Republican	republican	Republican
attacks	attack	attack
on	on	on
Clinton	clinton	Clinton
,	,	,
the	the	the
Democratic	democrat	Democratic
front	front	front
-runner	-runner	-runner
in	in	in
an	an	an
already	alreadi	already
acrimonious	acrimoni	acrimonious
presidential	presidenti	presidential
race	race	race
.	.	.

The	the	The
report	report	report
,	,	,
which	which	which
also	also	also
found	found	found
problems	problem	problem
in	in	in
department	depart	department
record	record	record
-keeping	-keep	-keeping
practices	practic	practice
before	befor	before
Clinton	clinton	Clinton
s	s	s
tenure	tenur	tenure
,	,	,
undermined	undermin	undermined
Clinton	clinton	Clinton
s	s	s
earlier	earlier	earlier
defenses	defens	defense
of	of	of
her	her	her
emails	email	email
,	,	,
likely	like	likely
adding	ad	adding
to	to	to
Democratic	democrat	Democratic
anxieties	anxieti	anxiety
about	about	about
public	public	public
perceptions	percept	perception
of	of	of
the	the	the
candidate	candid	candidate
.	.	.

A	a	A
majority	major	majority
of	of	of
voters	voter	voter
say	say	say
Clinton	clinton	Clinton
is	is	is
dishonest	dishonest	dishonest
,	,	,
according	accord	according
to	to	to
multiple	multipl	multiple
polls	poll	poll
.	.	.

The	the	The
report	report	report
concluded	conclud	concluded
that	that	that
Clinton	clinton	Clinton
would	would	would
not	not	not
have	have	have
been	been	been
allowed	allow	allowed
to	to	to
use	use	use
the	the	the
server	server	server
in	in	in
her	her	her
home	home	home
had	had	had
she	she	she
asked	ask	asked
the	the	the
department	depart	department
officials	offici	official
in	in	in
charge	charg	charge
of	of	of
information	inform	information
security	secur	security
.	.	.

The	the	The
report	report	report
said	said	said
that	that	that
staff	staff	staff
who	who	who
later	later	later
raised	rais	raised
concerns	concern	concern
were	were	were
told	told	told
to	to	to
keep	keep	keep
quiet	quiet	quiet
.	.	.

Several	sever	Several
suspected	suspect	suspected
hacking	hack	hacking
attempts	attempt	attempt
in	in	in
2011	2011	2011
were	were	were
never	never	never
reported	report	reported
to	to	to
department	depart	department
information	inform	information
security	secur	security
officials	offici	official
,	,	,
in	in	in
breach	breach	breach
of	of	of
department	depart	department
rules	rule	rule
,	,	,
it	it	it
said	said	said
.	.	.

She	she	She
s	s	s
as	as	a
crooked	crook	crooked
as	as	a
they	they	they
come	come	come
,	,	,
Donald	donald	Donald
Trump	trump	Trump
,	,	,
the	the	the
presumptive	presumpt	presumptive
Republican	republican	Republican
presidential	presidenti	presidential
candidate	candid	candidate
,	,	,
said	said	said
of	of	of
Clinton	clinton	Clinton
at	at	at
a	a	a
campaign	campaign	campaign
rally	ralli	rally
in	in	in
Anaheim	anaheim	Anaheim
,	,	,
California	california	California
,	,	,
adding	ad	adding
that	that	that
the	the	the
report	report	report
s	s	s
findings	find	finding
were	were	were
not	not	not
good	good	good
for	for	for
her	her	her
.	.	.

Clinton	clinton	Clinton
s	s	s
campaign	campaign	campaign
disagreed	disagre	disagreed
,	,	,
saying	say	saying
the	the	the
report	report	report
rebutted	rebut	rebutted
Republican	republican	Republican
s	s	s
criticism	critic	criticism
.	.	.

The	the	The
inspector	inspector	inspector
general	general	general
s	s	s
office	offic	office
examined	examin	examined
email	email	email
record	record	record
-keeping	-keep	-keeping
under	under	under
five	five	five
secretaries	secretari	secretary
state	state	state
,	,	,
both	both	both
Democratic	democrat	Democratic
and	and	and
Republican	republican	Republican
.	.	.

John	john	John
Kerry	kerri	Kerry
,	,	,
the	the	the
current	current	current
officeholder	officehold	officeholder
,	,	,
and	and	and
predecessors	predecessor	predecessor
Madeline	madelin	Madeline
Albright	albright	Albright
,	,	,
Colin	colin	Colin
Powell	powel	Powell
and	and	and
Condoleezza	condoleezza	Condoleezza
Rice	rice	Rice
all	all	all
agreed	agre	agreed
to	to	to
speak	speak	speak
to	to	to
the	the	the
inspector	inspector	inspector
general	general	general
s	s	s
investigators	investig	investigator
.	.	.

Clinton	clinton	Clinton
was	was	wa
the	the	the
only	onli	only
one	one	one
who	who	who
declined	declin	declined
to	to	to
be	be	be
interviewed	interview	interviewed
,	,	,
as	as	a
did	did	did
her	her	her
aides	aid	aide
.	.	.

The	the	The
report	report	report
contradicted	contradict	contradicted
Clinton	clinton	Clinton
s	s	s
repeated	repeat	repeated
assertion	assert	assertion
that	that	that
her	her	her
server	server	server
was	was	wa
allowed	allow	allowed
and	and	and
that	that	that
no	no	no
permission	permiss	permission
was	was	wa
needed	need	needed
.	.	.

Several	sever	Several
other	other	other
inquiries	inquiri	inquiry
continue	continu	continue
,	,	,
including	includ	including
a	a	a
U	u	U
.	.	.
S	s	S
.	.	.
Justice	justic	Justice
Department	depart	Department
investigation	investig	investigation
into	into	into
whether	whether	whether
the	the	the
arrangement	arrang	arrangement
broke	broke	broke
laws	law	law
.	.	.

The	the	The
inspector	inspector	inspector
general	general	general
s	s	s
report	report	report
cited	cite	cited
longstanding	longstand	longstanding
,	,	,
systemic	system	systemic
weaknesses	weak	weakness
with	with	with
State	state	State
Department	depart	Department
records	record	record
that	that	that
predated	predat	predated
Clinton	clinton	Clinton
s	s	s
tenure	tenur	tenure
,	,	,
and	and	and
found	found	found
problems	problem	problem
with	with	with
the	the	the
email	email	email
record	record	record
-keeping	-keep	-keeping
of	of	of
some	some	some
of	of	of
her	her	her
predecessors	predecessor	predecessor
,	,	,
particularly	particular	particularly
Powell	powel	Powell
,	,	,
that	that	that
failed	fail	failed
to	to	to
comply	compli	comply
with	with	with
the	the	the
Federal	feder	Federal
Records	record	Records
Act	act	Act
.	.	.

But	but	But
it	it	it
singled	singl	singled
out	out	out
Clinton	clinton	Clinton
for	for	for
her	her	her
decision	decis	decision
to	to	to
use	use	use
a	a	a
private	privat	private
server	server	server
in	in	in
her	her	her
home	home	home
in	in	in
Chappaqua	chappaqua	Chappaqua
,	,	,
New	new	New
York	york	York
,	,	,
for	for	for
government	govern	government
business	busi	business
.	.	.

OIG	oig	OIG
found	found	found
no	no	no
evidence	evid	evidence
that	that	that
the	the	the
Secretary	secretari	Secretary
requested	request	requested
or	or	or
obtained	obtain	obtained
guidance	guidanc	guidance
or	or	or
approval	approv	approval
to	to	to
conduct	conduct	conduct
official	offici	official
business	busi	business
via	via	via
a	a	a
personal	person	personal
email	email	email
account	account	account
on	on	on
her	her	her
private	privat	private
server	server	server
,	,	,
the	the	the
report	report	report
said	said	said
,	,	,
using	use	using
an	an	an
abbreviation	abbrevi	abbreviation
for	for	for
the	the	the
office	offic	office
of	of	of
inspector	inspector	inspector
general	general	general
.	.	.

The	the	The
report	report	report
said	said	said
Clinton	clinton	Clinton
should	should	should
have	have	have
discussed	discuss	discussed
the	the	the
arrangement	arrang	arrangement
with	with	with
the	the	the
department	depart	department
s	s	s
security	secur	security
and	and	and
technology	technolog	technology
officials	offici	official
.	.	.

Officials	offici	Officials
told	told	told
investigators	investig	investigator
that	that	that
they	they	they
did	did	did
not	not	not
-	-	-
and	and	and
would	would	would
not	not	not
-	-	-
approve	approv	approve
her	her	her
exclusive	exclus	exclusive
reliance	relianc	reliance
on	on	on
a	a	a
personal	person	personal
email	email	email
account	account	account
to	to	to
conduct	conduct	conduct
Department	depart	Department
business	busi	business
.	.	.
The	the	The
reason	reason	reason
,	,	,
those	those	those
officials	offici	official
said	said	said
,	,	,
is	is	is
because	becaus	because
it	it	it
breached	breach	breached
department	depart	department
rules	rule	rule
and	and	and
presented	present	presented
security	secur	security
risks	risk	risk
.	.	.
State	state	State
Department	depart	Department
spokesman	spokesman	spokesman
Mark	mark	Mark
Toner	toner	Toner
said	said	said
he	he	he
would	would	would
