NEW	new	NEW
YORK	york	YORK
Reuters	reuter	Reuters
-	-	-
Democratic	democrat	Democratic
presidential	presidenti	presidential
nominee	nomine	nominee
Hillary	hillari	Hillary
Clinton	clinton	Clinton
has	has	ha
a	a	a
6	6	6
-percentage-point	-percentage-point	-percentage-point
lead	lead	lead
over	over	over
Republican	republican	Republican
rival	rival	rival
Donald	donald	Donald
Trump	trump	Trump
,	,	,
according	accord	according
to	to	to
a	a	a
Reuters	reuter	Reuters
Ipsos	ipso	Ipsos
tracking	track	tracking
poll	poll	poll
released	releas	released
on	on	on
Tuesday	tuesday	Tuesday
.	.	.

Clinton	clinton	Clinton
s	s	s
support	support	support
has	has	ha
ranged	rang	ranged
from	from	from
41	41	41
percent	percent	percent
to	to	to
44	44	44
percent	percent	percent
since	sinc	since
late	late	late
July	juli	July
,	,	,
and	and	and
was	was	wa
about	about	about
41	41	41
percent	percent	percent
in	in	in
the	the	the
Aug	aug	Aug
.	.	.

11	11	11
-15	-15	-15
online	onlin	online
poll	poll	poll
.	.	.

Trump	trump	Trump
s	s	s
support	support	support
has	has	ha
experienced	experienc	experienced
wider	wider	wider
shifts	shift	shift
ranging	rang	ranging
from	from	from
33	33	33
percent	percent	percent
to	to	to
39	39	39
percent	percent	percent
while	while	while
his	his	his
campaign	campaign	campaign
has	has	ha
endured	endur	endured
controversies	controversi	controversy
and	and	and
distractions	distract	distraction
in	in	in
recent	recent	recent
weeks	week	week
.	.	.

He	he	He
is	is	is
favored	favor	favored
by	by	by
about	about	about
35	35	35
percent	percent	percent
of	of	of
likely	like	likely
voters	voter	voter
,	,	,
according	accord	according
to	to	to
the	the	the
most	most	most
recent	recent	recent
poll	poll	poll
.	.	.

Trump	trump	Trump
has	has	ha
caused	caus	caused
divisions	divis	division
in	in	in
the	the	the
Republican	republican	Republican
Party	parti	Party
with	with	with
his	his	his
strong	strong	strong
anti	anti	anti
-immigrant	-immigr	-immigrant
and	and	and
anti	anti	anti
-Muslim	-muslim	-Muslim
rhetoric	rhetor	rhetoric
,	,	,
and	and	and
faced	face	faced
criticism	critic	criticism
from	from	from
both	both	both
parties	parti	party
earlier	earlier	earlier
this	this	this
month	month	month
for	for	for
a	a	a
days	day	day
-long	-long	-long
feud	feud	feud
with	with	with
the	the	the
parents	parent	parent
of	of	of
a	a	a
Muslim	muslim	Muslim
American	american	American
Army	armi	Army
captain	captain	captain
killed	kill	killed
in	in	in
Iraq	iraq	Iraq
.	.	.

Last	last	Last
week	week	week
,	,	,
70	70	70
Republicans	republican	Republicans
,	,	,
including	includ	including
former	former	former
members	member	member
of	of	of
Congress	congress	Congress
and	and	and
Republican	republican	Republican
National	nation	National
Committee	committe	Committee
staff	staff	staff
,	,	,
wrote	wrote	wrote
a	a	a
letter	letter	letter
calling	call	calling
for	for	for
the	the	the
RNC	rnc	RNC
to	to	to
stop	stop	stop
helping	help	helping
Trump	trump	Trump
,	,	,
whose	whose	whose
actions	action	action
they	they	they
said	said	said
were	were	were
divisive	divis	divisive
and	and	and
dangerous	danger	dangerous
.	.	.
The	the	The
number	number	number
of	of	of
likely	like	likely
voters	voter	voter
who	who	who
picked	pick	picked
neither	neither	neither
Clinton	clinton	Clinton
nor	nor	nor
Trump	trump	Trump
in	in	in
the	the	the
poll	poll	poll
was	was	wa
nearly	near	nearly
24	24	24
percent	percent	percent
.	.	.

At	at	At
this	this	this
point	point	point
in	in	in
2012	2012	2012
,	,	,
President	presid	President
Barack	barack	Barack
Obama	obama	Obama
was	was	wa
ahead	ahead	ahead
of	of	of
Republican	republican	Republican
nominee	nomine	nominee
Mitt	mitt	Mitt
Romney	romney	Romney
by	by	by
nearly	near	nearly
the	the	the
same	same	same
margin	margin	margin
,	,	,
favored	favor	favored
by	by	by
46	46	46
percent	percent	percent
of	of	of
likely	like	likely
voters	voter	voter
to	to	to
Romney	romney	Romney
s	s	s
41	41	41
percent	percent	percent
,	,	,
with	with	with
about	about	about
13	13	13
percent	percent	percent
picking	pick	picking
neither	neither	neither
candidate	candid	candidate
.	.	.

Obama	obama	Obama
and	and	and
Romney	romney	Romney
swapped	swap	swapped
the	the	the
lead	lead	lead
in	in	in
the	the	the
poll	poll	poll
several	sever	several
times	time	time
through	through	through
the	the	the
summer	summer	summer
and	and	and
early	earli	early
fall	fall	fall
before	befor	before
the	the	the
president	presid	president
took	took	took
and	and	and
held	held	held
the	the	the
lead	lead	lead
in	in	in
late	late	late
October	octob	October
.	.	.

In	in	In
a	a	a
separate	separ	separate
Reuters	reuter	Reuters
Ipsos	ipso	Ipsos
poll	poll	poll
that	that	that
gave	gave	gave
respondents	respond	respondent
the	the	the
option	option	option
to	to	to
choose	choos	choose
from	from	from
Clinton	clinton	Clinton
,	,	,
Trump	trump	Trump
,	,	,
Libertarian	libertarian	Libertarian
candidate	candid	candidate
Gary	gari	Gary
Johnson	johnson	Johnson
and	and	and
Green	green	Green
Party	parti	Party
candidate	candid	candidate
Jill	jill	Jill
Stein	stein	Stein
,	,	,
Clinton	clinton	Clinton
also	also	also
led	led	led
Trump	trump	Trump
by	by	by
6	6	6
percentage	percentag	percentage
points	point	point
.	.	.

Of	of	Of
the	the	the
alternative	altern	alternative
party	parti	party
candidates	candid	candidate
,	,	,
Johnson	johnson	Johnson
came	came	came
in	in	in
third	third	third
with	with	with
8	8	8
percentage	percentag	percentage
points	point	point
.	.	.

Stein	stein	Stein
had	had	had
about	about	about
2	2	2
percentage	percentag	percentage
points	point	point
.	.	.

The	the	The
Aug	aug	Aug
.	.	.

11	11	11
-15	-15	-15
polls	poll	poll
surveyed	survey	surveyed
a	a	a
sample	sampl	sample
of	of	of
1	1	1
,	,	,
132	132	132
and	and	and
1	1	1
,	,	,
131	131	131
likely	like	likely
voters	voter	voter
,	,	,
respectively	respect	respectively
,	,	,
and	and	and
had	had	had
a	a	a
credibility	credibl	credibility
interval	interv	interval
of	of	of
3	3	3
percentage	percentag	percentage
points	point	point
.	.	.

