WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
U	u	U
.	.	.
S	s	S
.	.	.
Republican	republican	Republican
presidential	presidenti	presidential
nominee	nomine	nominee
Donald	donald	Donald
Trump	trump	Trump
reiterated	reiter	reiterated
his	his	his
promise	promis	promise
in	in	in
Sunday	sunday	Sunday
s	s	s
debate	debat	debate
to	to	to
kill	kill	kill
the	the	the
carried	carri	carried
interest	interest	interest
tax	tax	tax
loophole	loophol	loophole
that	that	that
benefits	benefit	benefit
hedge	hedg	hedge
fund	fund	fund
managers	manag	manager
and	and	and
others	other	others
-	-	-
but	but	but
his	his	his
tax	tax	tax
plan	plan	plan
offers	offer	offer
other	other	other
goodies	goodi	goody
for	for	for
Wall	wall	Wall
Street	street	Street
,	,	,
a	a	a
nonpartisan	nonpartisan	nonpartisan
tax	tax	tax
research	research	research
group	group	group
said	said	said
on	on	on
Tuesday	tuesday	Tuesday
.	.	.

Trump	trump	Trump
and	and	and
Democratic	democrat	Democratic
rival	rival	rival
Hillary	hillari	Hillary
Clinton	clinton	Clinton
s	s	s
tax	tax	tax
plans	plan	plan
differ	differ	differ
like	like	like
mirror	mirror	mirror
images	imag	image
,	,	,
especially	especi	especially
when	when	when
it	it	it
comes	come	come
to	to	to
how	how	how
they	they	they
treat	treat	treat
investment	invest	investment
fund	fund	fund
managers	manag	manager
and	and	and
other	other	other
wealthy	wealthi	wealthy
Americans	american	Americans
,	,	,
according	accord	according
to	to	to
separate	separ	separate
reports	report	report
by	by	by
the	the	the
Tax	tax	Tax
Policy	polici	Policy
Center	center	Center
.	.	.

Trump	trump	Trump
s	s	s
tax	tax	tax
plan	plan	plan
would	would	would
reduce	reduc	reduce
federal	feder	federal
tax	tax	tax
revenues	revenu	revenue
by	by	by
6	6	6
.	.	.
2	2	2
trillion	trillion	trillion
over	over	over
a	a	a
decade	decad	decade
,	,	,
with	with	with
about	about	about
three	three	three
-quarters	-quarter	-quarters
of	of	of
the	the	the
decrease	decreas	decrease
coming	come	coming
from	from	from
lower	lower	lower
business	busi	business
taxes	tax	tax
,	,	,
the	the	the
center	center	center
said	said	said
.	.	.

Those	those	Those
with	with	with
incomes	incom	income
in	in	in
the	the	the
top	top	top
0	0	0
.	.	.
1	1	1
percent	percent	percent
would	would	would
see	see	see
an	an	an
average	averag	average
tax	tax	tax
cut	cut	cut
of	of	of
nearly	near	nearly
1	1	1
.	.	.
1	1	1
million	million	million
.	.	.

Clinton	clinton	Clinton
would	would	would
raise	rais	raise
revenue	revenu	revenue
by	by	by
1	1	1
.	.	.
4	4	4
trillion	trillion	trillion
almost	almost	almost
entirely	entir	entirely
through	through	through
higher	higher	higher
taxes	tax	tax
on	on	on
the	the	the
wealthy	wealthi	wealthy
,	,	,
including	includ	including
a	a	a
4	4	4
percent	percent	percent
surcharge	surcharg	surcharge
on	on	on
those	those	those
with	with	with
incomes	incom	income
of	of	of
more	more	more
than	than	than
5	5	5
million	million	million
.	.	.

The	the	The
Clinton	clinton	Clinton
campaign	campaign	campaign
said	said	said
the	the	the
analysis	analysi	analysis
showed	show	showed
she	she	she
would	would	would
require	requir	require
the	the	the
wealthy	wealthi	wealthy
,	,	,
Wall	wall	Wall
Street	street	Street
and	and	and
large	larg	large
corporations	corpor	corporation
to	to	to
pay	pay	pay
their	their	their
fair	fair	fair
share	share	share
.	.	.
The	the	The
Trump	trump	Trump
campaign	campaign	campaign
denounced	denounc	denounced
it	it	it
as	as	a
a	a	a
fraudulent	fraudul	fraudulent
analysis	analysi	analysis
plagued	plagu	plagued
by	by	by
software	softwar	software
problems	problem	problem
.	.	.

The	the	The
Wall	wall	Wall
Street	street	Street
carried	carri	carried
interest	interest	interest
loophole	loophol	loophole
allows	allow	allows
financial	financi	financial
managers	manag	manager
at	at	at
private	privat	private
equity	equiti	equity
,	,	,
hedge	hedg	hedge
fund	fund	fund
and	and	and
other	other	other
qualifying	qualifi	qualifying
firms	firm	firm
to	to	to
pay	pay	pay
a	a	a
capital	capit	capital
gains	gain	gain
tax	tax	tax
rate	rate	rate
on	on	on
their	their	their
income	incom	income
instead	instead	instead
of	of	of
the	the	the
higher	higher	higher
income	incom	income
tax	tax	tax
rate	rate	rate
.	.	.

Clinton	clinton	Clinton
would	would	would
close	close	close
the	the	the
loophole	loophol	loophole
with	with	with
no	no	no
compensating	compens	compensating
benefits	benefit	benefit
for	for	for
those	those	those
hit	hit	hit
,	,	,
the	the	the
center	center	center
said	said	said
.	.	.

Under	under	Under
Trump	trump	Trump
s	s	s
proposal	propos	proposal
,	,	,
the	the	the
center	center	center
said	said	said
hedge	hedg	hedge
funds	fund	fund
and	and	and
private	privat	private
equity	equiti	equity
partnerships	partnership	partnership
would	would	would
qualify	qualifi	qualify
for	for	for
a	a	a
special	special	special
15	15	15
percent	percent	percent
business	busi	business
tax	tax	tax
rate	rate	rate
,	,	,
depending	depend	depending
on	on	on
their	their	their
size	size	size
,	,	,
the	the	the
center	center	center
said	said	said
.	.	.

That	that	That
would	would	would
be	be	be
well	well	well
below	below	below
Trump	trump	Trump
s	s	s
proposed	propos	proposed
top	top	top
income	incom	income
tax	tax	tax
rate	rate	rate
of	of	of
33	33	33
percent	percent	percent
and	and	and
less	less	le
than	than	than
the	the	the
23	23	23
.	.	.
8	8	8
percent	percent	percent
rate	rate	rate
that	that	that
funds	fund	fund
now	now	now
pay	pay	pay
under	under	under
carried	carri	carried
interest	interest	interest
rules	rule	rule
.	.	.

Literally	liter	Literally
,	,	,
he	he	he
is	is	is
getting	get	getting
rid	rid	rid
of	of	of
carried	carri	carried
interest	interest	interest
,	,	,
said	said	said
Eric	eric	Eric
Toder	toder	Toder
,	,	,
co	co	co
-director	-director	-director
of	of	of
the	the	the
center	center	center
,	,	,
which	which	which
is	is	is
a	a	a
collaboration	collabor	collaboration
of	of	of
the	the	the
Urban	urban	Urban
Institute	institut	Institute
and	and	and
the	the	the
Brookings	brook	Brookings
Institution	institut	Institution
.	.	.

The	the	The
question	question	question
is	is	is
what	what	what
else	els	else
is	is	is
there	there	there
in	in	in
the	the	the
plan	plan	plan
that	that	that
affects	affect	affect
hedge	hedg	hedge
funds	fund	fund
,	,	,
and	and	and
the	the	the
reduction	reduct	reduction
in	in	in
the	the	the
business	busi	business
income	incom	income
tax	tax	tax
rate	rate	rate
to	to	to
15	15	15
percent	percent	percent
gives	give	give
them	them	them
a	a	a
much	much	much
better	better	better
deal	deal	deal
,	,	,
Toder	toder	Toder
said	said	said
.	.	.

Large	larg	Large
investment	invest	investment
fund	fund	fund
managers	manag	manager
would	would	would
lose	lose	lose
any	ani	any
advantage	advantag	advantage
because	becaus	because
the	the	the
Trump	trump	Trump
plan	plan	plan
would	would	would
subject	subject	subject
them	them	them
to	to	to
an	an	an
additional	addit	additional
20	20	20
percent	percent	percent
dividend	dividend	dividend
tax	tax	tax
,	,	,
the	the	the
center	center	center
said	said	said
.	.	.

Analysts	analyst	Analysts
said	said	said
Trump	trump	Trump
had	had	had
not	not	not
said	said	said
what	what	what
constitutes	constitut	constitutes
a	a	a
large	larg	large
business	busi	business
.	.	.

Our	our	Our
plan	plan	plan
has	has	ha
explicit	explicit	explicit
safeguards	safeguard	safeguard
to	to	to
keep	keep	keep
hedge	hedg	hedge
funds	fund	fund
from	from	from
abusing	abus	abusing
the	the	the
business	busi	business
rate	rate	rate
-	-	-
it	it	it
s	s	s
Hillary	hillari	Hillary
who	who	who
plans	plan	plan
secret	secret	secret
benefits	benefit	benefit
for	for	for
Wall	wall	Wall
Street	street	Street
,	,	,
not	not	not
us	us	u
,	,	,
Trump	trump	Trump
national	nation	national
policy	polici	policy
director	director	director
Stephen	stephen	Stephen
Miller	miller	Miller
said	said	said
in	in	in
a	a	a
statement	statement	statement
.	.	.

