WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
During	dure	During
the	the	the
first	first	first
six	six	six
months	month	month
of	of	of
the	the	the
Trump	trump	Trump
presidency	presid	presidency
,	,	,
the	the	the
Environmental	environment	Environmental
Protection	protect	Protection
Agency	agenc	Agency
has	has	ha
lagged	lag	lagged
behind	behind	behind
three	three	three
previous	previous	previous
administrations	administr	administration
in	in	in
environmental	environment	environmental
enforcement	enforc	enforcement
,	,	,
collecting	collect	collecting
60	60	60
percent	percent	percent
less	less	le
in	in	in
civil	civil	civil
penalties	penalti	penalty
from	from	from
polluters	pollut	polluter
,	,	,
a	a	a
report	report	report
released	releas	released
on	on	on
Thursday	thursday	Thursday
said	said	said
.	.	.
During	dure	During
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
s	s	s
first	first	first
six	six	six
months	month	month
in	in	in
office	offic	office
,	,	,
the	the	the
Justice	justic	Justice
Department	depart	Department
collected	collect	collected
12	12	12
million	million	million
in	in	in
civil	civil	civil
penalties	penalti	penalty
as	as	a
part	part	part
of	of	of
26	26	26
civil	civil	civil
lawsuits	lawsuit	lawsuit
.	.	.
That	that	That
compares	compar	compare
to	to	to
36	36	36
million	million	million
in	in	in
34	34	34
cases	case	case
during	dure	during
the	the	the
Obama	obama	Obama
administration	administr	administration
;	;	;
30	30	30
million	million	million
in	in	in
31	31	31
cases	case	case
under	under	under
the	the	the
George	georg	George
W	w	W
.	.	.
Bush	bush	Bush
administration	administr	administration
;	;	;
and	and	and
25	25	25
million	million	million
in	in	in
45	45	45
cases	case	case
during	dure	during
the	the	the
Clinton	clinton	Clinton
administration	administr	administration
s	s	s
first	first	first
six	six	six
months	month	month
,	,	,
the	the	the
report	report	report
by	by	by
the	the	the
Environmental	environment	Environmental
Integrity	integr	Integrity
Project	project	Project
EIP	eip	EIP
found	found	found
.	.	.
If	if	If
this	this	this
drop	drop	drop
-off	-off	-off
in	in	in
environmental	environment	environmental
enforcement	enforc	enforcement
continues	continu	continues
,	,	,
it	it	it
will	will	will
leave	leav	leave
more	more	more
people	peopl	people
breathing	breath	breathing
more	more	more
air	air	air
pollution	pollut	pollution
or	or	or
swimming	swim	swimming
in	in	in
waterways	waterway	waterway
with	with	with
more	more	more
waste	wast	waste
,	,	,
said	said	said
EIP	eip	EIP
Executive	execut	Executive
Director	director	Director
Eric	eric	Eric
Schaeffer	schaeffer	Schaeffer
,	,	,
who	who	who
served	serv	served
as	as	a
the	the	the
EPA	epa	EPA
s	s	s
head	head	head
of	of	of
civil	civil	civil
enforcement	enforc	enforcement
from	from	from
1997	1997	1997
to	to	to
2002	2002	2002
.	.	.
The	the	The
report	report	report
analyzed	analyz	analyzed
consent	consent	consent
decrees	decre	decree
lodged	lodg	lodged
by	by	by
the	the	the
Justice	justic	Justice
Department	depart	Department
from	from	from
Trump	trump	Trump
s	s	s
first	first	first
day	day	day
in	in	in
office	offic	office
,	,	,
Jan	jan	Jan
.	.	.
21	21	21
,	,	,
through	through	through
July	juli	July
31	31	31
,	,	,
evaluating	evalu	evaluating
penalties	penalti	penalty
paid	paid	paid
by	by	by
companies	compani	company
,	,	,
the	the	the
amount	amount	amount
those	those	those
companies	compani	company
will	will	will
spend	spend	spend
on	on	on
pollution	pollut	pollution
controls	control	control
and	and	and
how	how	how
much	much	much
pollution	pollut	pollution
these	these	these
enforcement	enforc	enforcement
actions	action	action
can	can	can
reduce	reduc	reduce
.	.	.
Patrick	patrick	Patrick
Traylor	traylor	Traylor
,	,	,
deputy	deputi	deputy
assistant	assist	assistant
administrator	administr	administrator
at	at	at
EPA	epa	EPA
s	s	s
Office	offic	Office
of	of	of
Enforcement	enforc	Enforcement
and	and	and
Compliance	complianc	Compliance
Assurance	assur	Assurance
,	,	,
reviewed	review	reviewed
a	a	a
copy	copi	copy
of	of	of
the	the	the
report	report	report
and	and	and
said	said	said
the	the	the
findings	find	finding
were	were	were
unfair	unfair	unfair
because	becaus	because
it	it	it
can	can	can
take	take	take
months	month	month
for	for	for
a	a	a
consent	consent	consent
decree	decre	decree
to	to	to
be	be	be
lodged	lodg	lodged
.	.	.
This	this	This
snapshot	snapshot	snapshot
.	.	.
.	.	.
.	.	.
says	say	say
much	much	much
more	more	more
about	about	about
enforcement	enforc	enforcement
actions	action	action
commenced	commenc	commenced
in	in	in
the	the	the
later	later	later
years	year	year
of	of	of
the	the	the
Obama	obama	Obama
administration	administr	administration
than	than	than
it	it	it
does	doe	doe
about	about	about
actions	action	action
taken	taken	taken
in	in	in
the	the	the
beginning	begin	beginning
of	of	of
the	the	the
Trump	trump	Trump
administration	administr	administration
,	,	,
he	he	he
said	said	said
in	in	in
a	a	a
statement	statement	statement
.	.	.
The	the	The
report	report	report
also	also	also
found	found	found
that	that	that
value	valu	value
of	of	of
injunctive	injunct	injunctive
relief	relief	relief
,	,	,
or	or	or
the	the	the
amount	amount	amount
of	of	of
money	money	money
violators	violat	violator
spend	spend	spend
to	to	to
install	instal	install
pollution	pollut	pollution
controls	control	control
and	and	and
clean	clean	clean
up	up	up
,	,	,
was	was	wa
also	also	also
lowest	lowest	lowest
in	in	in
the	the	the
Trump	trump	Trump
administration	administr	administration
under	under	under
EPA	epa	EPA
Administrator	administr	Administrator
Scott	scott	Scott
Pruitt	pruitt	Pruitt
.	.	.
Under	under	Under
Trump	trump	Trump
,	,	,
injunctive	injunct	injunctive
relief	relief	relief
required	requir	required
in	in	in
10	10	10
cases	case	case
totaled	total	totaled
197	197	197
million	million	million
,	,	,
compared	compar	compared
to	to	to
710	710	710
million	million	million
in	in	in
16	16	16
cases	case	case
under	under	under
Bush	bush	Bush
and	and	and
1	1	1
.	.	.
2	2	2
billion	billion	billion
in	in	in
22	22	22
under	under	under
Obama	obama	Obama
,	,	,
the	the	the
report	report	report
said	said	said
.	.	.
EPA	epa	EPA
did	did	did
not	not	not
collect	collect	collect
this	this	this
data	data	data
until	until	until
the	the	the
later	later	later
years	year	year
of	of	of
the	the	the
Clinton	clinton	Clinton
administration	administr	administration
,	,	,
so	so	so
results	result	result
could	could	could
not	not	not
be	be	be
compared	compar	compared
.	.	.
Environmental	environment	Environmental
groups	group	group
have	have	have
raised	rais	raised
concerns	concern	concern
about	about	about
Pruitt	pruitt	Pruitt
s	s	s
close	close	close
ties	tie	tie
to	to	to
the	the	the
energy	energi	energy
industry	industri	industry
,	,	,
documented	document	documented
in	in	in
public	public	public
records	record	record
of	of	of
his	his	his
meetings	meet	meeting
.	.	.
When	when	When
asked	ask	asked
about	about	about
his	his	his
approach	approach	approach
to	to	to
enforcement	enforc	enforcement
and	and	and
close	close	close
industry	industri	industry
ties	tie	tie
in	in	in
an	an	an
interview	interview	interview
with	with	with
Reuters	reuter	Reuters
last	last	last
month	month	month
,	,	,
Pruitt	pruitt	Pruitt
said	said	said
the	the	the
EPA	epa	EPA
is	is	is
committed	commit	committed
to	to	to
enforcement	enforc	enforcement
and	and	and
working	work	working
with	with	with
states	state	state
to	to	to
carry	carri	carry
it	it	it
out	out	out
.	.	.
